Year,Type,Country,Athlete,Sport,Medal,Age
2005,Summer,Australia,Dennis Lopez,Boxing,Silver,35
2005,Summer,Russia,Erica King,Weightlifting,Silver,32
2005,Summer,South Africa,Kelly Odom,Athletics,Bronze,39
2005,Summer,Germany,Leslie Mcmillan,Gymnastics,Silver,36
2005,Summer,Canada,Nancy Jordan,Swimming,Gold,19
2005,Summer,UK,Bryan Howe,Weightlifting,Gold,30
2005,Summer,Canada,Roger Jackson,Basketball,Bronze,36
2005,Summer,France,Nicholas Singleton,Soccer,Gold,30
2005,Summer,India,Michael Shields,Rowing,,20
2005,Summer,Australia,Leslie Garrett,Tennis,Bronze,19
2005,Summer,UK,Curtis Christensen,Athletics,,27
2005,Summer,UK,Dr. Alexandra Dillon DDS,Weightlifting,Silver,36
2005,Summer,Canada,Loretta Walker,Soccer,Gold,24
2005,Summer,Russia,Kyle Meyer,Weightlifting,Bronze,29
2005,Summer,USA,Jennifer Moore,Cycling,Bronze,28
2005,Summer,China,Ann Massey,Cycling,Silver,30
2005,Summer,Japan,Alex Smith,Tennis,Bronze,30
2005,Summer,Italy,John Gordon,Swimming,Bronze,21
2005,Summer,China,Laura Glover,Basketball,Bronze,25
2005,Summer,India,Kelly Garza,Tennis,Bronze,22
2005,Summer,Canada,Walter West,Weightlifting,Bronze,20
2005,Summer,Italy,Emma Thomas,Rowing,Gold,18
2005,Summer,South Korea,Nicholas Burton,Basketball,Bronze,36
2005,Summer,France,Alexis Meyer,Weightlifting,,24
2005,Summer,Brazil,Benjamin Carter,Weightlifting,Silver,33
2005,Summer,UK,Jonathan Holland,Tennis,,35
2005,Summer,USA,Nancy Smith,Swimming,Gold,33
2005,Summer,France,Miranda Gentry,Swimming,Bronze,29
2005,Summer,UK,Leonard Salazar Jr.,Boxing,Silver,25
2005,Summer,China,Michael Moore,Soccer,,26
2005,Summer,Australia,Candace Lopez,Tennis,Silver,30
2005,Summer,India,Darryl Maddox,Basketball,,33
2005,Summer,UK,Samantha Black,Athletics,Bronze,32
2005,Summer,Germany,Alan Robles,Weightlifting,,35
2005,Summer,Brazil,Alexander Lynch,Soccer,Gold,36
2005,Summer,South Korea,Robert Swanson,Tennis,Silver,20
2005,Summer,Brazil,James Hughes,Rowing,Silver,32
2005,Summer,Brazil,Douglas Bowman,Weightlifting,Gold,30
2005,Summer,Germany,Alicia Graham,Cycling,,40
2005,Summer,Russia,James Bates,Soccer,Gold,18
2005,Summer,Brazil,Thomas Wyatt,Rowing,Bronze,33
2005,Summer,India,Douglas Powers,Boxing,Bronze,33
2005,Summer,UK,Zachary Gregory,Tennis,,24
2005,Summer,France,Charles Matthews,Athletics,,25
2005,Summer,Brazil,Kevin Herrera,Gymnastics,Silver,38
2005,Summer,India,Joshua Murray,Swimming,,29
