Year,Type,Country,Athlete,Sport,Medal,Age
1931,Summer,Canada,Melissa Moore,Tennis,Silver,24
1931,Summer,Japan,Crystal Lyons,Athletics,Silver,19
1931,Summer,France,Patricia Foster,Soccer,Bronze,38
1931,Summer,South Korea,Eric Carter,Soccer,Gold,39
1931,Summer,India,Kiara Gilbert,Soccer,Silver,38
1931,Summer,Canada,David Rodriguez,Basketball,Silver,18
1931,Summer,Germany,Kimberly Reed,Basketball,Bronze,34
1931,Summer,USA,Tina Brown,Tennis,Gold,19
1931,Summer,China,Francisco Ortiz,Weightlifting,,34
1931,Summer,South Korea,Michael Solomon,Gymnastics,,32
1931,Summer,Canada,Kathleen Smith,Rowing,Gold,36
1931,Summer,Japan,Monica Jenkins,Gymnastics,Bronze,32
1931,Summer,Italy,Dustin Vargas,Cycling,Silver,32
1931,Summer,Italy,John Wallace,Swimming,,40
1931,Summer,Germany,Jimmy Jones,Athletics,Silver,20
1931,Summer,Russia,Natasha Cabrera PhD,Boxing,Bronze,33
1931,Summer,UK,Bryan Mitchell,Cycling,Bronze,29
1931,Summer,France,Nicole Barrera,Basketball,,35
1931,Summer,Italy,Teresa Martinez,Rowing,Gold,28
1931,Summer,Brazil,Darren Mercer,Basketball,Gold,34
1931,Summer,Japan,Thomas Wood,Weightlifting,Gold,30
1931,Summer,South Africa,Donald Garcia,Basketball,Bronze,36
1931,Summer,India,Katie Christensen,Swimming,Bronze,25
1931,Summer,UK,Stephanie Pratt,Athletics,Bronze,38
1931,Summer,Brazil,Charles Murphy,Athletics,Bronze,26
1931,Summer,Japan,Emily Rivera,Basketball,,30
1931,Summer,South Korea,Shawn Vargas,Swimming,Bronze,37
1931,Summer,South Korea,Michelle Martinez,Tennis,Gold,40
1931,Summer,China,Joyce Roth,Tennis,Gold,23
1931,Summer,Japan,Russell Allen,Soccer,Bronze,39
1931,Summer,Australia,Veronica Hensley,Weightlifting,Silver,19
1931,Summer,Australia,Michael Levy,Soccer,Silver,32
1931,Summer,Japan,Joseph Turner,Rowing,Bronze,30
1931,Summer,Russia,Benjamin Gonzales,Tennis,Gold,19
1931,Summer,India,Wesley Melton,Weightlifting,Gold,38
1931,Summer,South Africa,Lauren Shepherd,Weightlifting,Silver,23
1931,Summer,Australia,Lisa Sullivan,Gymnastics,,35
1931,Summer,Japan,Jonathan Thompson,Gymnastics,Silver,40
1931,Summer,Brazil,Natalie Martin,Rowing,Gold,37
1931,Summer,Germany,Nicole Freeman,Athletics,Bronze,31
1931,Summer,China,Kayla Rodriguez,Swimming,Silver,20
1931,Summer,Australia,Raymond Sanchez,Weightlifting,Bronze,38
1931,Summer,China,Sonya Burnett,Basketball,Bronze,26
1931,Summer,UK,Cynthia Miller,Rowing,Silver,26
1931,Summer,China,Christopher Taylor,Athletics,,29
1931,Summer,USA,Terri Cummings,Cycling,Bronze,35
1931,Summer,Italy,Tiffany Blankenship,Soccer,Silver,40
1931,Summer,India,Jessica Hubbard,Gymnastics,Bronze,22
1931,Summer,Italy,Christopher Atkins,Soccer,Silver,25
1931,Summer,Italy,Kimberly Holland,Gymnastics,,24
1931,Summer,Germany,Karla Higgins,Tennis,Bronze,21
1931,Summer,South Africa,Felicia Harris,Boxing,Bronze,20
1931,Summer,South Africa,Michael Wilson,Cycling,Silver,20
1931,Summer,UK,Javier Garner,Gymnastics,Bronze,22
1931,Summer,Germany,Jody Fleming,Basketball,Bronze,29
1931,Summer,Canada,Mr. Jeffrey Schmidt,Gymnastics,Bronze,35
1931,Summer,South Africa,Danny Morton,Boxing,,19
1931,Summer,Brazil,Gail Hines,Tennis,Bronze,33
1931,Summer,Japan,Edward Brown,Swimming,Silver,21
1931,Summer,UK,Justin Cole,Rowing,,28
1931,Summer,Italy,Ashley Bell,Gymnastics,Silver,36
1931,Summer,USA,Mark Copeland,Cycling,Silver,34
1931,Summer,Australia,Lauren Martin,Weightlifting,Bronze,32
1931,Summer,France,Tyler Young,Soccer,Gold,22
1931,Summer,South Africa,Mary Strickland,Athletics,Silver,28
1931,Summer,Canada,David Coleman,Weightlifting,Gold,36
1931,Summer,USA,Justin Davidson,Tennis,Gold,37
1931,Summer,South Africa,Mrs. Julie Bennett,Basketball,Bronze,34
