Year,Type,Country,Athlete,Sport,Medal,Age
1969,Winter,Australia,Heather Hamilton,Snowboarding,,22
1969,Winter,Japan,Jennifer Mcclure,Snowboarding,Silver,27
1969,Winter,India,Thomas Davis,Figure Skating,Bronze,30
1969,Winter,Australia,Angela Mueller,Snowboarding,Gold,27
1969,Winter,China,Timothy Bennett,Figure Skating,Bronze,35
1969,Winter,Canada,Bonnie Rogers,Ice Hockey,Bronze,35
1969,Winter,Australia,Alicia Day,Snowboarding,,19
1969,Winter,Germany,Brianna Rice,Biathlon,Bronze,32
1969,Winter,UK,Adam Turner,Snowboarding,Bronze,21
1969,Winter,Canada,Tiffany Cook,Bobsleigh,Gold,20
1969,Winter,South Korea,Sharon Pennington,Snowboarding,Gold,39
1969,Winter,UK,Erin Shields,Ice Hockey,Gold,32
1969,Winter,Brazil,Bobby Stewart,Snowboarding,Gold,30
1969,Winter,Canada,Samantha Phillips,Curling,,23
1969,Winter,Italy,Timothy Jennings,Curling,,38
1969,Winter,South Africa,Benjamin Johnson,Figure Skating,,35
1969,Winter,Canada,Chris Delgado,Curling,,21
1969,Winter,South Korea,Michael Marquez,Speed Skating,,22
1969,Winter,Brazil,Jamie Hampton,Biathlon,Silver,22
1969,Winter,Canada,Jessica Brown,Snowboarding,Silver,27
1969,Winter,Canada,Robert Allen,Speed Skating,Bronze,32
1969,Winter,Russia,Adam Callahan,Bobsleigh,Silver,29
1969,Winter,Canada,Jessica Lee,Bobsleigh,Bronze,36
1969,Winter,South Africa,Todd Riley,Curling,Silver,36
1969,Winter,Italy,Kimberly Chaney,Bobsleigh,Silver,39
1969,Winter,Russia,Kayla Chen,Skiing,Bronze,32
1969,Winter,Japan,Jeffery Hubbard,Skiing,Silver,29
1969,Winter,Australia,Xavier Pacheco,Biathlon,Gold,39
1969,Winter,China,Jade Hurst,Speed Skating,Silver,31
1969,Winter,China,Christine Solomon,Bobsleigh,Gold,31
1969,Winter,France,Stephen Jackson,Figure Skating,,30
1969,Winter,Italy,Charles Anderson,Skiing,Silver,25
1969,Winter,Canada,Miss Amanda Hernandez,Snowboarding,Gold,34
1969,Winter,South Africa,Bernard Mccall,Figure Skating,Silver,21
1969,Winter,UK,Mr. Tyler Clark,Snowboarding,Gold,29
1969,Winter,Italy,Jeffrey Garcia,Ice Hockey,Bronze,18
1969,Winter,USA,Robert Dunn,Snowboarding,,35
1969,Winter,Australia,Bradley Flores,Figure Skating,Silver,34
1969,Winter,India,Scott Powers,Ice Hockey,Bronze,37
1969,Winter,India,Justin Ritter,Biathlon,Bronze,32
1969,Winter,Brazil,Dawn Galloway,Speed Skating,Bronze,34
1969,Winter,UK,William Hall,Figure Skating,Gold,27
1969,Winter,USA,Christopher Flores,Figure Skating,,31
1969,Winter,UK,Mark Madden,Biathlon,,18
1969,Winter,UK,Kelly Patterson,Bobsleigh,Bronze,26
1969,Winter,Italy,Brian Shannon,Ice Hockey,Bronze,38
1969,Winter,Russia,Leon Roberts,Curling,,39
1969,Winter,Russia,Luis Kennedy,Skiing,,18
1969,Winter,Canada,Mr. Sean Cooper,Skiing,,31
1969,Winter,Italy,Lori Gibson,Curling,Silver,29
1969,Winter,South Africa,Ray Browning,Curling,Silver,37
1969,Winter,Canada,Mark Carroll,Bobsleigh,Silver,29
1969,Winter,Australia,Paul Christian,Ice Hockey,Bronze,29
1969,Winter,Russia,Kendra Smith,Biathlon,Bronze,36
1969,Winter,Canada,Lance Sanchez,Skiing,,22
1969,Winter,France,Tommy Martin,Biathlon,Bronze,29
1969,Winter,South Korea,Amanda Lopez,Bobsleigh,Gold,26
1969,Winter,Canada,Charles Parker,Skiing,Gold,38
1969,Winter,Australia,Jo Wang,Ice Hockey,Bronze,36
1969,Winter,Canada,Billy Cooley,Skiing,Bronze,30
1969,Winter,France,Corey Bentley,Snowboarding,,23
1969,Winter,France,Eileen Coleman,Biathlon,Silver,25
1969,Winter,UK,Alexis Becker,Biathlon,Bronze,23
1969,Winter,India,John Bell,Snowboarding,Gold,24
1969,Winter,Australia,Kimberly Lyons,Curling,Bronze,23
1969,Winter,Brazil,Tabitha Duarte,Snowboarding,Bronze,21
1969,Winter,Germany,Sharon Clarke,Snowboarding,,37
1969,Winter,Italy,Andrew Gray,Ice Hockey,Silver,30
1969,Winter,Japan,Joseph Reyes,Snowboarding,,34
1969,Winter,South Africa,Kevin Ruiz,Curling,Gold,32
1969,Winter,India,Bianca Kelly,Figure Skating,,25
1969,Winter,Australia,Chad Gilbert,Snowboarding,Gold,39
1969,Winter,China,Brian Sanchez,Ice Hockey,Bronze,25
1969,Winter,Russia,Eric Mann,Bobsleigh,,24
1969,Winter,USA,Tanner Carlson II,Snowboarding,,32
1969,Winter,Germany,Charles Sawyer,Curling,,38
1969,Winter,Russia,John Leon,Snowboarding,Silver,33
1969,Winter,France,Jason Perez,Snowboarding,Bronze,21
1969,Winter,India,Robert Long PhD,Biathlon,,37
1969,Winter,South Korea,Shane Smith,Ice Hockey,Silver,39
1969,Winter,Brazil,Mrs. Ashley Woods DDS,Biathlon,Silver,39
1969,Winter,Italy,Nathan Phillips,Skiing,Bronze,23
1969,Winter,Australia,Gary Richards,Skiing,,40
1969,Winter,USA,John Blackwell,Snowboarding,Bronze,23
1969,Winter,USA,Peter Thomas,Speed Skating,Gold,34
1969,Winter,India,Richard Edwards,Ice Hockey,Silver,33
1969,Winter,Germany,Kimberly York MD,Ice Hockey,Gold,18
1969,Winter,Brazil,Colleen Morse,Ice Hockey,,21
1969,Winter,Brazil,Blake Jones,Figure Skating,Gold,27
1969,Winter,Russia,Brian Smith,Speed Skating,Gold,27
1969,Winter,Japan,Samuel Warren,Skiing,Bronze,19
1969,Winter,Italy,Miguel Hogan,Curling,Bronze,39
1969,Winter,Brazil,Veronica Griffin,Curling,Gold,38
1969,Winter,Australia,Ryan Ryan,Speed Skating,,19
