Year,Type,Country,Athlete,Sport,Medal,Age
1972,Winter,Brazil,Emily Hatfield,Biathlon,Bronze,31
1972,Winter,UK,David Rosario,Biathlon,Gold,33
1972,Winter,Australia,Trevor Shea,Bobsleigh,Silver,18
1972,Winter,USA,Bryce Mccoy,Figure Skating,Bronze,26
1972,Winter,Brazil,Dr. Brandi King,Figure Skating,Gold,31
1972,Winter,Germany,Evelyn Meyer,Ice Hockey,Bronze,28
1972,Winter,South Africa,Steven Barrera,Skiing,,39
1972,Winter,Australia,Vincent Martinez,Ice Hockey,Bronze,29
1972,Winter,China,Lisa Greene,Skiing,Gold,30
1972,Winter,Germany,Scott Osborne,Figure Skating,Gold,24
1972,Winter,Italy,William Mayo,Figure Skating,Silver,20
1972,Winter,South Africa,Nicole Callahan,Ice Hockey,Bronze,23
1972,Winter,Japan,Michael Gray,Snowboarding,,18
1972,Winter,China,Robert Peterson,Snowboarding,Silver,36
1972,Winter,China,Melissa Thomas DDS,Biathlon,Silver,20
1972,Winter,Japan,Bailey Zuniga,Snowboarding,Silver,21
1972,Winter,UK,Jared Gomez,Speed Skating,Silver,28
1972,Winter,USA,Jacqueline Phillips,Speed Skating,Gold,40
1972,Winter,France,Joshua Foley,Speed Skating,Silver,24
1972,Winter,Japan,Eric Arias,Ice Hockey,Silver,23
1972,Winter,UK,Brandon Taylor,Ice Hockey,Gold,26
1972,Winter,Australia,Rachael Anderson,Ice Hockey,Silver,33
1972,Winter,South Africa,Bryan Brown,Ice Hockey,Bronze,38
1972,Winter,USA,Randall Carlson,Skiing,Silver,19
1972,Winter,Germany,Carolyn Walker,Curling,Bronze,32
1972,Winter,China,Jamie Johnson,Ice Hockey,,33
1972,Winter,UK,Michael Jordan,Bobsleigh,Gold,33
1972,Winter,Brazil,Linda Sawyer,Snowboarding,Bronze,36
1972,Winter,France,Angel Horn,Biathlon,,25
1972,Winter,South Africa,Paul Brady,Figure Skating,Silver,35
1972,Winter,Russia,Brian Tucker,Curling,Silver,40
1972,Winter,Italy,Jordan Jacobs,Biathlon,Silver,28
1972,Winter,Brazil,Justin Williamson,Bobsleigh,Gold,32
1972,Winter,India,Anne Nash,Snowboarding,,18
1972,Winter,Italy,Heather Phillips,Bobsleigh,Silver,26
1972,Winter,France,Samantha Franklin,Speed Skating,,40
1972,Winter,USA,Gregory Fox,Figure Skating,,21
1972,Winter,South Korea,Brittany Hunt,Curling,Bronze,22
1972,Winter,South Africa,Brian Cantu,Ice Hockey,,21
1972,Winter,South Africa,Tiffany Bishop,Skiing,Silver,33
1972,Winter,Germany,Daniel Carter,Curling,,18
1972,Winter,Japan,Ashley Burgess,Snowboarding,Silver,31
1972,Winter,Russia,Joseph Martinez,Ice Hockey,Gold,31
1972,Winter,France,Douglas Kim,Ice Hockey,Gold,34
1972,Winter,South Korea,Kevin Valdez,Snowboarding,,34
1972,Winter,Australia,Sarah Phillips,Curling,Gold,26
1972,Winter,Brazil,Robert Soto,Speed Skating,Gold,40
1972,Winter,France,Dawn Jones,Speed Skating,Silver,18
1972,Winter,Italy,Kerry Warren,Ice Hockey,Gold,39
1972,Winter,Brazil,Hayden Jackson,Skiing,,20
1972,Winter,China,Kristy Perry,Ice Hockey,Gold,20
1972,Winter,Australia,Christopher Harvey,Bobsleigh,Silver,36
1972,Winter,UK,Madison Williams,Curling,,25
1972,Winter,Brazil,Vincent Oliver,Snowboarding,,35
1972,Winter,India,Erica Yang,Bobsleigh,Silver,26
1972,Winter,USA,Bryan Gilbert,Snowboarding,Silver,25
1972,Winter,South Africa,Carol Neal,Bobsleigh,Silver,36
1972,Winter,USA,Rachel Chang,Biathlon,,37
1972,Winter,Italy,Jessica Perez,Curling,Bronze,21
1972,Winter,Italy,Hannah Clark,Speed Skating,Gold,23
