Year,Type,Country,Athlete,Sport,Medal,Age
1994,Summer,Germany,Stephanie Mays,Tennis,Bronze,31
1994,Summer,China,James Perez,Boxing,,24
1994,Summer,Canada,James Lee,Soccer,Bronze,30
1994,Summer,Japan,Bobby Herman,Gymnastics,Silver,38
1994,Summer,France,Melissa Parker,Gymnastics,,29
1994,Summer,India,Angela Baker,Swimming,Gold,40
1994,Summer,UK,William Lewis,Rowing,Gold,18
1994,Summer,Brazil,Maria Martin,Tennis,,37
1994,Summer,Germany,Tyler Welch,Soccer,Silver,22
1994,Summer,Canada,Joshua Johnson,Tennis,Gold,34
1994,Summer,Brazil,Melanie Montgomery,Cycling,Gold,26
1994,Summer,Germany,Alexis Rosario,Athletics,,20
1994,Summer,UK,Ms. Vanessa Wilson DVM,Swimming,,38
1994,Summer,China,Theresa Jensen,Rowing,Gold,26
1994,Summer,France,David Briggs,Rowing,Gold,32
1994,Summer,USA,James Mills,Boxing,Silver,36
1994,Summer,Brazil,Matthew Davis,Basketball,Gold,34
1994,Summer,USA,Leah Hayes MD,Tennis,,34
1994,Summer,USA,Leah Bean,Boxing,Bronze,37
1994,Summer,Russia,Jeff Howard,Boxing,Silver,34
1994,Summer,UK,Cory Walls,Gymnastics,Gold,38
1994,Summer,South Africa,Kristin Warner,Weightlifting,Silver,32
1994,Summer,Italy,Robin Williams,Weightlifting,Silver,32
1994,Summer,Russia,Deborah Cox,Cycling,Silver,27
1994,Summer,Australia,Shannon Brown,Rowing,Bronze,38
1994,Summer,India,Matthew Guerra,Weightlifting,Bronze,30
1994,Summer,Canada,Kendra Davis,Weightlifting,Silver,20
1994,Summer,Australia,Nicole Brady,Swimming,Gold,21
1994,Summer,Russia,Jonathan Erickson,Swimming,Gold,24
1994,Summer,China,Herbert Bailey,Weightlifting,Bronze,40
1994,Summer,Brazil,Amanda Charles,Cycling,,23
1994,Summer,South Korea,David Wilkinson,Swimming,Gold,36
1994,Summer,Germany,Sheena Key,Athletics,Silver,35
1994,Summer,Canada,Brenda Johnson,Gymnastics,,34
1994,Summer,South Africa,Janet Williams,Rowing,Gold,32
1994,Summer,India,Matthew Meadows,Rowing,Bronze,28
1994,Summer,Germany,Cassandra Griffin,Swimming,,26
1994,Summer,France,Michael Parks,Basketball,Gold,29
1994,Summer,Brazil,Kelly Ward,Athletics,Bronze,40
1994,Summer,South Africa,Jennifer Harris,Boxing,,24
1994,Summer,Germany,Angela Carter,Boxing,Gold,28
1994,Summer,Italy,Emily Bailey,Boxing,Gold,33
1994,Summer,France,Hayden Mosley,Soccer,Silver,19
