Year,Type,Country,Athlete,Sport,Medal,Age
2001,Winter,Australia,Jonathan Robles,Speed Skating,,37
2001,Winter,Japan,Robin Thompson,Speed Skating,,23
2001,Winter,South Korea,Amber Williams,Bobsleigh,,32
2001,Winter,UK,Steven Kennedy,Biathlon,Gold,29
2001,Winter,Japan,Sharon Mckenzie,Ice Hockey,Bronze,40
2001,Winter,India,Mary Francis,Biathlon,Gold,20
2001,Winter,South Korea,Maurice Joseph,Bobsleigh,Gold,28
2001,Winter,Australia,Michelle Johnson,Skiing,Silver,40
2001,Winter,South Africa,Jessica Hayes,Snowboarding,Gold,36
2001,Winter,India,James Padilla,Speed Skating,,19
2001,Winter,Japan,Dana Torres,Snowboarding,Bronze,40
2001,Winter,India,Michelle Campbell,Ice Hockey,Gold,37
2001,Winter,Italy,Vanessa Horton,Curling,,21
2001,Winter,Australia,Richard Burton,Skiing,Gold,27
2001,Winter,Canada,Shane Evans,Speed Skating,Silver,34
2001,Winter,Canada,Albert Barber,Snowboarding,Bronze,20
2001,Winter,Russia,Valerie Keller,Snowboarding,Silver,21
2001,Winter,UK,Katie Scott,Snowboarding,Gold,20
2001,Winter,France,Keith Jordan,Biathlon,,27
2001,Winter,Germany,Martin Norman,Curling,,24
2001,Winter,Japan,Laura Meyer,Bobsleigh,Bronze,31
2001,Winter,Brazil,Madeline Roberts,Ice Hockey,,37
2001,Winter,Italy,Dalton Harrison,Snowboarding,Gold,40
2001,Winter,UK,Tony Johnson,Curling,Gold,36
2001,Winter,India,Mr. Thomas Wright,Figure Skating,Silver,35
2001,Winter,France,Jennifer Herman,Figure Skating,Bronze,40
2001,Winter,China,Edward Christian,Skiing,,35
2001,Winter,USA,Joshua Adams,Curling,Gold,34
2001,Winter,South Korea,Harold Norris,Bobsleigh,Silver,27
2001,Winter,India,Kyle Stewart,Figure Skating,Bronze,34
2001,Winter,South Africa,Miranda Jones,Curling,Silver,37
2001,Winter,South Korea,Kristi Reed,Speed Skating,Silver,21
2001,Winter,France,Alexis Lawrence,Curling,,32
2001,Winter,UK,Matthew Webster DDS,Skiing,Silver,28
2001,Winter,UK,Martha Moreno,Speed Skating,,25
2001,Winter,France,David Patterson,Bobsleigh,Silver,26
2001,Winter,Japan,Shane Brady,Snowboarding,,26
2001,Winter,China,Christina Carter,Snowboarding,Gold,25
2001,Winter,Japan,Thomas Wilson,Ice Hockey,Silver,25
2001,Winter,Italy,Thomas Potter,Bobsleigh,,31
2001,Winter,Russia,Jamie Warner,Skiing,Gold,33
2001,Winter,Australia,Erica Carter,Ice Hockey,Bronze,38
2001,Winter,USA,Ian Smith,Speed Skating,,25
2001,Winter,France,Stacey Francis,Curling,Gold,37
2001,Winter,Germany,Aaron Allen,Bobsleigh,,24
2001,Winter,Italy,Melissa Williams,Biathlon,Gold,38
2001,Winter,Australia,Raymond Ortiz,Speed Skating,,31
2001,Winter,Brazil,Roberto Medina,Figure Skating,Bronze,40
2001,Winter,UK,James Stanley,Ice Hockey,Bronze,19
2001,Winter,South Africa,Kelly Dunn,Ice Hockey,Gold,38
2001,Winter,India,Matthew Coffey,Skiing,Gold,28
2001,Winter,Brazil,Nicholas Jones,Snowboarding,Bronze,18
2001,Winter,Canada,Travis Snyder,Speed Skating,Gold,22
2001,Winter,Italy,Megan Yang,Ice Hockey,Bronze,32
2001,Winter,India,Mallory Fisher,Curling,Bronze,25
2001,Winter,India,Valerie Bruce,Speed Skating,Silver,23
2001,Winter,Australia,Justin Byrd,Ice Hockey,,20
2001,Winter,Canada,Gregory Murray,Speed Skating,Bronze,34
2001,Winter,Japan,Anne Johnson,Curling,Silver,26
2001,Winter,Brazil,Joseph Nguyen,Biathlon,Silver,36
2001,Winter,France,Nicholas Henry,Snowboarding,Gold,31
2001,Winter,Canada,Roy Reed,Speed Skating,Gold,36
2001,Winter,India,Elizabeth Bishop DDS,Bobsleigh,Gold,26
2001,Winter,Italy,Kristen Haynes,Speed Skating,Bronze,31
2001,Winter,USA,Jennifer Williams,Snowboarding,Silver,35
2001,Winter,South Korea,Noah Lee,Speed Skating,Silver,37
2001,Winter,USA,Brandy Barker,Skiing,,25
2001,Winter,France,Diane Beck,Ice Hockey,Bronze,28
2001,Winter,Japan,Crystal Shah,Curling,Silver,23
2001,Winter,UK,Kevin Garcia,Speed Skating,Silver,40
2001,Winter,UK,Jordan Chase,Ice Hockey,Silver,36
2001,Winter,France,John Gonzalez,Snowboarding,,22
2001,Winter,Russia,Ashley Ramirez,Snowboarding,Gold,40
2001,Winter,India,William Duffy,Biathlon,Bronze,36
2001,Winter,India,Russell David,Snowboarding,Bronze,28
2001,Winter,Canada,Amy Blair,Ice Hockey,Gold,40
2001,Winter,Australia,Charles Cameron,Biathlon,,28
2001,Winter,Brazil,Robert Kim,Speed Skating,Gold,36
2001,Winter,Japan,Zachary Thomas,Figure Skating,Gold,37
2001,Winter,South Korea,Alexander Carter DVM,Snowboarding,Gold,32
2001,Winter,USA,Kimberly Brown,Snowboarding,Gold,19
2001,Winter,Russia,Sandra Pace,Bobsleigh,,28
2001,Winter,Canada,Michael Johnson,Ice Hockey,,27
2001,Winter,Canada,Jeremiah Rodriguez,Bobsleigh,Silver,20
2001,Winter,India,Zachary James,Figure Skating,Bronze,35
2001,Winter,South Africa,Rhonda Norman MD,Skiing,Silver,25
2001,Winter,USA,Eric Dougherty,Curling,Gold,34
2001,Winter,South Korea,Nathan Sanchez,Skiing,Silver,37
2001,Winter,Russia,Andrea George,Ice Hockey,,38
2001,Winter,China,Chad Bowers,Figure Skating,,39
2001,Winter,Canada,Megan Morrison,Snowboarding,,21
2001,Winter,Italy,Meredith Peterson,Figure Skating,Gold,32
2001,Winter,India,Dustin Knapp,Figure Skating,Gold,39
2001,Winter,Japan,Amy Harper,Biathlon,Bronze,19
2001,Winter,Brazil,Jonathan Anderson,Skiing,Gold,18
2001,Winter,France,Jose Davis,Snowboarding,,21
2001,Winter,UK,Maria Tran,Snowboarding,Bronze,32
2001,Winter,USA,Alexandra Lewis,Ice Hockey,,30
2001,Winter,Australia,Christina Calderon,Skiing,Bronze,35
2001,Winter,Australia,Alexis Gray,Speed Skating,Gold,23
2001,Winter,USA,Donna Burke,Speed Skating,Gold,37
2001,Winter,Russia,Jesse Moran,Ice Hockey,,21
2001,Winter,Brazil,Nicholas Jones,Figure Skating,Silver,22
2001,Winter,South Africa,Amber Leonard,Snowboarding,Bronze,32
2001,Winter,Italy,Gregory Ferguson DVM,Ice Hockey,Bronze,20
2001,Winter,Italy,Barbara Ross,Snowboarding,,20
2001,Winter,South Africa,Ronnie Franklin,Bobsleigh,Bronze,39
2001,Winter,UK,William Wright,Skiing,Gold,18
2001,Winter,South Africa,Joseph Smith,Skiing,Gold,37
2001,Winter,Italy,David Howard,Figure Skating,Bronze,25
2001,Winter,China,Timothy Cardenas,Bobsleigh,,21
2001,Winter,South Korea,Gabrielle Leon,Speed Skating,Silver,25
2001,Winter,South Korea,Chad Murphy,Snowboarding,Silver,39
2001,Winter,Russia,Sarah Griffith,Speed Skating,,29
2001,Winter,China,Amy Schaefer,Curling,,40
2001,Winter,China,Betty Garcia,Curling,Gold,25
2001,Winter,Canada,Brett Goodwin,Bobsleigh,Bronze,29
2001,Winter,Canada,Mikayla Johnson,Curling,Gold,33
2001,Winter,Germany,Michael Stanton,Skiing,Silver,27
2001,Winter,China,Kelly Miller,Speed Skating,,28
2001,Winter,Australia,James Jacobs,Figure Skating,Gold,30
2001,Winter,Russia,Bethany Smith,Skiing,,31
2001,Winter,Germany,William Clark,Bobsleigh,,40
2001,Winter,Russia,Allison Simpson,Curling,Bronze,26
2001,Winter,India,Henry Green,Skiing,Bronze,31
2001,Winter,USA,Devin Dominguez,Bobsleigh,,32
2001,Winter,Brazil,Maria Butler,Skiing,Silver,32
2001,Winter,South Korea,Raymond Padilla,Bobsleigh,,36
2001,Winter,India,Joseph Hutchinson,Figure Skating,Gold,21
2001,Winter,Brazil,Jaime Schmidt,Skiing,Bronze,21
2001,Winter,China,Ashley Miller,Bobsleigh,,28
2001,Winter,USA,Tammy Bright,Figure Skating,Silver,34
2001,Winter,Russia,Debra Carrillo,Biathlon,Silver,33
2001,Winter,USA,Aaron Orozco,Snowboarding,Bronze,30
2001,Winter,South Africa,Lynn Davis,Biathlon,,23
2001,Winter,Germany,Franklin Villarreal,Skiing,Bronze,33
2001,Winter,Italy,Alex Camacho,Curling,Bronze,38
2001,Winter,Germany,Cameron Dudley,Speed Skating,Gold,23
2001,Winter,Japan,Kimberly Glass,Figure Skating,Silver,21
2001,Winter,Russia,Mark Boyd,Curling,Bronze,18
2001,Winter,Germany,Brandy Clark,Biathlon,Bronze,26
2001,Winter,Russia,Jennifer Pruitt,Ice Hockey,Gold,23
2001,Winter,Australia,Stephanie Colon,Curling,Gold,36
2001,Winter,France,Melissa Cook,Speed Skating,Gold,25
2001,Winter,Italy,Lori Woods,Bobsleigh,Gold,35
2001,Winter,Italy,Dave Harris,Figure Skating,Gold,29
2001,Winter,Japan,Dr. Amy Mcdonald,Biathlon,Bronze,23
2001,Winter,Russia,Katelyn Mclean,Speed Skating,Bronze,19
2001,Winter,Brazil,Steven Santos,Figure Skating,Silver,36
2001,Winter,Canada,Troy Giles,Snowboarding,Gold,36
2001,Winter,Russia,Teresa Hinton,Ice Hockey,Bronze,28
2001,Winter,Russia,Michael Odom,Biathlon,Gold,27
2001,Winter,Brazil,Edward Ward,Curling,,21
2001,Winter,South Africa,Susan Schmidt,Snowboarding,Bronze,20
2001,Winter,China,Jennifer Johnson,Speed Skating,,37
2001,Winter,Italy,Tonya Benson,Skiing,Bronze,24
2001,Winter,UK,Alexis Terry,Biathlon,Gold,40
2001,Winter,China,Anthony Dixon,Speed Skating,Silver,24
2001,Winter,South Africa,William Yates,Ice Hockey,Gold,39
2001,Winter,Germany,Julian Reed,Biathlon,Bronze,25
2001,Winter,South Korea,Chelsea Lopez,Curling,Gold,35
2001,Winter,South Korea,Jessica Duffy,Figure Skating,,39
2001,Winter,Canada,Ryan Lee,Snowboarding,Bronze,24
2001,Winter,Germany,Christopher Haas,Skiing,,23
2001,Winter,Brazil,Eric Carson,Curling,Gold,37
2001,Winter,France,Kayla Macdonald,Skiing,,30
2001,Winter,USA,Shelley Rodriguez,Figure Skating,,26
2001,Winter,Canada,Brittany Wilcox,Figure Skating,Bronze,25
2001,Winter,Japan,Kevin Barrett,Snowboarding,Bronze,30
2001,Winter,Germany,Michael Gomez,Skiing,Bronze,32
2001,Winter,South Africa,Billy Long,Figure Skating,,24
2001,Winter,USA,Stephen Anderson,Biathlon,Silver,32
2001,Winter,Australia,Keith Spencer,Speed Skating,Bronze,28
2001,Winter,UK,Christopher Hendricks,Ice Hockey,Gold,26
2001,Winter,Italy,Joseph Erickson,Figure Skating,Silver,34
2001,Winter,UK,Carol Johnson,Bobsleigh,Bronze,30
2001,Winter,USA,Mary Valdez,Ice Hockey,Gold,28
2001,Winter,USA,Kenneth Bailey,Snowboarding,,28
2001,Winter,Australia,Michael Chapman,Biathlon,,22
2001,Winter,Australia,Richard Michael,Ice Hockey,,18
2001,Winter,Italy,Jennifer Armstrong,Curling,,39
2001,Winter,Russia,Cynthia Johnson,Ice Hockey,Gold,34
