Year,Type,Country,Athlete,Sport,Medal,Age
1962,Winter,UK,Louis Williams,Bobsleigh,Bronze,24
1962,Winter,Russia,Jennifer Casey,Figure Skating,Gold,26
1962,Winter,China,Amy Boyd,Biathlon,Silver,35
1962,Winter,Australia,Nathaniel Collins,Snowboarding,Bronze,34
1962,Winter,China,Frederick Sanchez,Skiing,Silver,29
1962,Winter,South Korea,Karen Chen,Bobsleigh,,35
1962,Winter,Canada,Edward Daniels,Figure Skating,Bronze,30
1962,Winter,India,Dr. Belinda Lynn,Ice Hockey,Silver,31
1962,Winter,Australia,Amber Mooney,Snowboarding,Silver,40
1962,Winter,Canada,Sandra Sawyer,Figure Skating,Bronze,26
1962,Winter,France,Debra Henderson,Figure Skating,Silver,28
1962,Winter,South Korea,Victoria Hughes,Snowboarding,Bronze,30
1962,Winter,Japan,Tammy Little,Bobsleigh,,29
1962,Winter,Italy,Shirley Foster,Figure Skating,,38
1962,Winter,Canada,Deborah Oliver,Figure Skating,Gold,30
1962,Winter,China,James Black,Curling,,40
1962,Winter,Australia,Bradley Meza,Bobsleigh,,28
1962,Winter,Germany,Nicholas Smith,Curling,,22
1962,Winter,China,Christopher Wilson,Figure Skating,Bronze,21
1962,Winter,South Korea,Brenda Flowers,Curling,Gold,28
1962,Winter,Germany,Sheila Lee,Skiing,,35
1962,Winter,UK,Heather Baird,Skiing,Gold,21
1962,Winter,South Africa,Carrie Meyer,Snowboarding,,40
1962,Winter,Brazil,Robert Reynolds,Skiing,,40
1962,Winter,USA,Mark Waters,Ice Hockey,Bronze,34
1962,Winter,South Africa,Christopher Dawson,Speed Skating,Silver,35
1962,Winter,Brazil,Sara Ramirez,Ice Hockey,Silver,29
1962,Winter,Russia,Cindy Turner,Ice Hockey,Bronze,39
1962,Winter,Australia,Jonathan Murphy,Figure Skating,,33
1962,Winter,Japan,Christopher Johnson,Snowboarding,Silver,28
1962,Winter,Germany,Jamie Little,Speed Skating,Bronze,36
1962,Winter,Canada,Carla Williams,Biathlon,Gold,19
1962,Winter,France,Stephanie Rodriguez,Speed Skating,Bronze,39
1962,Winter,South Africa,Christina Ruiz,Bobsleigh,,40
1962,Winter,China,Barbara Payne,Snowboarding,,26
1962,Winter,Brazil,Jennifer Griffith,Biathlon,,36
1962,Winter,Italy,Maureen Ramirez,Figure Skating,Gold,37
1962,Winter,France,Tracy Dean,Skiing,Bronze,25
1962,Winter,South Korea,Kelly Goodman,Bobsleigh,Silver,18
1962,Winter,Germany,Stephen Alexander,Speed Skating,,32
1962,Winter,South Korea,Jonathan Ochoa,Figure Skating,Gold,20
1962,Winter,France,Stanley Lane,Skiing,,24
1962,Winter,USA,Ashley Johnson,Speed Skating,Silver,39
1962,Winter,USA,Elizabeth Page,Biathlon,Silver,39
1962,Winter,UK,Peter Smith,Bobsleigh,Silver,19
1962,Winter,France,Gerald King,Figure Skating,,28
1962,Winter,Brazil,Richard Ritter,Bobsleigh,Gold,24
1962,Winter,South Africa,Laura Chapman,Skiing,,33
1962,Winter,Italy,Michelle Clark,Curling,,40
1962,Winter,Japan,Mr. Robert Chavez,Skiing,,36
1962,Winter,Germany,Melissa Hall,Figure Skating,Silver,28
1962,Winter,France,Jennifer Blair,Skiing,Silver,26
1962,Winter,Russia,Aaron Jones,Biathlon,Silver,23
1962,Winter,Russia,Dr. Brandon Chavez,Biathlon,Gold,31
