Year,Type,Country,Athlete,Sport,Medal,Age
2009,Winter,South Africa,Thomas Ayers,Bobsleigh,Bronze,26
2009,Winter,UK,Michael Davidson,Biathlon,Silver,22
2009,Winter,India,Teresa Jimenez,Ice Hockey,Silver,26
2009,Winter,Italy,James Rivera,Biathlon,Silver,34
2009,Winter,Italy,Joshua Higgins,Snowboarding,Bronze,37
2009,Winter,Japan,Sean Edwards,Bobsleigh,Bronze,18
2009,Winter,South Korea,Alexander Walsh,Figure Skating,Silver,18
2009,Winter,USA,Dr. Ellen Key,Biathlon,,21
2009,Winter,UK,Emily Arnold,Bobsleigh,Bronze,18
2009,Winter,India,Christopher Lewis,Curling,Silver,22
2009,Winter,Russia,Martha Clark,Figure Skating,,21
2009,Winter,Germany,Sarah Hayes,Skiing,,18
2009,Winter,South Korea,Mr. Bryan Dixon,Bobsleigh,Gold,24
2009,Winter,Russia,Willie Miller,Figure Skating,,36
2009,Winter,Canada,April Stevenson,Bobsleigh,Bronze,39
2009,Winter,Australia,Sarah Lin,Curling,Silver,40
2009,Winter,Italy,Luis Scott,Figure Skating,Silver,36
2009,Winter,China,Cameron Cruz,Ice Hockey,Gold,23
2009,Winter,USA,Sheryl Goodman,Ice Hockey,Gold,30
2009,Winter,France,Frank Vaughn,Curling,Bronze,26
2009,Winter,UK,Crystal Johnson,Curling,,27
2009,Winter,India,Mr. Scott Gibbs DDS,Skiing,Bronze,19
2009,Winter,Canada,David Webster,Speed Skating,Bronze,24
2009,Winter,Australia,Eric Morrow,Bobsleigh,Silver,34
2009,Winter,Australia,William Hicks,Skiing,,19
2009,Winter,UK,Jeffrey Walters,Bobsleigh,Silver,34
2009,Winter,Canada,Mary Gamble,Ice Hockey,Bronze,35
2009,Winter,Italy,Tracey Ali,Bobsleigh,Silver,28
2009,Winter,Russia,Robert Perez,Ice Hockey,Silver,28
2009,Winter,Canada,Jeffery Hubbard,Bobsleigh,Silver,34
2009,Winter,Canada,Connor Crosby,Bobsleigh,Gold,39
2009,Winter,UK,Justin Dudley,Snowboarding,Bronze,23
2009,Winter,Japan,Richard Rivera,Bobsleigh,Bronze,26
2009,Winter,Japan,Ricky Anderson,Bobsleigh,Gold,20
2009,Winter,Australia,Tiffany Williams,Ice Hockey,Bronze,40
2009,Winter,Brazil,Jose Hanna,Ice Hockey,,26
2009,Winter,Australia,Bonnie Wu,Speed Skating,Silver,22
2009,Winter,Brazil,Robert Chang,Skiing,Bronze,40
2009,Winter,Canada,Angie Roman,Bobsleigh,Gold,27
2009,Winter,Russia,Hector Fox,Biathlon,Gold,39
2009,Winter,USA,Nicholas Melendez,Bobsleigh,Bronze,38
2009,Winter,South Korea,Thomas Barnes,Speed Skating,,19
2009,Winter,China,Gabriel Taylor,Speed Skating,,35
2009,Winter,Canada,Michael Williams,Figure Skating,Silver,18
2009,Winter,South Korea,Mark Hull,Skiing,,23
2009,Winter,Japan,Matthew Robinson,Ice Hockey,Bronze,27
2009,Winter,UK,Matthew Bradley Jr.,Figure Skating,Bronze,27
2009,Winter,Russia,Justin Sellers,Ice Hockey,Bronze,40
2009,Winter,UK,Sarah Wagner,Biathlon,Gold,36
2009,Winter,Russia,Janice Lee,Figure Skating,Bronze,37
2009,Winter,Canada,Matthew Delgado,Snowboarding,,31
