Year,Type,Country,Athlete,Sport,Medal,Age
2000,Summer,Germany,Sarah Williams,Tennis,,36
2000,Summer,Germany,Amanda Tran,Swimming,,23
2000,Summer,Brazil,Patrick Black,Boxing,Silver,35
2000,Summer,Australia,Brett Khan,Cycling,Gold,21
2000,Summer,Canada,Gregory Case,Swimming,Gold,28
2000,Summer,India,John Stanley,Gymnastics,Bronze,32
2000,Summer,USA,Carl Hatfield,Boxing,Bronze,27
2000,Summer,Canada,Amy Gonzalez,Swimming,Silver,31
2000,Summer,Germany,Peter Adams,Weightlifting,Silver,40
2000,Summer,Germany,Deborah Clarke,Athletics,Gold,18
2000,Summer,Australia,Jeffrey Shepard,Cycling,Gold,25
2000,Summer,China,Angela Collins,Swimming,Gold,21
2000,Summer,Australia,Vincent Campos,Rowing,Silver,36
2000,Summer,Russia,Eric Walker,Boxing,Bronze,38
2000,Summer,UK,Adam Peters,Tennis,Gold,19
2000,Summer,India,Zachary Chang,Boxing,Silver,38
2000,Summer,Japan,Wesley Lee,Boxing,Gold,29
2000,Summer,South Korea,Kimberly Valenzuela,Weightlifting,Bronze,26
2000,Summer,India,Stacey Richard,Boxing,Silver,18
2000,Summer,China,Randy Villa,Tennis,Bronze,30
2000,Summer,South Korea,Nicholas Alvarez,Boxing,Bronze,26
2000,Summer,Russia,William Gardner,Boxing,,24
2000,Summer,USA,Daniel Russell,Athletics,Gold,38
2000,Summer,Italy,Dillon Lopez,Cycling,,24
2000,Summer,Australia,Jeffrey Warner,Swimming,Bronze,31
2000,Summer,China,John Cox,Basketball,Silver,36
2000,Summer,South Africa,David Carlson,Cycling,Silver,37
2000,Summer,Japan,Alexander Huynh,Weightlifting,Gold,36
2000,Summer,Russia,Ashley Lee,Cycling,Silver,39
2000,Summer,Germany,Dr. Wanda Evans,Athletics,Gold,33
2000,Summer,Russia,Kristina Johnson,Rowing,,34
2000,Summer,Canada,Joshua Townsend,Weightlifting,Gold,20
2000,Summer,China,Joseph Bowers,Athletics,Silver,34
2000,Summer,Australia,Wendy Brown,Weightlifting,Bronze,30
2000,Summer,Japan,Pamela Sanchez,Boxing,Gold,18
2000,Summer,France,Jessica Flores,Tennis,,19
2000,Summer,Germany,Erin Horn,Basketball,,39
2000,Summer,UK,Natasha Kelley,Swimming,,28
2000,Summer,Germany,Justin Williams,Gymnastics,Silver,24
2000,Summer,Australia,Chris Ritter,Weightlifting,Bronze,39
2000,Summer,Australia,Tristan Ward,Athletics,,21
2000,Summer,India,David Bryant,Soccer,Silver,40
2000,Summer,India,Kayla Scott,Boxing,Gold,29
2000,Summer,UK,Stephen Barrett,Tennis,,34
2000,Summer,Germany,Jeremy Hess,Gymnastics,Gold,22
2000,Summer,Japan,Anthony Johnson,Athletics,Silver,21
2000,Summer,India,Robert Alvarado,Boxing,Gold,32
2000,Summer,USA,Kimberly Thompson,Weightlifting,Gold,29
2000,Summer,China,Sherry Richardson,Tennis,Gold,39
2000,Summer,Germany,Bryan Swanson,Rowing,Gold,35
2000,Summer,Japan,Faith Hoffman,Swimming,Bronze,25
2000,Summer,South Korea,Robert Flores,Rowing,Silver,35
2000,Summer,UK,Rodney Watkins DVM,Gymnastics,Silver,38
2000,Summer,USA,Alicia Lynch,Basketball,Bronze,28
2000,Summer,South Africa,Mary Waller,Soccer,Bronze,26
2000,Summer,Canada,Shawn Burnett,Gymnastics,Bronze,40
2000,Summer,USA,Bonnie Decker,Cycling,,39
2000,Summer,South Africa,Michael Ashley,Weightlifting,Bronze,34
2000,Summer,China,Brian Mercado,Gymnastics,Silver,35
2000,Summer,South Korea,Tiffany Lewis,Soccer,Silver,26
2000,Summer,South Korea,Matthew Andrews,Cycling,Gold,37
2000,Summer,Germany,Brandon Miller,Basketball,,39
2000,Summer,China,Melinda Mitchell,Tennis,,35
2000,Summer,Japan,Savannah Crawford,Athletics,,36
2000,Summer,India,Jasmine Harrison,Basketball,,24
2000,Summer,Canada,Jacob Davis,Athletics,Gold,18
2000,Summer,South Africa,Ashley Mitchell,Tennis,Bronze,18
2000,Summer,USA,Mrs. Rebecca Smith,Athletics,Bronze,38
2000,Summer,Japan,Misty Phillips,Cycling,Bronze,32
2000,Summer,South Africa,Daniel Grant,Athletics,,18
2000,Summer,UK,Henry Gomez,Tennis,Bronze,25
2000,Summer,South Africa,William Wallace,Boxing,Bronze,25
2000,Summer,India,Jeffrey Shaw,Gymnastics,Silver,32
2000,Summer,UK,Steven Wilson,Tennis,Gold,30
2000,Summer,China,William Campbell,Boxing,Bronze,29
2000,Summer,China,Jacob Harris,Rowing,Bronze,34
2000,Summer,China,Tara Bruce,Rowing,Silver,34
2000,Summer,China,Randall English,Tennis,Bronze,25
2000,Summer,France,Marvin Gutierrez,Soccer,Bronze,33
2000,Summer,South Africa,Walter Williams,Tennis,Gold,22
2000,Summer,China,Brandon Davenport,Weightlifting,,34
2000,Summer,USA,Erika Edwards,Gymnastics,Bronze,23
2000,Summer,USA,Randy Cunningham,Athletics,Silver,27
2000,Summer,UK,Richard Davis,Weightlifting,Gold,30
2000,Summer,UK,Renee Mason,Rowing,Gold,32
2000,Summer,Brazil,Joanna Ferguson,Weightlifting,,21
2000,Summer,Germany,Matthew Adkins,Swimming,Gold,30
2000,Summer,South Africa,Deborah Lowery,Cycling,Bronze,31
2000,Summer,USA,Eric Gutierrez,Boxing,,29
2000,Summer,Japan,Angelica Calhoun,Rowing,Bronze,36
2000,Summer,Italy,Juan Pacheco,Tennis,,39
2000,Summer,India,Ashley Cochran,Rowing,,21
2000,Summer,Italy,Sabrina Cunningham,Basketball,Silver,29
2000,Summer,South Africa,Ashley Bridges,Tennis,,18
2000,Summer,Germany,Jack Ross,Soccer,Bronze,36
2000,Summer,Italy,Philip Pratt,Athletics,Gold,31
2000,Summer,Italy,Caitlin Yoder,Boxing,,37
2000,Summer,Australia,Steven Miles,Tennis,Bronze,37
2000,Summer,Japan,Alexandria Hernandez,Tennis,Silver,35
2000,Summer,South Africa,Kyle Suarez,Athletics,Silver,32
2000,Summer,India,Ian Norton,Boxing,Silver,29
