Year,Type,Country,Athlete,Sport,Medal,Age
1905,Summer,France,Seth Morgan,Cycling,Silver,31
1905,Summer,Australia,Jennifer Mccarthy,Tennis,Bronze,24
1905,Summer,UK,John Howard,Swimming,Bronze,34
1905,Summer,Germany,Jason Hill,Athletics,,18
1905,Summer,China,Amber Alvarez,Rowing,,24
1905,Summer,China,Robert Benitez,Boxing,Gold,39
1905,Summer,USA,Micheal Olson,Athletics,Bronze,35
1905,Summer,UK,Brandon House,Weightlifting,,21
1905,Summer,China,Alexander Johnson,Soccer,Bronze,40
1905,Summer,Canada,Samantha Morales,Basketball,,39
1905,Summer,France,Crystal Sanders,Weightlifting,Gold,32
1905,Summer,USA,Kenneth Pearson DDS,Weightlifting,Silver,35
1905,Summer,China,Allison Cantrell,Cycling,Gold,32
1905,Summer,Brazil,Elizabeth Ward,Boxing,Bronze,31
1905,Summer,South Korea,Christopher Patton,Cycling,Silver,20
1905,Summer,USA,Ronald Robinson,Soccer,Silver,27
1905,Summer,South Africa,John Lang MD,Cycling,Silver,32
1905,Summer,UK,Nicole Lara,Tennis,Bronze,20
1905,Summer,Germany,Julie Luna,Gymnastics,Silver,21
1905,Summer,Japan,Katelyn Hernandez,Boxing,Bronze,19
1905,Summer,South Korea,Daniel Salazar,Weightlifting,,30
1905,Summer,South Africa,James Lee,Tennis,Silver,30
1905,Summer,UK,Michael Lee,Weightlifting,,26
1905,Summer,Canada,Christina Cannon,Basketball,Bronze,32
1905,Summer,South Africa,William Barnett,Swimming,,28
1905,Summer,France,Cody Rhodes,Weightlifting,Silver,26
1905,Summer,Japan,Jeremy Martinez,Tennis,,23
1905,Summer,South Africa,Katrina Strickland,Weightlifting,,38
1905,Summer,UK,Paula Larsen,Weightlifting,Bronze,28
1905,Summer,Germany,Lindsay Watson,Cycling,Silver,24
1905,Summer,Australia,Teresa Ortiz,Swimming,Silver,27
1905,Summer,Japan,Douglas Price,Soccer,,32
1905,Summer,UK,Sandra Blankenship,Gymnastics,,31
1905,Summer,UK,Leslie Powell,Basketball,Silver,23
