Year,Type,Country,Athlete,Sport,Medal,Age
2021,Summer,South Korea,Ashley Kent,Tennis,Silver,20
2021,Summer,Japan,Brian Rodriguez,Gymnastics,,29
2021,Summer,India,Jerome Love,Gymnastics,Bronze,33
2021,Summer,Japan,Tami Taylor,Rowing,Silver,25
2021,Summer,Japan,Bryan Davila,Athletics,Silver,23
2021,Summer,Italy,Phillip Evans,Athletics,,37
2021,Summer,Italy,Taylor Baker,Tennis,Silver,36
2021,Summer,Australia,Justin Hunter,Weightlifting,,32
2021,Summer,UK,Kyle Myers,Weightlifting,Bronze,35
2021,Summer,Japan,Brooke Santiago,Rowing,Gold,24
2021,Summer,India,James Lee,Cycling,Gold,25
2021,Summer,Canada,Kevin Miller,Swimming,,19
2021,Summer,China,Mrs. Katie Hicks DDS,Soccer,Bronze,31
2021,Summer,UK,Cassandra Wheeler,Soccer,,25
2021,Summer,Australia,Tyler Martinez,Rowing,,27
2021,Summer,USA,Nancy Taylor,Swimming,Gold,40
2021,Summer,Brazil,Nicholas Sanchez,Rowing,,21
2021,Summer,Australia,Brittany Perry,Weightlifting,Bronze,37
2021,Summer,South Korea,Melissa Brewer,Cycling,Silver,39
2021,Summer,Italy,Taylor Russo,Weightlifting,,30
2021,Summer,Germany,Robert Morgan,Cycling,Silver,28
2021,Summer,Japan,Sarah Robbins,Basketball,Bronze,31
2021,Summer,Brazil,Paige Cummings,Gymnastics,Silver,36
2021,Summer,Germany,William Dawson,Basketball,Bronze,31
2021,Summer,Canada,Alicia Robinson,Gymnastics,Silver,32
2021,Summer,Germany,John Brown,Gymnastics,,21
2021,Summer,South Africa,Anthony Anderson,Tennis,Silver,36
2021,Summer,Japan,Logan Palmer,Weightlifting,,40
2021,Summer,France,Casey Harper,Soccer,Bronze,32
2021,Summer,UK,Tiffany Gillespie,Cycling,Gold,29
2021,Summer,Brazil,Alison Hunt,Rowing,Silver,21
2021,Summer,USA,Jamie Watkins,Athletics,Bronze,18
2021,Summer,South Korea,Scott Wallace,Athletics,Gold,30
2021,Summer,France,Laura Rios,Basketball,,18
2021,Summer,Germany,Tiffany Fitzgerald,Tennis,Gold,24
2021,Summer,South Korea,Joanna Wolfe,Swimming,Bronze,25
2021,Summer,France,Clifford James,Athletics,,22
2021,Summer,India,Tommy Jenkins,Basketball,,29
2021,Summer,China,Kerry James,Rowing,Gold,19
2021,Summer,India,Katie Williams,Basketball,,23
2021,Summer,Brazil,Katelyn Bryan,Weightlifting,Gold,21
2021,Summer,China,Jason Ayala,Gymnastics,Silver,37
2021,Summer,Japan,Michael Williams,Swimming,Gold,26
2021,Summer,Canada,Rachel Weber,Swimming,Bronze,23
2021,Summer,Germany,Mia Smith,Soccer,Silver,22
2021,Summer,UK,Barbara Christensen,Swimming,Silver,18
2021,Summer,Russia,Hannah Adams,Tennis,,26
2021,Summer,India,Benjamin Ferrell,Soccer,Bronze,37
2021,Summer,Italy,Mario Smith,Soccer,Gold,34
2021,Summer,Japan,Richard Perez,Rowing,Silver,26
2021,Summer,China,Jeffrey Harris,Boxing,,31
2021,Summer,Japan,Carl Moran,Soccer,Gold,22
2021,Summer,Germany,Robert Ortega,Weightlifting,,27
2021,Summer,India,John Mcclure,Rowing,Bronze,26
2021,Summer,Japan,Ruth Rodriguez,Cycling,Gold,26
2021,Summer,USA,Austin Martinez,Rowing,Gold,36
2021,Summer,France,Justin Cook,Cycling,,22
2021,Summer,China,Joseph Gallegos,Soccer,Silver,18
2021,Summer,Italy,Charles Sherman,Swimming,Silver,24
2021,Summer,Japan,Angela Alvarez,Cycling,Bronze,21
2021,Summer,Japan,Lisa Bryant,Rowing,Gold,20
2021,Summer,South Korea,Lisa Bishop,Tennis,Silver,37
2021,Summer,India,Lisa Richardson,Cycling,Silver,20
2021,Summer,Canada,Jessica Lowery,Cycling,Bronze,25
2021,Summer,UK,Kimberly Roberson,Swimming,,33
2021,Summer,India,Charles Olson,Soccer,Gold,25
2021,Summer,Russia,Debra Ortiz,Athletics,Bronze,24
2021,Summer,Brazil,Ashley Richardson,Gymnastics,Gold,26
2021,Summer,France,Phillip Wiggins,Boxing,Gold,23
2021,Summer,China,Christopher Williams,Weightlifting,Gold,20
2021,Summer,Germany,Scott Villarreal,Swimming,Silver,36
2021,Summer,China,Cody Woods,Athletics,Gold,30
2021,Summer,Australia,Ivan Robinson,Gymnastics,,20
2021,Summer,France,Ronald Willis,Boxing,Bronze,32
2021,Summer,Australia,Brendan Jackson,Rowing,Gold,23
2021,Summer,Japan,Michael Smith,Basketball,Gold,40
2021,Summer,China,Jennifer Howell,Tennis,Gold,29
2021,Summer,UK,Robert Steele,Gymnastics,Silver,39
2021,Summer,Brazil,Terry Watson,Boxing,Silver,37
2021,Summer,Japan,Steven Mills,Weightlifting,Gold,29
2021,Summer,UK,Tina Davis,Boxing,Gold,30
2021,Summer,Japan,Marcus Torres,Athletics,,39
2021,Summer,India,Kelly Lloyd,Soccer,Gold,23
2021,Summer,Canada,Lawrence Moore,Cycling,Gold,23
2021,Summer,South Africa,Clinton Mccarthy,Gymnastics,,31
2021,Summer,India,Heather Brown,Tennis,Silver,40
2021,Summer,Russia,Karina Howell,Soccer,,27
2021,Summer,Japan,Tyler Davis,Swimming,Silver,28
2021,Summer,Italy,James Moreno,Soccer,Bronze,29
2021,Summer,UK,Darryl Nguyen,Basketball,Silver,31
2021,Summer,Russia,Jennifer Johnson,Weightlifting,,30
2021,Summer,South Korea,Jane Barnett,Basketball,Bronze,20
2021,Summer,Germany,Timothy Graves,Rowing,Bronze,23
2021,Summer,Australia,Joshua Dominguez,Gymnastics,,23
2021,Summer,France,Kimberly Fisher,Boxing,Gold,35
2021,Summer,Germany,Connie Nguyen,Soccer,Gold,37
2021,Summer,South Africa,Katie Hunter,Boxing,Gold,30
2021,Summer,Italy,Tracey Chapman,Cycling,,24
2021,Summer,Germany,Ernest Vaughan,Boxing,Silver,21
2021,Summer,France,Corey Berry,Swimming,Gold,19
2021,Summer,Germany,Randy Hardin,Soccer,,37
2021,Summer,China,Ashley Bryan,Gymnastics,Gold,38
2021,Summer,UK,Anne Eaton,Weightlifting,Bronze,25
2021,Summer,UK,Sarah Strickland,Athletics,Gold,24
2021,Summer,UK,Debra Sanders,Boxing,Bronze,18
2021,Summer,USA,Tracy Blanchard,Rowing,Bronze,36
2021,Summer,China,John Ayers,Basketball,Silver,34
2021,Summer,Russia,Christine Conner,Athletics,Silver,33
2021,Summer,Australia,Amber Richardson,Tennis,Gold,36
2021,Summer,France,Christopher Andrews,Basketball,,20
2021,Summer,Canada,Jonathan Christensen,Boxing,,21
2021,Summer,South Africa,Russell Norman,Swimming,,27
2021,Summer,UK,Krista Murphy,Boxing,Silver,19
2021,Summer,USA,Colton Byrd,Boxing,Silver,40
2021,Summer,Japan,David Steele,Cycling,Silver,39
2021,Summer,South Africa,Sally Williams,Rowing,,36
2021,Summer,Russia,Robert Levine,Cycling,,23
2021,Summer,Russia,Debra Walker,Rowing,,39
2021,Summer,South Korea,Joseph Melton,Boxing,Gold,33
2021,Summer,Canada,Jeffrey Snow,Athletics,Bronze,34
2021,Summer,Italy,Mike Davis,Soccer,Bronze,38
2021,Summer,Russia,Victoria Fuentes,Cycling,Gold,20
2021,Summer,South Africa,Jeffrey Miller,Athletics,Silver,28
2021,Summer,USA,Danielle Simmons,Weightlifting,Bronze,23
2021,Summer,China,Jennifer Riley,Weightlifting,Gold,23
2021,Summer,USA,Carmen Davis,Cycling,Silver,32
2021,Summer,Germany,Stacey Bell,Cycling,Gold,32
2021,Summer,South Africa,Brian Miller,Basketball,Gold,22
2021,Summer,Italy,Leah Brown,Cycling,Bronze,36
2021,Summer,France,Ethan Parks,Swimming,Bronze,18
2021,Summer,South Africa,Daniel Carrillo,Basketball,Gold,28
2021,Summer,Canada,Timothy Carrillo,Basketball,Bronze,22
2021,Summer,Brazil,Heather Wagner,Gymnastics,Bronze,19
2021,Summer,Brazil,Timothy Nolan,Cycling,Bronze,37
2021,Summer,Russia,Heather Johnson,Swimming,Gold,18
2021,Summer,Italy,Mandy Nguyen,Boxing,,31
2021,Summer,India,Alexandra Chavez,Basketball,,29
2021,Summer,China,Michael Macdonald,Cycling,Bronze,38
2021,Summer,South Korea,Megan Garrett,Athletics,,28
2021,Summer,Germany,Fernando Lewis,Soccer,Bronze,21
2021,Summer,UK,Jennifer Pennington,Swimming,Gold,37
