Year,Type,Country,Athlete,Sport,Medal,Age
2017,Winter,South Korea,Juan Santiago,Skiing,,22
2017,Winter,USA,Donna Pratt,Ice Hockey,,19
2017,Winter,Russia,Amy Jordan,Biathlon,,20
2017,Winter,Germany,Lori Miller,Snowboarding,,39
2017,Winter,Canada,Bryan Rogers,Biathlon,Bronze,38
2017,Winter,Italy,Jesse Guerrero,Skiing,,23
2017,Winter,Canada,Eric Marshall,Skiing,Bronze,37
2017,Winter,UK,Michael Martinez,Curling,Bronze,28
2017,Winter,Canada,Lauren Ward,Curling,Silver,24
2017,Winter,Brazil,James Benjamin,Curling,,19
2017,Winter,China,Richard Dillon,Speed Skating,Bronze,38
2017,Winter,India,Nicholas Wagner,Skiing,Gold,19
2017,Winter,India,Vincent Lee,Snowboarding,Bronze,37
2017,Winter,Germany,Michelle Davis,Snowboarding,Bronze,32
2017,Winter,Russia,Laura Alexander,Bobsleigh,Bronze,39
2017,Winter,South Africa,Joseph Casey,Speed Skating,Bronze,27
2017,Winter,Brazil,Wanda Copeland,Biathlon,Bronze,40
2017,Winter,Russia,Jennifer Nolan,Speed Skating,Bronze,23
2017,Winter,USA,Joseph Cook,Speed Skating,Silver,33
2017,Winter,South Africa,Christopher Martinez,Biathlon,Gold,40
2017,Winter,UK,Sierra Woods,Figure Skating,Gold,31
2017,Winter,Italy,William Wright,Snowboarding,Gold,27
2017,Winter,UK,Heather Williams,Biathlon,Silver,38
2017,Winter,USA,Robert Obrien,Biathlon,Bronze,30
2017,Winter,UK,Samuel Wyatt,Figure Skating,Gold,35
2017,Winter,China,Elizabeth Graves,Skiing,,34
2017,Winter,China,Donald Sims,Speed Skating,Gold,36
2017,Winter,Australia,Angela Woods,Figure Skating,Silver,36
2017,Winter,Brazil,Heather Patterson,Snowboarding,Silver,33
2017,Winter,UK,Kelly Jimenez,Biathlon,Bronze,37
2017,Winter,USA,Dorothy Riley,Ice Hockey,Gold,20
2017,Winter,China,Brooke Smith,Bobsleigh,Gold,28
