Year,Type,Country,Athlete,Sport,Medal,Age
1947,Summer,South Africa,Michele Patterson,Weightlifting,Silver,27
1947,Summer,Japan,David Martin,Cycling,Bronze,34
1947,Summer,China,Katrina Lee,Tennis,Silver,22
1947,Summer,Italy,Kayla Wilson,Swimming,Gold,27
1947,Summer,Italy,Brian Dean,Tennis,,21
1947,Summer,Germany,Tammy Jackson,Swimming,Gold,38
1947,Summer,Germany,Sharon Rogers,Cycling,Silver,38
1947,Summer,South Africa,Bradley Hogan,Cycling,,20
1947,Summer,Germany,Matthew Garrett,Soccer,Bronze,19
1947,Summer,USA,Matthew Sellers,Soccer,,18
1947,Summer,Russia,Ryan Wood,Soccer,Silver,34
1947,Summer,USA,Anthony Johnson,Athletics,Bronze,27
1947,Summer,Australia,Kelsey Mccoy MD,Rowing,Silver,22
1947,Summer,USA,Drew Boyer,Swimming,Bronze,38
1947,Summer,USA,Henry Jones,Rowing,Silver,20
1947,Summer,Italy,Sarah Miller,Athletics,Bronze,39
1947,Summer,Italy,Robert Miller,Athletics,Silver,30
1947,Summer,UK,Melissa Stephenson,Cycling,,36
1947,Summer,France,Jasmine Myers,Tennis,,25
1947,Summer,India,Joshua Graves,Rowing,Silver,40
1947,Summer,China,Lori Berry,Boxing,Bronze,25
1947,Summer,France,Wanda Branch,Swimming,Silver,24
1947,Summer,France,Stephanie Andrews,Rowing,Bronze,31
1947,Summer,India,Ryan Garcia,Gymnastics,Bronze,26
1947,Summer,Brazil,Mary Mcintosh,Gymnastics,Silver,28
1947,Summer,Canada,Sarah Robinson,Gymnastics,Bronze,23
1947,Summer,France,Matthew Allen,Tennis,Gold,21
1947,Summer,Canada,Robert Baker,Soccer,Gold,34
1947,Summer,Italy,Kristen Curtis,Swimming,Bronze,36
1947,Summer,Germany,Grant Patel,Swimming,Bronze,36
1947,Summer,France,Travis Nelson,Athletics,Bronze,33
1947,Summer,Brazil,Benjamin Lindsey,Cycling,Bronze,26
1947,Summer,UK,Jeffrey Diaz,Rowing,Bronze,24
1947,Summer,Japan,Kathleen Watkins,Weightlifting,Silver,22
1947,Summer,UK,Rachel Cardenas,Boxing,Gold,38
1947,Summer,Canada,Brenda Rogers,Weightlifting,Bronze,19
1947,Summer,Russia,Christopher Perez,Tennis,Bronze,26
1947,Summer,Brazil,Frank Murray,Gymnastics,Bronze,40
1947,Summer,Russia,Austin Peters,Tennis,Silver,21
1947,Summer,Russia,Deborah Fitzgerald,Gymnastics,Silver,25
1947,Summer,Italy,Jason Rogers,Athletics,Gold,36
1947,Summer,USA,Logan Rice,Boxing,Bronze,21
1947,Summer,India,Stephanie Davis,Basketball,,28
1947,Summer,Japan,Nicole Brown,Cycling,Gold,33
1947,Summer,Brazil,Sharon Cox,Gymnastics,Gold,28
1947,Summer,USA,Robert Young,Cycling,Bronze,33
1947,Summer,France,Scott Salinas,Weightlifting,Gold,39
1947,Summer,USA,Diane Torres,Weightlifting,Gold,36
1947,Summer,China,Kristen White,Weightlifting,Silver,29
1947,Summer,USA,Nancy Richards,Soccer,Silver,35
1947,Summer,South Korea,Alison Murphy,Athletics,Bronze,36
1947,Summer,Italy,Sarah Neal,Athletics,,28
