Year,Type,Country,Athlete,Sport,Medal,Age
1904,Summer,Russia,Elizabeth Williams,Rowing,Bronze,38
1904,Summer,UK,Dean Miller,Soccer,Bronze,18
1904,Summer,USA,Cameron Wagner,Swimming,Silver,28
1904,Summer,Australia,Jasmine Bender,Boxing,Silver,28
1904,Summer,Italy,Jill Bolton,Weightlifting,,18
1904,Summer,USA,Jesus Mcdaniel,Boxing,Gold,29
1904,Summer,India,David Bishop,Tennis,Bronze,29
1904,Summer,China,Mrs. Melissa Hicks,Soccer,Silver,36
1904,Summer,Japan,Amber Frank,Gymnastics,Silver,24
1904,Summer,Germany,Daniel Shepherd,Cycling,,29
1904,Summer,Brazil,David Wright,Gymnastics,Gold,29
1904,Summer,Japan,Renee Cox,Rowing,Gold,38
1904,Summer,China,Clayton Green,Swimming,Bronze,20
1904,Summer,Australia,William White,Cycling,Bronze,34
1904,Summer,Italy,Shawn Richmond,Weightlifting,Bronze,40
1904,Summer,China,Larry Roth,Cycling,Gold,22
1904,Summer,UK,Jill Cross,Cycling,Gold,22
1904,Summer,Russia,Dakota Goodman,Cycling,Bronze,26
1904,Summer,Brazil,Megan Rich,Soccer,Gold,23
1904,Summer,South Africa,Ann Finley,Basketball,,26
1904,Summer,Brazil,Erin Berger,Cycling,Bronze,33
1904,Summer,South Africa,Matthew Gould,Gymnastics,,39
1904,Summer,South Korea,Carolyn Valdez,Swimming,,27
1904,Summer,France,Diana Ayala,Gymnastics,Bronze,40
1904,Summer,Russia,Lauren Roberts,Rowing,Silver,38
1904,Summer,UK,Zachary Perkins,Soccer,Silver,36
1904,Summer,Russia,Michael Klein,Tennis,Bronze,25
1904,Summer,Germany,Megan Gonzalez,Boxing,Silver,21
1904,Summer,Australia,Victoria Johnson,Tennis,Gold,33
1904,Summer,India,Robert Brady,Weightlifting,Silver,26
1904,Summer,UK,Vicki Rivera,Athletics,Silver,23
1904,Summer,South Africa,Lauren Crane,Soccer,Bronze,31
1904,Summer,South Korea,Kimberly Carter,Swimming,Gold,21
1904,Summer,UK,Christine Kane,Boxing,Bronze,30
1904,Summer,Australia,Joshua Stewart,Gymnastics,Silver,36
1904,Summer,UK,Victor Marshall,Gymnastics,Gold,37
1904,Summer,China,Mary Francis,Weightlifting,Bronze,35
1904,Summer,UK,Jason Ashley,Rowing,Bronze,35
1904,Summer,USA,Suzanne Taylor,Cycling,,28
1904,Summer,South Africa,John Williams,Soccer,Silver,32
1904,Summer,UK,Cory Mitchell,Weightlifting,Bronze,22
1904,Summer,Japan,Jose Tran,Athletics,Gold,21
1904,Summer,Japan,James Scott,Swimming,,40
1904,Summer,India,Christian Henderson,Boxing,Silver,31
1904,Summer,Russia,Richard Pierce,Soccer,Bronze,20
1904,Summer,Australia,Ryan Smith,Basketball,Gold,24
1904,Summer,South Korea,Tammie Hurst,Soccer,Silver,19
1904,Summer,Australia,Evan Morse,Tennis,,22
1904,Summer,South Korea,Andrew Burton,Swimming,Bronze,35
1904,Summer,Russia,Robert Colon,Cycling,Silver,31
1904,Summer,Italy,Maxwell Cook,Gymnastics,,21
1904,Summer,South Korea,John Phelps,Athletics,,34
1904,Summer,Italy,Jo Campbell,Swimming,Gold,36
1904,Summer,India,Yesenia Sanchez,Boxing,,23
1904,Summer,Germany,Gary Smith,Boxing,Bronze,25
1904,Summer,China,Mary King,Rowing,Silver,26
1904,Summer,Brazil,Robert Allen,Soccer,Bronze,20
1904,Summer,China,Jeff Austin,Soccer,Bronze,29
1904,Summer,Canada,Samantha Murray,Soccer,Bronze,40
1904,Summer,South Africa,Ryan Brown,Athletics,Bronze,30
1904,Summer,Brazil,Amy Mcdonald,Cycling,,28
1904,Summer,Russia,Jennifer Rivers,Swimming,,23
1904,Summer,USA,Kara Charles,Weightlifting,Gold,34
1904,Summer,China,Robert Phillips,Swimming,Gold,21
1904,Summer,South Africa,William Freeman,Cycling,Silver,40
1904,Summer,USA,Kristy Bell,Boxing,Silver,30
1904,Summer,Italy,Julie Jimenez,Basketball,,38
1904,Summer,UK,Amy Montgomery,Boxing,,32
1904,Summer,China,Heather Farrell,Rowing,Silver,18
1904,Summer,Brazil,Brooke Harris,Gymnastics,,28
1904,Summer,South Africa,Eric Wagner,Gymnastics,Gold,23
1904,Summer,Japan,Penny Smith,Weightlifting,Silver,31
1904,Summer,Italy,Jason Moore,Athletics,,19
1904,Summer,Australia,Amy Bryant,Athletics,Gold,27
1904,Summer,Canada,Shannon Wilson,Soccer,Silver,28
1904,Summer,Australia,Luis Padilla,Basketball,Bronze,29
1904,Summer,France,Carolyn Bishop,Rowing,Silver,25
1904,Summer,South Korea,Molly Gregory,Cycling,Bronze,22
1904,Summer,Germany,Barbara Cantu,Weightlifting,Gold,38
