Year,Type,Country,Athlete,Sport,Medal,Age
1978,Winter,Italy,Miss Anita Welch DDS,Snowboarding,,19
1978,Winter,Russia,Ethan Golden,Speed Skating,Gold,38
1978,Winter,Canada,Heather Johnson,Snowboarding,Bronze,35
1978,Winter,USA,Charles Cooper,Snowboarding,Gold,39
1978,Winter,Germany,Thomas Allen,Figure Skating,Silver,18
1978,Winter,USA,Daniel Mueller,Speed Skating,Silver,27
1978,Winter,Brazil,Roberto Rush,Figure Skating,Silver,23
1978,Winter,Japan,James Rush,Ice Hockey,Silver,28
1978,Winter,Japan,Regina Harrison,Ice Hockey,,24
1978,Winter,Australia,Natasha Hill,Ice Hockey,,19
1978,Winter,Canada,Dana Edwards,Bobsleigh,Silver,34
1978,Winter,France,Paula Snyder,Ice Hockey,Gold,38
1978,Winter,UK,Angela Scott,Ice Hockey,Bronze,36
1978,Winter,Italy,Richard Villarreal,Skiing,,22
1978,Winter,Italy,Heidi Copeland,Bobsleigh,Bronze,35
1978,Winter,Canada,Courtney Spencer,Figure Skating,Gold,31
1978,Winter,USA,Carrie Harris,Skiing,Gold,34
1978,Winter,France,Joshua Franklin,Speed Skating,Silver,21
1978,Winter,Canada,Michael Ross,Biathlon,Silver,36
1978,Winter,Australia,Heidi Blair,Skiing,,18
1978,Winter,South Africa,Joseph Dennis,Biathlon,Gold,29
1978,Winter,France,Joshua Lewis,Speed Skating,Silver,30
1978,Winter,Australia,Jennifer Medina,Bobsleigh,Gold,35
1978,Winter,UK,Zachary Williams,Biathlon,,28
1978,Winter,South Korea,Erica Taylor,Skiing,Silver,25
1978,Winter,China,Nancy Rocha,Bobsleigh,Gold,33
1978,Winter,India,Shawn White,Skiing,Silver,26
1978,Winter,Australia,John Wright,Skiing,,37
1978,Winter,France,Ann Eaton,Skiing,Bronze,34
1978,Winter,China,Tracy Lara,Speed Skating,Bronze,24
1978,Winter,Australia,Elizabeth Harris,Curling,Bronze,28
1978,Winter,India,Tyler Brown,Bobsleigh,Bronze,35
1978,Winter,Brazil,Andrew Hines,Figure Skating,Bronze,34
1978,Winter,India,John Schmidt,Curling,,23
1978,Winter,Brazil,Matthew Taylor,Speed Skating,Silver,20
1978,Winter,South Africa,Sarah Blankenship,Ice Hockey,Bronze,29
1978,Winter,UK,Scott Barnett,Skiing,Bronze,36
1978,Winter,Russia,Deborah Steele,Skiing,,26
1978,Winter,Brazil,Timothy Hutchinson,Speed Skating,,25
1978,Winter,South Africa,Rachel Quinn,Ice Hockey,Bronze,26
1978,Winter,UK,Howard Barry,Bobsleigh,Gold,22
1978,Winter,Brazil,Cheryl Ramirez,Curling,Bronze,36
1978,Winter,USA,Valerie Ballard,Figure Skating,Bronze,25
1978,Winter,Italy,Stephanie Aguilar,Snowboarding,,40
1978,Winter,India,Gregory Sellers,Biathlon,,24
1978,Winter,Germany,Robin Harper,Bobsleigh,Silver,18
1978,Winter,Australia,Cory Butler,Curling,,34
1978,Winter,China,Matthew James,Skiing,Silver,40
1978,Winter,Germany,Breanna Brown,Curling,Silver,25
1978,Winter,Russia,James Snyder,Snowboarding,Bronze,19
1978,Winter,Brazil,Madison Benson,Speed Skating,Silver,34
1978,Winter,Russia,Megan Sandoval,Bobsleigh,Gold,19
1978,Winter,Germany,Justin White,Snowboarding,Gold,26
1978,Winter,Australia,Charles Orr,Biathlon,Bronze,25
1978,Winter,Australia,Pamela West,Ice Hockey,Silver,18
1978,Winter,Brazil,Lori Miller,Snowboarding,Bronze,27
1978,Winter,Australia,April Rowe,Speed Skating,Bronze,30
1978,Winter,Canada,Melissa Vega,Curling,Bronze,34
1978,Winter,Russia,Justin Barron,Snowboarding,,36
1978,Winter,Australia,Ashley Ellis,Figure Skating,Silver,34
1978,Winter,UK,Tonya Brooks,Figure Skating,Gold,28
1978,Winter,China,Jade Lam,Curling,Gold,33
1978,Winter,France,Jennifer Gonzalez,Figure Skating,Gold,25
1978,Winter,UK,James Peters,Snowboarding,Silver,30
1978,Winter,India,Susan Murray,Bobsleigh,Bronze,24
1978,Winter,India,Benjamin Peterson,Curling,Bronze,19
1978,Winter,France,Sheri Joseph,Curling,,40
1978,Winter,Italy,Christopher Tate,Skiing,Silver,25
1978,Winter,South Korea,Nicholas Cantu,Snowboarding,Gold,39
1978,Winter,Germany,Abigail Taylor,Curling,Gold,28
1978,Winter,India,Jamie Miller,Ice Hockey,Gold,32
1978,Winter,Brazil,Robin Jackson,Speed Skating,,26
1978,Winter,Italy,Daniel Hernandez,Speed Skating,Silver,27
1978,Winter,France,Timothy Williams,Skiing,Silver,20
1978,Winter,South Africa,Michael Thomas MD,Snowboarding,,31
1978,Winter,Australia,Jennifer Haney,Ice Hockey,Gold,24
1978,Winter,USA,Christopher Chavez,Biathlon,Bronze,36
1978,Winter,UK,Alexandria Reynolds,Ice Hockey,,39
1978,Winter,Germany,Monica Lopez,Curling,Gold,18
1978,Winter,India,Sherry Wagner,Skiing,Silver,19
1978,Winter,Russia,Laura Cannon,Skiing,Silver,31
1978,Winter,Canada,Gregory Carter,Snowboarding,Silver,18
1978,Winter,Japan,Gary Rodriguez,Figure Skating,Silver,40
1978,Winter,France,Jessica Smith,Speed Skating,Silver,36
1978,Winter,France,Terri Jacobs,Figure Skating,Gold,25
