Year,Type,Country,Athlete,Sport,Medal,Age
2014,Winter,Russia,Julia Kelly,Speed Skating,,28
2014,Winter,Brazil,Sarah Young,Ice Hockey,Gold,22
2014,Winter,Italy,Jennifer Cervantes,Figure Skating,Bronze,19
2014,Winter,China,Christopher Dominguez,Speed Skating,Bronze,40
2014,Winter,Brazil,Keith Vasquez,Ice Hockey,Bronze,19
2014,Winter,China,Robert Jones,Speed Skating,Gold,24
2014,Winter,Italy,Dr. Matthew Lawrence,Curling,Bronze,39
2014,Winter,UK,Kenneth Herrera,Ice Hockey,Gold,39
2014,Winter,South Africa,Steven Smith,Skiing,Gold,35
2014,Winter,Russia,Jeffrey Martinez,Figure Skating,Gold,36
2014,Winter,Japan,Jason Young,Ice Hockey,,25
2014,Winter,South Africa,Kaylee Watson,Biathlon,Silver,24
2014,Winter,Germany,Frederick Bryan,Ice Hockey,Silver,23
2014,Winter,USA,Paul Conrad,Ice Hockey,Gold,24
2014,Winter,France,Jessica Delgado,Speed Skating,,40
2014,Winter,South Korea,Sarah Thomas,Speed Skating,Silver,32
2014,Winter,South Korea,Gary Martin,Ice Hockey,Gold,23
2014,Winter,Russia,Sarah Brown,Bobsleigh,Gold,37
2014,Winter,Canada,Glenda Baker,Ice Hockey,Bronze,33
2014,Winter,South Korea,Michael Bradley,Curling,Gold,28
2014,Winter,Brazil,Ashley Gilbert,Snowboarding,Silver,35
2014,Winter,Russia,Marcus Arnold,Skiing,Bronze,37
2014,Winter,France,Derek Price,Snowboarding,Silver,35
2014,Winter,France,Andrea Choi,Figure Skating,Silver,28
2014,Winter,USA,Mary Edwards,Skiing,,34
2014,Winter,Brazil,Christina Greene,Biathlon,Gold,39
2014,Winter,Australia,Kara Leach,Snowboarding,Silver,23
2014,Winter,Australia,Sara Howell,Figure Skating,Silver,22
2014,Winter,USA,Catherine Wiley,Ice Hockey,Bronze,34
2014,Winter,UK,Matthew Wilson,Biathlon,Silver,40
2014,Winter,UK,Ronald Higgins,Biathlon,Gold,32
2014,Winter,Australia,Jasmine Booth,Curling,Silver,20
2014,Winter,France,Nicole Walker,Skiing,Silver,26
2014,Winter,India,Andrea Rodriguez,Skiing,Gold,29
2014,Winter,Italy,Alexis Downs,Skiing,Bronze,31
2014,Winter,Canada,Anthony Alvarado,Bobsleigh,,29
2014,Winter,USA,Stephanie Chavez,Snowboarding,Gold,36
2014,Winter,Japan,Jennifer Sandoval,Curling,Gold,37
2014,Winter,South Africa,Peter Carter,Skiing,Gold,34
2014,Winter,Italy,Janice Smith,Skiing,Bronze,21
2014,Winter,Italy,Cindy Jackson,Bobsleigh,Gold,29
2014,Winter,Australia,Sarah Bennett,Bobsleigh,,24
2014,Winter,Canada,Samuel Romero,Biathlon,Silver,39
2014,Winter,Japan,Terri Smith,Speed Skating,,39
2014,Winter,India,Shawn Cunningham,Snowboarding,,19
2014,Winter,Italy,Lindsay Costa,Figure Skating,,25
2014,Winter,Russia,Matthew Miles,Snowboarding,Silver,35
2014,Winter,South Korea,Morgan Castillo,Ice Hockey,Silver,36
2014,Winter,South Korea,Allen Davis,Curling,,37
2014,Winter,Italy,Katie Williams,Skiing,Silver,31
2014,Winter,Australia,Nicole Mayer,Figure Skating,Silver,18
2014,Winter,USA,Jody Murphy DDS,Curling,,32
2014,Winter,Russia,Sheri Lopez,Ice Hockey,,25
2014,Winter,Australia,Dale Harris,Ice Hockey,Silver,25
2014,Winter,South Korea,Donald Sanders,Ice Hockey,Bronze,26
2014,Winter,Germany,Allison Mccormick,Biathlon,Silver,33
2014,Winter,India,Julie Perez,Snowboarding,Gold,38
2014,Winter,Japan,Mark Evans,Speed Skating,Gold,24
2014,Winter,China,Benjamin Arnold,Biathlon,Bronze,28
2014,Winter,Germany,Theresa Joseph,Bobsleigh,Silver,25
2014,Winter,USA,Mariah Baldwin,Figure Skating,Gold,26
2014,Winter,Canada,Jason Shepherd,Curling,Silver,39
2014,Winter,Germany,William Morgan,Biathlon,Silver,37
2014,Winter,Japan,Kathleen Jones,Snowboarding,,39
2014,Winter,Italy,Wendy Jefferson,Speed Skating,Silver,19
2014,Winter,Germany,Cody Glenn,Figure Skating,,27
2014,Winter,Italy,Jessica Dennis,Skiing,Gold,32
2014,Winter,Italy,Morgan Alexander,Figure Skating,Bronze,23
2014,Winter,South Korea,Rodney Nicholson,Figure Skating,Bronze,31
2014,Winter,Brazil,Christopher Villa,Biathlon,Bronze,20
2014,Winter,Russia,Nicole Hunt,Skiing,Silver,36
2014,Winter,Brazil,Carolyn Rice,Biathlon,Gold,32
2014,Winter,Russia,Tracy Rodriguez,Figure Skating,,30
2014,Winter,France,Paul Lucas,Snowboarding,Silver,19
2014,Winter,Italy,Lisa Wang,Figure Skating,,38
2014,Winter,India,Stephanie Smith,Snowboarding,,38
2014,Winter,France,Robert Ramos,Skiing,Bronze,40
2014,Winter,China,Matthew Casey,Speed Skating,Silver,30
2014,Winter,Japan,Eric Diaz,Figure Skating,Gold,29
2014,Winter,Germany,Allen Walters,Snowboarding,,34
2014,Winter,France,Danielle Pham,Curling,Silver,24
