Year,Type,Country,Athlete,Sport,Medal,Age
2002,Winter,Canada,Jessica Williamson,Curling,Bronze,36
2002,Winter,South Africa,Frances Prince,Ice Hockey,,34
2002,Winter,Brazil,Troy Cisneros DDS,Curling,,31
2002,Winter,South Korea,Michael Gallagher,Ice Hockey,,23
2002,Winter,China,Patricia Johnson,Curling,Silver,31
2002,Winter,Germany,Kim Berger,Biathlon,Silver,35
2002,Winter,Italy,Christine Richardson,Curling,,27
2002,Winter,Brazil,April Marquez,Figure Skating,Bronze,39
2002,Winter,China,Ricky Kelly,Biathlon,,22
2002,Winter,India,Justin Williams,Snowboarding,Silver,40
2002,Winter,Canada,Emma Kelly,Skiing,Silver,23
2002,Winter,USA,Jennifer Thornton,Biathlon,Bronze,37
2002,Winter,India,Gina Rodriguez,Biathlon,Bronze,22
2002,Winter,Brazil,Dave Fischer,Curling,Silver,36
2002,Winter,China,Garrett Smith,Figure Skating,Silver,35
2002,Winter,Russia,Ms. Victoria Murphy,Figure Skating,Silver,20
2002,Winter,Canada,Brandy Castro,Biathlon,Bronze,21
2002,Winter,Germany,Joseph Young,Figure Skating,,40
2002,Winter,Russia,Jose Hamilton,Ice Hockey,Gold,39
2002,Winter,Japan,James Doyle,Speed Skating,,27
2002,Winter,Canada,Nicole Webster,Skiing,Gold,29
2002,Winter,Australia,Sandra Vasquez,Skiing,,33
2002,Winter,Brazil,Herbert Wang,Curling,Bronze,34
2002,Winter,Germany,Allison Cannon,Snowboarding,Gold,19
2002,Winter,UK,Crystal Henderson,Curling,Gold,28
2002,Winter,Canada,Shannon Ramsey,Figure Skating,Gold,22
2002,Winter,Japan,Angela Santos,Skiing,Silver,20
2002,Winter,Germany,Barbara Castaneda,Speed Skating,Gold,34
2002,Winter,China,Drew Orr,Skiing,,39
2002,Winter,South Africa,Anthony Griffin,Curling,Silver,29
2002,Winter,Canada,Anna Gomez,Figure Skating,Silver,38
2002,Winter,Italy,Pamela Graves,Snowboarding,,33
2002,Winter,Australia,Patricia Fields,Bobsleigh,Bronze,30
2002,Winter,South Africa,Angel King MD,Curling,Gold,30
2002,Winter,Brazil,David Holland,Snowboarding,Silver,25
2002,Winter,Germany,Rachel Perez,Figure Skating,,31
2002,Winter,Germany,Seth Gutierrez,Curling,Gold,34
2002,Winter,South Africa,Jonathan Castro,Snowboarding,Bronze,40
2002,Winter,China,Tyler Owens,Curling,,33
2002,Winter,USA,Ryan Marshall,Speed Skating,Gold,32
2002,Winter,South Korea,April Brooks,Figure Skating,Bronze,31
2002,Winter,Japan,Jeffrey Rogers,Curling,,34
2002,Winter,Canada,Emily Bradley,Figure Skating,Bronze,22
2002,Winter,South Africa,Michele Harrison,Speed Skating,,27
2002,Winter,UK,Casey Washington,Curling,Gold,18
2002,Winter,Brazil,Kimberly Leon,Skiing,Silver,34
2002,Winter,South Korea,Elizabeth Spencer,Skiing,Silver,33
2002,Winter,Italy,Robert Williams,Curling,Gold,31
2002,Winter,South Korea,Jessica Garza,Bobsleigh,Silver,33
2002,Winter,India,Marcus Dunn,Snowboarding,Silver,39
2002,Winter,South Korea,William Wells,Skiing,Silver,19
2002,Winter,Australia,Brandon Wong,Bobsleigh,Gold,19
2002,Winter,Italy,Rickey Harris,Biathlon,Silver,32
2002,Winter,Brazil,Elizabeth Gillespie,Snowboarding,,35
2002,Winter,Australia,Max Clarke,Bobsleigh,Silver,29
2002,Winter,France,David Miller,Skiing,,25
2002,Winter,UK,Victoria Brewer,Curling,Gold,30
2002,Winter,France,Carrie Bennett,Skiing,Bronze,27
2002,Winter,South Africa,Michael Thompson,Speed Skating,Silver,29
2002,Winter,China,James Hernandez,Curling,Silver,27
2002,Winter,Australia,Michael Walters,Speed Skating,Gold,39
2002,Winter,India,Nicole Mercer,Biathlon,,32
2002,Winter,France,Peter Lopez,Bobsleigh,Silver,22
2002,Winter,South Africa,Elizabeth West,Figure Skating,Bronze,39
2002,Winter,China,Allison Alvarado,Speed Skating,Gold,18
2002,Winter,USA,Sandra Bond MD,Figure Skating,Silver,19
2002,Winter,India,Ricky Campbell,Figure Skating,Gold,39
2002,Winter,UK,Maria Harris,Figure Skating,Bronze,34
2002,Winter,UK,Kenneth Thomas,Skiing,Gold,19
2002,Winter,Brazil,Terry Mason,Biathlon,,32
2002,Winter,France,Joshua Garcia,Figure Skating,Silver,29
2002,Winter,South Africa,Anthony Diaz,Bobsleigh,Gold,39
2002,Winter,China,Jeffrey Fuentes,Bobsleigh,Bronze,33
2002,Winter,China,Rachel Chang,Skiing,Bronze,28
2002,Winter,UK,Stephen Lee,Skiing,Silver,23
2002,Winter,Germany,John Estrada,Ice Hockey,Gold,26
2002,Winter,Australia,Christina Gray,Biathlon,Bronze,23
2002,Winter,UK,Jacob James,Biathlon,Gold,34
2002,Winter,USA,Gabriela Hanna,Figure Skating,Gold,18
2002,Winter,Australia,Darlene Bell,Ice Hockey,Bronze,25
2002,Winter,Russia,Robin Elliott,Bobsleigh,Bronze,27
2002,Winter,South Korea,David Christian,Speed Skating,Gold,23
2002,Winter,South Korea,Tanya Williams,Snowboarding,Gold,37
2002,Winter,Canada,Francisco Richardson,Curling,Bronze,34
2002,Winter,Germany,Sandra Evans,Skiing,,27
