Year,Type,Country,Athlete,Sport,Medal,Age
1951,Summer,India,Michael Duncan,Cycling,Gold,31
1951,Summer,China,Karen Chavez,Cycling,Gold,34
1951,Summer,Canada,Michael Rodriguez,Soccer,,21
1951,Summer,Canada,Michael Murphy,Gymnastics,,18
1951,Summer,Australia,Stacy Davis,Weightlifting,,35
1951,Summer,USA,Tracy Harris,Basketball,Bronze,33
1951,Summer,USA,Terry Miller,Cycling,,32
1951,Summer,Canada,Benjamin Garcia,Cycling,,29
1951,Summer,Australia,Michael Anderson II,Soccer,Silver,38
1951,Summer,South Africa,Michael Wright,Gymnastics,Gold,34
1951,Summer,USA,Mark Fitzpatrick,Soccer,,38
1951,Summer,UK,Daniel Young,Tennis,Silver,39
1951,Summer,USA,Tyler Lane,Rowing,Silver,29
1951,Summer,Japan,Amanda Warren,Weightlifting,Silver,28
1951,Summer,Canada,Alexander White,Cycling,Bronze,38
1951,Summer,USA,Megan Jordan,Cycling,Silver,28
1951,Summer,Italy,Barbara Lawrence,Tennis,Gold,30
1951,Summer,Canada,Victoria Howard,Soccer,,33
1951,Summer,Canada,Alexis Jenkins,Cycling,Gold,40
1951,Summer,India,Jessica Sutton,Tennis,Silver,18
1951,Summer,UK,Michael Miller,Boxing,Gold,40
1951,Summer,USA,Michael Cruz,Basketball,Bronze,40
1951,Summer,UK,Heather Bullock,Swimming,Bronze,31
1951,Summer,Brazil,Andrew Garcia,Weightlifting,Bronze,38
1951,Summer,South Africa,Mercedes Jones,Rowing,,24
1951,Summer,Australia,Jessica Harrison,Athletics,Bronze,25
1951,Summer,France,Kimberly Abbott,Tennis,Gold,35
1951,Summer,Brazil,Mary Pearson,Cycling,Silver,38
1951,Summer,Russia,Luis Wang,Boxing,Bronze,26
1951,Summer,Japan,Margaret Noble,Weightlifting,Gold,37
1951,Summer,Brazil,Taylor Meyer,Weightlifting,Silver,29
1951,Summer,China,Mark Thompson,Swimming,Silver,24
1951,Summer,China,Charles Curry,Boxing,,26
1951,Summer,Italy,Shannon Stewart,Weightlifting,Silver,25
1951,Summer,Brazil,Elizabeth Patrick,Weightlifting,Bronze,25
1951,Summer,Canada,James Becker,Gymnastics,Bronze,26
1951,Summer,Canada,Ryan Peterson,Soccer,,37
1951,Summer,South Africa,Patricia English,Soccer,,33
1951,Summer,Canada,Christian Morse,Weightlifting,Gold,27
1951,Summer,France,Shawn Stephens,Soccer,,31
1951,Summer,South Korea,Dr. Madison Daniels,Gymnastics,Bronze,32
1951,Summer,Brazil,Lauren Riggs,Athletics,Gold,22
1951,Summer,China,Kim Irwin,Tennis,Bronze,27
1951,Summer,Germany,Stephen Prince,Gymnastics,,23
1951,Summer,Canada,Mitchell Blevins,Rowing,Bronze,36
1951,Summer,France,Victoria Brown,Swimming,,18
1951,Summer,Italy,Crystal Day,Athletics,Bronze,21
1951,Summer,Russia,Alyssa Barry,Gymnastics,Gold,40
1951,Summer,Canada,Suzanne Craig,Weightlifting,Bronze,32
1951,Summer,Canada,Amber Steele,Tennis,Bronze,34
1951,Summer,UK,Scott Hernandez,Rowing,Silver,35
1951,Summer,Brazil,Derrick Martinez,Tennis,,38
1951,Summer,South Korea,Steven Elliott,Weightlifting,,22
1951,Summer,UK,Desiree Moore,Basketball,,31
1951,Summer,India,Nicholas Lee,Tennis,Silver,19
1951,Summer,Canada,Paige Rose,Boxing,Silver,19
1951,Summer,Canada,Darren Johnson,Rowing,Gold,29
1951,Summer,Australia,Sara Crawford,Athletics,Silver,36
1951,Summer,India,Xavier Howard,Rowing,Gold,25
1951,Summer,Australia,Heather Cruz,Tennis,,25
1951,Summer,UK,David Fisher,Soccer,Gold,23
1951,Summer,France,Christopher Savage,Rowing,Silver,37
1951,Summer,China,James Wallace,Basketball,,37
1951,Summer,India,Tony Hebert,Weightlifting,,37
1951,Summer,Australia,John Ingram,Weightlifting,Silver,30
1951,Summer,Australia,Jill Gordon,Swimming,Gold,18
1951,Summer,Italy,Cody Evans,Rowing,Silver,21
1951,Summer,Italy,Tara Gonzalez,Rowing,Bronze,34
1951,Summer,Germany,Alicia Guerra,Basketball,,38
1951,Summer,Canada,Karen Green,Basketball,Silver,22
1951,Summer,Japan,Ashley Burgess,Swimming,Bronze,21
1951,Summer,Brazil,Rebecca Barber,Weightlifting,Bronze,33
1951,Summer,Brazil,Kristen Smith,Weightlifting,,26
1951,Summer,USA,Mr. Christopher Boyd MD,Athletics,Bronze,26
1951,Summer,Canada,Brenda Stevenson,Basketball,Bronze,37
1951,Summer,Japan,Christian Barr,Boxing,,31
1951,Summer,Italy,Susan Butler,Boxing,,33
1951,Summer,USA,Crystal Johnson,Weightlifting,Bronze,27
1951,Summer,South Korea,Leslie White,Athletics,,25
1951,Summer,Japan,Rachel Moses,Soccer,Bronze,28
1951,Summer,South Africa,James Nichols,Athletics,Gold,25
1951,Summer,China,Christopher Wallace,Rowing,Silver,25
1951,Summer,Germany,Michael Cain,Basketball,Silver,28
1951,Summer,Canada,John Newton,Tennis,Bronze,29
1951,Summer,South Korea,Kimberly Bowen,Weightlifting,,19
1951,Summer,Japan,Jason Scott,Cycling,Silver,27
1951,Summer,Russia,Jamie Robinson,Tennis,,31
1951,Summer,Japan,Sabrina Young,Basketball,Gold,23
1951,Summer,South Africa,Scott Blankenship,Cycling,,30
1951,Summer,Australia,Elizabeth Adams,Basketball,Bronze,35
1951,Summer,USA,Sandra Jacobs,Soccer,Gold,32
1951,Summer,China,Michael Jones,Athletics,Bronze,18
1951,Summer,Germany,Mike Gilbert,Tennis,Silver,27
1951,Summer,South Korea,David Padilla,Weightlifting,,18
1951,Summer,India,Mark Mclaughlin,Basketball,Gold,34
1951,Summer,China,Richard Hill,Rowing,Gold,37
1951,Summer,Italy,Chris Hill,Boxing,Silver,32
1951,Summer,USA,Eric Taylor,Athletics,,28
1951,Summer,South Korea,Benjamin Smith,Basketball,,25
1951,Summer,Italy,Terry Gonzalez,Basketball,Gold,32
1951,Summer,South Africa,Angel Brown,Gymnastics,Bronze,36
1951,Summer,Australia,Jennifer Dickerson,Basketball,Bronze,40
1951,Summer,Russia,Hector Figueroa,Gymnastics,Gold,19
1951,Summer,Italy,Jeremy Anderson,Cycling,Bronze,35
1951,Summer,Brazil,Joshua Nichols,Boxing,Bronze,18
1951,Summer,Italy,Steven Payne,Rowing,,40
1951,Summer,Japan,Teresa Marshall,Basketball,,18
1951,Summer,Brazil,Suzanne Lee,Cycling,Silver,18
1951,Summer,Australia,Tina Trevino,Athletics,Gold,31
1951,Summer,Japan,Cynthia Campos,Soccer,Bronze,34
1951,Summer,France,Christine Hudson,Soccer,,24
1951,Summer,China,Catherine Miller,Soccer,Bronze,29
1951,Summer,Russia,Scott Ross,Boxing,Bronze,37
1951,Summer,France,Dennis Pearson,Athletics,Gold,20
1951,Summer,USA,Casey Travis,Tennis,Bronze,40
1951,Summer,South Africa,Jamie Webb,Athletics,Silver,37
1951,Summer,South Africa,Joseph Garcia,Athletics,Silver,29
1951,Summer,Germany,Donna Randolph,Tennis,,26
1951,Summer,China,Jacqueline Harris,Basketball,,39
