Year,Type,Country,Athlete,Sport,Medal,Age
1936,Winter,Japan,Carrie Thornton,Curling,,40
1936,Winter,China,Angela West,Bobsleigh,,22
1936,Winter,South Africa,Whitney Jordan MD,Biathlon,,20
1936,Winter,Germany,Daniel Lutz,Skiing,Silver,21
1936,Winter,Canada,Kristina Johnson,Speed Skating,,40
1936,Winter,Canada,David Best,Biathlon,Gold,20
1936,Winter,South Africa,Dean Gonzales,Ice Hockey,Bronze,36
1936,Winter,Japan,Amanda Lopez,Bobsleigh,Silver,26
1936,Winter,Brazil,Michael Peters,Speed Skating,Silver,23
1936,Winter,Germany,Alejandro Todd,Bobsleigh,Silver,22
1936,Winter,India,Karina Green,Ice Hockey,Gold,23
1936,Winter,Brazil,Kimberly Blackwell,Skiing,Bronze,24
1936,Winter,India,Nancy Sullivan,Curling,Silver,35
1936,Winter,China,Amy Wagner,Figure Skating,Gold,36
1936,Winter,UK,Tonya Watts,Ice Hockey,,35
1936,Winter,Italy,Terry Ball,Bobsleigh,Gold,37
1936,Winter,UK,Veronica Cohen,Figure Skating,Silver,39
1936,Winter,UK,John Smith,Figure Skating,,32
1936,Winter,Italy,Gregory Martin,Curling,Silver,27
1936,Winter,Germany,Jeffrey Moss,Figure Skating,Bronze,28
1936,Winter,China,Joseph Mcdaniel,Skiing,,39
1936,Winter,USA,Shaun Ford,Skiing,Bronze,25
1936,Winter,South Korea,James Nelson,Bobsleigh,,31
1936,Winter,Australia,Christian Mcbride,Snowboarding,Bronze,32
1936,Winter,India,Chelsea Collins,Snowboarding,,21
1936,Winter,Australia,Alicia Cantu,Skiing,,24
1936,Winter,France,Tracy Morrison,Snowboarding,Silver,35
1936,Winter,Australia,Devin Kelly,Skiing,Gold,29
1936,Winter,Russia,Michael Clark,Snowboarding,Gold,19
1936,Winter,Japan,John Hampton,Snowboarding,,32
1936,Winter,UK,Courtney Smith,Ice Hockey,Silver,23
1936,Winter,Brazil,Matthew Lopez II,Bobsleigh,Bronze,37
1936,Winter,Russia,Billy Fisher,Snowboarding,Silver,30
1936,Winter,India,Pamela Simpson,Figure Skating,,38
1936,Winter,Italy,Roy Porter,Snowboarding,,24
1936,Winter,South Korea,Lisa Pineda,Speed Skating,,32
1936,Winter,Italy,Heather Nguyen,Curling,,35
1936,Winter,Australia,Katrina Stone,Speed Skating,Silver,29
1936,Winter,China,Derek Frost,Skiing,,27
1936,Winter,Italy,Ashley Phelps,Bobsleigh,Bronze,25
1936,Winter,South Korea,Nicholas Stewart,Bobsleigh,Gold,39
1936,Winter,Brazil,Amanda Mendoza,Curling,Gold,37
1936,Winter,Canada,Justin Page,Figure Skating,Bronze,32
1936,Winter,Brazil,Monique Ramos,Figure Skating,Silver,32
1936,Winter,France,Seth Fuentes,Bobsleigh,Bronze,33
1936,Winter,UK,Robert Jones,Curling,Bronze,25
1936,Winter,Canada,Glenn Gallagher,Snowboarding,Silver,32
1936,Winter,Germany,Brandon Lowe Jr.,Bobsleigh,,35
1936,Winter,South Korea,Alexandra Sanchez,Biathlon,Silver,31
1936,Winter,South Korea,Jerry Smith,Snowboarding,Bronze,32
1936,Winter,Russia,Matthew Ayers,Skiing,Silver,38
1936,Winter,UK,Darius Clark,Ice Hockey,,25
1936,Winter,Italy,Lisa Fuller,Bobsleigh,Silver,29
1936,Winter,China,Michael Walker,Snowboarding,,34
1936,Winter,Brazil,Lauren Holloway,Curling,Silver,35
1936,Winter,Brazil,Daniel Berry,Skiing,Silver,27
1936,Winter,Brazil,Garrett Bell,Bobsleigh,Silver,20
1936,Winter,Brazil,Kelli Melendez,Biathlon,Silver,29
1936,Winter,Japan,Logan Knight,Speed Skating,,31
1936,Winter,South Korea,Amy Roberts,Ice Hockey,Bronze,37
1936,Winter,South Africa,April Koch,Bobsleigh,Silver,39
1936,Winter,France,Jimmy Nelson,Biathlon,Silver,22
1936,Winter,China,Zachary Crosby,Skiing,Silver,36
1936,Winter,China,Michael Rivera,Ice Hockey,Silver,22
1936,Winter,Australia,Brittany Jacobson,Figure Skating,Silver,34
1936,Winter,Germany,Michele Petty,Bobsleigh,Bronze,37
1936,Winter,South Africa,Kyle Jackson,Skiing,,35
1936,Winter,USA,Erica Wolfe,Biathlon,Gold,26
1936,Winter,France,Adam Warner,Skiing,Gold,21
1936,Winter,Germany,Wendy Wilson,Skiing,Gold,28
1936,Winter,Germany,Peter Mahoney,Curling,Bronze,20
1936,Winter,Russia,Melissa Hensley,Snowboarding,,32
1936,Winter,Japan,Eric Diaz,Figure Skating,Bronze,27
1936,Winter,Japan,Rose Bailey,Snowboarding,Gold,34
1936,Winter,Russia,Nicole Smith,Snowboarding,Bronze,35
1936,Winter,Australia,Isaac Jackson,Speed Skating,,34
1936,Winter,Australia,Jessica Williams,Speed Skating,Gold,38
1936,Winter,Russia,Matthew Sanchez,Ice Hockey,Gold,31
1936,Winter,India,Maria Thomas,Curling,Gold,28
1936,Winter,Germany,Eric Lewis,Bobsleigh,,25
1936,Winter,South Korea,Aaron Montgomery,Ice Hockey,Bronze,26
1936,Winter,Brazil,Danny Keith,Snowboarding,,18
1936,Winter,South Africa,Ernest Fuller,Bobsleigh,Silver,29
1936,Winter,Australia,Nancy Ford,Skiing,Bronze,26
1936,Winter,USA,Tammy Clark,Skiing,Gold,25
1936,Winter,India,Tiffany Travis,Biathlon,Bronze,36
1936,Winter,China,Shannon Perez,Bobsleigh,Gold,27
1936,Winter,UK,Michael Jennings,Ice Hockey,Bronze,32
1936,Winter,Brazil,Roger Cochran,Speed Skating,Bronze,26
1936,Winter,Canada,Heather Herrera,Biathlon,,25
1936,Winter,Australia,Betty Hines,Figure Skating,,37
1936,Winter,Germany,Daniel Weiss,Snowboarding,,33
1936,Winter,UK,Hayley Jenkins,Ice Hockey,Bronze,35
1936,Winter,China,Amanda Robinson,Curling,,32
1936,Winter,Brazil,Audrey Jensen,Ice Hockey,Bronze,22
1936,Winter,Japan,James Smith,Bobsleigh,,34
1936,Winter,USA,Ashley Martinez,Ice Hockey,Silver,25
1936,Winter,France,Kimberly Palmer,Speed Skating,Bronze,19
1936,Winter,Canada,Andrew Gibson,Curling,Gold,20
1936,Winter,France,Jacqueline Brown,Speed Skating,Silver,27
1936,Winter,USA,Kimberly Chavez,Figure Skating,,40
1936,Winter,Japan,Debra Livingston,Ice Hockey,Bronze,24
1936,Winter,Russia,Lindsey Parsons,Curling,Silver,26
1936,Winter,Japan,Derek Avila,Bobsleigh,Gold,34
1936,Winter,South Korea,Michelle Harding,Curling,Bronze,33
1936,Winter,Brazil,Matthew Green,Figure Skating,Silver,40
1936,Winter,Italy,Jason Watson,Bobsleigh,Gold,28
1936,Winter,China,Gregory Padilla,Biathlon,Silver,33
1936,Winter,South Korea,Timothy Middleton,Snowboarding,Silver,25
1936,Winter,Germany,Robin Allen,Ice Hockey,Bronze,22
1936,Winter,Italy,Melissa Bauer,Curling,Bronze,39
1936,Winter,South Africa,Gregory Pearson,Snowboarding,Gold,18
1936,Winter,Australia,Matthew Mccoy,Ice Hockey,Silver,31
1936,Winter,South Africa,Rodney Stanley,Speed Skating,Gold,40
1936,Winter,Russia,Aaron Fernandez,Bobsleigh,Gold,30
1936,Winter,Germany,Daniel Jones,Curling,Silver,32
1936,Winter,UK,David Santiago,Speed Skating,Gold,30
1936,Winter,Canada,Joseph Bonilla,Snowboarding,Silver,34
1936,Winter,UK,Sarah Perry,Snowboarding,Gold,28
1936,Winter,Russia,Jacob Winters,Ice Hockey,Silver,26
1936,Winter,South Korea,Belinda Moss,Skiing,Bronze,34
1936,Winter,France,Ashley Nash,Biathlon,,34
1936,Winter,South Korea,Rhonda Hernandez,Speed Skating,Silver,21
1936,Winter,China,Ryan Herrera,Curling,Silver,19
1936,Winter,Italy,Angela Gutierrez,Figure Skating,Bronze,25
1936,Winter,Australia,Steven Hayden,Figure Skating,,28
1936,Winter,Canada,Dennis Garcia,Bobsleigh,Silver,26
1936,Winter,India,James Holmes,Ice Hockey,,25
1936,Winter,Australia,Larry Nichols,Curling,Gold,30
1936,Winter,Australia,Marie Sanford,Biathlon,Gold,24
1936,Winter,UK,Robert Tucker,Skiing,Gold,38
1936,Winter,UK,Sara Goodman,Bobsleigh,Gold,33
1936,Winter,UK,Thomas Rodriguez,Bobsleigh,Bronze,36
1936,Winter,Canada,Sarah Campbell,Snowboarding,Bronze,26
1936,Winter,Australia,Travis Bradley,Skiing,Silver,32
1936,Winter,Brazil,Julie Johnson,Biathlon,Bronze,18
1936,Winter,Japan,Kevin Guzman,Speed Skating,,20
1936,Winter,Australia,Tiffany Moreno,Speed Skating,Gold,39
1936,Winter,Germany,Elizabeth Harrison,Biathlon,Bronze,26
1936,Winter,South Korea,Ashley Brown,Snowboarding,Bronze,19
1936,Winter,Australia,Johnathan Moore,Speed Skating,Bronze,18
1936,Winter,Russia,Brent Love,Speed Skating,Silver,19
1936,Winter,South Korea,Charles Costa,Speed Skating,Silver,34
1936,Winter,Canada,Dylan Garcia,Figure Skating,Silver,18
1936,Winter,France,Sandra Farmer,Snowboarding,,22
1936,Winter,Russia,Devon Jensen,Curling,Silver,40
1936,Winter,Russia,Rebecca Smith,Skiing,Gold,26
1936,Winter,Italy,Alexander Johnson,Curling,Silver,33
1936,Winter,USA,Shane Moore,Speed Skating,Silver,36
1936,Winter,France,Jamie Tyler,Snowboarding,Silver,35
1936,Winter,UK,Bobby Simmons,Curling,,25
1936,Winter,Germany,Jack Brooks,Skiing,Gold,29
1936,Winter,UK,Jessica Becker,Ice Hockey,Bronze,18
1936,Winter,France,Dr. Dakota Morris MD,Skiing,Gold,21
1936,Winter,USA,Jeffrey Brown,Biathlon,Silver,24
1936,Winter,Germany,Felicia King,Ice Hockey,Bronze,22
1936,Winter,South Africa,Aaron Blake,Ice Hockey,Gold,32
1936,Winter,Brazil,Michelle Smith,Skiing,Silver,18
1936,Winter,France,Luis Collins,Skiing,,25
1936,Winter,Germany,Jessica Ferguson,Snowboarding,Bronze,32
1936,Winter,Australia,Barbara Perry,Skiing,Bronze,33
1936,Winter,Germany,Stephen Rodriguez,Biathlon,Bronze,32
1936,Winter,UK,Mrs. Rachel Pierce DVM,Figure Skating,Silver,27
1936,Winter,France,Alexis Curry,Biathlon,Silver,24
1936,Winter,Australia,Linda Hurley,Bobsleigh,Bronze,38
