Year,Type,Country,Athlete,Sport,Medal,Age
1937,Summer,Brazil,Erik Peterson,Basketball,Silver,35
1937,Summer,Australia,Laura Bradshaw,Soccer,Bronze,21
1937,Summer,China,Jennifer Gonzalez,Rowing,Silver,38
1937,Summer,Italy,Melissa Anderson,Boxing,,22
1937,Summer,South Korea,James Robbins,Boxing,,32
1937,Summer,France,Wendy Mcclure,Boxing,Silver,38
1937,Summer,Brazil,Destiny Simon,Tennis,Gold,39
1937,Summer,Brazil,Jennifer Kelly,Cycling,Bronze,27
1937,Summer,USA,Lisa Wong,Basketball,,28
1937,Summer,Canada,Marie Gordon,Tennis,,36
1937,Summer,France,Jennifer Maldonado,Gymnastics,,19
1937,Summer,China,Aaron Huerta,Cycling,Bronze,18
1937,Summer,Brazil,Amy Bernard,Cycling,,38
1937,Summer,Italy,Daniel Dunn,Boxing,Gold,39
1937,Summer,UK,Norma Pierce,Cycling,Bronze,40
1937,Summer,South Korea,Molly Porter,Boxing,,38
1937,Summer,USA,John Young,Soccer,Silver,28
1937,Summer,Canada,Jon Horn,Athletics,Gold,36
1937,Summer,Brazil,Austin Phillips,Swimming,Silver,30
1937,Summer,Japan,Shannon Clark,Swimming,Silver,30
1937,Summer,Russia,Jacob Hickman,Weightlifting,Gold,24
1937,Summer,Canada,Joshua Cook,Cycling,Gold,23
1937,Summer,India,Erin Galloway,Swimming,Silver,23
1937,Summer,Australia,Evelyn Kidd,Basketball,,38
1937,Summer,Brazil,Ryan Patterson,Gymnastics,Silver,37
1937,Summer,South Korea,John Griffin,Weightlifting,Bronze,22
1937,Summer,Russia,Maria Phillips,Soccer,Bronze,39
1937,Summer,Japan,Chase Beck,Swimming,Bronze,23
1937,Summer,Japan,Lee Wall,Tennis,,35
1937,Summer,India,Jessica Campbell,Swimming,,19
1937,Summer,Germany,Andrew Davis,Tennis,,36
1937,Summer,Brazil,Andrea Bowen,Athletics,,24
1937,Summer,China,Mario Brooks,Athletics,Silver,32
1937,Summer,Germany,Thomas Welch,Athletics,Bronze,37
1937,Summer,Japan,Tracy Walker,Rowing,,20
1937,Summer,India,Victoria Thompson,Swimming,,24
1937,Summer,UK,Gregory Howell,Weightlifting,Silver,29
1937,Summer,Germany,Brittany Goodman,Cycling,Bronze,23
1937,Summer,Brazil,Adam Steele,Tennis,,37
1937,Summer,Italy,Caitlin Gonzalez,Rowing,,22
1937,Summer,South Africa,Ashley Burns,Gymnastics,Bronze,39
1937,Summer,Russia,Ryan Burns,Boxing,Silver,21
1937,Summer,India,Misty Rice,Gymnastics,Bronze,38
1937,Summer,Canada,Lauren Gardner,Weightlifting,Bronze,25
1937,Summer,Germany,Kerri Alvarez,Swimming,,38
1937,Summer,Italy,Alexander Guerrero,Athletics,Silver,38
1937,Summer,India,Joseph Hayes,Boxing,Bronze,33
1937,Summer,UK,Megan Mason,Soccer,Gold,28
1937,Summer,Germany,Anthony Nunez,Cycling,Silver,26
1937,Summer,Canada,Brent Brown,Gymnastics,,21
1937,Summer,China,Tiffany Reynolds,Basketball,Bronze,39
1937,Summer,South Korea,John Galvan,Gymnastics,Bronze,21
1937,Summer,South Africa,Anthony Lewis,Rowing,Gold,37
1937,Summer,Russia,Joshua Benjamin,Gymnastics,,23
1937,Summer,Russia,Danielle Stephenson MD,Athletics,Gold,32
1937,Summer,France,Susan Dean DDS,Weightlifting,Silver,28
1937,Summer,Australia,Marc Brown,Weightlifting,Bronze,33
1937,Summer,USA,Nicholas Nielsen,Soccer,Gold,38
1937,Summer,India,Stephanie Drake,Boxing,,28
1937,Summer,South Korea,Timothy Deleon,Cycling,Gold,31
1937,Summer,Brazil,Nicole Brown,Cycling,Silver,33
1937,Summer,Russia,Charles Long,Boxing,Silver,23
