Year,Type,Country,Athlete,Sport,Medal,Age
1900,Winter,Japan,Diana Hicks,Curling,Gold,25
1900,Winter,Germany,Randall Ray,Skiing,Bronze,35
1900,Winter,China,Maurice King,Ice Hockey,,39
1900,Winter,Russia,Kristin Armstrong,Ice Hockey,,35
1900,Winter,USA,Mrs. Kaylee Johnson,Ice Hockey,Gold,30
1900,Winter,South Africa,Oscar Roth,Curling,Gold,35
1900,Winter,Germany,Dr. Casey Garcia,Snowboarding,,33
1900,Winter,Germany,Dustin Jennings,Curling,Bronze,36
1900,Winter,USA,Anthony Hart,Curling,Bronze,26
1900,Winter,South Africa,Matthew Shelton,Skiing,,31
1900,Winter,Australia,Matthew Cox,Skiing,,36
1900,Winter,USA,Roberta Reyes,Biathlon,,28
1900,Winter,India,Jon Diaz,Snowboarding,,31
1900,Winter,Italy,Linda Harris,Snowboarding,Gold,33
1900,Winter,Germany,Kristina Lutz,Bobsleigh,Gold,34
1900,Winter,South Korea,Lucas Murphy,Skiing,Silver,35
1900,Winter,Brazil,Tracy Garcia,Figure Skating,Bronze,21
1900,Winter,Canada,Mr. Zachary Stevenson,Speed Skating,,19
1900,Winter,South Korea,Eric Boyd,Skiing,Gold,34
1900,Winter,USA,Margaret Velazquez,Biathlon,,26
1900,Winter,China,Monique Phillips MD,Ice Hockey,Bronze,37
1900,Winter,Japan,John Thomas,Skiing,,18
1900,Winter,France,Caitlin Hampton,Figure Skating,Bronze,22
1900,Winter,Italy,Joel Brown,Bobsleigh,Bronze,19
1900,Winter,Brazil,Sandra Fuller,Ice Hockey,Gold,31
1900,Winter,Germany,Matthew Sims,Snowboarding,,36
1900,Winter,Brazil,Calvin Jordan,Biathlon,Gold,38
1900,Winter,France,Hannah Lee,Bobsleigh,,31
1900,Winter,Canada,Ellen Lawson,Ice Hockey,Gold,22
1900,Winter,UK,Patrick Jimenez,Speed Skating,,20
1900,Winter,USA,Shannon Madden PhD,Biathlon,Silver,34
1900,Winter,Japan,Jessica Mcintyre,Biathlon,Gold,21
1900,Winter,Brazil,Michael Warren,Ice Hockey,Silver,24
1900,Winter,China,Michael Dunn,Biathlon,Gold,24
1900,Winter,USA,Marie Moore,Ice Hockey,Silver,38
1900,Winter,India,Connor Thornton,Ice Hockey,Bronze,25
1900,Winter,Brazil,Stephanie Carroll,Skiing,Silver,40
1900,Winter,Germany,Jessica Ingram,Figure Skating,,25
1900,Winter,UK,Matthew Hunt,Biathlon,Bronze,39
1900,Winter,South Africa,Micheal Rogers,Speed Skating,Bronze,35
1900,Winter,Germany,Brandon Crawford,Ice Hockey,Gold,34
1900,Winter,Japan,Joyce Shaw,Speed Skating,Gold,21
1900,Winter,UK,Denise Moreno,Skiing,,18
1900,Winter,USA,John Williams,Curling,,25
1900,Winter,Canada,James Mcdonald,Curling,Gold,23
1900,Winter,France,Laura Brown,Figure Skating,,37
1900,Winter,China,Barbara Bennett,Figure Skating,,34
1900,Winter,India,Sonya Padilla,Speed Skating,Silver,31
1900,Winter,Japan,Jeffrey Frye,Curling,Bronze,22
1900,Winter,India,Scott Roman,Curling,,26
1900,Winter,South Africa,Mr. Christopher Lewis,Speed Skating,Gold,32
1900,Winter,France,Timothy Rogers DDS,Speed Skating,Silver,34
1900,Winter,Japan,Justin Humphrey,Speed Skating,,39
1900,Winter,Australia,Bryan Howard DVM,Biathlon,Bronze,36
1900,Winter,UK,Travis Phillips,Snowboarding,Gold,32
1900,Winter,Italy,Mark Williams,Curling,Bronze,38
1900,Winter,Australia,Daniel Silva,Bobsleigh,,29
1900,Winter,Canada,Brian Sanchez,Curling,,30
1900,Winter,USA,Jennifer Sherman,Biathlon,Bronze,22
1900,Winter,China,Jessica Herrera,Ice Hockey,Gold,28
1900,Winter,Russia,Amy Wheeler,Skiing,Silver,22
1900,Winter,South Africa,Laura Riddle,Speed Skating,Bronze,22
1900,Winter,Japan,Lisa Patterson,Bobsleigh,Bronze,25
1900,Winter,Brazil,Cheryl Ramos,Curling,,25
1900,Winter,Brazil,Amy Clarke,Speed Skating,,20
1900,Winter,Russia,James Larson,Snowboarding,Silver,39
1900,Winter,UK,Bradley Blankenship,Figure Skating,Gold,34
1900,Winter,Canada,Cheyenne Wood,Biathlon,,37
1900,Winter,UK,Kristine Phelps,Ice Hockey,Gold,32
1900,Winter,Russia,Kristy Frazier,Curling,Bronze,34
1900,Winter,South Africa,Caleb Warren,Snowboarding,,21
