Year,Type,Country,Athlete,Sport,Medal,Age
1898,Winter,USA,James Howard,Biathlon,,34
1898,Winter,Japan,Joshua Hansen,Bobsleigh,Gold,29
1898,Winter,Japan,Sheila Rodriguez,Bobsleigh,,21
1898,Winter,UK,Tracy Donaldson,Curling,,20
1898,Winter,USA,Teresa Chen MD,Figure Skating,Bronze,18
1898,Winter,Italy,Kathy Benson,Curling,,32
1898,Winter,South Africa,Cameron Gray,Skiing,Silver,35
1898,Winter,South Korea,Terri Lane,Bobsleigh,Bronze,23
1898,Winter,China,Corey Moreno,Biathlon,Silver,22
1898,Winter,South Korea,Jeremy Collins,Bobsleigh,Gold,40
1898,Winter,UK,Robert Powers,Skiing,Gold,21
1898,Winter,Germany,Aaron Brown,Speed Skating,Bronze,24
1898,Winter,UK,Kimberly Kim,Bobsleigh,,34
1898,Winter,South Korea,Nicholas Parker,Figure Skating,Silver,30
1898,Winter,UK,Sara Bowen,Bobsleigh,,20
1898,Winter,Brazil,Joshua Larson,Skiing,,28
1898,Winter,Germany,Sherri Ortega,Curling,Gold,29
1898,Winter,South Africa,Paul Burch,Curling,Silver,24
1898,Winter,Russia,Melissa Lee,Bobsleigh,,36
1898,Winter,Japan,Blake Williams,Bobsleigh,Bronze,33
1898,Winter,Japan,Sandra Harrison,Skiing,Silver,19
1898,Winter,Germany,Ivan Brown,Snowboarding,,33
1898,Winter,China,Hannah Norris,Biathlon,,25
1898,Winter,Brazil,Chad Sanford,Curling,Silver,25
1898,Winter,USA,David Williams,Biathlon,Gold,33
1898,Winter,Canada,Thomas Lewis,Bobsleigh,Bronze,37
1898,Winter,Italy,Tara Brown,Biathlon,Gold,32
1898,Winter,China,Teresa Jensen,Bobsleigh,Silver,34
1898,Winter,France,Jennifer Shields MD,Skiing,Silver,39
1898,Winter,Canada,Eric Mcdonald,Speed Skating,Silver,23
1898,Winter,South Africa,Alex Nelson,Curling,Silver,34
1898,Winter,Italy,Jacob Wheeler,Biathlon,,34
1898,Winter,China,Linda Cook,Figure Skating,,30
1898,Winter,South Korea,Chelsea Silva,Skiing,Bronze,24
1898,Winter,South Korea,Jessica Odom DDS,Speed Skating,Silver,35
1898,Winter,China,Paula Murillo,Ice Hockey,Gold,25
1898,Winter,Russia,Nathaniel Matthews,Ice Hockey,Gold,37
1898,Winter,Italy,Scott Ward,Skiing,Gold,30
1898,Winter,France,Kenneth Short,Curling,Gold,28
1898,Winter,South Africa,Brittany Wilkinson,Biathlon,Gold,32
1898,Winter,Italy,Richard Long,Ice Hockey,Gold,19
1898,Winter,Germany,Joseph Lewis,Speed Skating,Bronze,32
1898,Winter,India,Jordan Taylor,Curling,Gold,37
1898,Winter,South Korea,Benjamin Melton,Figure Skating,Gold,26
1898,Winter,France,Chelsea Davidson,Curling,Silver,26
1898,Winter,UK,James Jones,Biathlon,Bronze,39
1898,Winter,Canada,Mark Roberts,Skiing,Gold,31
1898,Winter,South Africa,Sarah Weiss,Ice Hockey,Bronze,22
1898,Winter,South Korea,Eric Terry,Skiing,Bronze,29
1898,Winter,Germany,Tracy Barnes,Curling,Gold,22
1898,Winter,India,Gregory Brown,Speed Skating,Bronze,36
1898,Winter,Brazil,Stephanie Santiago,Snowboarding,Gold,27
1898,Winter,UK,Jennifer French,Ice Hockey,Silver,22
1898,Winter,Japan,Mrs. Holly Costa,Bobsleigh,Silver,39
1898,Winter,Italy,Tony Jones,Figure Skating,Bronze,18
1898,Winter,China,Erica Brown,Curling,,19
