Year,Type,Country,Athlete,Sport,Medal,Age
1943,Summer,Russia,Vanessa Shaw,Tennis,,36
1943,Summer,Australia,Bryan Foster,Swimming,,37
1943,Summer,India,Alan Stewart,Soccer,Silver,40
1943,Summer,Italy,Erica Reyes,Basketball,Gold,22
1943,Summer,USA,Andrea Green,Athletics,Bronze,31
1943,Summer,Russia,Jamie Williams,Swimming,,34
1943,Summer,Russia,Alicia Rose,Gymnastics,Silver,38
1943,Summer,Russia,Kevin Williams,Tennis,Silver,24
1943,Summer,South Africa,Susan Randolph DDS,Basketball,Gold,27
1943,Summer,South Africa,Christine Sanders,Soccer,Gold,25
1943,Summer,South Africa,Adam Bass,Weightlifting,Bronze,18
1943,Summer,Japan,Deborah Wilson,Cycling,,18
1943,Summer,Canada,Dr. Neil Terry DDS,Swimming,,36
1943,Summer,Brazil,Mary Tran,Basketball,Gold,22
1943,Summer,China,Lori Dean,Athletics,Gold,21
1943,Summer,UK,Ryan Holt,Soccer,Bronze,40
1943,Summer,Japan,Holly Rosario,Rowing,Silver,18
1943,Summer,Japan,Eric Washington,Athletics,Gold,19
1943,Summer,USA,Denise Evans,Basketball,Bronze,25
1943,Summer,China,Robert Phillips,Tennis,Gold,39
1943,Summer,France,Emily Blanchard,Basketball,Bronze,19
1943,Summer,Italy,Tyler Wolf,Athletics,Gold,18
1943,Summer,Australia,Douglas Cooper,Cycling,Silver,25
1943,Summer,UK,Tyler Russell,Basketball,Bronze,30
1943,Summer,India,Nathan Harris,Boxing,Gold,37
1943,Summer,China,Whitney Castro,Weightlifting,,38
1943,Summer,UK,Laura Weaver,Cycling,,30
1943,Summer,India,Jamie Lyons,Gymnastics,,33
1943,Summer,South Africa,Ryan White,Tennis,Silver,37
1943,Summer,Canada,Tiffany Kirk,Swimming,Silver,30
1943,Summer,Australia,Nicole Conrad,Athletics,Bronze,20
1943,Summer,South Korea,Karen Cross,Weightlifting,Gold,28
1943,Summer,Japan,Patrick Bowman,Tennis,,27
1943,Summer,Italy,Ashley Mccarthy,Tennis,Bronze,38
1943,Summer,USA,Greg Adkins,Athletics,Gold,38
1943,Summer,Canada,Michelle Wise,Cycling,,35
1943,Summer,Russia,Keith Smith,Tennis,Bronze,24
1943,Summer,Canada,Christopher Morris,Swimming,Bronze,40
1943,Summer,Canada,Brittany Campbell,Soccer,Gold,30
1943,Summer,Italy,Justin Chan,Swimming,Gold,26
1943,Summer,Japan,Joseph Boyer,Boxing,Silver,39
1943,Summer,Australia,Robert Patrick,Rowing,Silver,26
1943,Summer,China,Trevor Kelly,Tennis,Gold,21
1943,Summer,Australia,Phyllis Miller,Basketball,Gold,30
1943,Summer,South Korea,Kristi Bennett,Tennis,Gold,30
1943,Summer,Australia,Tyler Hoffman,Swimming,Bronze,28
1943,Summer,Australia,Kelly Carey,Rowing,Bronze,35
1943,Summer,Russia,Ariel Nelson,Tennis,Gold,29
1943,Summer,Canada,Sheri King,Weightlifting,Gold,31
1943,Summer,Italy,Rebecca Waters,Rowing,,37
1943,Summer,China,Tara Salinas,Rowing,Gold,30
1943,Summer,Japan,Daniel Forbes,Weightlifting,Gold,21
1943,Summer,UK,Brett Taylor,Swimming,Silver,37
1943,Summer,Italy,Scott Flynn,Rowing,,38
1943,Summer,Japan,Jordan Guerrero,Tennis,Silver,38
1943,Summer,India,Alison Foster,Swimming,,21
1943,Summer,India,Juan Winters,Tennis,Bronze,27
1943,Summer,Canada,Jordan Parker,Soccer,Gold,33
1943,Summer,South Africa,Gregory Lester IV,Gymnastics,Gold,18
1943,Summer,Canada,Joseph Parker,Weightlifting,Gold,40
1943,Summer,Japan,Andrew Smith,Boxing,,32
1943,Summer,Australia,Tracey Fuentes,Tennis,,28
1943,Summer,China,Keith Duran,Cycling,Gold,33
1943,Summer,Canada,Miss Maria Obrien,Cycling,Gold,31
1943,Summer,South Korea,Amanda Long,Athletics,,28
1943,Summer,Italy,Lisa Duncan,Basketball,Bronze,33
1943,Summer,Italy,Timothy Robinson,Cycling,,30
1943,Summer,South Korea,Patrick Love,Soccer,,32
1943,Summer,France,Travis Moss,Swimming,,28
1943,Summer,South Korea,Michael Valencia,Weightlifting,,19
1943,Summer,USA,Jasmine Dougherty,Swimming,Bronze,26
1943,Summer,USA,Michelle Craig,Soccer,Bronze,38
1943,Summer,China,Alexandra Yang,Soccer,,23
1943,Summer,Germany,Barry Webster,Weightlifting,,26
1943,Summer,China,Traci Mason DVM,Weightlifting,Gold,18
1943,Summer,Russia,Christopher Good,Weightlifting,Silver,39
1943,Summer,China,Ronald Coleman,Rowing,,38
1943,Summer,India,Ronald Sullivan,Boxing,,34
1943,Summer,South Korea,Emily Brown,Rowing,,37
1943,Summer,France,Tyler Torres,Boxing,Bronze,25
1943,Summer,UK,Kristin Martinez,Gymnastics,,21
1943,Summer,Australia,Christina Wilson,Tennis,Gold,24
1943,Summer,Canada,Alejandra Kim,Gymnastics,Bronze,24
1943,Summer,Canada,Mary Barry,Tennis,,33
1943,Summer,Canada,Pamela Martin,Rowing,Bronze,30
1943,Summer,China,Robert George,Cycling,Silver,34
1943,Summer,China,Sarah Wood,Cycling,Gold,38
1943,Summer,USA,Brett Jones,Athletics,Silver,24
1943,Summer,UK,Roberta Mercado,Tennis,Silver,34
