Year,Type,Country,Athlete,Sport,Medal,Age
1959,Winter,China,Christine King,Bobsleigh,,32
1959,Winter,USA,James Valdez,Biathlon,,24
1959,Winter,South Korea,Rebecca Oneill,Biathlon,Bronze,30
1959,Winter,India,Daniel Mendez,Ice Hockey,Bronze,26
1959,Winter,China,Derek Miller,Bobsleigh,Silver,23
1959,Winter,South Korea,Vincent Harris,Bobsleigh,Bronze,18
1959,Winter,South Korea,Jacob Johnson,Skiing,,35
1959,Winter,Italy,Lori Frey,Figure Skating,Bronze,24
1959,Winter,USA,Jennifer Campbell,Curling,,36
1959,Winter,Japan,Patricia Ray,Speed Skating,Gold,28
1959,Winter,South Korea,Derrick Thomas,Bobsleigh,,35
1959,Winter,USA,Nicole Simmons,Snowboarding,Gold,40
1959,Winter,Canada,Anthony Carson,Ice Hockey,Gold,38
1959,Winter,Italy,Steven Harrison,Snowboarding,Bronze,24
1959,Winter,South Africa,Courtney Carter,Curling,Gold,39
1959,Winter,Russia,Eric Johnson,Biathlon,Silver,23
1959,Winter,Germany,Sandra Dixon,Ice Hockey,Bronze,32
1959,Winter,Japan,Jason Jones,Curling,Silver,20
1959,Winter,Canada,Jonathan James,Speed Skating,Gold,36
1959,Winter,China,David Tyler,Figure Skating,,39
1959,Winter,Japan,Lindsay Chen,Figure Skating,,31
1959,Winter,Australia,Jessica Phillips,Curling,Bronze,40
1959,Winter,South Korea,Laura Harrison,Biathlon,,23
1959,Winter,Italy,Brett Welch,Figure Skating,,32
1959,Winter,USA,Christine Houston,Figure Skating,,21
1959,Winter,Canada,Shaun Gregory,Bobsleigh,Bronze,28
1959,Winter,France,Andrea Nolan,Speed Skating,Silver,32
1959,Winter,Japan,Jennifer Velasquez,Speed Skating,Silver,29
1959,Winter,South Korea,Sarah Olson,Figure Skating,Silver,23
1959,Winter,Russia,Stacey Johnson,Bobsleigh,,19
1959,Winter,Brazil,Denise Nicholson,Bobsleigh,Bronze,31
1959,Winter,Australia,Beth Young,Skiing,,39
1959,Winter,India,Ryan Dunn,Figure Skating,Gold,25
1959,Winter,South Korea,Laura Lewis,Biathlon,Bronze,18
1959,Winter,India,Randall Miles,Snowboarding,,22
1959,Winter,Brazil,Adrienne Adams,Ice Hockey,,31
1959,Winter,South Korea,Crystal White,Speed Skating,,37
1959,Winter,France,Desiree Smith,Bobsleigh,Bronze,32
1959,Winter,USA,Jessica Morris,Curling,,37
1959,Winter,Australia,Gary Baker,Biathlon,,20
1959,Winter,Italy,Albert Lopez,Skiing,,25
1959,Winter,Germany,William Parks,Biathlon,,35
1959,Winter,Australia,Jason Kelly,Biathlon,,20
1959,Winter,Australia,Brian Barnes,Bobsleigh,Bronze,23
1959,Winter,India,James Holt,Skiing,Silver,35
1959,Winter,Germany,Robert Figueroa,Speed Skating,Silver,23
1959,Winter,South Korea,Justin Fisher,Figure Skating,Silver,32
1959,Winter,Canada,Traci Cooper,Curling,Bronze,21
1959,Winter,South Africa,Javier Mills,Figure Skating,Gold,33
1959,Winter,Germany,Brett Zuniga,Speed Skating,Silver,28
1959,Winter,Canada,Lisa Hall,Skiing,Gold,27
1959,Winter,Germany,Ethan Douglas,Biathlon,Gold,32
1959,Winter,Brazil,John Cooper,Figure Skating,Bronze,23
1959,Winter,Germany,Katie Williams,Bobsleigh,,31
1959,Winter,Japan,James Tran,Biathlon,Gold,19
1959,Winter,UK,Dr. Nicole Escobar,Ice Hockey,Silver,33
1959,Winter,UK,Jennifer Watson,Ice Hockey,,31
1959,Winter,South Africa,Steven Davis,Speed Skating,Bronze,22
1959,Winter,USA,Katrina Robinson,Biathlon,Silver,33
1959,Winter,Russia,Brian Miller,Ice Hockey,,27
1959,Winter,Italy,Bridget Holmes,Bobsleigh,Silver,28
1959,Winter,Canada,Randy Mccoy,Speed Skating,Silver,25
1959,Winter,Germany,William Briggs,Skiing,Silver,37
1959,Winter,Brazil,Gregory Barnett,Ice Hockey,Silver,21
1959,Winter,South Africa,Ashley Benson,Speed Skating,Gold,28
1959,Winter,USA,Dylan Myers,Curling,Gold,39
1959,Winter,France,Juan Jordan,Skiing,Gold,29
1959,Winter,India,William Shannon,Curling,Gold,35
1959,Winter,Canada,Jacqueline Garcia,Biathlon,Gold,31
1959,Winter,Brazil,Michelle Reed,Curling,Gold,27
1959,Winter,Russia,Vicki Brady,Skiing,Bronze,33
1959,Winter,USA,Mallory Johnson,Skiing,Gold,35
1959,Winter,Canada,Sarah Hall,Skiing,Gold,35
1959,Winter,USA,Alexandra Murray,Figure Skating,,26
1959,Winter,Russia,Brenda Daniels,Curling,Silver,28
1959,Winter,Brazil,Alexander Case,Snowboarding,,35
1959,Winter,India,David Arroyo,Ice Hockey,Silver,19
1959,Winter,France,Amy Lee,Ice Hockey,,28
1959,Winter,Germany,Brenda Henry,Speed Skating,Bronze,37
1959,Winter,South Korea,Daniel Bishop,Figure Skating,Bronze,19
1959,Winter,France,Brian Peterson,Figure Skating,Silver,31
1959,Winter,Russia,Kimberly Ochoa,Curling,,22
1959,Winter,USA,Jessica Lewis,Snowboarding,Bronze,37
1959,Winter,Australia,Brianna Diaz,Skiing,,28
1959,Winter,UK,Jason Richardson,Biathlon,,28
1959,Winter,Japan,Wendy Henry,Ice Hockey,Gold,37
1959,Winter,France,Sophia Nolan,Figure Skating,Bronze,24
1959,Winter,Australia,Sherri Wagner,Snowboarding,Silver,34
1959,Winter,South Africa,Lisa Allen,Figure Skating,Silver,24
1959,Winter,Germany,Nicholas Acosta,Biathlon,Bronze,32
1959,Winter,France,Evan Myers,Biathlon,Gold,31
1959,Winter,Japan,Scott Martinez,Skiing,Silver,32
1959,Winter,China,Ronald Phelps,Ice Hockey,Gold,32
1959,Winter,Italy,Scott Coleman,Snowboarding,Silver,26
1959,Winter,France,Cheryl Morris,Skiing,,40
1959,Winter,Russia,Wesley Lee,Curling,Gold,39
1959,Winter,China,Christopher Oneill,Curling,Gold,26
1959,Winter,South Korea,Heather Sampson,Biathlon,Gold,28
1959,Winter,India,Lynn Martinez,Bobsleigh,Bronze,24
1959,Winter,Brazil,Karen Henderson,Bobsleigh,Silver,32
1959,Winter,France,Matthew Lin,Biathlon,,23
1959,Winter,India,Timothy Lee,Biathlon,Silver,29
1959,Winter,Italy,Frank Case,Bobsleigh,,20
1959,Winter,China,Ashley Williams,Figure Skating,Bronze,23
1959,Winter,South Korea,Laura Gomez,Skiing,Bronze,35
1959,Winter,South Korea,Daniel Thomas,Figure Skating,Gold,34
1959,Winter,Canada,Katelyn Pitts,Snowboarding,Silver,28
1959,Winter,Russia,Anthony Murphy,Curling,Bronze,39
1959,Winter,Russia,Kimberly Moore,Biathlon,Silver,39
1959,Winter,Canada,Collin David,Speed Skating,Silver,27
1959,Winter,India,Chad Johnson,Ice Hockey,Bronze,31
1959,Winter,USA,Timothy Frazier,Curling,Bronze,37
1959,Winter,Russia,Grace Johnston,Curling,Silver,24
1959,Winter,USA,Joyce Davidson,Biathlon,Gold,35
1959,Winter,Australia,Marie Garcia,Biathlon,Silver,24
1959,Winter,South Africa,Jillian Mckenzie,Bobsleigh,,35
1959,Winter,Australia,Andrew Jimenez,Snowboarding,Silver,20
1959,Winter,China,Angela Hayes,Figure Skating,,27
1959,Winter,France,Rachael Sims,Ice Hockey,Silver,23
1959,Winter,South Africa,Brian Brewer,Ice Hockey,Gold,31
1959,Winter,Germany,Kenneth Jones,Bobsleigh,,18
1959,Winter,South Korea,Courtney Brown,Ice Hockey,Gold,26
1959,Winter,Russia,Mary Brown,Bobsleigh,Gold,22
1959,Winter,Russia,Jose Hughes,Ice Hockey,,23
1959,Winter,South Africa,Rodney Robles,Skiing,Silver,24
1959,Winter,France,Beth Lara,Skiing,Gold,24
1959,Winter,Australia,Linda Ross,Bobsleigh,Silver,27
1959,Winter,USA,Margaret Hill,Snowboarding,Bronze,23
1959,Winter,Russia,Amber Peterson,Bobsleigh,,24
1959,Winter,Australia,Christopher Bell,Curling,Bronze,18
