Year,Type,Country,Athlete,Sport,Medal,Age
1902,Winter,USA,Gregory Hawkins,Ice Hockey,Gold,39
1902,Winter,Australia,Michael Johnson,Bobsleigh,,27
1902,Winter,China,Michael Phillips,Skiing,Silver,19
1902,Winter,South Africa,Benjamin Lopez,Ice Hockey,Bronze,32
1902,Winter,India,James Brown,Speed Skating,,38
1902,Winter,UK,Sara Young,Biathlon,Silver,35
1902,Winter,Australia,Virginia Hines,Figure Skating,Bronze,19
1902,Winter,India,Mrs. Claire Frey PhD,Figure Skating,Silver,22
1902,Winter,China,Lori Evans,Curling,,26
1902,Winter,India,Monica Maldonado,Figure Skating,Silver,31
1902,Winter,USA,Robert Roberts,Speed Skating,Silver,29
1902,Winter,South Africa,Patricia Harper,Ice Hockey,Bronze,23
1902,Winter,China,Christine Tucker,Curling,Silver,18
1902,Winter,Brazil,Gwendolyn Padilla,Speed Skating,Gold,27
1902,Winter,India,Steven Schwartz,Ice Hockey,Bronze,34
1902,Winter,USA,Diane Sloan,Speed Skating,Silver,23
1902,Winter,Australia,Michael Reyes,Speed Skating,,18
1902,Winter,Japan,Regina White,Figure Skating,Gold,20
1902,Winter,Canada,Leah Perez,Skiing,Gold,39
1902,Winter,Canada,Mary Allen,Biathlon,Silver,21
1902,Winter,France,Erik Esparza,Ice Hockey,Silver,20
1902,Winter,UK,Ethan Austin,Figure Skating,Bronze,33
1902,Winter,Germany,Casey Rodriguez,Bobsleigh,Silver,28
1902,Winter,Russia,Nathaniel Haney,Bobsleigh,,40
1902,Winter,France,Christopher Levy,Snowboarding,Bronze,31
1902,Winter,Germany,James Payne,Biathlon,Silver,35
1902,Winter,Russia,Christopher Knapp,Figure Skating,Gold,24
1902,Winter,India,Jake Patterson,Snowboarding,Silver,25
1902,Winter,Japan,Shawn Cherry,Bobsleigh,,31
1902,Winter,Brazil,Daniel Roberts,Bobsleigh,Gold,23
1902,Winter,Japan,Billy Blair,Speed Skating,Bronze,35
1902,Winter,Italy,Shane Mcdonald,Snowboarding,,33
1902,Winter,Russia,Amy Hines,Figure Skating,,20
1902,Winter,Brazil,Thomas Kim,Speed Skating,Silver,18
1902,Winter,Australia,Timothy Wilcox,Speed Skating,Gold,26
1902,Winter,Canada,Kristen Browning,Snowboarding,,31
1902,Winter,India,Daniel Lopez,Figure Skating,,39
1902,Winter,UK,Alan Mathis,Biathlon,,18
1902,Winter,Russia,Eric Griffith,Biathlon,Silver,37
1902,Winter,Canada,Carol Rodriguez,Skiing,Silver,37
1902,Winter,India,Ethan Barnett,Snowboarding,Silver,32
1902,Winter,Germany,Brooke Mitchell,Biathlon,,37
1902,Winter,India,Chad Wilson,Ice Hockey,Gold,34
1902,Winter,Australia,Michael Christensen,Ice Hockey,Silver,28
1902,Winter,France,Lucas Bailey,Biathlon,,31
1902,Winter,Brazil,Malik Keller,Skiing,,36
1902,Winter,Australia,Jose Thomas,Skiing,Gold,28
1902,Winter,UK,Melissa Hernandez,Skiing,,22
1902,Winter,China,Billy Horn,Biathlon,Bronze,25
1902,Winter,Japan,Valerie Carter,Curling,Silver,32
1902,Winter,South Korea,Steven Maxwell,Bobsleigh,Bronze,20
1902,Winter,Japan,Gavin Adams,Skiing,,35
1902,Winter,Japan,William Orr,Skiing,Bronze,28
1902,Winter,Australia,Justin Gonzales,Ice Hockey,,31
1902,Winter,South Africa,Krystal Mitchell,Bobsleigh,Gold,38
1902,Winter,Australia,Kelly Chambers,Ice Hockey,Gold,37
1902,Winter,UK,Steven Martinez,Biathlon,,24
1902,Winter,France,Melody Peterson,Snowboarding,Gold,29
1902,Winter,UK,Sara Perry,Figure Skating,Bronze,19
1902,Winter,China,Alicia Martinez,Curling,,21
1902,Winter,South Korea,John Myers,Skiing,,40
1902,Winter,South Korea,James Rodriguez,Biathlon,Silver,35
1902,Winter,India,Roberto White,Bobsleigh,Gold,36
1902,Winter,India,Mark Adkins,Biathlon,Gold,23
1902,Winter,Italy,Kathryn Holder,Speed Skating,Gold,39
1902,Winter,India,Jonathon Thompson,Figure Skating,Silver,24
1902,Winter,India,Jeremy Hill,Curling,Silver,35
1902,Winter,South Africa,Francisco Stone,Curling,,31
1902,Winter,France,April Morris,Speed Skating,Gold,34
1902,Winter,Japan,Karen Weaver,Curling,Gold,31
1902,Winter,Canada,Lauren Rodriguez,Curling,,39
1902,Winter,USA,Bryan Williams,Snowboarding,,35
1902,Winter,South Korea,Robert Livingston MD,Speed Skating,Bronze,20
1902,Winter,India,Daniel Melton,Speed Skating,Silver,35
1902,Winter,Canada,Debra Jones,Figure Skating,Silver,31
1902,Winter,India,James Jackson,Curling,,24
1902,Winter,Italy,Joseph Castro,Ice Hockey,Silver,37
1902,Winter,USA,Mr. David Santiago,Skiing,,32
1902,Winter,Russia,Rebecca Chavez,Skiing,Gold,27
1902,Winter,Japan,Melissa Salazar,Skiing,Gold,39
1902,Winter,Japan,Dakota Peck,Skiing,Silver,40
1902,Winter,Australia,Donald Jones,Ice Hockey,Silver,31
1902,Winter,Canada,Ronald Holmes MD,Speed Skating,Gold,28
1902,Winter,South Korea,Micheal Lopez,Skiing,Silver,28
1902,Winter,Brazil,Sabrina Wright PhD,Curling,Silver,32
1902,Winter,USA,Tiffany Owens,Curling,,23
1902,Winter,Japan,Sandra Grant,Speed Skating,Bronze,18
1902,Winter,China,Nathaniel Harris,Snowboarding,Gold,40
1902,Winter,India,Jonathan Stanley,Ice Hockey,Gold,29
1902,Winter,Japan,Bradley Stokes,Figure Skating,Silver,21
1902,Winter,South Africa,Anthony Roberts,Skiing,Bronze,28
1902,Winter,USA,Marcus Gardner,Figure Skating,,37
1902,Winter,Japan,Lindsay Hernandez,Figure Skating,Bronze,35
1902,Winter,Japan,Julia Harris,Bobsleigh,Bronze,28
1902,Winter,South Africa,Jeffrey Miller,Ice Hockey,Silver,27
1902,Winter,Australia,Amanda Cox,Speed Skating,Silver,30
1902,Winter,France,Robert Hernandez,Bobsleigh,Silver,23
1902,Winter,France,John Schmidt,Curling,,38
1902,Winter,South Africa,Adrian Ewing,Ice Hockey,Gold,23
1902,Winter,Italy,Robert Graham,Skiing,,19
1902,Winter,China,Anna Smith,Snowboarding,Silver,28
1902,Winter,Canada,Christopher Harris,Biathlon,Bronze,30
1902,Winter,France,Jason Wells,Figure Skating,Silver,25
1902,Winter,UK,Kimberly Howe,Biathlon,Bronze,36
1902,Winter,Italy,Kristen Turner,Skiing,Silver,25
1902,Winter,Japan,Lisa Cummings,Curling,Bronze,20
1902,Winter,South Africa,Kelly Fernandez,Skiing,Gold,19
1902,Winter,South Korea,Valerie Barnes,Figure Skating,Gold,27
1902,Winter,Russia,Crystal Harvey,Bobsleigh,Gold,25
1902,Winter,Russia,Gabriel Wilson,Skiing,,36
1902,Winter,Brazil,Abigail Wilson,Figure Skating,Bronze,18
1902,Winter,Australia,Kelli Andrade,Biathlon,Bronze,36
1902,Winter,Canada,Mark Jones,Bobsleigh,Bronze,37
1902,Winter,Australia,Jennifer Caldwell,Bobsleigh,Silver,40
1902,Winter,Italy,Taylor Brown,Bobsleigh,Silver,40
1902,Winter,Germany,Michael Abbott,Skiing,Bronze,26
1902,Winter,China,Jennifer Gaines,Speed Skating,,35
1902,Winter,South Africa,Brian Wong,Speed Skating,Gold,38
1902,Winter,France,Brent Oliver Jr.,Biathlon,Gold,38
1902,Winter,Japan,Elizabeth Roberts,Figure Skating,Silver,30
1902,Winter,France,Rose Williams,Curling,Gold,27
1902,Winter,China,Michael Mitchell,Ice Hockey,,22
1902,Winter,Japan,Joshua King,Snowboarding,Silver,18
1902,Winter,South Korea,John Reed,Snowboarding,,27
1902,Winter,Japan,Ashley Thomas,Bobsleigh,,27
1902,Winter,Russia,Tim Morales,Skiing,Gold,36
1902,Winter,South Korea,Courtney Fry,Curling,Bronze,27
1902,Winter,UK,William Sandoval,Figure Skating,Bronze,20
1902,Winter,Italy,Christopher Grant,Bobsleigh,Silver,35
1902,Winter,China,Crystal Stone,Skiing,Silver,30
1902,Winter,Germany,Adriana Sutton,Biathlon,Silver,40
1902,Winter,Brazil,Jeffery Williams,Skiing,Bronze,40
1902,Winter,Japan,Carl Schneider,Figure Skating,,20
1902,Winter,UK,Melanie Lawrence,Ice Hockey,Bronze,35
1902,Winter,China,Jeffrey Campbell,Snowboarding,Gold,38
1902,Winter,China,Christopher Pham,Curling,Gold,26
1902,Winter,Italy,Sarah Vega,Bobsleigh,Gold,33
1902,Winter,Italy,Pamela Perez,Curling,Bronze,39
1902,Winter,South Korea,Michael King,Skiing,Bronze,30
1902,Winter,South Korea,Sandra James,Figure Skating,,34
1902,Winter,South Africa,Michelle Greene,Figure Skating,Silver,32
1902,Winter,South Africa,Mark Rocha,Speed Skating,Bronze,30
1902,Winter,Russia,Brandon Bailey,Curling,Silver,37
1902,Winter,South Korea,Ashley Wright,Ice Hockey,Gold,32
1902,Winter,Canada,Catherine Smith,Speed Skating,Bronze,18
1902,Winter,South Korea,Gary Carr,Skiing,,37
1902,Winter,China,Michael Maxwell,Snowboarding,Gold,26
1902,Winter,Canada,Barbara Mayo,Skiing,Bronze,40
1902,Winter,Australia,Edward Chavez,Curling,Silver,37
1902,Winter,USA,Jeffery Rios,Bobsleigh,Bronze,21
1902,Winter,China,Jonathan Williams,Bobsleigh,Silver,18
1902,Winter,India,Daniel Fowler,Ice Hockey,Gold,32
1902,Winter,Italy,Renee Smith,Ice Hockey,,31
1902,Winter,India,Brianna Gallagher,Ice Hockey,,30
1902,Winter,France,Crystal Ortiz,Bobsleigh,,25
1902,Winter,Germany,Sierra Ford,Curling,,33
1902,Winter,China,Jacqueline Franklin,Bobsleigh,Silver,40
1902,Winter,UK,Melanie Lynn,Skiing,,26
1902,Winter,USA,Trevor Villanueva,Skiing,Silver,27
1902,Winter,Canada,Gregory Arellano,Snowboarding,Bronze,38
1902,Winter,USA,Henry Choi,Skiing,,26
1902,Winter,Russia,Randall Sullivan,Biathlon,Silver,38
1902,Winter,South Korea,Gregory Bell,Figure Skating,Bronze,33
1902,Winter,Australia,Eric Sullivan,Curling,Bronze,18
1902,Winter,USA,Michael Delgado,Biathlon,Silver,39
1902,Winter,France,Kevin Roy,Bobsleigh,Silver,40
1902,Winter,South Korea,Brittany Bass,Figure Skating,Bronze,34
