Year,Type,Country,Athlete,Sport,Medal,Age
1990,Summer,France,Sarah Taylor,Boxing,Bronze,28
1990,Summer,France,Jeanette Davies,Rowing,,32
1990,Summer,USA,Lance Navarro,Cycling,Bronze,20
1990,Summer,Australia,Monica Espinoza,Basketball,Gold,19
1990,Summer,Australia,Theresa Burns,Basketball,Gold,39
1990,Summer,Russia,Patricia Baker,Cycling,Bronze,24
1990,Summer,Japan,Janet Ballard,Basketball,,22
1990,Summer,Japan,Christopher Glenn,Tennis,,34
1990,Summer,Germany,Ashley Mack,Gymnastics,Gold,25
1990,Summer,Japan,Chad Garcia,Soccer,Silver,35
1990,Summer,South Korea,Allison Harmon MD,Soccer,Gold,31
1990,Summer,USA,Jessica Young,Athletics,Silver,35
1990,Summer,France,Benjamin Harris,Basketball,Gold,18
1990,Summer,USA,Alicia Haynes,Rowing,Bronze,30
1990,Summer,Australia,Tommy Ortega,Weightlifting,Gold,32
1990,Summer,India,Rebecca Schneider,Cycling,Silver,40
1990,Summer,China,Lori Adams,Basketball,,32
1990,Summer,China,Alexander Bryant,Basketball,Bronze,37
1990,Summer,USA,Tony Fernandez,Rowing,Gold,25
1990,Summer,Japan,Mark Bennett,Boxing,Gold,28
1990,Summer,Australia,Melody Rivera,Basketball,Bronze,32
1990,Summer,UK,Kevin Newman,Rowing,Silver,28
1990,Summer,Brazil,Cynthia Norris,Athletics,Bronze,27
1990,Summer,China,Amanda Knight,Gymnastics,Gold,26
1990,Summer,Japan,Courtney Johnson,Basketball,,22
1990,Summer,China,Alexa Robertson,Athletics,Silver,40
1990,Summer,Canada,David Mata,Soccer,Silver,25
1990,Summer,UK,Mr. William Mora,Basketball,Silver,21
1990,Summer,South Africa,Dennis Suarez,Cycling,Gold,28
1990,Summer,Russia,Amber Jackson,Athletics,Bronze,30
1990,Summer,USA,Robert Casey,Tennis,,39
1990,Summer,Japan,Colleen Carlson,Weightlifting,Silver,34
1990,Summer,South Korea,Jeffrey Edwards,Gymnastics,,23
1990,Summer,France,Maria Eaton,Boxing,Bronze,31
1990,Summer,India,Kyle Olsen,Basketball,Bronze,31
1990,Summer,Italy,Anne Osborne,Boxing,Bronze,22
1990,Summer,Japan,Scott Roberts,Weightlifting,Gold,19
1990,Summer,France,Jon Jones,Weightlifting,Gold,39
1990,Summer,UK,Jose Meyers,Basketball,,23
1990,Summer,Germany,Greg Kelly,Soccer,Gold,36
1990,Summer,South Africa,Carrie Henderson,Soccer,Bronze,19
1990,Summer,Russia,Luis Reilly,Gymnastics,Bronze,35
1990,Summer,Russia,Wendy Briggs,Soccer,Gold,31
1990,Summer,Russia,Miguel Peterson,Tennis,Gold,26
1990,Summer,France,Anthony Dunn,Tennis,Bronze,37
1990,Summer,Italy,Steven Ramirez,Boxing,Bronze,19
1990,Summer,Australia,Alex Byrd,Boxing,Gold,19
1990,Summer,France,Tyler Hill,Boxing,,31
1990,Summer,Canada,Michelle Clark,Weightlifting,Silver,39
1990,Summer,South Africa,Megan Walter,Soccer,,37
1990,Summer,Canada,Eric Gonzalez,Cycling,Silver,31
1990,Summer,Germany,Kristen Clark,Gymnastics,,30
1990,Summer,France,David Moore,Boxing,,37
1990,Summer,Australia,Mitchell Martin,Weightlifting,,22
1990,Summer,Italy,Emily Black,Swimming,Gold,20
1990,Summer,Canada,Martha Hernandez,Basketball,Gold,24
1990,Summer,Brazil,Melanie Bush,Boxing,Bronze,33
1990,Summer,Canada,Nicholas Harvey,Soccer,Gold,31
1990,Summer,China,Robert Jordan,Athletics,Bronze,39
1990,Summer,Italy,Stacey Newman,Soccer,Silver,30
1990,Summer,Australia,Daniel Jackson,Swimming,Bronze,28
1990,Summer,South Korea,Brooke Baker,Gymnastics,Gold,18
1990,Summer,Canada,Adam White II,Gymnastics,Bronze,25
1990,Summer,China,Dwayne Contreras,Swimming,Gold,34
1990,Summer,France,Aaron Griffin,Weightlifting,,22
1990,Summer,South Africa,Nicole Stewart,Weightlifting,Silver,28
1990,Summer,Italy,Julia Allen,Soccer,Gold,36
1990,Summer,Japan,Phillip Russo,Swimming,Bronze,38
1990,Summer,USA,Joanne Holmes,Athletics,Silver,20
1990,Summer,USA,Catherine Brown,Gymnastics,Bronze,38
1990,Summer,UK,Stuart Arias,Rowing,,36
1990,Summer,Brazil,Tammy Smith,Soccer,,34
1990,Summer,Canada,Joshua Le,Gymnastics,Gold,22
1990,Summer,South Africa,Brianna Robinson,Rowing,Bronze,22
1990,Summer,South Korea,Tina Stephens,Tennis,Silver,20
1990,Summer,UK,Megan Griffith,Gymnastics,,27
1990,Summer,USA,Ariel Caldwell,Tennis,Gold,23
1990,Summer,South Africa,Mark Matthews,Cycling,Bronze,22
1990,Summer,France,Donna Romero,Boxing,Bronze,33
1990,Summer,South Africa,Mrs. Rachel Watkins,Weightlifting,Bronze,25
1990,Summer,USA,Christopher Warren,Athletics,Gold,29
1990,Summer,USA,Margaret Woods MD,Basketball,Silver,22
1990,Summer,France,Stephen Butler,Gymnastics,Silver,34
1990,Summer,India,Marissa Walker,Athletics,Bronze,20
1990,Summer,South Korea,William Norman,Cycling,Gold,28
1990,Summer,UK,Sharon Cole,Rowing,Gold,27
1990,Summer,UK,Michele Ho,Soccer,Gold,22
1990,Summer,Brazil,Mary Monroe,Tennis,Silver,23
1990,Summer,Australia,Michael Michael,Soccer,Bronze,39
1990,Summer,Russia,Jason Brennan,Soccer,Bronze,31
1990,Summer,France,Greg Harris,Soccer,,27
1990,Summer,Russia,Denise Hill,Cycling,Gold,29
1990,Summer,Australia,Kevin Reid,Weightlifting,Gold,29
1990,Summer,India,Deborah Moran,Swimming,Gold,20
1990,Summer,China,Linda Jimenez,Athletics,Bronze,35
1990,Summer,France,Lisa Rodriguez,Tennis,,38
1990,Summer,USA,Jessica Perez,Swimming,Silver,38
1990,Summer,Germany,Sharon Young,Boxing,,35
1990,Summer,USA,Tracy Barrett,Basketball,Gold,28
1990,Summer,Brazil,Megan Hughes,Athletics,Bronze,25
1990,Summer,Brazil,Elizabeth Brown,Athletics,,39
1990,Summer,Canada,Richard Shelton,Athletics,,33
1990,Summer,UK,Jill Peterson,Swimming,,20
1990,Summer,Germany,John Ortiz,Swimming,Gold,39
1990,Summer,France,Pamela Lee,Athletics,Silver,31
1990,Summer,Italy,Rodney Atkinson,Tennis,Gold,28
1990,Summer,South Korea,Paul Harmon,Athletics,Gold,19
1990,Summer,Italy,Steven Watkins,Swimming,,18
1990,Summer,Brazil,Patricia Schroeder,Athletics,Bronze,21
1990,Summer,Italy,Mary Parks,Weightlifting,Silver,18
1990,Summer,Brazil,Christian Erickson,Basketball,Gold,40
1990,Summer,France,Jessica Harrell,Soccer,Bronze,29
1990,Summer,USA,Alex Price,Athletics,,33
1990,Summer,India,Peter Chen,Swimming,Gold,24
