Year,Type,Country,Athlete,Sport,Medal,Age
1968,Summer,France,Jessica Barron,Athletics,Bronze,23
1968,Summer,Brazil,Taylor Villanueva,Soccer,Silver,32
1968,Summer,Italy,Allen Hernandez,Swimming,Bronze,35
1968,Summer,Brazil,Mary Brewer,Athletics,Bronze,26
1968,Summer,India,Martin Morgan,Swimming,Gold,28
1968,Summer,China,Keith Brooks,Gymnastics,Gold,31
1968,Summer,South Africa,John Vang,Swimming,,36
1968,Summer,Italy,Catherine Dorsey,Weightlifting,Gold,32
1968,Summer,Canada,Catherine Barrett,Rowing,Bronze,40
1968,Summer,South Korea,Craig Cruz,Rowing,,20
1968,Summer,Australia,Dawn Anderson,Tennis,,35
1968,Summer,India,Timothy Mullins,Cycling,Bronze,29
1968,Summer,South Africa,Catherine Oliver,Athletics,Gold,33
1968,Summer,Germany,Stephen Meyer,Basketball,Bronze,32
1968,Summer,Russia,Nathan Williams,Boxing,Gold,36
1968,Summer,China,Mrs. Kathryn Harvey MD,Swimming,,40
1968,Summer,Germany,Nicholas Bennett,Cycling,,34
1968,Summer,South Africa,Dylan Hernandez,Weightlifting,Silver,35
1968,Summer,Russia,Jake Weaver,Athletics,,36
1968,Summer,USA,Brent Burns,Boxing,Bronze,29
1968,Summer,USA,Austin Jackson,Boxing,Silver,28
1968,Summer,South Korea,Gregory Haley,Soccer,Bronze,29
1968,Summer,South Korea,Jennifer Powers,Rowing,Bronze,39
1968,Summer,Russia,Nancy Thompson,Swimming,,25
1968,Summer,Japan,Stacey Ortiz,Athletics,Bronze,27
1968,Summer,France,Rebecca Stewart,Soccer,Gold,34
1968,Summer,Brazil,Casey Reid,Gymnastics,,27
1968,Summer,South Africa,Dennis Mendoza,Swimming,Bronze,38
1968,Summer,USA,Brittany Baker,Basketball,Silver,21
1968,Summer,Italy,John Hodge,Weightlifting,Silver,36
1968,Summer,Brazil,Chelsea Graham,Swimming,Bronze,34
1968,Summer,Germany,Jocelyn Ramirez,Cycling,,19
1968,Summer,Italy,Mark Jackson,Soccer,Bronze,19
1968,Summer,Canada,Matthew Vega,Gymnastics,Bronze,26
1968,Summer,Japan,Tammy Zuniga,Soccer,,33
1968,Summer,South Korea,Kathryn Williams,Gymnastics,,29
1968,Summer,Italy,Justin Foley,Swimming,Bronze,21
1968,Summer,Japan,Kara Mcfarland,Swimming,,20
1968,Summer,Australia,Alexandra Brown,Swimming,,29
1968,Summer,Russia,Kirk Grant,Athletics,Gold,39
1968,Summer,Brazil,Jenny Castro,Rowing,Silver,28
1968,Summer,China,Sara Miles,Soccer,Gold,36
1968,Summer,China,David Valencia,Cycling,Bronze,25
1968,Summer,USA,Charles Ruiz,Weightlifting,Gold,26
1968,Summer,South Africa,Christopher Bowen,Boxing,Gold,25
1968,Summer,France,James Walker,Cycling,Silver,25
1968,Summer,USA,Jordan Grimes,Athletics,Gold,35
1968,Summer,India,Jeffrey Evans,Basketball,Gold,32
1968,Summer,UK,Jeffrey Johnson,Basketball,Silver,38
1968,Summer,South Korea,Larry Pham,Swimming,,20
1968,Summer,USA,Deborah Patterson,Soccer,Silver,18
1968,Summer,France,Logan Maldonado,Gymnastics,,34
1968,Summer,Japan,Michael Hall,Cycling,Silver,19
1968,Summer,Russia,Shelly Morrison,Swimming,Bronze,29
1968,Summer,Canada,Joshua Mccoy,Athletics,Gold,31
1968,Summer,Russia,Carl Adams,Boxing,Bronze,37
1968,Summer,Russia,Brandy Guerra,Cycling,Bronze,40
1968,Summer,Canada,Samantha Houston,Gymnastics,Gold,30
1968,Summer,Japan,Elizabeth Bishop,Weightlifting,,34
1968,Summer,South Africa,Rebecca Davenport,Soccer,Silver,24
1968,Summer,South Africa,Anthony Fox,Soccer,,28
1968,Summer,Brazil,Joshua Myers,Tennis,Gold,36
1968,Summer,India,Devin Patton,Basketball,Bronze,30
1968,Summer,China,Maria Maxwell MD,Rowing,,33
1968,Summer,China,Andrew Mendoza,Swimming,Gold,22
1968,Summer,South Africa,Jennifer Cross,Athletics,Gold,24
1968,Summer,Russia,Jessica Lopez,Soccer,Gold,39
1968,Summer,Russia,Jennifer Mullins,Cycling,Gold,36
1968,Summer,Germany,Ryan Shaw,Swimming,,38
1968,Summer,France,Carolyn Hart,Soccer,Bronze,35
1968,Summer,South Korea,Steven Cortez,Soccer,Silver,22
1968,Summer,Brazil,Jeffrey Dominguez,Gymnastics,Bronze,37
1968,Summer,Germany,Timothy Camacho,Rowing,,38
1968,Summer,Russia,Jessica Johnson,Swimming,Silver,37
1968,Summer,Russia,Laura Howard,Basketball,Bronze,36
1968,Summer,South Korea,Carmen Ayers,Rowing,Gold,30
1968,Summer,Germany,Michael Powers,Swimming,Silver,22
1968,Summer,USA,John Diaz,Gymnastics,Gold,39
1968,Summer,Japan,Stephen Evans,Boxing,,39
1968,Summer,UK,Robert Cook,Cycling,Bronze,27
1968,Summer,Canada,Jon Henderson,Swimming,Silver,21
1968,Summer,Germany,Debra Ramirez,Soccer,Bronze,20
1968,Summer,Italy,Jenna Abbott,Weightlifting,Gold,22
1968,Summer,Russia,Brooke Pruitt,Basketball,Gold,25
1968,Summer,USA,Anthony Gamble,Boxing,Bronze,33
1968,Summer,China,Brandy Arnold,Soccer,Bronze,29
1968,Summer,France,Ivan Stewart,Soccer,Bronze,27
1968,Summer,UK,Holly Delacruz,Rowing,Silver,24
1968,Summer,Japan,Krista Gutierrez,Swimming,,38
1968,Summer,Australia,Leslie Carter,Swimming,,37
1968,Summer,Italy,Cynthia Spence,Swimming,,18
1968,Summer,China,Howard Booth,Athletics,Bronze,20
1968,Summer,Italy,Richard Buchanan,Athletics,,38
1968,Summer,China,Monica Avila DVM,Gymnastics,Gold,38
1968,Summer,UK,Tyler Grimes,Soccer,,18
1968,Summer,USA,Isabella Herrera,Basketball,,33
1968,Summer,UK,Tony Weaver,Weightlifting,Gold,32
1968,Summer,Italy,Lisa Leblanc,Soccer,Bronze,19
1968,Summer,South Africa,Chad Spencer,Boxing,,28
1968,Summer,South Africa,Colleen Bradford,Soccer,Silver,25
1968,Summer,South Korea,Wendy Byrd DVM,Athletics,Silver,34
1968,Summer,Canada,Robert Lee,Weightlifting,,30
1968,Summer,South Korea,Karen Gregory,Swimming,,32
1968,Summer,Russia,Kelly Kim,Soccer,,24
1968,Summer,South Africa,Lawrence Gardner,Athletics,Bronze,31
1968,Summer,Japan,Beth Smith,Boxing,Silver,31
1968,Summer,Canada,Bonnie Davis,Tennis,,22
1968,Summer,Japan,Teresa Dawson,Cycling,Bronze,39
1968,Summer,France,Mary Thompson,Weightlifting,Silver,27
1968,Summer,China,John Williams,Soccer,,32
1968,Summer,USA,Brian Stephens,Gymnastics,Bronze,37
1968,Summer,South Korea,Alicia Morrow,Rowing,Bronze,29
1968,Summer,Australia,Scott Davis,Boxing,Gold,32
1968,Summer,UK,Jeffrey Sims,Gymnastics,Bronze,32
1968,Summer,India,William Palmer,Cycling,Gold,35
1968,Summer,UK,Cheryl Wise,Gymnastics,,40
1968,Summer,USA,Amber Williams,Swimming,Gold,32
1968,Summer,South Africa,Julia Brown,Weightlifting,Bronze,32
1968,Summer,Russia,Donald Perez,Cycling,,29
1968,Summer,USA,Martha Evans,Basketball,Bronze,38
1968,Summer,Brazil,Jessica Andrews,Cycling,Bronze,20
1968,Summer,Brazil,Christina Johnson,Athletics,,26
1968,Summer,South Korea,Jesse Ramos,Basketball,Gold,32
1968,Summer,South Korea,Kenneth Jackson,Gymnastics,Gold,22
1968,Summer,South Korea,Micheal Williams,Tennis,,30
1968,Summer,Brazil,Christy Gamble,Basketball,Bronze,40
1968,Summer,Germany,Cynthia Green,Basketball,Gold,19
1968,Summer,Italy,Susan Briggs,Athletics,Bronze,25
1968,Summer,China,Cassidy Perry,Weightlifting,,30
1968,Summer,Russia,Melanie Howard,Rowing,,35
1968,Summer,South Africa,Jacob Whitney,Boxing,,28
1968,Summer,Italy,Amanda Lawson,Swimming,Silver,24
1968,Summer,South Korea,Becky Parker,Gymnastics,,34
1968,Summer,Australia,Carrie Vargas,Boxing,Bronze,18
1968,Summer,Australia,Anita Wu,Soccer,Silver,26
1968,Summer,Germany,Kyle Bell,Weightlifting,Bronze,18
1968,Summer,Germany,Alexis Ferguson,Basketball,Gold,36
1968,Summer,France,Jack Wilson,Swimming,Bronze,22
1968,Summer,UK,Joseph Vaughn,Gymnastics,Bronze,35
1968,Summer,India,Jennifer Navarro,Cycling,Silver,30
1968,Summer,France,Robert Davidson,Swimming,,23
1968,Summer,USA,Travis Smith,Soccer,,22
1968,Summer,Japan,Kristin Baxter,Cycling,Silver,35
1968,Summer,Russia,James Roberts,Boxing,Bronze,34
1968,Summer,China,Jessica Wall,Basketball,Gold,22
1968,Summer,UK,Dustin Campbell,Weightlifting,,40
1968,Summer,Germany,Teresa Wright,Basketball,,36
1968,Summer,Brazil,Marilyn Whitaker,Soccer,Gold,39
1968,Summer,UK,Caleb Cain,Swimming,Bronze,34
1968,Summer,South Africa,Christina Carpenter,Athletics,,40
1968,Summer,Russia,Amy Stevens,Tennis,Bronze,35
1968,Summer,China,Mary Becker,Soccer,Silver,18
1968,Summer,Germany,Ronnie Avila,Soccer,,39
1968,Summer,Italy,Ashley Sloan,Boxing,Bronze,25
1968,Summer,USA,Charles Mckay,Basketball,Silver,27
1968,Summer,India,Aaron Marquez,Rowing,,21
1968,Summer,Australia,Judy Johnson,Swimming,Gold,36
1968,Summer,South Africa,Luke Campbell,Cycling,Bronze,34
1968,Summer,France,Paul Garcia,Gymnastics,Silver,31
1968,Summer,India,Sandra Krause,Cycling,Gold,32
1968,Summer,India,Matthew Gonzales,Soccer,Bronze,26
1968,Summer,USA,Allison Valdez,Tennis,Silver,33
1968,Summer,Canada,Maria Hester,Swimming,,21
1968,Summer,South Africa,Charles Blankenship,Cycling,Silver,31
1968,Summer,China,Gavin Gordon,Swimming,Silver,40
1968,Summer,Canada,Justin Hansen,Soccer,Bronze,31
1968,Summer,Canada,Valerie Christensen,Basketball,Silver,21
1968,Summer,Germany,Samantha Warner,Athletics,Bronze,18
1968,Summer,Japan,Trevor Diaz,Cycling,,38
1968,Summer,Germany,Kayla Jackson,Rowing,Gold,35
1968,Summer,Germany,Rachel Walters,Cycling,Gold,32
1968,Summer,Japan,Veronica Woods,Boxing,Gold,18
1968,Summer,China,Cynthia Smith,Athletics,,39
1968,Summer,Australia,Katrina Miller,Swimming,Bronze,25
1968,Summer,South Korea,Julie Holt,Basketball,,36
1968,Summer,USA,Jennifer Carey,Boxing,Bronze,38
1968,Summer,Germany,Gregory Bruce,Soccer,Bronze,21
1968,Summer,Canada,Sarah Garcia,Tennis,,33
1968,Summer,France,Margaret Blake,Gymnastics,Silver,18
1968,Summer,South Africa,Tammy Vargas,Swimming,,32
1968,Summer,India,Mary Maldonado,Boxing,Bronze,35
1968,Summer,South Korea,Jennifer Sanchez,Athletics,,40
1968,Summer,USA,David Medina,Boxing,Bronze,32
1968,Summer,Canada,Brian Arellano,Cycling,Bronze,18
1968,Summer,USA,Christian Allen,Gymnastics,Bronze,28
1968,Summer,South Africa,Miss Laura Doyle DVM,Tennis,Gold,23
1968,Summer,Australia,April Rivera,Gymnastics,,18
1968,Summer,Canada,James Berg,Basketball,Silver,33
1968,Summer,China,Diana Fields,Rowing,Gold,23
1968,Summer,Brazil,Willie Anderson,Weightlifting,Bronze,28
1968,Summer,South Africa,Thomas Mercado,Boxing,Silver,40
1968,Summer,Australia,Sonia Hansen,Weightlifting,Bronze,27
1968,Summer,Canada,Donald Morgan,Cycling,Silver,39
1968,Summer,USA,Tyler Webb,Basketball,Bronze,29
1968,Summer,India,Dana Miller,Weightlifting,Bronze,40
1968,Summer,UK,Denise Monroe,Swimming,Gold,32
1968,Summer,Canada,Maria Hess,Weightlifting,,24
1968,Summer,Canada,David Grant,Soccer,,26
1968,Summer,UK,Lisa Smith,Gymnastics,Bronze,21
1968,Summer,Italy,Linda Morgan,Basketball,Silver,31
1968,Summer,Brazil,Melissa Jackson,Soccer,,27
1968,Summer,China,Melissa Hayes,Tennis,Bronze,28
1968,Summer,UK,Eileen Lynn,Soccer,Gold,39
1968,Summer,Canada,Joseph Harvey,Boxing,Gold,27
1968,Summer,Canada,Kathleen Garcia,Rowing,Bronze,37
1968,Summer,UK,David Leon,Rowing,Gold,30
1968,Summer,Germany,Richard Garza,Weightlifting,Silver,27
1968,Summer,Russia,Emily Greene,Athletics,,18
1968,Summer,Brazil,Andrea Perry,Swimming,Silver,20
1968,Summer,China,Terry Morgan,Athletics,Bronze,29
1968,Summer,Russia,Carolyn Nguyen,Swimming,Gold,38
1968,Summer,South Korea,Kent Martin,Tennis,,38
1968,Summer,Canada,Bryan Johnson,Rowing,Bronze,33
1968,Summer,Canada,Zachary Oneill,Gymnastics,Silver,39
1968,Summer,Russia,Bryan Gonzales,Gymnastics,Bronze,20
1968,Summer,Italy,Jessica Lawrence,Boxing,Bronze,33
1968,Summer,India,Gary Allen,Basketball,Bronze,24
1968,Summer,China,Amber Hawkins,Basketball,Gold,36
1968,Summer,Italy,Heather Myers,Soccer,Gold,33
1968,Summer,Canada,Jennifer Evans,Swimming,Bronze,26
1968,Summer,Russia,David Douglas,Boxing,Silver,21
1968,Summer,UK,Jeffrey Lee,Rowing,Bronze,30
1968,Summer,India,Stephanie Johnson,Athletics,,33
1968,Summer,Germany,Gregory White,Cycling,Gold,32
1968,Summer,Japan,Tammy Garza,Basketball,Silver,28
1968,Summer,Australia,Carrie Nguyen,Tennis,Bronze,36
1968,Summer,India,Larry Curry,Tennis,,30
1968,Summer,Germany,Scott Russell,Boxing,,24
1968,Summer,South Korea,Mr. Manuel Hall,Rowing,Bronze,39
1968,Summer,Canada,Tyler Schultz,Gymnastics,Silver,32
1968,Summer,South Korea,Michael Young,Swimming,,23
1968,Summer,Brazil,Michael Gonzalez,Swimming,,33
1968,Summer,France,Cheryl Bailey,Athletics,Bronze,37
1968,Summer,France,Monica Dudley,Tennis,Gold,26
1968,Summer,UK,Angelica Mcneil,Soccer,,38
1968,Summer,South Africa,Victor Simpson,Soccer,Gold,18
1968,Summer,South Korea,Julia Jones,Basketball,Bronze,34
1968,Summer,UK,Kevin Aguilar,Swimming,Gold,35
1968,Summer,USA,Leslie Smith,Cycling,,19
1968,Summer,USA,Kevin Brown,Tennis,,39
1968,Summer,Canada,Cheryl Ramirez,Rowing,,35
1968,Summer,South Africa,Antonio Schultz,Weightlifting,Gold,24
1968,Summer,Canada,Lisa Hartman,Basketball,Gold,38
1968,Summer,South Korea,Robert Williams,Soccer,,29
1968,Summer,Germany,Albert Harris,Swimming,,36
1968,Summer,Canada,Terry Chavez,Athletics,Silver,31
1968,Summer,Australia,Juan Ford,Cycling,Bronze,30
