Year,Type,Country,Athlete,Sport,Medal,Age
1981,Summer,Germany,Ryan Taylor,Basketball,Silver,21
1981,Summer,France,Sarah Poole,Gymnastics,Gold,24
1981,Summer,China,Tara Liu,Swimming,Gold,39
1981,Summer,Russia,Bonnie Doyle,Boxing,,20
1981,Summer,Russia,Christopher Garcia,Boxing,Silver,36
1981,Summer,Germany,Roy Brooks,Gymnastics,Silver,22
1981,Summer,USA,Edwin Henry MD,Soccer,Bronze,28
1981,Summer,Australia,Leslie James,Swimming,,24
1981,Summer,Italy,Matthew Lucas,Tennis,Bronze,20
1981,Summer,South Korea,Christine Graham,Soccer,,25
1981,Summer,South Africa,Brenda Rios,Tennis,Bronze,18
1981,Summer,Russia,Kristen Shaffer,Soccer,Gold,36
1981,Summer,Canada,Tanya Davis,Weightlifting,Gold,35
1981,Summer,UK,Nicole Quinn,Tennis,,18
1981,Summer,South Korea,Richard Wright,Tennis,Silver,29
1981,Summer,UK,Sherry Walker,Cycling,Bronze,29
1981,Summer,Russia,Jamie Sandoval,Basketball,Bronze,25
1981,Summer,Italy,Sandra Luna,Tennis,Gold,26
1981,Summer,Russia,Stephanie Collins,Gymnastics,Silver,27
1981,Summer,China,Erica Terrell,Basketball,Gold,19
1981,Summer,UK,Kelli Martinez,Soccer,,30
1981,Summer,UK,Donald Christensen,Tennis,Gold,31
1981,Summer,China,Adam Johnson,Athletics,Bronze,21
1981,Summer,Canada,Sandra Lara,Cycling,Silver,37
1981,Summer,Brazil,Mark Miller,Weightlifting,Silver,26
1981,Summer,Russia,Susan Gilbert,Basketball,Silver,35
1981,Summer,Italy,Stephanie Rivera,Gymnastics,Bronze,39
1981,Summer,Italy,Ashley Rios,Boxing,Gold,30
1981,Summer,USA,Bobby Casey,Tennis,Gold,23
1981,Summer,Brazil,Matthew Bowman,Soccer,Gold,30
1981,Summer,China,Barbara Thompson,Rowing,Bronze,32
1981,Summer,UK,Alex Collier,Rowing,,39
1981,Summer,USA,Gabriella Campos,Basketball,Bronze,40
1981,Summer,Australia,James Lewis,Tennis,Bronze,21
1981,Summer,Italy,Mrs. Amy Bradley MD,Athletics,Silver,37
1981,Summer,China,Brenda Jenkins,Basketball,Silver,18
1981,Summer,France,Shannon Coffey,Basketball,Bronze,36
1981,Summer,India,Shannon Young,Athletics,Gold,26
1981,Summer,Canada,Stephen Riley,Weightlifting,Bronze,30
1981,Summer,France,Jeffery Snow,Weightlifting,Gold,23
1981,Summer,USA,Lisa Gregory,Cycling,Silver,21
1981,Summer,South Africa,Dr. Lawrence Nguyen,Boxing,Gold,24
1981,Summer,Italy,Sarah Park,Boxing,,23
1981,Summer,South Africa,Lisa Scott,Gymnastics,Silver,30
1981,Summer,China,Kristina Murray,Boxing,Gold,25
1981,Summer,China,Kimberly West,Soccer,Silver,18
1981,Summer,Germany,Robert Mitchell,Gymnastics,,20
1981,Summer,Italy,Anthony Alexander,Rowing,Gold,27
1981,Summer,Canada,Charles Silva,Tennis,Bronze,37
1981,Summer,UK,James Schultz,Boxing,Silver,19
1981,Summer,Canada,Anthony Cooper,Gymnastics,Gold,21
1981,Summer,France,Andrea Perez,Basketball,Gold,18
1981,Summer,Japan,Alison Lewis,Gymnastics,Bronze,40
1981,Summer,South Africa,Mark Gutierrez,Cycling,,20
1981,Summer,South Africa,Margaret Reynolds,Weightlifting,Silver,25
1981,Summer,China,Sarah Johnson,Swimming,Gold,29
1981,Summer,Russia,Alexandra Griffin,Swimming,Gold,27
1981,Summer,China,Ernest Spencer,Gymnastics,Bronze,22
1981,Summer,Canada,Ronald Snyder,Tennis,Bronze,19
1981,Summer,Brazil,Tony Erickson Jr.,Gymnastics,Silver,18
1981,Summer,Canada,Stephanie Rocha,Soccer,Silver,29
1981,Summer,Australia,Andrew Clark,Weightlifting,Bronze,18
1981,Summer,Brazil,Vickie Wood,Rowing,Gold,18
1981,Summer,Canada,Brittney Chen,Rowing,,26
1981,Summer,Germany,Roger Ramirez,Weightlifting,Silver,24
1981,Summer,Russia,Andrew Simmons,Boxing,Bronze,32
1981,Summer,UK,Sara Zuniga,Gymnastics,Bronze,22
1981,Summer,Germany,Mr. Mario Brown,Weightlifting,Gold,31
1981,Summer,Brazil,Jennifer Gilbert,Soccer,Bronze,19
1981,Summer,Italy,Laura Soto,Tennis,Gold,22
1981,Summer,India,David Reed,Cycling,Silver,35
1981,Summer,Brazil,Carmen Jones,Cycling,Bronze,34
1981,Summer,Australia,John Key,Weightlifting,Silver,18
1981,Summer,UK,Paul Reyes,Tennis,Silver,20
1981,Summer,Italy,Mary Clay,Swimming,Silver,33
1981,Summer,USA,Thomas Pennington,Boxing,,22
1981,Summer,Germany,Kevin Davis,Boxing,Silver,37
1981,Summer,Germany,Mrs. Toni Yates DDS,Gymnastics,Silver,34
1981,Summer,Brazil,Ronald Sanchez,Gymnastics,Silver,31
1981,Summer,USA,Keith Taylor,Weightlifting,Silver,36
1981,Summer,Russia,Jeffrey Smith,Weightlifting,Silver,29
1981,Summer,USA,Randall Glenn,Athletics,Gold,20
1981,Summer,USA,Brenda Griffin,Boxing,Gold,24
1981,Summer,Brazil,Laura Morgan,Gymnastics,,39
1981,Summer,Australia,William Weiss,Athletics,Bronze,36
1981,Summer,Germany,Bradley Larsen,Swimming,Silver,27
1981,Summer,South Africa,Nina Fisher MD,Cycling,Bronze,32
1981,Summer,Brazil,Andrew Moore,Swimming,Bronze,40
1981,Summer,UK,Michele Thompson,Athletics,Gold,36
1981,Summer,Australia,Melissa Elliott,Tennis,Gold,28
1981,Summer,USA,Beth Parker,Tennis,Silver,30
1981,Summer,Canada,Allison Morgan,Athletics,Silver,29
1981,Summer,Canada,Eric Sanchez,Tennis,Bronze,23
1981,Summer,Australia,Jaime Mueller,Athletics,Gold,32
1981,Summer,South Korea,Bruce Walker,Swimming,,22
1981,Summer,Brazil,Steven Hurst,Cycling,Bronze,39
1981,Summer,Canada,Jason Chang,Basketball,,31
1981,Summer,Italy,Michelle Perez,Rowing,Bronze,22
1981,Summer,South Korea,Christie Rodriguez,Boxing,Gold,20
1981,Summer,Canada,Corey Zamora,Soccer,,27
1981,Summer,France,William Clark,Weightlifting,,24
1981,Summer,South Korea,Stephanie Raymond,Boxing,Gold,40
1981,Summer,Canada,Gary Andrews,Rowing,Bronze,39
1981,Summer,USA,Valerie Young,Boxing,,38
1981,Summer,Brazil,Jacob Lee,Tennis,Silver,18
1981,Summer,USA,Chad Christensen,Athletics,Bronze,34
1981,Summer,Australia,Wesley Goodwin,Basketball,Bronze,18
1981,Summer,Japan,Angela Phillips,Swimming,Silver,37
1981,Summer,China,Dr. Ronald Mitchell,Gymnastics,Silver,20
1981,Summer,Japan,Rhonda Vega DDS,Swimming,Gold,19
1981,Summer,China,Danny Schmidt,Basketball,Gold,26
1981,Summer,South Africa,Nicholas Jefferson,Boxing,,18
1981,Summer,India,Jane Garza,Boxing,Silver,28
1981,Summer,UK,Pamela Mueller,Soccer,Silver,31
1981,Summer,India,Daniel Clarke,Weightlifting,Silver,38
1981,Summer,South Africa,Dylan Lucas,Soccer,Bronze,29
1981,Summer,Australia,Tasha Orr,Gymnastics,Gold,25
1981,Summer,Brazil,Jerry Murray,Rowing,Bronze,30
1981,Summer,South Korea,Melissa Thompson,Boxing,Silver,26
1981,Summer,Germany,Linda Brown,Soccer,Silver,25
1981,Summer,Japan,Thomas Hale,Tennis,,27
1981,Summer,Brazil,Gina Hughes,Swimming,Gold,23
1981,Summer,South Korea,Jennifer Rodriguez,Swimming,Bronze,28
1981,Summer,Australia,Thomas Mendez,Gymnastics,Bronze,33
1981,Summer,Australia,Patricia Smith,Cycling,,32
1981,Summer,Germany,Melissa Hill,Rowing,Silver,39
1981,Summer,Japan,George Reyes,Tennis,,26
1981,Summer,Japan,Willie Davis,Boxing,Silver,36
1981,Summer,Germany,Tonya Grant,Rowing,Silver,38
1981,Summer,Brazil,Jerome Blackwell,Swimming,,30
1981,Summer,Italy,Dustin Hicks,Boxing,,32
1981,Summer,UK,James Simmons,Soccer,Gold,31
1981,Summer,South Korea,Johnny Gardner,Soccer,Bronze,24
1981,Summer,China,Daniel Morgan,Swimming,Bronze,20
1981,Summer,UK,Jordan Horton,Gymnastics,Silver,36
1981,Summer,Brazil,Zachary Peters,Gymnastics,Bronze,30
1981,Summer,India,Ms. Robin Watson,Athletics,Bronze,22
1981,Summer,Italy,Lauren White,Swimming,Bronze,40
1981,Summer,Brazil,Mark Chapman,Soccer,Bronze,27
1981,Summer,UK,Kerry Moore,Cycling,,21
1981,Summer,UK,Ashley Barber,Cycling,Gold,34
1981,Summer,Germany,Linda Greene,Soccer,Silver,35
1981,Summer,India,James Haney,Gymnastics,Bronze,21
1981,Summer,Brazil,Amber Butler,Athletics,,27
1981,Summer,France,Pamela Jones,Cycling,Bronze,24
1981,Summer,Canada,Russell Parks Jr.,Tennis,,34
1981,Summer,UK,Patricia Lang,Soccer,,20
1981,Summer,South Africa,George Edwards,Gymnastics,Silver,37
1981,Summer,Italy,Denise Romero,Boxing,Gold,27
1981,Summer,France,Daniel Rodriguez,Soccer,,38
1981,Summer,France,Daniel Kerr,Cycling,Gold,18
1981,Summer,Japan,Joel Larsen,Gymnastics,Silver,33
1981,Summer,Germany,Joshua Thompson,Cycling,Gold,18
1981,Summer,Italy,Holly Holden,Soccer,Silver,34
1981,Summer,UK,Travis Price,Boxing,Bronze,24
1981,Summer,Russia,Cynthia Greene,Cycling,Bronze,22
1981,Summer,Italy,Mr. Nicholas Shepard,Weightlifting,Bronze,21
1981,Summer,USA,Kelli Wilson,Gymnastics,Gold,23
1981,Summer,Canada,Paul Serrano,Gymnastics,,19
1981,Summer,South Korea,Nicole Berger,Athletics,Gold,38
1981,Summer,USA,James Armstrong,Cycling,Bronze,29
1981,Summer,France,William Strong,Cycling,Silver,35
1981,Summer,India,Jessica Mason,Basketball,Silver,26
1981,Summer,Germany,Sarah Green,Boxing,Silver,32
1981,Summer,Canada,Brianna Williams,Boxing,Silver,30
1981,Summer,USA,Mr. Jonathan James II,Athletics,Bronze,32
1981,Summer,USA,Carrie Weber,Weightlifting,,24
1981,Summer,India,Douglas Perkins,Weightlifting,Silver,22
1981,Summer,Germany,Joshua Carr,Gymnastics,Bronze,25
1981,Summer,Germany,Casey Cameron,Soccer,Bronze,26
1981,Summer,USA,Jacob Pratt,Basketball,Gold,36
1981,Summer,Russia,Gregory Brown,Cycling,Bronze,26
1981,Summer,Germany,Cody Porter,Tennis,Gold,40
1981,Summer,Brazil,Patricia Lawson,Basketball,Gold,20
1981,Summer,France,Michael Powers,Weightlifting,Bronze,22
1981,Summer,China,Jennifer Logan,Boxing,Gold,39
1981,Summer,Australia,Tiffany Terry,Athletics,Silver,25
1981,Summer,France,Michael Hahn,Weightlifting,Silver,21
1981,Summer,Japan,James Parks,Athletics,,36
1981,Summer,UK,Nicholas Bennett,Athletics,,33
1981,Summer,Russia,Daisy Allen MD,Gymnastics,,39
1981,Summer,Canada,Michael Perry,Rowing,,38
1981,Summer,Germany,Teresa Solomon,Gymnastics,,19
