Year,Type,Country,Athlete,Sport,Medal,Age
1953,Winter,South Africa,George Reynolds,Skiing,,38
1953,Winter,USA,Dean Duke,Biathlon,Gold,27
1953,Winter,India,Stephanie Hanna,Speed Skating,Gold,40
1953,Winter,USA,Scott Johnston,Figure Skating,Gold,19
1953,Winter,Brazil,Kelly Esparza,Bobsleigh,,22
1953,Winter,South Korea,Christine Woods,Ice Hockey,Gold,18
1953,Winter,USA,Mr. Matthew Kelly,Speed Skating,,32
1953,Winter,France,Heather Kline,Snowboarding,Bronze,39
1953,Winter,Japan,Robert Mason,Speed Skating,Gold,22
1953,Winter,Japan,Karen Richards,Ice Hockey,Gold,19
1953,Winter,Italy,Kristin Turner,Snowboarding,Gold,24
1953,Winter,UK,Jennifer Byrd,Curling,Silver,20
1953,Winter,South Korea,Jennifer Butler,Ice Hockey,Silver,36
1953,Winter,Canada,Justin Nelson,Skiing,Bronze,19
1953,Winter,Italy,Timothy Browning,Snowboarding,Gold,39
1953,Winter,Brazil,Joel Weaver,Skiing,Gold,38
1953,Winter,UK,Brandy Campbell,Speed Skating,Silver,19
1953,Winter,Germany,Luis Johnson,Skiing,Silver,28
1953,Winter,Japan,Jessica Bell,Speed Skating,,18
1953,Winter,China,Becky Lopez,Skiing,Silver,20
1953,Winter,UK,Michael Smith,Curling,Silver,36
1953,Winter,Canada,Joseph Torres,Curling,Gold,20
1953,Winter,Australia,Jennifer Jones,Biathlon,Bronze,30
1953,Winter,Germany,Marissa Lopez,Figure Skating,Silver,39
1953,Winter,UK,Kenneth Kennedy,Snowboarding,Silver,36
1953,Winter,South Korea,Kim Fischer,Speed Skating,,39
1953,Winter,Brazil,Morgan Mason,Ice Hockey,Bronze,40
1953,Winter,USA,Shawn Miller,Skiing,Silver,33
1953,Winter,France,Erica Herman,Speed Skating,,34
1953,Winter,Italy,Kelly Duncan,Speed Skating,,19
1953,Winter,USA,Natasha Rice,Snowboarding,Bronze,30
1953,Winter,China,Molly Fitzgerald,Skiing,Silver,39
1953,Winter,China,Carol Boyle,Bobsleigh,Bronze,28
1953,Winter,UK,Joshua Welch,Bobsleigh,,25
1953,Winter,South Africa,Jason Brooks,Biathlon,Silver,36
1953,Winter,China,Bradley Allen,Ice Hockey,Gold,25
1953,Winter,Japan,James Ruiz,Biathlon,Silver,39
1953,Winter,Japan,Nicole Nichols,Curling,Silver,27
1953,Winter,Australia,Jessica Hutchinson,Biathlon,Bronze,22
1953,Winter,South Korea,Jason Newton,Curling,,23
1953,Winter,Japan,Jordan Thomas,Figure Skating,Silver,19
1953,Winter,Japan,Christopher Goodwin,Skiing,,23
1953,Winter,Japan,Virginia Noble,Skiing,,36
1953,Winter,Australia,Carrie Medina,Speed Skating,,20
1953,Winter,UK,Katelyn Robinson,Bobsleigh,Silver,40
1953,Winter,China,Sherry Monroe,Skiing,Bronze,25
1953,Winter,South Korea,Jesus Brady,Snowboarding,Bronze,21
1953,Winter,Italy,Thomas Payne,Figure Skating,Silver,27
1953,Winter,South Korea,Raven Todd,Curling,Silver,31
1953,Winter,India,Jonathan Dougherty,Figure Skating,Silver,23
1953,Winter,USA,Amanda Harris,Speed Skating,Gold,26
1953,Winter,Brazil,Christopher Colon,Skiing,Bronze,21
1953,Winter,Russia,Drew Wright,Speed Skating,Silver,26
1953,Winter,China,Alan Hardy,Ice Hockey,Silver,34
1953,Winter,India,Scott Moran,Speed Skating,Silver,38
1953,Winter,Australia,Kaitlyn Jones,Figure Skating,Bronze,30
1953,Winter,Australia,Michael Williamson,Speed Skating,Gold,20
1953,Winter,India,Savannah Avila,Snowboarding,Bronze,25
1953,Winter,Australia,David Stephenson,Bobsleigh,,21
1953,Winter,France,Sabrina Craig,Bobsleigh,Silver,34
1953,Winter,Germany,Rose Sanchez,Snowboarding,Gold,25
1953,Winter,India,Jennifer Spencer,Skiing,Gold,35
1953,Winter,Russia,Linda Day,Speed Skating,Gold,35
1953,Winter,Canada,Alan Gonzalez,Ice Hockey,Bronze,37
1953,Winter,Australia,Timothy Boone,Ice Hockey,,23
1953,Winter,Japan,Karen Conner,Skiing,Bronze,25
1953,Winter,USA,Stephen Shaw,Ice Hockey,Bronze,31
1953,Winter,Australia,James Craig,Ice Hockey,Silver,26
1953,Winter,UK,Erika Perkins DVM,Snowboarding,Bronze,24
1953,Winter,Russia,Virginia Lee,Snowboarding,Gold,25
1953,Winter,Germany,Jenny Coffey,Biathlon,Silver,35
1953,Winter,Japan,Corey Hanson,Skiing,,20
1953,Winter,Italy,Craig Castro,Snowboarding,Gold,29
1953,Winter,Japan,Jacob Holden,Bobsleigh,Silver,27
1953,Winter,South Korea,Melanie Brandt,Bobsleigh,Silver,39
1953,Winter,China,Joshua Murphy,Curling,Gold,32
1953,Winter,South Korea,Nicholas Jackson,Skiing,Gold,35
1953,Winter,Australia,Ebony Martinez,Ice Hockey,Gold,25
1953,Winter,South Korea,Christina Hudson,Speed Skating,Gold,38
1953,Winter,Germany,Jonathan Obrien,Bobsleigh,Silver,34
