Year,Type,Country,Athlete,Sport,Medal,Age
2012,Summer,UK,Rhonda Ryan,Cycling,,28
2012,Summer,Russia,Eric Moran,Swimming,Gold,38
2012,Summer,UK,John Cook,Soccer,,30
2012,Summer,Russia,Donald Mccarty,Basketball,Bronze,20
2012,Summer,China,Stacie Briggs,Tennis,Gold,35
2012,Summer,France,Daniel Schneider,Weightlifting,Bronze,36
2012,Summer,India,Bobby Burgess,Rowing,Silver,27
2012,Summer,China,John Schmidt,Soccer,Gold,36
2012,Summer,China,Lisa Johnson,Athletics,Silver,38
2012,Summer,Italy,Nicole Rogers,Boxing,Bronze,30
2012,Summer,China,Donald Watson,Basketball,Gold,28
2012,Summer,Brazil,David Long,Rowing,Gold,36
2012,Summer,South Korea,Paul Austin MD,Weightlifting,Gold,29
2012,Summer,China,Julie Nguyen,Cycling,Silver,30
2012,Summer,Brazil,Patricia Smith,Athletics,,20
2012,Summer,UK,Megan Williams,Gymnastics,,40
2012,Summer,South Korea,Christina Smith,Gymnastics,,29
2012,Summer,Russia,Tammy Hamilton,Rowing,Gold,34
2012,Summer,Germany,Tammy Jones,Soccer,Bronze,33
2012,Summer,Japan,Jennifer Wilson,Weightlifting,Silver,38
2012,Summer,Canada,Michael Cunningham,Gymnastics,Gold,24
2012,Summer,Italy,Michael Johnson,Cycling,Bronze,40
2012,Summer,Italy,Kevin Dyer,Tennis,Bronze,22
2012,Summer,Brazil,Laura Hebert,Swimming,Silver,34
2012,Summer,China,Kristine Wolfe,Cycling,Bronze,18
2012,Summer,India,Michelle Navarro,Cycling,,31
2012,Summer,UK,Angie Johnson,Athletics,,23
2012,Summer,France,Patricia Martinez,Soccer,Bronze,23
2012,Summer,Germany,Charles Ortiz,Basketball,Gold,22
2012,Summer,Australia,Amy Yoder,Gymnastics,Silver,38
2012,Summer,Brazil,Dr. Jennifer Davis DVM,Soccer,Silver,23
2012,Summer,Japan,Adam Clark,Basketball,,21
2012,Summer,UK,Teresa Reid,Swimming,Gold,24
2012,Summer,India,Christopher Lee,Cycling,,23
2012,Summer,South Korea,Autumn Whitehead,Soccer,,22
2012,Summer,South Africa,Kristen Gilbert,Basketball,Bronze,21
2012,Summer,USA,Aaron Boone,Tennis,,20
2012,Summer,Canada,Gerald Hutchinson,Soccer,Gold,22
2012,Summer,South Korea,Samuel Martinez,Swimming,Silver,22
2012,Summer,Canada,Joseph Yates,Athletics,Bronze,33
2012,Summer,Brazil,Diana Bailey,Weightlifting,Silver,40
2012,Summer,China,Stephen Rice,Boxing,Bronze,32
2012,Summer,UK,Kenneth Stevens,Gymnastics,Silver,24
2012,Summer,Australia,Sydney Curry,Cycling,,23
