Year,Type,Country,Athlete,Sport,Medal,Age
1977,Summer,Russia,Brenda Ramos,Soccer,Gold,20
1977,Summer,Russia,Debra Johnson,Swimming,,32
1977,Summer,Canada,Aaron Diaz,Tennis,Gold,25
1977,Summer,Italy,Melinda Mitchell,Rowing,Gold,40
1977,Summer,UK,Robert Dixon,Rowing,,25
1977,Summer,Russia,Sherry Davis,Swimming,,33
1977,Summer,Germany,Anne Mckee,Gymnastics,Silver,29
1977,Summer,Canada,Amy Crosby,Basketball,,25
1977,Summer,Italy,Bradley Stephens,Boxing,Bronze,18
1977,Summer,Germany,Daniel Ramos,Swimming,Silver,37
1977,Summer,China,Karen Chaney,Rowing,Silver,18
1977,Summer,Brazil,Karen Young,Gymnastics,Silver,40
1977,Summer,USA,Cristina Mercer,Tennis,Silver,30
1977,Summer,Russia,Peter Norris,Boxing,Silver,40
1977,Summer,India,Alyssa Dominguez,Swimming,,25
1977,Summer,France,Crystal Moon,Soccer,Silver,18
1977,Summer,South Korea,Wesley Ali,Swimming,Silver,38
1977,Summer,UK,Stacy Spencer,Swimming,Gold,30
1977,Summer,UK,Rebecca Green,Basketball,,24
1977,Summer,Russia,Diana Morgan,Tennis,Bronze,36
1977,Summer,Russia,Mr. Thomas Nichols,Gymnastics,Bronze,22
1977,Summer,Brazil,Maria Porter,Cycling,Silver,40
1977,Summer,Japan,Annette Hunt,Weightlifting,Gold,39
1977,Summer,South Africa,Dr. Diane Russell,Soccer,Silver,28
1977,Summer,USA,Michael Woods,Swimming,Bronze,26
1977,Summer,Australia,Christine Rodriguez,Athletics,Bronze,40
1977,Summer,Russia,Stephanie Romero,Weightlifting,Silver,33
1977,Summer,USA,Jaime Edwards,Swimming,Bronze,22
1977,Summer,UK,William Martinez,Athletics,Silver,19
1977,Summer,Canada,Donna Johnson,Soccer,Silver,27
1977,Summer,Japan,Louis Cherry,Gymnastics,,35
1977,Summer,Canada,Jennifer Farmer,Cycling,Silver,25
