Year,Type,Country,Athlete,Sport,Medal,Age
1932,Winter,South Africa,Jacqueline Morrison DVM,Bobsleigh,Gold,18
1932,Winter,Australia,Brittany Scott,Speed Skating,,23
1932,Winter,France,Richard Rojas,Ice Hockey,Bronze,38
1932,Winter,Germany,Erica Lee,Bobsleigh,,29
1932,Winter,UK,Melissa Johns,Figure Skating,,34
1932,Winter,Canada,Andrea Ayala,Skiing,,27
1932,Winter,Australia,James Bender,Speed Skating,Silver,36
1932,Winter,Brazil,Stephanie George,Snowboarding,,38
1932,Winter,Italy,Billy Robinson,Speed Skating,,29
1932,Winter,Brazil,Dr. Amanda Graham,Ice Hockey,Silver,40
1932,Winter,Brazil,John Brooks,Snowboarding,,33
1932,Winter,Russia,Teresa Gray,Biathlon,Bronze,19
1932,Winter,China,Jason Ellis,Ice Hockey,Silver,31
1932,Winter,France,Michael Rodriguez DVM,Skiing,Bronze,19
1932,Winter,Canada,Jason Thompson,Speed Skating,Bronze,18
1932,Winter,India,Jerry Black,Snowboarding,Gold,27
1932,Winter,Canada,Karen Reyes,Curling,Bronze,34
1932,Winter,Canada,Michael Nelson,Snowboarding,Gold,25
1932,Winter,Australia,Patrick Reyes,Ice Hockey,,29
1932,Winter,Canada,Roy Watkins,Snowboarding,Bronze,35
1932,Winter,France,Thomas Massey,Biathlon,Gold,22
1932,Winter,Germany,Brandon Gill,Snowboarding,Bronze,27
1932,Winter,India,Claire Reyes,Snowboarding,Gold,23
1932,Winter,India,Laura Brewer,Skiing,Gold,19
1932,Winter,South Africa,Phillip Walls,Bobsleigh,,23
1932,Winter,France,Eric Harris,Biathlon,Silver,25
1932,Winter,Germany,Christine Flores,Curling,Silver,24
1932,Winter,Brazil,Sydney Potts,Speed Skating,,19
1932,Winter,UK,Lisa Green,Biathlon,Bronze,34
1932,Winter,USA,Corey Macdonald,Speed Skating,Gold,39
1932,Winter,UK,Carol Simmons,Skiing,Gold,27
1932,Winter,Canada,Robert Gonzalez,Speed Skating,Bronze,27
1932,Winter,Canada,Molly Murray,Figure Skating,,18
1932,Winter,Japan,Travis Bowman,Curling,Bronze,21
1932,Winter,Japan,Hannah Gutierrez,Skiing,Gold,32
1932,Winter,France,Ryan Delgado,Ice Hockey,Gold,38
1932,Winter,Brazil,Hunter Mendoza II,Bobsleigh,Bronze,28
1932,Winter,Brazil,Brandon Peters,Curling,,34
1932,Winter,Canada,Thomas Evans,Skiing,Gold,38
1932,Winter,Germany,Aaron Williams,Ice Hockey,Gold,38
1932,Winter,India,Nancy Vasquez,Curling,Silver,33
1932,Winter,France,Catherine Harris,Biathlon,,33
1932,Winter,India,Sylvia Palmer,Snowboarding,,30
1932,Winter,Italy,Leslie Davis,Curling,Gold,19
1932,Winter,Australia,Patrick Jones,Figure Skating,Gold,27
1932,Winter,Russia,David Christensen,Skiing,,19
1932,Winter,China,Mrs. Jennifer Sloan DVM,Biathlon,,21
1932,Winter,UK,Emily Long,Curling,Silver,18
1932,Winter,Russia,Brittany Molina,Speed Skating,,28
1932,Winter,South Africa,Michael Mccoy,Snowboarding,Silver,32
