Year,Type,Country,Athlete,Sport,Medal,Age
1997,Summer,China,Gabriel Spencer,Cycling,Silver,38
1997,Summer,UK,Monica Tanner,Athletics,Bronze,25
1997,Summer,Canada,Gary Kelly,Athletics,Silver,40
1997,Summer,France,Margaret Hartman,Boxing,Silver,21
1997,Summer,South Africa,Angela Hernandez,Swimming,,28
1997,Summer,Japan,Roy Randall,Cycling,Bronze,23
1997,Summer,Australia,Vicki Sharp,Tennis,Bronze,30
1997,Summer,China,Shelby Miller,Gymnastics,Bronze,36
1997,Summer,Japan,Keith Wilson,Cycling,Gold,19
1997,Summer,France,Mark Brown,Basketball,Bronze,21
1997,Summer,Germany,Jasmine Ramirez,Athletics,Gold,18
1997,Summer,Germany,Brent Wong,Gymnastics,,30
1997,Summer,France,Andrea Welch,Rowing,Gold,22
1997,Summer,Brazil,Jessica Mcgrath,Boxing,Bronze,31
1997,Summer,China,Veronica Randall,Swimming,,19
1997,Summer,UK,Natasha Pearson,Rowing,Silver,34
1997,Summer,Japan,Joseph Hernandez,Tennis,Bronze,21
1997,Summer,Canada,Scott Thompson,Weightlifting,Silver,29
1997,Summer,South Africa,Keith Horton,Cycling,Silver,18
1997,Summer,Japan,Brandon Foster,Gymnastics,,36
1997,Summer,South Africa,Lydia Nelson,Cycling,Silver,29
1997,Summer,USA,John Chase,Swimming,Gold,21
1997,Summer,Germany,Christopher Robinson,Weightlifting,,33
1997,Summer,Japan,Brittany Lynch,Gymnastics,Gold,30
1997,Summer,Italy,Mrs. Gail Rodriguez,Basketball,Bronze,25
1997,Summer,Italy,Jim Baldwin,Tennis,Bronze,30
1997,Summer,Japan,William Moses,Weightlifting,Silver,31
1997,Summer,India,Caleb Smith,Boxing,Gold,24
1997,Summer,Japan,Kayla Flores,Basketball,,30
1997,Summer,Italy,Stephen Ochoa,Cycling,Gold,27
1997,Summer,South Korea,Steve Watts,Boxing,,40
1997,Summer,China,Phillip Diaz,Weightlifting,Gold,22
1997,Summer,Russia,Ryan Logan,Cycling,Silver,32
1997,Summer,Australia,Robert Porter,Swimming,,18
