Year,Type,Country,Athlete,Sport,Medal,Age
1923,Winter,Russia,Audrey Patel,Bobsleigh,,23
1923,Winter,Japan,Betty Black,Figure Skating,Gold,22
1923,Winter,China,Jonathan Clark,Bobsleigh,,28
1923,Winter,UK,Mario Thompson,Biathlon,Silver,35
1923,Winter,Germany,Stephanie Wilson,Skiing,Bronze,19
1923,Winter,Russia,Gregory Grant DDS,Curling,Silver,36
1923,Winter,France,Jeffrey Ellis,Bobsleigh,Silver,18
1923,Winter,Australia,Samantha Jackson,Figure Skating,Bronze,22
1923,Winter,Australia,Barbara Steele,Figure Skating,Gold,21
1923,Winter,UK,Richard Mcguire,Biathlon,Silver,27
1923,Winter,UK,Darrell Sullivan,Curling,,22
1923,Winter,China,Michael Kennedy,Bobsleigh,Silver,29
1923,Winter,UK,Allison Martin,Curling,Bronze,26
1923,Winter,Canada,Benjamin May,Skiing,Gold,27
1923,Winter,Russia,Kimberly Gonzalez,Curling,Bronze,20
1923,Winter,South Korea,Jennifer Maxwell,Biathlon,Gold,28
1923,Winter,UK,Tracy Herring,Ice Hockey,Silver,36
1923,Winter,China,Megan Jenkins,Bobsleigh,Bronze,38
1923,Winter,South Africa,Kelly Spencer,Bobsleigh,Gold,26
1923,Winter,Russia,Michael Brown,Biathlon,Bronze,22
1923,Winter,Italy,Tiffany Jimenez,Curling,Silver,21
1923,Winter,Brazil,Jeffery Campbell,Ice Hockey,Bronze,29
1923,Winter,Italy,Dr. Jeffrey Benitez,Ice Hockey,Bronze,24
1923,Winter,Italy,Mary Harmon,Figure Skating,,28
1923,Winter,Japan,Susan Morris,Curling,Bronze,39
1923,Winter,Russia,Carmen Hernandez,Skiing,Gold,37
1923,Winter,Australia,Melissa Bowen,Snowboarding,,32
1923,Winter,Japan,Kenneth Green,Skiing,,25
1923,Winter,Canada,John Gordon,Bobsleigh,Silver,33
1923,Winter,Brazil,Samantha Bell,Speed Skating,Silver,27
1923,Winter,USA,Mary Garner,Speed Skating,Bronze,29
1923,Winter,Italy,Mrs. Lisa Green,Snowboarding,Bronze,32
1923,Winter,South Africa,Janice Carr,Figure Skating,,20
1923,Winter,India,Jason Frye,Ice Hockey,Bronze,23
