Year,Type,Country,Athlete,Sport,Medal,Age
1963,Summer,France,Jason Freeman,Tennis,Gold,24
1963,Summer,Germany,Nicole Brown,Gymnastics,Gold,30
1963,Summer,Russia,Rachel Chapman,Boxing,,21
1963,Summer,Japan,Julie Rose,Rowing,Silver,23
1963,Summer,France,Jacob White,Boxing,Silver,35
1963,Summer,USA,Edwin Williams,Tennis,Silver,30
1963,Summer,UK,Jesse Mcconnell,Boxing,Gold,40
1963,Summer,Germany,Daniel Douglas,Swimming,Gold,24
1963,Summer,Brazil,Johnny Barber,Swimming,Gold,27
1963,Summer,UK,Amanda Rice,Cycling,Bronze,37
1963,Summer,Germany,Brian Garcia,Swimming,Silver,30
1963,Summer,Russia,Nicholas Hurley,Gymnastics,Gold,31
1963,Summer,UK,Dr. Laura Cole,Boxing,Silver,22
1963,Summer,UK,Jessica Harris,Gymnastics,Silver,36
1963,Summer,France,Matthew Steele,Athletics,Bronze,36
1963,Summer,USA,Amy Shaffer,Basketball,Bronze,20
1963,Summer,India,Amber Spencer,Basketball,Gold,24
1963,Summer,South Africa,Frank Brandt,Gymnastics,Silver,30
1963,Summer,South Africa,Jordan Mendoza,Tennis,Silver,26
1963,Summer,UK,Lori Spencer,Gymnastics,Silver,39
1963,Summer,Russia,Walter Waters,Soccer,Gold,22
1963,Summer,South Korea,Robert Elliott,Basketball,Bronze,29
1963,Summer,Japan,Alexis Hayes,Weightlifting,Gold,32
1963,Summer,China,Angelica Johnson,Tennis,Gold,22
1963,Summer,Canada,Kimberly Cochran,Gymnastics,,20
1963,Summer,China,Patricia Gregory,Swimming,Silver,30
1963,Summer,Germany,Lori Johnson,Rowing,,37
1963,Summer,France,Anthony Hamilton,Cycling,,28
1963,Summer,France,Tyler Williamson,Soccer,Gold,37
1963,Summer,Australia,Kurt Rice,Tennis,Silver,32
1963,Summer,South Africa,Jessica Austin,Basketball,Silver,24
1963,Summer,India,Aaron Waters DDS,Soccer,Bronze,18
1963,Summer,China,Margaret Mitchell,Gymnastics,Silver,33
1963,Summer,Japan,Jack Hayes,Athletics,Silver,23
1963,Summer,South Africa,Anthony Bennett,Gymnastics,,24
1963,Summer,Australia,Melody Copeland,Gymnastics,,26
1963,Summer,South Korea,Joshua Hanson,Rowing,,31
1963,Summer,USA,Karen Collins,Rowing,Bronze,25
1963,Summer,UK,Timothy Smith,Swimming,Gold,34
1963,Summer,Germany,Douglas Contreras,Rowing,Bronze,18
1963,Summer,Brazil,Amber Flores,Soccer,,26
1963,Summer,France,Melissa Martin,Boxing,Silver,18
1963,Summer,Canada,Steven Mora,Gymnastics,Silver,31
1963,Summer,Canada,Justin Michael,Gymnastics,Silver,25
1963,Summer,South Korea,Gary Anderson,Cycling,Bronze,39
1963,Summer,Canada,Dr. Shawn Collins MD,Tennis,Bronze,33
1963,Summer,France,James Wolf,Swimming,Bronze,25
1963,Summer,Italy,Angie Miller,Weightlifting,,22
1963,Summer,South Korea,Shane Williams,Gymnastics,,31
1963,Summer,Australia,Robin Rodriguez,Gymnastics,Bronze,26
1963,Summer,Italy,Joel Jenkins,Basketball,Silver,32
1963,Summer,South Korea,Joseph Campbell,Rowing,Silver,21
1963,Summer,South Africa,Michael Walker,Gymnastics,Silver,19
1963,Summer,South Africa,Katie Sullivan,Athletics,,22
1963,Summer,India,Heather Garner,Athletics,Silver,27
1963,Summer,UK,Paige Hall,Athletics,,38
1963,Summer,India,Tracy Butler,Boxing,,18
1963,Summer,France,Amanda Riley,Basketball,Bronze,37
1963,Summer,Russia,Andrew Ward,Soccer,,39
1963,Summer,Germany,Michelle Cox,Gymnastics,,36
1963,Summer,South Korea,Lawrence Chase,Basketball,,21
1963,Summer,Brazil,Joshua Hines,Gymnastics,,26
1963,Summer,UK,Chris Martinez,Athletics,Silver,31
1963,Summer,Italy,Michael Castro,Cycling,Bronze,32
1963,Summer,USA,Timothy Ryan,Boxing,Silver,34
1963,Summer,Brazil,Stephanie West,Soccer,Gold,36
1963,Summer,India,Scott Hodges,Gymnastics,Bronze,18
1963,Summer,USA,Tim Schwartz,Weightlifting,Bronze,27
1963,Summer,Japan,Brandon Brown,Soccer,,39
1963,Summer,Germany,Robin Peterson,Weightlifting,Gold,39
1963,Summer,USA,Jesus Gilbert,Basketball,Bronze,24
1963,Summer,Canada,Mackenzie Thompson,Swimming,Bronze,40
1963,Summer,USA,Matthew Nelson,Swimming,Silver,21
1963,Summer,USA,Daniel Scott,Tennis,,19
1963,Summer,UK,Phillip Jones,Weightlifting,Gold,19
1963,Summer,Japan,Justin Young,Basketball,Silver,38
1963,Summer,UK,Aaron Kelley PhD,Cycling,,39
1963,Summer,Brazil,Jason Adams,Tennis,Bronze,32
1963,Summer,South Africa,John Ritter,Gymnastics,Bronze,31
1963,Summer,UK,Julia Ortiz,Gymnastics,Gold,36
1963,Summer,France,Laura Sanders,Basketball,Bronze,18
1963,Summer,USA,Zachary Taylor,Athletics,Gold,28
