Year,Type,Country,Athlete,Sport,Medal,Age
1985,Winter,China,Michelle Weaver,Speed Skating,Bronze,24
1985,Winter,Canada,Ronald Jones,Biathlon,Bronze,37
1985,Winter,Russia,Isaiah Hampton,Ice Hockey,,35
1985,Winter,Germany,Michael Bridges,Skiing,Bronze,39
1985,Winter,Japan,Patrick Wright,Skiing,Gold,21
1985,Winter,Germany,Kelsey Wilson,Speed Skating,,35
1985,Winter,UK,Ashley Gardner,Skiing,Silver,38
1985,Winter,Canada,Sandra Reyes,Skiing,Bronze,29
1985,Winter,Brazil,James Diaz,Speed Skating,Gold,31
1985,Winter,China,Patricia Mills,Biathlon,Bronze,30
1985,Winter,France,Anthony Espinoza,Figure Skating,Bronze,40
1985,Winter,Italy,Shane Price,Skiing,Silver,26
1985,Winter,South Korea,Linda Brown,Biathlon,,21
1985,Winter,USA,Julie Norman,Speed Skating,Gold,33
1985,Winter,China,Jay Collins,Bobsleigh,Gold,22
1985,Winter,Italy,Brian Perez,Skiing,Silver,29
1985,Winter,Brazil,Steven Brown,Ice Hockey,Silver,28
1985,Winter,China,Betty Farmer,Ice Hockey,Bronze,19
1985,Winter,South Korea,Holly Hodges,Biathlon,Silver,20
1985,Winter,Russia,Mallory Jackson,Figure Skating,,36
1985,Winter,South Africa,Elizabeth Stokes,Biathlon,,28
1985,Winter,China,Susan King,Speed Skating,Gold,35
1985,Winter,India,Charles Jones,Skiing,,40
1985,Winter,Germany,Jennifer Olson,Bobsleigh,Gold,28
1985,Winter,Italy,Jasmine Alexander,Snowboarding,Silver,26
1985,Winter,USA,James Barnett,Figure Skating,Gold,28
1985,Winter,China,Nicole Spencer,Ice Hockey,,25
1985,Winter,Russia,Anne King,Curling,Gold,37
1985,Winter,Italy,Christopher Decker,Figure Skating,Gold,40
1985,Winter,Russia,Jason Hancock,Figure Skating,Silver,32
1985,Winter,Australia,Nathan Hayes,Skiing,Gold,35
1985,Winter,France,Steven Richardson,Speed Skating,Bronze,35
1985,Winter,South Korea,Shelley Carr,Biathlon,Bronze,26
1985,Winter,Australia,Tiffany Lopez,Bobsleigh,,21
1985,Winter,Germany,Lori Jimenez,Speed Skating,Silver,26
1985,Winter,Italy,Mrs. Jaime Evans MD,Ice Hockey,Silver,18
1985,Winter,Canada,Trevor Miller,Ice Hockey,Gold,27
1985,Winter,India,Mckenzie George,Speed Skating,,27
1985,Winter,India,Brandon Good,Figure Skating,Silver,38
1985,Winter,Australia,Brandon Lynch,Ice Hockey,Silver,23
1985,Winter,South Africa,Jason Chavez,Figure Skating,Bronze,24
1985,Winter,Australia,James Tran,Curling,Gold,27
1985,Winter,India,Michelle Goodwin,Bobsleigh,Bronze,25
1985,Winter,Canada,Drew Hill,Snowboarding,Bronze,27
1985,Winter,Germany,Robert Foster,Snowboarding,Silver,20
1985,Winter,South Africa,Melissa Wallace DDS,Snowboarding,Gold,39
1985,Winter,South Korea,Megan Williams,Bobsleigh,Gold,22
