Year,Type,Country,Athlete,Sport,Medal,Age
1918,Winter,China,Scott Bryan,Bobsleigh,Silver,27
1918,Winter,Canada,Raymond Wood,Figure Skating,Silver,38
1918,Winter,South Africa,Gary Love,Figure Skating,Gold,19
1918,Winter,Russia,Aaron Lopez,Skiing,Bronze,37
1918,Winter,USA,Brittany Singleton,Skiing,Silver,29
1918,Winter,UK,Jason Smith,Curling,Silver,19
1918,Winter,Japan,Amber Deleon,Figure Skating,Gold,29
1918,Winter,South Korea,Samantha Smith,Snowboarding,Gold,20
1918,Winter,UK,David Hart,Bobsleigh,Silver,33
1918,Winter,Italy,Daniel Thompson,Bobsleigh,,27
1918,Winter,UK,Michele Johnson,Bobsleigh,Bronze,21
1918,Winter,Japan,Richard Wilkinson,Skiing,Silver,37
1918,Winter,France,Duane Shaw,Bobsleigh,Gold,23
1918,Winter,South Africa,Rebecca Griffith,Biathlon,Gold,29
1918,Winter,USA,Erin Mckinney,Snowboarding,Gold,36
1918,Winter,France,Regina Cross,Figure Skating,Gold,32
1918,Winter,China,Heather Novak,Speed Skating,Silver,28
1918,Winter,Japan,Brandon Woodard,Skiing,,18
1918,Winter,South Korea,Misty Weiss,Skiing,Bronze,22
1918,Winter,Brazil,Grace Hawkins,Snowboarding,,18
1918,Winter,Japan,Dr. Abigail Wagner MD,Figure Skating,Gold,28
1918,Winter,Russia,John Smith,Biathlon,,34
1918,Winter,India,Melissa Vaughn,Biathlon,Gold,36
1918,Winter,South Korea,Christine Crawford,Skiing,Bronze,26
1918,Winter,Italy,Laurie Sharp,Bobsleigh,Silver,27
1918,Winter,Italy,Jason Nielsen,Bobsleigh,Bronze,34
1918,Winter,Canada,Diana Torres,Ice Hockey,Bronze,32
1918,Winter,France,Heidi Miller,Bobsleigh,,34
1918,Winter,Russia,Dylan Brown,Figure Skating,,25
1918,Winter,Italy,Julie Williams,Ice Hockey,Bronze,25
1918,Winter,Brazil,Mark Morgan,Skiing,Silver,25
1918,Winter,China,Christine Blevins,Figure Skating,,35
1918,Winter,Canada,Robert Hughes,Ice Hockey,Bronze,20
1918,Winter,South Africa,Mr. Terry Davis,Speed Skating,,19
1918,Winter,France,Robin Miller,Ice Hockey,Bronze,30
1918,Winter,Brazil,Ryan Morse,Curling,Gold,19
1918,Winter,Russia,Robin Smith,Ice Hockey,Gold,20
1918,Winter,Japan,Rhonda Wilson,Curling,Silver,22
1918,Winter,Brazil,Lisa Davis,Ice Hockey,Gold,21
1918,Winter,USA,Alexis Smith,Ice Hockey,Bronze,19
1918,Winter,China,Katherine Richardson,Skiing,Silver,30
1918,Winter,Australia,William Jenkins,Biathlon,Silver,25
1918,Winter,Australia,Jeffrey Ross,Ice Hockey,Gold,35
1918,Winter,South Korea,Monica Pineda,Biathlon,,20
1918,Winter,Japan,Nancy Kirk,Bobsleigh,Bronze,37
1918,Winter,UK,Martha Warren,Skiing,,39
1918,Winter,India,Daniel Gonzales,Biathlon,Silver,25
1918,Winter,Canada,Cindy Hill,Speed Skating,Bronze,34
1918,Winter,France,Hannah Pierce,Curling,Gold,29
1918,Winter,India,Amanda Valdez,Figure Skating,Bronze,35
1918,Winter,USA,John Montgomery,Figure Skating,Bronze,40
1918,Winter,India,Jonathan Burnett,Ice Hockey,Bronze,39
1918,Winter,Russia,Tina Mathews,Skiing,Bronze,26
1918,Winter,India,Kristina Cohen,Skiing,Silver,23
1918,Winter,South Korea,Derrick Swanson,Speed Skating,,24
1918,Winter,India,Lauren Sosa,Speed Skating,Silver,29
1918,Winter,India,Lori Stein,Biathlon,Silver,23
1918,Winter,Brazil,Alicia Castillo,Biathlon,Silver,31
1918,Winter,USA,Joseph Becker,Speed Skating,Silver,28
1918,Winter,Canada,David Melendez,Speed Skating,Silver,31
1918,Winter,Germany,Dr. Courtney Reed,Curling,Bronze,24
1918,Winter,India,Caitlyn Bell,Figure Skating,,38
1918,Winter,China,Amber Douglas,Speed Skating,,25
1918,Winter,Russia,Johnny Howard,Bobsleigh,Bronze,33
1918,Winter,USA,Kayla Davis,Bobsleigh,Silver,24
1918,Winter,Brazil,Jermaine Ford,Skiing,Bronze,34
1918,Winter,Russia,Sharon King,Ice Hockey,Bronze,39
1918,Winter,Germany,Robert Jackson,Skiing,Silver,39
1918,Winter,Australia,Kevin Hunt,Snowboarding,Bronze,19
1918,Winter,China,David Houston,Snowboarding,,37
1918,Winter,South Korea,Mrs. Leah Martinez,Curling,Gold,25
1918,Winter,France,Benjamin Bender,Curling,Silver,27
1918,Winter,Canada,Hannah Kramer,Ice Hockey,Gold,28
1918,Winter,South Korea,Angela Johnson,Speed Skating,Gold,30
1918,Winter,Canada,Taylor Gomez,Biathlon,Silver,32
1918,Winter,Russia,Caleb Coleman,Bobsleigh,Bronze,26
1918,Winter,Italy,Bernard Coleman,Biathlon,Silver,39
1918,Winter,UK,April Woods,Skiing,Bronze,18
1918,Winter,Russia,Theresa Jennings,Speed Skating,,27
