Year,Type,Country,Athlete,Sport,Medal,Age
2012,Winter,Italy,Daniel Hernandez,Figure Skating,Bronze,26
2012,Winter,Italy,Mark Rich,Bobsleigh,Bronze,30
2012,Winter,South Africa,Ronald Evans,Ice Hockey,Gold,23
2012,Winter,Canada,Shawn Jackson,Bobsleigh,Gold,32
2012,Winter,USA,William Evans,Bobsleigh,Gold,26
2012,Winter,India,Christine Smith,Ice Hockey,Gold,37
2012,Winter,South Africa,Michelle Kim,Biathlon,Silver,33
2012,Winter,Canada,Rebecca Peters,Speed Skating,,30
2012,Winter,Italy,Sarah Smith,Snowboarding,Bronze,30
2012,Winter,France,Gloria Kramer,Ice Hockey,Bronze,34
2012,Winter,Canada,Jacqueline Davenport,Snowboarding,Bronze,25
2012,Winter,Italy,Kyle Stevens,Speed Skating,Bronze,30
2012,Winter,Brazil,Alexander Church,Figure Skating,Silver,35
2012,Winter,Australia,Terry Jones,Ice Hockey,Bronze,32
2012,Winter,UK,Barbara Brown,Speed Skating,Silver,36
2012,Winter,Canada,Douglas Martinez,Speed Skating,,26
2012,Winter,South Korea,Diane Boyd,Snowboarding,Gold,33
2012,Winter,India,Michael Anderson,Snowboarding,,39
2012,Winter,India,Monica Wood,Speed Skating,,27
2012,Winter,China,Bobby Wilson,Curling,Gold,28
2012,Winter,UK,Derek Sexton,Ice Hockey,Silver,27
2012,Winter,Germany,Emma Winters,Biathlon,Silver,39
2012,Winter,Germany,Jesus Lewis,Ice Hockey,Silver,38
2012,Winter,South Africa,Kristin Griffith,Curling,,38
2012,Winter,Russia,Gregory Reed,Speed Skating,Bronze,37
2012,Winter,Australia,Stacey Ray,Curling,Gold,26
2012,Winter,UK,David Thompson,Snowboarding,Bronze,32
2012,Winter,Brazil,Alan Randolph,Biathlon,Gold,21
2012,Winter,Australia,Jesus Walker,Ice Hockey,Gold,34
2012,Winter,USA,Jennifer Garrison,Curling,,21
2012,Winter,France,Scott Potter,Bobsleigh,Silver,27
2012,Winter,Russia,Daniel Wood,Skiing,Silver,39
