Year,Type,Country,Athlete,Sport,Medal,Age
1969,Summer,India,Jesse Palmer,Athletics,Gold,22
1969,Summer,China,Kyle Carrillo,Soccer,Gold,25
1969,Summer,South Africa,Kelly Hood,Basketball,Gold,32
1969,Summer,Brazil,Kathy Gomez,Rowing,Silver,27
1969,Summer,France,Linda Garrett MD,Cycling,Silver,37
1969,Summer,Germany,Janet Russell,Gymnastics,,39
1969,Summer,India,Dave Murphy,Swimming,Silver,34
1969,Summer,South Africa,Thomas Burns,Rowing,Bronze,32
1969,Summer,South Africa,Mitchell Grant,Soccer,Silver,18
1969,Summer,USA,William Oneal,Weightlifting,Gold,31
1969,Summer,Canada,Terri Davis,Boxing,Silver,35
1969,Summer,Russia,Kelli Hansen,Basketball,Silver,34
1969,Summer,UK,Crystal Gibson,Athletics,Bronze,19
1969,Summer,Brazil,Katherine Robinson,Cycling,,21
1969,Summer,India,Natasha Blackwell,Boxing,Gold,35
1969,Summer,France,Elizabeth Bell,Gymnastics,Silver,32
1969,Summer,India,Alyssa Cortez,Swimming,,35
1969,Summer,Brazil,Ashley Edwards,Basketball,Gold,21
1969,Summer,South Korea,Jose Blanchard,Swimming,,33
1969,Summer,Brazil,Carolyn Jenkins,Soccer,Silver,29
1969,Summer,South Korea,Dr. Terry Kirk Jr.,Soccer,Silver,21
1969,Summer,Italy,Benjamin Wright,Cycling,,26
1969,Summer,USA,Wendy Russo,Cycling,Bronze,23
1969,Summer,Russia,Mark Garza,Gymnastics,Gold,36
1969,Summer,Italy,Melissa Williams,Basketball,Silver,27
1969,Summer,Brazil,Samantha Villa,Cycling,Silver,34
1969,Summer,China,Douglas Spencer,Athletics,Bronze,18
1969,Summer,South Africa,David Moody,Gymnastics,Silver,33
1969,Summer,Russia,Brittany Hatfield,Cycling,,33
1969,Summer,Germany,Sarah Carey,Rowing,Gold,26
1969,Summer,UK,Lisa Gilmore,Boxing,Gold,19
1969,Summer,Australia,Angela Adams,Tennis,Bronze,34
1969,Summer,Brazil,Aaron Jones,Gymnastics,Silver,22
1969,Summer,Brazil,Kevin Bell,Basketball,Bronze,27
1969,Summer,South Africa,Jay Turner,Rowing,Silver,30
1969,Summer,UK,Dean Brown,Cycling,Silver,27
1969,Summer,South Korea,Amanda Martin,Rowing,Bronze,26
1969,Summer,Japan,Gregory Williams,Boxing,Bronze,37
1969,Summer,Italy,Suzanne Gonzales,Cycling,Silver,28
1969,Summer,USA,Latoya Miller,Soccer,,22
1969,Summer,France,Luis Mills,Boxing,,40
1969,Summer,Japan,Justin Rocha,Swimming,Gold,29
1969,Summer,France,Michele Bennett,Cycling,Gold,28
1969,Summer,Canada,Stephanie Stark,Athletics,Silver,35
1969,Summer,Canada,Roberto Blackwell,Athletics,Silver,39
1969,Summer,France,Paul Perkins,Soccer,Bronze,23
1969,Summer,France,Kelly Mason,Boxing,Gold,28
1969,Summer,Australia,Mr. Bryan Valdez,Boxing,,30
1969,Summer,South Korea,Ronald Cooper,Soccer,,34
1969,Summer,UK,Stephanie Perry,Boxing,Bronze,24
1969,Summer,China,Anne Rivera,Soccer,Gold,33
1969,Summer,USA,David Nelson,Athletics,Gold,31
1969,Summer,Germany,Angela Phillips,Cycling,Gold,24
1969,Summer,Japan,Brittany Miller,Swimming,Gold,22
1969,Summer,Russia,Jesse Black,Boxing,Silver,31
1969,Summer,Canada,Carla Payne,Swimming,,30
1969,Summer,Germany,Brianna Blankenship,Cycling,Gold,29
1969,Summer,France,Jared Collins,Weightlifting,Silver,18
1969,Summer,China,Jennifer Moore,Swimming,Gold,30
1969,Summer,UK,Kimberly Thompson,Soccer,Silver,37
1969,Summer,UK,Denise Poole,Tennis,Gold,23
1969,Summer,Italy,Billy Zuniga,Soccer,Gold,19
1969,Summer,Germany,John Gordon,Tennis,Bronze,33
1969,Summer,USA,Kristina Jones,Athletics,Silver,24
1969,Summer,Germany,Cody Brown,Boxing,Bronze,38
1969,Summer,France,Glenda Wilson,Soccer,Silver,26
1969,Summer,Italy,Kevin Weeks,Weightlifting,Gold,23
1969,Summer,China,Ms. Rachel Pace DVM,Basketball,Gold,18
