Year,Type,Country,Athlete,Sport,Medal,Age
1957,Summer,India,Samantha Smith,Boxing,,20
1957,Summer,Australia,Angela Robinson,Soccer,Bronze,39
1957,Summer,Canada,Stephanie Padilla,Boxing,Silver,27
1957,Summer,Australia,Tammy Anderson,Basketball,Gold,29
1957,Summer,Germany,Amy Walker,Cycling,Gold,24
1957,Summer,Japan,Lisa Thomas,Cycling,Gold,40
1957,Summer,South Africa,Albert Dixon,Boxing,Silver,33
1957,Summer,Brazil,Mason Yu,Boxing,Silver,34
1957,Summer,Italy,Mitchell Williams,Weightlifting,,31
1957,Summer,Russia,Zachary Green,Tennis,,20
1957,Summer,Germany,Heather Reid,Rowing,Bronze,23
1957,Summer,Germany,Bradley Stephens,Soccer,Silver,21
1957,Summer,Japan,Eric Campos,Basketball,Gold,24
1957,Summer,Italy,Ashley Washington,Soccer,Gold,35
1957,Summer,Japan,Richard Fernandez,Tennis,,27
1957,Summer,South Africa,Daniel Blair,Rowing,Bronze,18
1957,Summer,Russia,Scott Valentine,Rowing,Silver,27
1957,Summer,Brazil,Harold Zuniga,Soccer,,33
1957,Summer,UK,Alice White,Soccer,Silver,35
1957,Summer,Germany,Heather Gaines,Basketball,Bronze,20
1957,Summer,Canada,Maria Hicks,Tennis,Silver,28
1957,Summer,India,David Schultz,Cycling,,24
1957,Summer,Russia,Timothy Woodard,Gymnastics,Bronze,27
1957,Summer,Russia,Angela Green,Weightlifting,Silver,32
1957,Summer,South Korea,Kim Hayes,Boxing,Gold,30
1957,Summer,France,James Navarro,Soccer,Gold,21
1957,Summer,China,Rebecca Jackson,Soccer,Silver,28
1957,Summer,Italy,John Wright,Boxing,Silver,40
1957,Summer,Japan,Lauren Rivera,Soccer,,33
1957,Summer,Brazil,Julie Kent,Basketball,Bronze,21
1957,Summer,Australia,Brandon Gordon,Basketball,Bronze,30
1957,Summer,South Korea,Darren Jacobs,Athletics,Gold,37
1957,Summer,Australia,Ebony Becker,Soccer,Silver,28
1957,Summer,South Korea,Jeremiah Wright,Gymnastics,Bronze,27
1957,Summer,Japan,Mary Hamilton,Swimming,Bronze,36
1957,Summer,India,Corey Diaz,Gymnastics,Bronze,38
1957,Summer,Russia,Claire Stewart,Gymnastics,Gold,30
1957,Summer,Germany,Bonnie Holland,Gymnastics,Silver,36
1957,Summer,China,Amanda Barnes,Tennis,,25
1957,Summer,France,Jessica Lynch,Athletics,,23
1957,Summer,Canada,Susan Taylor,Gymnastics,Gold,38
1957,Summer,South Africa,Kenneth Oconnor,Gymnastics,,30
1957,Summer,Italy,Alan Evans,Boxing,Gold,27
1957,Summer,South Africa,Wanda Blake,Tennis,Silver,29
1957,Summer,India,Aaron Hernandez,Boxing,Gold,38
1957,Summer,Brazil,Wanda Christian,Tennis,Bronze,31
1957,Summer,USA,Rebecca Franklin,Swimming,,27
1957,Summer,India,Gail Gonzales,Athletics,Bronze,23
1957,Summer,Brazil,Jonathon Thompson,Rowing,Gold,25
1957,Summer,South Korea,Brenda Walton,Athletics,,34
1957,Summer,UK,Mark Johnson,Soccer,Silver,27
1957,Summer,France,Carlos Mccoy,Rowing,Bronze,38
1957,Summer,South Korea,Stephen Fowler,Gymnastics,Bronze,19
1957,Summer,USA,Melissa Jennings,Cycling,Bronze,19
1957,Summer,Brazil,Victor Solomon,Tennis,Bronze,21
1957,Summer,China,Eric Lopez,Tennis,Gold,18
1957,Summer,South Korea,Allison Gray,Swimming,,37
1957,Summer,Italy,Jeffrey Johnston,Tennis,Gold,33
1957,Summer,USA,Valerie Mcgee,Swimming,,30
1957,Summer,India,Nancy Green,Basketball,Bronze,29
1957,Summer,Germany,Julie Walter,Athletics,Bronze,26
1957,Summer,UK,Hannah Young,Weightlifting,,38
1957,Summer,South Korea,Steve Reyes,Athletics,Silver,24
1957,Summer,Australia,Nicholas Macias,Gymnastics,Gold,26
1957,Summer,UK,Susan Norton,Athletics,,31
1957,Summer,Australia,Amy Hill,Soccer,Bronze,34
1957,Summer,South Korea,Donald Floyd,Cycling,Gold,27
1957,Summer,France,Nancy Johnson,Athletics,Silver,27
1957,Summer,China,Daisy Marsh,Swimming,,35
1957,Summer,UK,Whitney Johnson,Basketball,Silver,26
1957,Summer,Canada,Earl Brown,Swimming,,20
1957,Summer,Germany,David Powell,Cycling,Bronze,22
1957,Summer,Australia,Wesley Harrington,Basketball,Silver,24
1957,Summer,Italy,Zachary Martin,Cycling,Bronze,40
1957,Summer,UK,Marie Guerrero,Gymnastics,,25
1957,Summer,Canada,Anthony Walters,Tennis,Bronze,19
1957,Summer,USA,James Ballard,Basketball,Gold,39
