Year,Type,Country,Athlete,Sport,Medal,Age
1996,Summer,Brazil,Chad Hubbard,Basketball,,19
1996,Summer,UK,Kristen Everett,Weightlifting,Gold,22
1996,Summer,USA,Tara Garcia,Tennis,Gold,19
1996,Summer,South Africa,Shannon Thompson,Soccer,Bronze,32
1996,Summer,Brazil,Kristen Stewart,Boxing,,27
1996,Summer,South Africa,Morgan Navarro,Boxing,Silver,20
1996,Summer,Japan,Allen Jackson,Tennis,Silver,36
1996,Summer,Russia,Sherry Anderson,Cycling,Bronze,30
1996,Summer,Australia,Monique Marks,Soccer,Bronze,26
1996,Summer,Brazil,Brenda Morgan,Swimming,Silver,29
1996,Summer,Brazil,Thomas Rodriguez,Basketball,Bronze,31
1996,Summer,Germany,Andrea Tucker,Gymnastics,,29
1996,Summer,Canada,Anna Morales,Weightlifting,,23
1996,Summer,China,David Yang,Soccer,,37
1996,Summer,China,Dakota Brown,Soccer,,28
1996,Summer,South Korea,Richard Moore,Swimming,Gold,39
1996,Summer,Germany,Brandon Hernandez,Soccer,Gold,34
1996,Summer,Italy,Christopher Roman,Rowing,Gold,34
1996,Summer,France,Mrs. Alexis Smith,Boxing,,36
1996,Summer,France,Jason Bass,Tennis,Bronze,35
1996,Summer,USA,Stacey Moore,Athletics,Gold,35
1996,Summer,France,Holly Mathews,Weightlifting,Silver,26
1996,Summer,South Africa,Rebekah Smith,Boxing,Silver,21
1996,Summer,South Korea,Joshua Mata,Cycling,Gold,36
1996,Summer,France,Holly Walker,Tennis,,26
1996,Summer,South Korea,Jose Hansen,Swimming,Silver,33
1996,Summer,France,Corey Ferguson,Basketball,,25
1996,Summer,USA,Matthew Alexander,Tennis,Silver,19
1996,Summer,Canada,James Foster,Swimming,Bronze,35
1996,Summer,Germany,Alex Reid,Boxing,,35
1996,Summer,USA,Kim Miller,Gymnastics,Silver,35
1996,Summer,Canada,Victoria Walsh,Swimming,Silver,36
1996,Summer,South Korea,Hector Griffin,Swimming,Gold,38
1996,Summer,China,Christopher Ruiz,Swimming,,23
1996,Summer,Canada,Jonathan Evans,Cycling,,24
1996,Summer,China,Julia Morton,Gymnastics,Bronze,24
1996,Summer,Japan,Elizabeth Pugh,Gymnastics,Silver,26
1996,Summer,India,Melanie Hansen,Basketball,Silver,26
1996,Summer,UK,Colleen Jackson,Swimming,,24
1996,Summer,Italy,Ruben Parsons,Athletics,,26
1996,Summer,France,Michael White,Rowing,Gold,37
1996,Summer,Japan,Nicole Thomas,Athletics,Silver,23
1996,Summer,Japan,Shawn Leblanc,Tennis,Bronze,40
1996,Summer,Italy,Selena Smith,Rowing,,22
1996,Summer,Russia,Tammy Russell,Weightlifting,Silver,26
1996,Summer,USA,Frank Martinez,Athletics,Gold,25
1996,Summer,South Korea,Jason Alvarez,Boxing,Gold,30
1996,Summer,Italy,Patricia Smith,Basketball,Bronze,22
1996,Summer,Canada,Chris Griffin,Weightlifting,,34
1996,Summer,France,Juan Day,Tennis,Bronze,24
1996,Summer,Brazil,Jennifer Mclean,Rowing,,34
1996,Summer,Germany,Kristine Lee,Soccer,Gold,35
1996,Summer,Australia,Stacey Price,Tennis,,40
1996,Summer,Russia,Courtney Williams,Cycling,Bronze,24
1996,Summer,South Korea,Kelly Anderson,Cycling,Bronze,26
1996,Summer,India,Amy Mcdaniel,Soccer,,22
1996,Summer,China,Rachel Callahan,Tennis,Gold,18
1996,Summer,Russia,Eric Miller,Basketball,Bronze,26
1996,Summer,Brazil,Kenneth Ferguson,Weightlifting,Gold,34
1996,Summer,USA,Brandon House,Tennis,Silver,37
1996,Summer,Canada,Daryl Lucero,Tennis,Gold,39
