Year,Type,Country,Athlete,Sport,Medal,Age
1958,Winter,France,Andrew Spencer,Ice Hockey,Silver,27
1958,Winter,Japan,Scott Vega,Speed Skating,Silver,29
1958,Winter,Brazil,Sarah Clark,Bobsleigh,,18
1958,Winter,Australia,Cynthia Montoya,Ice Hockey,Gold,21
1958,Winter,Italy,Jimmy Tucker,Snowboarding,Bronze,32
1958,Winter,France,Mariah Thompson,Snowboarding,Bronze,22
1958,Winter,USA,John Wright,Snowboarding,Silver,25
1958,Winter,Japan,William Irwin,Curling,Bronze,39
1958,Winter,Canada,Jeffrey Johnson,Speed Skating,Bronze,34
1958,Winter,Australia,Samantha Munoz MD,Biathlon,,33
1958,Winter,South Korea,Brandon Jones,Biathlon,Bronze,21
1958,Winter,South Africa,Stephen Freeman,Figure Skating,Silver,20
1958,Winter,Italy,Pamela Baldwin,Ice Hockey,Gold,22
1958,Winter,South Africa,Tiffany Dennis,Biathlon,Bronze,40
1958,Winter,Canada,Karl Hodges,Figure Skating,Silver,19
1958,Winter,Italy,Kelly Jones,Bobsleigh,Bronze,33
1958,Winter,Brazil,Miss Margaret Davies DDS,Speed Skating,Silver,22
1958,Winter,China,Abigail Morris,Bobsleigh,Bronze,27
1958,Winter,Japan,Nicole Thomas,Curling,Silver,20
1958,Winter,Japan,Heather Johnson,Skiing,Bronze,26
1958,Winter,Australia,Timothy Miranda,Curling,Gold,37
1958,Winter,Australia,Ana Shannon,Speed Skating,Silver,26
1958,Winter,China,Wendy Walker,Ice Hockey,,19
1958,Winter,Russia,Dorothy Reyes,Figure Skating,,28
1958,Winter,Japan,Michael Sherman,Ice Hockey,Gold,30
1958,Winter,China,Scott Bradley,Snowboarding,,26
1958,Winter,India,Adam Gregory,Skiing,Bronze,23
1958,Winter,India,Michael Coleman,Biathlon,,19
1958,Winter,Japan,Karen Garcia,Curling,Silver,26
1958,Winter,India,Angela Green,Curling,Bronze,23
1958,Winter,UK,Jasmine Flynn,Bobsleigh,Silver,38
1958,Winter,South Korea,Haley Gay,Curling,Silver,36
1958,Winter,Brazil,Eric Brown,Skiing,Gold,38
1958,Winter,South Korea,Darius Davis,Bobsleigh,Gold,34
1958,Winter,France,Spencer Sutton,Speed Skating,Bronze,35
1958,Winter,Russia,Kelly Taylor,Ice Hockey,,29
1958,Winter,South Africa,Kimberly Jones,Bobsleigh,Bronze,37
1958,Winter,Germany,Sandra Richmond DVM,Biathlon,Bronze,25
1958,Winter,Russia,Sean Hill,Skiing,,33
1958,Winter,Germany,John Crawford,Ice Hockey,,36
1958,Winter,Australia,Brianna Watts,Figure Skating,Silver,33
1958,Winter,Canada,Jessica Armstrong,Curling,Bronze,35
1958,Winter,Russia,Connie Rosario,Snowboarding,,22
1958,Winter,Germany,Rachel Hamilton,Ice Hockey,Silver,18
1958,Winter,Australia,Karen Miller,Curling,Gold,37
1958,Winter,UK,Steven Marshall,Figure Skating,Bronze,24
1958,Winter,China,Daniel Ortiz,Skiing,Silver,27
1958,Winter,Italy,Tammy Sanchez,Biathlon,Gold,37
1958,Winter,UK,Dr. Joshua Downs,Bobsleigh,,40
1958,Winter,Australia,Phillip Robinson,Skiing,Gold,19
1958,Winter,UK,Kathy Bray,Ice Hockey,,40
1958,Winter,France,Jeffrey Williams,Curling,Silver,22
1958,Winter,France,Jeffrey Anderson MD,Figure Skating,Bronze,27
1958,Winter,China,Lydia Lyons,Figure Skating,Gold,32
1958,Winter,Brazil,Daniel Ramirez,Bobsleigh,,23
1958,Winter,UK,Beth Mendoza,Curling,Silver,27
1958,Winter,Russia,Michelle Peterson,Snowboarding,Silver,22
1958,Winter,Japan,Aaron Perry,Speed Skating,Bronze,35
1958,Winter,Australia,Pamela Houston,Skiing,Bronze,24
1958,Winter,Australia,Andrew York,Skiing,Silver,30
1958,Winter,USA,Grace Salas,Bobsleigh,Silver,23
1958,Winter,UK,Robert Kaiser,Biathlon,,26
1958,Winter,Brazil,William Ayers,Bobsleigh,Gold,37
1958,Winter,Italy,Blake Roth,Speed Skating,Gold,33
1958,Winter,Italy,Susan Miller,Ice Hockey,,33
1958,Winter,South Korea,Deborah Clarke,Ice Hockey,Gold,31
1958,Winter,Australia,Donna Nelson,Figure Skating,Silver,33
1958,Winter,Germany,Mr. Brian Coleman DVM,Curling,Silver,40
1958,Winter,Australia,Angela Parker,Bobsleigh,,20
1958,Winter,Italy,Michael Webb,Speed Skating,,33
1958,Winter,Canada,Christie Patterson,Figure Skating,Gold,28
1958,Winter,Russia,William Guzman,Curling,Bronze,32
1958,Winter,South Africa,Billy Smith,Skiing,Bronze,32
1958,Winter,Brazil,Courtney Farley,Snowboarding,Silver,18
1958,Winter,UK,Julia Carpenter,Skiing,Silver,34
1958,Winter,USA,Steven Ellison,Snowboarding,Silver,32
1958,Winter,Australia,Ryan Williams,Snowboarding,Gold,35
1958,Winter,USA,Jane Webb,Snowboarding,Gold,22
1958,Winter,USA,Linda Smith,Snowboarding,Gold,22
1958,Winter,Russia,Karen Thomas,Bobsleigh,Gold,25
1958,Winter,Brazil,Lisa Brown,Ice Hockey,,27
1958,Winter,Brazil,Nichole Farmer,Snowboarding,,23
1958,Winter,Germany,Cody Evans,Figure Skating,Bronze,37
1958,Winter,Japan,Gail Williams,Biathlon,,20
1958,Winter,Germany,Paula Warren,Biathlon,Silver,28
1958,Winter,Russia,Joshua Holder,Biathlon,,39
1958,Winter,Australia,Antonio Green,Figure Skating,,27
1958,Winter,Italy,Matthew Baker,Ice Hockey,,29
1958,Winter,UK,Cynthia Beck,Snowboarding,Gold,32
1958,Winter,Brazil,Lauren Collins,Speed Skating,Bronze,30
1958,Winter,USA,Brenda Roberts MD,Curling,Bronze,33
1958,Winter,Russia,Lindsey Gray,Bobsleigh,Bronze,29
1958,Winter,Canada,Brenda Deleon,Speed Skating,Bronze,24
1958,Winter,UK,Amanda Gonzales,Snowboarding,Gold,36
1958,Winter,Germany,Daniel Jackson,Speed Skating,Silver,24
1958,Winter,Italy,Timothy Moran,Figure Skating,,26
1958,Winter,Germany,Erica Rodgers,Ice Hockey,Gold,23
1958,Winter,USA,Jennifer Page,Ice Hockey,Gold,23
1958,Winter,USA,Sandra Erickson,Curling,Bronze,29
1958,Winter,South Korea,Emily Kennedy,Biathlon,Gold,19
1958,Winter,Australia,Lisa Haas,Bobsleigh,Bronze,31
1958,Winter,USA,Brian Martin,Figure Skating,Bronze,35
1958,Winter,Canada,Gary Clay,Ice Hockey,Silver,32
1958,Winter,Brazil,Daniel Harrison,Biathlon,Silver,37
1958,Winter,China,Chad Cook,Skiing,Gold,33
1958,Winter,China,George Sanchez,Skiing,Gold,31
1958,Winter,Canada,Timothy Lawson,Ice Hockey,Bronze,30
1958,Winter,Italy,Jeffrey Phillips,Skiing,Silver,31
1958,Winter,South Korea,Peter Rowland,Ice Hockey,,29
1958,Winter,Russia,Matthew Mcintyre,Ice Hockey,,30
1958,Winter,Germany,Alyssa Gomez,Speed Skating,Gold,20
1958,Winter,India,Rachel Allison,Bobsleigh,Silver,20
1958,Winter,Canada,Christopher Martin,Ice Hockey,Bronze,29
1958,Winter,China,Jennifer Gaines,Curling,,19
1958,Winter,Japan,Daniel Hatfield,Speed Skating,Bronze,24
1958,Winter,Japan,Joshua Perry,Bobsleigh,Silver,19
1958,Winter,UK,Adam Olson,Ice Hockey,Silver,18
1958,Winter,Italy,Brandon Moore,Curling,Bronze,27
1958,Winter,Japan,Caitlin Baker,Ice Hockey,,33
1958,Winter,Germany,Michael Duarte,Speed Skating,Silver,33
1958,Winter,Australia,Austin Brooks,Speed Skating,Silver,19
1958,Winter,France,Mrs. Susan Mcclain,Figure Skating,Gold,38
1958,Winter,France,Jill Mccoy,Figure Skating,Gold,24
1958,Winter,South Africa,Jennifer Simpson,Figure Skating,Silver,31
1958,Winter,South Africa,Mark Garcia,Speed Skating,,21
1958,Winter,India,Joanna Smith,Curling,Silver,31
1958,Winter,South Korea,Autumn Miller,Speed Skating,Gold,40
1958,Winter,Australia,George Taylor,Ice Hockey,Gold,39
1958,Winter,Germany,Denise Schmidt,Snowboarding,Bronze,38
1958,Winter,South Korea,Gregory Bryant,Biathlon,Silver,37
1958,Winter,India,James Nelson,Skiing,,18
1958,Winter,India,Jill Reeves,Curling,,26
1958,Winter,Italy,Linda Martinez,Speed Skating,Bronze,38
1958,Winter,Japan,Brandi Krueger,Curling,Gold,23
1958,Winter,Italy,Christine Gilmore,Skiing,Gold,38
1958,Winter,Australia,Jason Colon,Curling,Gold,23
1958,Winter,Canada,Katelyn Thompson,Biathlon,Gold,37
1958,Winter,Japan,Briana Marshall,Ice Hockey,Silver,23
1958,Winter,India,Kyle Soto,Ice Hockey,Silver,31
1958,Winter,Canada,Amber Anderson,Snowboarding,Silver,36
1958,Winter,Canada,Kenneth Krueger,Figure Skating,,26
1958,Winter,Russia,James Rodriguez,Curling,Bronze,34
1958,Winter,India,Gary Smith,Ice Hockey,Gold,36
1958,Winter,China,Steven Martin,Figure Skating,Silver,23
1958,Winter,Russia,Christy Martin,Bobsleigh,,40
1958,Winter,Russia,Rachel Williams,Snowboarding,,23
1958,Winter,India,Blake Hunter,Speed Skating,Gold,27
1958,Winter,USA,Deborah Garcia,Biathlon,Bronze,27
1958,Winter,Australia,Anthony Daniel,Bobsleigh,Silver,24
1958,Winter,France,Heather Taylor,Biathlon,Silver,34
1958,Winter,South Africa,Kristopher Hicks,Skiing,,22
1958,Winter,Australia,Melissa Wiley,Snowboarding,,36
1958,Winter,Canada,Linda Morales,Biathlon,Gold,21
1958,Winter,South Africa,Sharon Hobbs,Biathlon,,30
