Year,Type,Country,Athlete,Sport,Medal,Age
1960,Winter,Canada,Nichole Adams,Biathlon,Gold,35
1960,Winter,South Africa,Gregory Hanson,Skiing,Bronze,24
1960,Winter,China,Carlos Hendrix,Figure Skating,Bronze,35
1960,Winter,USA,James Allison,Ice Hockey,Silver,40
1960,Winter,Canada,Wyatt Stewart,Skiing,Silver,37
1960,Winter,Italy,Daniel Wise,Snowboarding,,34
1960,Winter,South Korea,Linda Bell,Curling,Bronze,23
1960,Winter,Italy,David Jenkins,Ice Hockey,Gold,24
1960,Winter,Germany,Brenda Haney,Figure Skating,,27
1960,Winter,Canada,Thomas Richards,Bobsleigh,Gold,24
1960,Winter,Australia,Blake Walker,Snowboarding,,22
1960,Winter,Canada,Bryan Wright,Bobsleigh,Silver,32
1960,Winter,USA,Ann Lewis,Speed Skating,Bronze,25
1960,Winter,Japan,Mathew Brown,Biathlon,Bronze,35
1960,Winter,Canada,Rhonda Castro,Biathlon,Gold,30
1960,Winter,Japan,Mariah Bass,Ice Hockey,,30
1960,Winter,Brazil,Holly Payne,Snowboarding,,27
1960,Winter,Canada,Carly Lindsey,Speed Skating,,32
1960,Winter,Brazil,Elizabeth Rivas,Skiing,Silver,27
1960,Winter,China,Devin Rosario,Bobsleigh,Gold,21
1960,Winter,China,Erik Wood,Ice Hockey,Silver,21
1960,Winter,Germany,Mrs. Barbara Baldwin MD,Figure Skating,Silver,39
1960,Winter,Italy,Russell Anderson,Skiing,,31
1960,Winter,South Africa,Tracey Davidson,Ice Hockey,,21
1960,Winter,Canada,Michelle Michael,Skiing,,27
1960,Winter,Japan,Erik Koch Jr.,Curling,,23
1960,Winter,USA,Christina Johnson,Ice Hockey,Bronze,25
1960,Winter,Japan,Michael Crawford,Skiing,Gold,28
1960,Winter,Canada,Guy Lee,Curling,,26
1960,Winter,Australia,Monica Fox,Biathlon,Bronze,19
1960,Winter,France,Mark Green,Ice Hockey,Gold,27
1960,Winter,USA,Gerald White,Curling,Bronze,39
1960,Winter,UK,Elizabeth Nichols,Figure Skating,Gold,29
1960,Winter,Australia,Luke Parks,Snowboarding,,19
1960,Winter,Japan,Timothy Stanley,Speed Skating,Bronze,28
1960,Winter,Canada,Mr. Michael Lozano,Speed Skating,Gold,39
1960,Winter,South Korea,John Smith,Biathlon,Bronze,35
1960,Winter,Russia,Sheila Little,Skiing,,38
1960,Winter,South Africa,Daisy Rodriguez,Figure Skating,,34
1960,Winter,France,Frederick Estrada MD,Biathlon,Gold,34
1960,Winter,Russia,Michaela Barnes,Snowboarding,,30
1960,Winter,USA,Shane Flores,Speed Skating,Gold,37
1960,Winter,China,Kayla Robbins,Curling,Bronze,39
1960,Winter,Australia,Heidi Santos,Bobsleigh,Bronze,37
1960,Winter,Russia,Shane Shepherd,Bobsleigh,Silver,38
1960,Winter,Russia,Christopher Bennett,Speed Skating,Bronze,37
1960,Winter,China,Amanda Ramsey,Speed Skating,Silver,19
1960,Winter,South Africa,Leah Oliver,Ice Hockey,Bronze,23
1960,Winter,Germany,Erin Baker,Speed Skating,Gold,20
1960,Winter,South Africa,Steven Floyd Jr.,Bobsleigh,Gold,40
1960,Winter,USA,Vanessa Jacobs,Figure Skating,,35
1960,Winter,Brazil,Laura Hansen,Bobsleigh,Gold,36
1960,Winter,France,William Koch,Biathlon,Gold,32
1960,Winter,Brazil,Matthew Rogers,Curling,,34
1960,Winter,Australia,Jerry Jones,Curling,Bronze,38
1960,Winter,Canada,Jill Watkins,Speed Skating,Silver,22
1960,Winter,USA,Philip Nguyen,Speed Skating,Gold,35
1960,Winter,France,Matthew Lewis,Speed Skating,Gold,37
1960,Winter,China,Cheryl Sanchez,Skiing,Bronze,30
1960,Winter,China,Douglas Thomas,Biathlon,,23
1960,Winter,China,Lisa Porter,Bobsleigh,Bronze,27
1960,Winter,Italy,Eduardo Kelly,Speed Skating,Silver,26
1960,Winter,Brazil,Debra Reeves,Ice Hockey,Silver,30
1960,Winter,Brazil,Mrs. Kathryn Evans PhD,Snowboarding,Bronze,33
1960,Winter,Brazil,Lisa Medina DDS,Snowboarding,,26
1960,Winter,Italy,Richard Cook,Figure Skating,Silver,29
1960,Winter,USA,Lauren Stevens,Biathlon,,34
1960,Winter,South Korea,Victor Rubio,Bobsleigh,Gold,18
1960,Winter,South Korea,Latoya Charles,Ice Hockey,Bronze,19
1960,Winter,China,Kristina Lopez,Biathlon,Bronze,38
1960,Winter,Brazil,Katherine Mack,Figure Skating,Bronze,35
