Year,Type,Country,Athlete,Sport,Medal,Age
1941,Summer,France,Kelly Rivera,Swimming,,37
1941,Summer,Germany,Robert Hall,Soccer,Bronze,40
1941,Summer,USA,Sean Shelton,Basketball,,25
1941,Summer,USA,Robert Lucas,Weightlifting,Gold,23
1941,Summer,Australia,James Brady,Basketball,,26
1941,Summer,Italy,Elizabeth Kelley,Athletics,,32
1941,Summer,Canada,Benjamin Wise,Boxing,Gold,36
1941,Summer,Canada,Michael Browning,Swimming,,36
1941,Summer,UK,Erin Watts,Rowing,Silver,22
1941,Summer,Australia,Adrian Sampson,Gymnastics,Gold,25
1941,Summer,Germany,Brian Clark,Soccer,,20
1941,Summer,Germany,Charles Logan,Basketball,Gold,22
1941,Summer,USA,Troy Thomas,Rowing,Silver,21
1941,Summer,Brazil,Carrie Davis,Rowing,Gold,28
1941,Summer,South Africa,Debra Vazquez,Basketball,Bronze,36
1941,Summer,Canada,Tiffany Hudson,Rowing,Silver,25
1941,Summer,China,Nicole Johnson,Soccer,,19
1941,Summer,Japan,Corey Rodriguez,Tennis,Bronze,32
1941,Summer,Canada,Kristin Bishop,Tennis,,39
1941,Summer,UK,Emily Merritt,Soccer,Gold,27
1941,Summer,Brazil,Nicole Gardner,Swimming,Gold,27
1941,Summer,South Korea,Priscilla Griffin,Weightlifting,Gold,23
1941,Summer,Germany,James House,Soccer,Bronze,26
1941,Summer,Russia,Colton Neal,Athletics,,37
1941,Summer,UK,Anna Sanchez,Boxing,,39
1941,Summer,Brazil,Amy Baker,Athletics,Silver,32
1941,Summer,South Africa,Dale Nichols,Gymnastics,Gold,28
1941,Summer,Australia,Brandon Brown,Rowing,Gold,28
1941,Summer,India,Brandon Norris,Soccer,Gold,34
1941,Summer,UK,Jessica Mccullough,Weightlifting,Bronze,27
1941,Summer,USA,Angela Ingram,Cycling,,36
1941,Summer,Brazil,Samuel Tran,Swimming,Gold,26
1941,Summer,South Africa,Dylan Brown,Tennis,Silver,31
1941,Summer,South Korea,Matthew Ross,Soccer,Silver,23
1941,Summer,Italy,Jeremy Ramirez,Cycling,Silver,38
1941,Summer,UK,Stacey Hernandez,Swimming,,39
1941,Summer,Germany,Elizabeth Stewart,Cycling,Bronze,28
1941,Summer,Brazil,Angela Davies,Tennis,,31
1941,Summer,South Africa,Jennifer Barker,Tennis,,21
1941,Summer,South Africa,Travis Schneider,Soccer,,21
1941,Summer,Germany,Audrey Hall,Soccer,Gold,19
1941,Summer,South Africa,Elizabeth Sullivan,Swimming,Silver,34
1941,Summer,USA,Dawn Henry,Basketball,Silver,40
1941,Summer,Germany,Chelsea Grimes,Tennis,,34
1941,Summer,China,Kristen Davis,Tennis,Gold,39
1941,Summer,France,Brittany Johnson,Swimming,Bronze,36
1941,Summer,China,Kathryn Davis DDS,Swimming,Silver,27
