Year,Type,Country,Athlete,Sport,Medal,Age
1986,Summer,Japan,Lisa Mccoy,Tennis,,21
1986,Summer,Russia,Dylan Warner,Tennis,Silver,20
1986,Summer,USA,Keith Wilson,Athletics,Gold,25
1986,Summer,Russia,Spencer Hayes,Tennis,Gold,39
1986,Summer,China,Sandy Carter,Rowing,Silver,21
1986,Summer,USA,Linda Allen,Gymnastics,Gold,38
1986,Summer,China,Jennifer Henderson,Athletics,,20
1986,Summer,China,Patrick Lin,Soccer,Bronze,31
1986,Summer,Japan,Jacob Smith,Basketball,,20
1986,Summer,South Korea,Ryan Sanchez,Soccer,Silver,38
1986,Summer,China,Kevin Snow,Gymnastics,,37
1986,Summer,France,Leslie Thompson,Boxing,Bronze,26
1986,Summer,Germany,Natalie Green,Boxing,,24
1986,Summer,USA,Joseph Ortiz,Soccer,Bronze,37
1986,Summer,Canada,Diana Eaton,Boxing,Bronze,35
1986,Summer,Germany,Alexander Best,Cycling,Silver,36
1986,Summer,Russia,Nicolas Ward,Athletics,,28
1986,Summer,Brazil,Jesse King,Cycling,Gold,28
1986,Summer,Japan,Michelle Howard,Swimming,Bronze,31
1986,Summer,Italy,Kimberly Rose,Rowing,,19
1986,Summer,Russia,Wanda Morales,Gymnastics,Gold,24
1986,Summer,Australia,Jodi Fritz,Tennis,Bronze,24
1986,Summer,South Africa,Damon Farmer,Rowing,,32
1986,Summer,South Africa,Matthew Hamilton,Weightlifting,Silver,37
1986,Summer,Australia,Kevin Mcdonald,Soccer,Gold,20
1986,Summer,South Korea,Jonathan Harvey,Rowing,Gold,31
1986,Summer,Germany,Thomas Garcia,Soccer,,22
1986,Summer,South Korea,Maureen Thompson,Tennis,Gold,34
1986,Summer,Russia,Jessica Mora,Cycling,Gold,29
1986,Summer,Germany,Ricardo Gibbs,Cycling,,31
1986,Summer,Italy,Linda Davis,Tennis,Silver,32
1986,Summer,Brazil,Matthew Moore,Tennis,,31
1986,Summer,USA,Cindy Graham,Soccer,Silver,18
1986,Summer,Germany,Chad Vang,Boxing,Silver,34
1986,Summer,Russia,John Brown,Rowing,,22
1986,Summer,USA,Dustin Wong,Rowing,,34
1986,Summer,South Africa,Lance Roberts,Rowing,,26
1986,Summer,China,Chelsey Hammond,Tennis,Silver,29
1986,Summer,Germany,Adam Hernandez,Boxing,,29
1986,Summer,India,Jessica Green,Boxing,Gold,30
1986,Summer,South Korea,Gregory Thompson,Weightlifting,Gold,22
1986,Summer,Japan,Cheyenne Stephens,Rowing,Bronze,22
1986,Summer,India,James Haas,Weightlifting,Silver,28
1986,Summer,Canada,Crystal Yates,Boxing,,27
1986,Summer,Germany,Mindy Dodson,Cycling,Silver,27
1986,Summer,India,Hailey Osborne,Boxing,Bronze,29
1986,Summer,USA,Lauren Hayes,Rowing,Gold,33
1986,Summer,Canada,Daniel Long,Soccer,Bronze,20
1986,Summer,Canada,Jessica Griffin,Rowing,Silver,35
1986,Summer,Canada,Catherine Young,Boxing,Bronze,30
1986,Summer,Canada,Desiree Dawson,Weightlifting,Gold,38
1986,Summer,China,Theresa Anderson,Weightlifting,Bronze,19
1986,Summer,India,Mario Sandoval,Gymnastics,Bronze,23
1986,Summer,Japan,Jacob Holder,Weightlifting,Silver,20
1986,Summer,Canada,Brian Owens,Basketball,Gold,27
1986,Summer,South Korea,Tom Leblanc,Gymnastics,Gold,30
1986,Summer,Russia,Stephanie Murray,Rowing,Silver,22
1986,Summer,China,Eric Mitchell,Rowing,Bronze,20
1986,Summer,South Africa,Angela Jackson,Soccer,Silver,32
1986,Summer,France,Thomas Shaw,Athletics,Gold,39
1986,Summer,Germany,Dr. Douglas Poole,Basketball,Gold,22
1986,Summer,India,Hannah Stephens,Tennis,Bronze,33
1986,Summer,China,Sierra Romero,Weightlifting,Gold,39
1986,Summer,China,Alexandra Heath,Basketball,Silver,38
1986,Summer,South Africa,Caleb Andrews,Rowing,Silver,19
1986,Summer,India,Ariel Martinez,Gymnastics,,19
1986,Summer,Canada,Scott Reed,Tennis,,29
1986,Summer,Japan,John Hall III,Tennis,Bronze,32
1986,Summer,France,Keith Casey,Basketball,Gold,28
1986,Summer,Japan,Cameron Riley,Swimming,,21
1986,Summer,South Africa,Cassandra Hoffman,Weightlifting,,19
1986,Summer,Russia,Lauren Martin,Soccer,Silver,27
1986,Summer,Japan,Kevin Schaefer,Swimming,,21
1986,Summer,India,Michelle Smith PhD,Athletics,,34
1986,Summer,South Africa,Richard Jordan,Swimming,Gold,26
1986,Summer,China,Aaron Blankenship,Boxing,Bronze,20
1986,Summer,Italy,Anthony Nelson,Weightlifting,Bronze,21
1986,Summer,China,Sydney Anderson,Athletics,Gold,39
1986,Summer,Canada,Shaun Washington,Basketball,Bronze,23
1986,Summer,Canada,John Adams,Soccer,,34
1986,Summer,South Korea,David Brown,Swimming,Bronze,40
1986,Summer,South Korea,Steven Sutton,Weightlifting,Bronze,24
1986,Summer,Canada,Amber Dorsey,Rowing,Silver,28
1986,Summer,UK,Robert Villanueva,Cycling,Bronze,31
1986,Summer,India,James Baker,Tennis,Bronze,19
1986,Summer,Canada,Stacy Bridges,Swimming,Silver,26
1986,Summer,South Africa,Brandi Cole,Soccer,Bronze,24
1986,Summer,Australia,Dr. Mark Wong,Basketball,Gold,35
1986,Summer,Australia,Mr. Stephen White,Tennis,,40
1986,Summer,India,Sarah Carter,Tennis,Bronze,21
1986,Summer,Australia,Linda Wiley,Gymnastics,Gold,19
1986,Summer,Brazil,Patrick Rodriguez DVM,Swimming,Silver,25
1986,Summer,South Africa,Vanessa Ward,Tennis,Gold,18
1986,Summer,Canada,Mary Black,Soccer,Silver,33
1986,Summer,Canada,Nicole Williamson,Cycling,Gold,37
1986,Summer,USA,Ernest Macias,Gymnastics,Gold,22
1986,Summer,South Korea,Diana Rice,Cycling,Bronze,34
1986,Summer,India,Isaiah Vincent,Athletics,Bronze,29
1986,Summer,Canada,Catherine Short,Athletics,,20
1986,Summer,UK,Jaime Cole,Weightlifting,Silver,23
1986,Summer,Japan,James Stewart,Athletics,Silver,20
1986,Summer,India,Nicole Hunt,Rowing,Gold,20
1986,Summer,Germany,Kerry Russell PhD,Rowing,,21
1986,Summer,Italy,Timothy Brown,Cycling,Silver,40
1986,Summer,South Africa,Nicole Smith,Boxing,,23
1986,Summer,Italy,Larry Martinez,Weightlifting,,25
1986,Summer,South Africa,Christopher Obrien,Swimming,Bronze,19
1986,Summer,USA,Randy Miller,Weightlifting,Gold,30
1986,Summer,Australia,Melissa Mason,Athletics,Silver,35
1986,Summer,Brazil,Jessica Sandoval,Rowing,,22
1986,Summer,USA,Jerry Jones,Tennis,Gold,29
1986,Summer,Germany,Ronald Nunez,Basketball,,18
1986,Summer,France,Linda Miller,Rowing,Gold,27
1986,Summer,Australia,Megan Hill,Soccer,,25
1986,Summer,India,Oscar Gonzales,Athletics,Gold,29
1986,Summer,South Africa,Brian Smith,Athletics,Silver,33
1986,Summer,Japan,Jocelyn Rogers,Cycling,Gold,39
