Year,Type,Country,Athlete,Sport,Medal,Age
1949,Winter,Russia,Joan Foster,Curling,Bronze,34
1949,Winter,France,Oscar Chang,Bobsleigh,Bronze,40
1949,Winter,UK,Angela Smith,Biathlon,Silver,33
1949,Winter,Italy,Steven Anderson,Ice Hockey,,31
1949,Winter,Russia,Sheila Lester,Speed Skating,Silver,37
1949,Winter,South Africa,David Hodges,Curling,Silver,35
1949,Winter,Brazil,Diana Miller,Skiing,Silver,28
1949,Winter,USA,Jessica Santana,Snowboarding,,39
1949,Winter,South Africa,Ray Jackson,Ice Hockey,Bronze,24
1949,Winter,China,John Bruce,Bobsleigh,Silver,32
1949,Winter,France,Isaac Oliver,Figure Skating,Gold,35
1949,Winter,Russia,Gregory Forbes,Figure Skating,Bronze,27
1949,Winter,USA,Tara Boone,Ice Hockey,Bronze,29
1949,Winter,France,Richard Harrison,Skiing,Bronze,24
1949,Winter,South Korea,Matthew Thompson,Biathlon,Bronze,22
1949,Winter,Germany,Christina Bernard,Figure Skating,Gold,39
1949,Winter,Japan,Lindsay Santana,Bobsleigh,Gold,26
1949,Winter,France,Jennifer Baker,Figure Skating,,32
1949,Winter,South Korea,Thomas Hill,Figure Skating,Silver,25
1949,Winter,France,Jonathan Morales,Snowboarding,Silver,32
1949,Winter,South Korea,Olivia Hickman,Bobsleigh,Bronze,30
1949,Winter,Germany,David Smith,Speed Skating,Gold,34
1949,Winter,Russia,Chad Cameron,Figure Skating,Silver,23
1949,Winter,India,Tasha Norton,Figure Skating,Bronze,26
1949,Winter,Germany,Robert Flores,Curling,,26
1949,Winter,Australia,Raven Jackson,Biathlon,Bronze,35
1949,Winter,Brazil,Heather Diaz,Figure Skating,Bronze,26
1949,Winter,India,Kelly Hanna,Figure Skating,Bronze,18
1949,Winter,China,Andrew Whitehead,Skiing,Gold,20
1949,Winter,Canada,Danny Rivera,Skiing,Silver,30
1949,Winter,Russia,Kevin Figueroa,Curling,,21
1949,Winter,France,Kevin Cooley,Figure Skating,Bronze,29
1949,Winter,USA,Isabel Stone,Snowboarding,Gold,34
1949,Winter,Germany,Dr. Rose Foster,Curling,Gold,32
1949,Winter,USA,Donald Flores,Curling,Bronze,34
1949,Winter,Russia,Emily Adams,Figure Skating,Silver,20
1949,Winter,Brazil,Michael Garcia,Ice Hockey,Bronze,19
1949,Winter,Canada,Natalie Hill,Figure Skating,Silver,26
1949,Winter,South Africa,Nicholas Hall,Speed Skating,Bronze,25
1949,Winter,India,Andrea Moore,Figure Skating,Silver,36
1949,Winter,UK,David Baker,Biathlon,,28
1949,Winter,Brazil,Julie Marshall,Biathlon,,28
1949,Winter,Australia,Michael Solis,Figure Skating,Bronze,34
1949,Winter,USA,Devin Smith,Biathlon,Gold,34
1949,Winter,Japan,Craig Kramer,Ice Hockey,Gold,30
1949,Winter,South Africa,Michelle Martinez,Biathlon,Silver,18
1949,Winter,Germany,Mary Kim,Figure Skating,Bronze,32
1949,Winter,France,Steven Graham,Biathlon,Gold,33
1949,Winter,Germany,Mr. Jeffrey Contreras,Ice Hockey,Bronze,36
1949,Winter,Brazil,Kevin Martin,Ice Hockey,,36
1949,Winter,Japan,Jerry Goodman,Biathlon,Bronze,23
1949,Winter,France,Joel Gill PhD,Skiing,Bronze,28
1949,Winter,USA,Randy Walker,Curling,,30
1949,Winter,Canada,Perry Brown,Speed Skating,,39
1949,Winter,Russia,Stacey Green,Ice Hockey,Silver,23
1949,Winter,China,Willie Hart,Bobsleigh,,33
1949,Winter,USA,Nicholas Perez,Biathlon,,26
1949,Winter,Canada,Sarah Stone,Bobsleigh,Gold,28
1949,Winter,USA,Jose Smith,Figure Skating,,32
1949,Winter,China,Paula Woods,Ice Hockey,Silver,34
1949,Winter,South Korea,Adam Rice,Biathlon,,28
1949,Winter,India,Nicole Lawson,Speed Skating,Bronze,27
1949,Winter,Italy,Michelle Pennington,Ice Hockey,Silver,33
1949,Winter,South Korea,Sean Ball,Speed Skating,,32
1949,Winter,UK,Shelly Brown,Skiing,Silver,28
1949,Winter,China,Kimberly Nixon,Bobsleigh,Bronze,25
1949,Winter,Australia,Caroline Davis,Speed Skating,,18
1949,Winter,South Africa,Danielle Perkins,Ice Hockey,,27
1949,Winter,Brazil,Amy Vargas,Skiing,Bronze,40
1949,Winter,Russia,Sherry Lee MD,Figure Skating,Gold,32
1949,Winter,Australia,Christopher Green,Curling,Gold,28
1949,Winter,India,Joshua Chen,Speed Skating,Gold,24
1949,Winter,South Korea,Keith Kelly,Ice Hockey,,33
1949,Winter,UK,Cassandra Peterson,Skiing,Gold,32
1949,Winter,Russia,David Palmer,Snowboarding,Gold,20
1949,Winter,Brazil,Pamela Nguyen,Speed Skating,Gold,39
1949,Winter,Russia,Timothy Delgado,Snowboarding,,22
1949,Winter,Japan,David Flores,Biathlon,Gold,33
1949,Winter,Brazil,Dennis Spencer,Speed Skating,Bronze,38
1949,Winter,Canada,Vanessa Burke,Ice Hockey,Silver,33
1949,Winter,China,Allen Rodgers,Ice Hockey,,18
1949,Winter,Japan,Jason Torres,Skiing,,22
1949,Winter,Australia,Mrs. Erica Reilly DDS,Figure Skating,,25
1949,Winter,France,Clifford Martinez MD,Speed Skating,Silver,30
1949,Winter,Australia,Alan Mendoza,Biathlon,Bronze,29
1949,Winter,Canada,Joseph Foster,Curling,,23
1949,Winter,Japan,Matthew Adams,Ice Hockey,Silver,39
1949,Winter,Germany,Kevin Blankenship,Biathlon,Bronze,32
1949,Winter,South Korea,Rhonda Mcguire,Speed Skating,,31
1949,Winter,Australia,Christopher Daniels,Bobsleigh,,23
1949,Winter,South Korea,Christopher Andrews,Snowboarding,,39
1949,Winter,South Korea,Debra Mcclain,Biathlon,Gold,26
1949,Winter,UK,Gabriel Fletcher,Figure Skating,Bronze,21
1949,Winter,China,Kevin Rodriguez,Curling,,23
1949,Winter,Canada,Cassandra Cooper,Skiing,Bronze,26
1949,Winter,Italy,Denise Gilbert,Curling,Silver,27
1949,Winter,China,Jessica Garcia,Biathlon,,35
1949,Winter,South Korea,Erika Holland,Curling,Bronze,28
1949,Winter,China,Robert Cochran,Bobsleigh,Bronze,18
1949,Winter,Brazil,Holly Lindsey,Curling,Silver,25
1949,Winter,Russia,Joshua Kirk,Snowboarding,Silver,32
1949,Winter,Italy,Mary Mcdaniel,Figure Skating,Gold,34
1949,Winter,Germany,Ebony Russell,Curling,Silver,38
1949,Winter,USA,Bobby Quinn,Speed Skating,Silver,28
1949,Winter,USA,Tina Chapman,Speed Skating,Silver,27
1949,Winter,Canada,Diana Drake,Snowboarding,Bronze,24
1949,Winter,China,Nicholas Villarreal,Biathlon,Silver,29
1949,Winter,Japan,Shelby Berry,Speed Skating,Bronze,35
1949,Winter,South Korea,Joshua Dillon,Skiing,,24
1949,Winter,India,Chelsey Ward,Skiing,Gold,29
1949,Winter,USA,Brandi Martinez,Curling,Silver,39
1949,Winter,South Africa,Kathryn Arnold DVM,Speed Skating,Bronze,18
1949,Winter,Brazil,Daniel Lee,Curling,Gold,23
1949,Winter,UK,Karen Miller,Bobsleigh,,33
1949,Winter,South Africa,Jasmine Parker,Snowboarding,Gold,37
1949,Winter,Japan,Bianca Perez,Snowboarding,Gold,18
1949,Winter,South Africa,Troy Martinez,Biathlon,Gold,30
1949,Winter,Russia,Kristina Allen,Bobsleigh,,37
1949,Winter,Japan,Larry Hill,Bobsleigh,,38
1949,Winter,Brazil,Diana Cox,Snowboarding,,36
1949,Winter,France,Michael Thornton,Skiing,Silver,30
1949,Winter,Italy,John Santiago,Curling,,27
1949,Winter,Australia,Ryan Freeman,Figure Skating,Silver,22
1949,Winter,Russia,William Rhodes,Figure Skating,Gold,36
1949,Winter,China,Timothy Ward,Ice Hockey,Gold,28
1949,Winter,France,Jamie Washington,Biathlon,,32
1949,Winter,China,Julie Diaz,Ice Hockey,Silver,34
1949,Winter,UK,Wendy Freeman,Figure Skating,Gold,28
1949,Winter,USA,Mark Calderon,Snowboarding,,26
1949,Winter,Germany,Ashley Mack,Ice Hockey,,26
1949,Winter,India,Brian Harrison,Figure Skating,Silver,27
1949,Winter,Canada,Billy Boyer,Figure Skating,Gold,20
1949,Winter,Canada,Corey Avila,Curling,,35
1949,Winter,Russia,Laura Alvarez,Bobsleigh,Silver,38
1949,Winter,Brazil,Dwayne Williams,Figure Skating,,36
1949,Winter,Germany,Tami Donovan,Curling,Bronze,30
1949,Winter,Japan,Deborah Stewart,Bobsleigh,Silver,31
1949,Winter,Canada,Richard Ramos,Skiing,Silver,35
1949,Winter,UK,Ralph Barber,Skiing,,31
1949,Winter,South Korea,Jason Curtis,Snowboarding,Silver,29
1949,Winter,Brazil,Chris Ballard,Ice Hockey,,28
1949,Winter,Russia,Julie Stone,Ice Hockey,Silver,18
1949,Winter,Germany,Sheena Young,Figure Skating,Gold,30
1949,Winter,Germany,Kathryn Moore,Ice Hockey,Gold,37
1949,Winter,South Korea,Cameron Chang,Curling,,25
1949,Winter,Brazil,Lisa Kirby DDS,Speed Skating,Bronze,39
1949,Winter,Russia,Dr. Roberta Santana,Biathlon,,19
1949,Winter,UK,Danny Palmer,Curling,,20
1949,Winter,Japan,Theresa Nichols,Figure Skating,,39
1949,Winter,Italy,Patrick Walker,Figure Skating,Gold,36
1949,Winter,Australia,Laura Velez,Ice Hockey,Gold,18
1949,Winter,Australia,Jamie Lawrence,Speed Skating,Gold,26
1949,Winter,South Africa,Stephen Scott,Speed Skating,Gold,21
1949,Winter,USA,Andre Smith,Skiing,Gold,19
1949,Winter,China,Denise Smith,Curling,Bronze,25
1949,Winter,Russia,Anna Cantu,Snowboarding,Bronze,32
1949,Winter,USA,Joel Turner,Biathlon,,22
1949,Winter,France,Michael Williams,Ice Hockey,Gold,31
1949,Winter,UK,Ashley Willis,Skiing,,35
1949,Winter,South Africa,Emily White,Curling,Silver,31
1949,Winter,Japan,Stacey Wilson,Skiing,Gold,38
1949,Winter,France,Lee Ellis,Curling,Bronze,24
1949,Winter,Canada,Andrea Jones,Ice Hockey,,33
1949,Winter,Brazil,Carol Harmon,Biathlon,Silver,20
1949,Winter,France,Robin Adkins,Curling,Gold,36
1949,Winter,Germany,Kristy Clark,Bobsleigh,,39
1949,Winter,China,Kathy Scott,Curling,Silver,39
1949,Winter,UK,Katherine Lawson,Bobsleigh,Bronze,22
1949,Winter,Brazil,Michelle Guzman,Curling,Bronze,30
1949,Winter,Germany,Daniel Williams,Bobsleigh,Silver,19
1949,Winter,Germany,Christopher Hunter,Ice Hockey,Silver,31
1949,Winter,Australia,Allison Solomon,Speed Skating,Bronze,26
1949,Winter,UK,Joseph Bell,Curling,Bronze,34
1949,Winter,USA,Bethany Ingram,Speed Skating,Gold,27
1949,Winter,USA,Jerry Scott,Biathlon,Bronze,38
