Year,Type,Country,Athlete,Sport,Medal,Age
1903,Summer,India,Gregory Vazquez,Rowing,Gold,28
1903,Summer,France,Joseph Peterson,Basketball,Silver,30
1903,Summer,India,Dennis Garcia,Cycling,,27
1903,Summer,Japan,Alexandra Wolf,Swimming,,37
1903,Summer,Italy,Dr. Jamie Sims DDS,Rowing,Silver,32
1903,Summer,France,Brooke Pace,Swimming,Gold,39
1903,Summer,Canada,Raven Gonzales,Swimming,Silver,29
1903,Summer,Russia,Vickie Reyes,Gymnastics,Silver,35
1903,Summer,Canada,Emily Johnson,Soccer,,35
1903,Summer,USA,Jennifer Melton,Soccer,Gold,28
1903,Summer,Germany,Cesar Brown,Athletics,Bronze,32
1903,Summer,South Africa,Bailey Armstrong,Cycling,,39
1903,Summer,France,Danielle Delgado,Swimming,Gold,26
1903,Summer,Brazil,Timothy Flores,Gymnastics,Gold,30
1903,Summer,Brazil,Nicole Chang,Weightlifting,Gold,31
1903,Summer,Japan,Lori Schmidt,Rowing,,33
1903,Summer,Germany,Christina Becker,Boxing,Silver,24
1903,Summer,Italy,Victoria Martin,Weightlifting,Bronze,28
1903,Summer,USA,Tanner Berry,Rowing,Bronze,38
1903,Summer,Japan,Richard Rice,Athletics,Gold,27
1903,Summer,South Korea,Scott Gardner,Athletics,Silver,25
1903,Summer,France,Susan Jordan,Rowing,Silver,35
1903,Summer,Australia,Jeffrey Horn,Athletics,,25
1903,Summer,Japan,Peter Harris,Athletics,Silver,32
1903,Summer,Germany,Lisa Byrd,Cycling,Gold,33
1903,Summer,Germany,Dr. Kenneth Patterson,Basketball,,38
1903,Summer,India,Mrs. Christina Williams DVM,Boxing,,37
1903,Summer,UK,Sarah Marks,Gymnastics,Bronze,19
1903,Summer,South Korea,Charles Rodgers,Basketball,Silver,21
1903,Summer,Brazil,Brian Hicks,Cycling,Bronze,20
1903,Summer,Japan,Curtis Garcia,Weightlifting,Bronze,39
1903,Summer,Japan,Mrs. Tiffany Herring,Weightlifting,Gold,26
1903,Summer,South Africa,Katie Cohen,Boxing,Bronze,35
1903,Summer,South Korea,Brenda Boyer,Soccer,Bronze,30
1903,Summer,Brazil,Samuel Montes,Swimming,,31
1903,Summer,South Africa,Lance Anderson,Soccer,Silver,23
1903,Summer,China,John Davis,Swimming,Gold,37
1903,Summer,Russia,Michele Rodriguez,Athletics,,25
1903,Summer,Canada,Susan Vargas,Swimming,,30
1903,Summer,Australia,Chad Miller,Cycling,,33
1903,Summer,USA,Sheila Harvey,Gymnastics,Bronze,20
1903,Summer,France,Tara Walter,Swimming,Silver,35
1903,Summer,Italy,Sarah Garner,Gymnastics,Bronze,33
1903,Summer,Russia,Charles Gamble,Soccer,Gold,30
1903,Summer,Germany,Danny Barber,Weightlifting,Silver,27
1903,Summer,South Africa,Brian Fletcher,Tennis,,30
1903,Summer,Australia,Courtney Thompson,Cycling,Gold,19
1903,Summer,Brazil,Yvonne Morris,Gymnastics,Silver,38
1903,Summer,Australia,Omar Robinson,Rowing,Silver,32
1903,Summer,USA,Rebecca Castillo,Basketball,Gold,30
1903,Summer,Germany,Chelsea Harper,Soccer,Gold,23
1903,Summer,Japan,Molly Hernandez,Boxing,Silver,29
1903,Summer,Japan,Tom Smith,Basketball,,30
1903,Summer,Italy,Christopher Weber,Boxing,,31
1903,Summer,France,Rachel Anderson,Rowing,Gold,31
1903,Summer,France,Michael Gonzalez,Soccer,Silver,38
1903,Summer,India,Mr. Juan Olson,Swimming,Silver,20
1903,Summer,Brazil,Maria Zuniga,Soccer,Silver,18
1903,Summer,South Africa,Eddie Mason,Soccer,Silver,29
1903,Summer,Germany,Bruce Schwartz,Athletics,Bronze,29
1903,Summer,Russia,Tabitha Johnston,Tennis,Gold,34
1903,Summer,Brazil,Dana Preston,Swimming,Bronze,27
1903,Summer,South Korea,Brian Glenn,Gymnastics,Bronze,29
1903,Summer,China,Jennifer Barrett,Soccer,Gold,37
1903,Summer,Japan,Louis Allen,Athletics,,35
1903,Summer,Australia,Mrs. Elizabeth Hill,Boxing,Bronze,25
1903,Summer,India,Holly Shaw,Weightlifting,Bronze,37
1903,Summer,China,Michael White,Soccer,Bronze,39
1903,Summer,South Africa,Suzanne Griffin,Cycling,Gold,23
1903,Summer,UK,Kenneth Shepherd,Cycling,Bronze,40
1903,Summer,UK,Laura Booker,Boxing,Silver,39
1903,Summer,China,Sandra Wyatt,Weightlifting,Silver,35
1903,Summer,Germany,Kevin Robles,Boxing,Bronze,38
1903,Summer,South Africa,James Baker,Weightlifting,,29
1903,Summer,France,Alicia Frazier,Swimming,Silver,31
1903,Summer,South Africa,Peter Morrow,Swimming,Gold,35
1903,Summer,UK,John Williams,Boxing,Silver,19
1903,Summer,Germany,Jacqueline Thomas,Swimming,Bronze,20
1903,Summer,Canada,Michael Miller,Boxing,,25
1903,Summer,South Korea,Anthony Ingram,Soccer,Gold,30
1903,Summer,Canada,Cindy Dickerson,Boxing,,28
1903,Summer,Australia,Jason Friedman,Athletics,Silver,28
1903,Summer,China,Brianna Chapman,Boxing,Silver,29
1903,Summer,France,Elizabeth Ross,Boxing,Silver,24
1903,Summer,UK,Jeffrey Pace,Tennis,,34
1903,Summer,India,Traci Miller,Boxing,,19
1903,Summer,India,Patricia Martinez,Weightlifting,Bronze,33
1903,Summer,Brazil,Carrie Porter,Soccer,,38
1903,Summer,India,Jack Ellis,Gymnastics,Gold,24
1903,Summer,USA,Janet Hensley,Swimming,Bronze,33
1903,Summer,UK,David Lopez,Cycling,Gold,19
1903,Summer,UK,Christopher Roberts,Soccer,Gold,33
1903,Summer,Japan,Ryan Kelly,Basketball,Silver,18
1903,Summer,Australia,Raymond Cochran,Soccer,Silver,29
1903,Summer,India,Jeffrey Martinez,Cycling,Gold,24
1903,Summer,Brazil,Tonya Miranda,Basketball,Silver,39
1903,Summer,Germany,Karen Mcdonald,Rowing,,34
1903,Summer,France,Bradley Fowler,Weightlifting,Silver,22
1903,Summer,UK,Daniel Hendricks,Gymnastics,Gold,34
1903,Summer,UK,Gregory Montgomery,Gymnastics,,37
1903,Summer,USA,Joseph Bullock,Rowing,Silver,32
1903,Summer,Japan,Susan Haas,Boxing,Bronze,23
1903,Summer,South Africa,Tara Dunn,Tennis,,39
1903,Summer,South Africa,Sharon Hernandez,Boxing,,33
1903,Summer,UK,Stephanie Murphy,Boxing,Gold,37
1903,Summer,Australia,Maria Howe,Weightlifting,Silver,20
1903,Summer,South Africa,Katherine Moore,Gymnastics,Silver,26
1903,Summer,South Africa,Austin Ward,Tennis,,24
1903,Summer,South Korea,Misty Flowers,Tennis,,35
1903,Summer,Brazil,Rebekah Dorsey PhD,Basketball,Gold,29
1903,Summer,Japan,Amanda Smith,Basketball,Silver,20
1903,Summer,Italy,Jeffrey Espinoza,Cycling,Bronze,29
1903,Summer,Canada,Curtis Freeman,Boxing,Gold,30
1903,Summer,Germany,Lynn Jones,Tennis,Silver,33
1903,Summer,France,Lee Brown,Weightlifting,,40
1903,Summer,China,Michael Abbott,Tennis,Bronze,29
1903,Summer,China,Kyle Jones,Swimming,Silver,33
1903,Summer,Russia,Christopher Boone,Swimming,Silver,38
1903,Summer,Russia,Johnathan Mathis,Cycling,Silver,33
1903,Summer,Italy,Jordan Saunders,Tennis,Bronze,28
1903,Summer,Russia,Melinda Banks,Tennis,Silver,21
1903,Summer,South Korea,Erica Kirk,Swimming,Silver,30
1903,Summer,Germany,David Osborne,Basketball,Silver,24
1903,Summer,Italy,Donna James,Weightlifting,Gold,37
1903,Summer,Australia,Nicole Tyler,Swimming,Gold,30
1903,Summer,USA,Mr. James Nelson,Athletics,Silver,24
1903,Summer,Japan,Christina Mills,Rowing,Bronze,21
1903,Summer,South Korea,Michael Diaz,Soccer,,35
1903,Summer,UK,Carlos Wilson,Athletics,Silver,39
1903,Summer,Russia,Julia Stevens,Basketball,Silver,21
1903,Summer,Brazil,Alexa Hudson,Athletics,,22
1903,Summer,UK,Sandra Cervantes,Swimming,Gold,37
1903,Summer,Russia,Angela Garcia,Basketball,,38
1903,Summer,France,Stephanie Allen,Basketball,,38
1903,Summer,Brazil,Jesse Jimenez,Basketball,Silver,35
1903,Summer,Russia,Kathryn Wise,Basketball,,24
1903,Summer,China,Adam Smith,Soccer,Silver,28
1903,Summer,Italy,Jeremy Norton,Gymnastics,Silver,33
1903,Summer,India,Helen Morales,Basketball,Bronze,27
1903,Summer,Russia,James Diaz,Athletics,Silver,28
1903,Summer,Germany,Larry Todd,Tennis,Gold,31
1903,Summer,Canada,Eric Campbell,Soccer,Bronze,31
1903,Summer,Canada,Krista Jackson,Athletics,Gold,28
1903,Summer,Japan,Deborah Simmons,Soccer,Silver,35
1903,Summer,Italy,Tamara Bruce,Rowing,,32
1903,Summer,Brazil,Rachel Horn,Tennis,Silver,33
1903,Summer,USA,Jonathan Larson,Boxing,Gold,30
1903,Summer,Germany,Frank Hardy,Soccer,,21
1903,Summer,France,Michael Ruiz,Swimming,Silver,21
1903,Summer,China,Robert Bennett,Rowing,Gold,35
1903,Summer,UK,Kelly Jackson,Athletics,Gold,25
1903,Summer,South Africa,Roy Mills,Basketball,Gold,26
1903,Summer,Italy,Monica Chen,Boxing,Gold,30
1903,Summer,Australia,Jonathan Brooks,Athletics,,40
1903,Summer,Germany,Vickie Lyons,Soccer,Bronze,20
1903,Summer,Italy,Kayla Bauer,Soccer,,19
1903,Summer,China,Cynthia Long,Weightlifting,,25
1903,Summer,Germany,Brandon Reyes,Cycling,Gold,36
1903,Summer,South Africa,Natalie Diaz,Swimming,Gold,38
1903,Summer,Russia,Samantha Smith,Basketball,,21
1903,Summer,Canada,Allison Small,Boxing,,37
1903,Summer,Italy,Nichole Fox,Soccer,Bronze,22
1903,Summer,Russia,Angela Bird,Cycling,Bronze,18
1903,Summer,Germany,Paul Evans,Swimming,Silver,23
1903,Summer,USA,Dawn Goodwin,Swimming,Silver,18
1903,Summer,South Korea,Susan Yates,Cycling,Gold,22
1903,Summer,Russia,Michael Cooper,Boxing,,28
1903,Summer,USA,Michael Jones,Athletics,,31
1903,Summer,UK,Tiffany Stewart,Soccer,Silver,31
