Year,Type,Country,Athlete,Sport,Medal,Age
1896,Summer,India,Teresa Jones,Tennis,Silver,23
1896,Summer,South Korea,Brett Miller,Basketball,Silver,22
1896,Summer,South Africa,Megan Chan,Weightlifting,Bronze,37
1896,Summer,China,Yvonne Richardson,Gymnastics,Silver,30
1896,Summer,Australia,Natalie Nicholson,Tennis,,31
1896,Summer,China,Daniel Williams,Cycling,Silver,20
1896,Summer,South Africa,Jessica Wolfe,Athletics,,33
1896,Summer,China,Francisco Martinez,Tennis,Silver,27
1896,Summer,Japan,Jared Hayes,Soccer,,35
1896,Summer,Japan,Julia Rose,Athletics,Silver,39
1896,Summer,Japan,Scott Ritter,Boxing,,37
1896,Summer,Australia,Christina Sanchez,Swimming,,23
1896,Summer,Russia,Derek Clayton,Swimming,,32
1896,Summer,Australia,Thomas Reed,Tennis,Gold,23
1896,Summer,Canada,Crystal Lewis,Gymnastics,Silver,19
1896,Summer,France,Dr. Dominique Wilson,Boxing,,30
1896,Summer,India,Michelle Howard,Athletics,,28
1896,Summer,France,Margaret King,Gymnastics,Bronze,19
1896,Summer,South Africa,Roy Harrison,Tennis,Silver,36
1896,Summer,Russia,Jennifer Christian,Rowing,Silver,32
1896,Summer,India,Lisa Williams,Boxing,,30
1896,Summer,Italy,David Frank,Cycling,,32
1896,Summer,India,Matthew Moreno,Rowing,Silver,35
1896,Summer,Brazil,Richard Cook,Athletics,Gold,18
1896,Summer,South Africa,Brian Thompson,Athletics,Bronze,20
1896,Summer,South Korea,Adam Smith,Boxing,Silver,19
1896,Summer,India,Marcus Hill,Gymnastics,Bronze,33
1896,Summer,China,Sean Weber,Athletics,Gold,37
1896,Summer,South Korea,Jessica Howard,Boxing,Bronze,31
1896,Summer,China,Gregory Reed,Cycling,,36
1896,Summer,France,Jamie Strong,Swimming,Bronze,40
1896,Summer,France,Ethan Copeland,Cycling,,20
1896,Summer,France,Nathan Terry,Tennis,Bronze,38
1896,Summer,Russia,Joshua Snyder,Soccer,Silver,18
1896,Summer,France,Michele Patton,Soccer,Bronze,37
1896,Summer,South Korea,Erin Miller,Cycling,,38
1896,Summer,France,Kristen Nguyen,Swimming,Bronze,30
1896,Summer,Japan,Regina Riggs,Boxing,,38
1896,Summer,Russia,Corey Taylor,Soccer,,33
1896,Summer,UK,Carrie Norris,Swimming,Bronze,18
1896,Summer,South Korea,Michael Mckinney,Tennis,Gold,39
1896,Summer,Brazil,Cindy Brock,Cycling,Bronze,27
1896,Summer,Brazil,Derek Smith,Cycling,Bronze,40
1896,Summer,South Korea,Leslie Griffin PhD,Tennis,Gold,26
1896,Summer,Germany,Mary Adams,Tennis,Silver,27
1896,Summer,China,Christina Wilson,Boxing,,25
1896,Summer,South Africa,Brian Moore,Boxing,Bronze,18
1896,Summer,Australia,Laura Harrison,Swimming,,27
1896,Summer,USA,Melissa Estes,Cycling,Silver,29
1896,Summer,Italy,Sarah Rodriguez,Athletics,Bronze,23
1896,Summer,Australia,John Santana,Tennis,Gold,38
1896,Summer,South Africa,Kayla Guzman,Weightlifting,Silver,24
1896,Summer,USA,Jennifer Farmer,Gymnastics,Gold,20
1896,Summer,Japan,Brandon Choi,Athletics,Gold,25
1896,Summer,Canada,Bryan Owens,Tennis,,24
1896,Summer,South Africa,Lisa Ashley,Swimming,Gold,21
1896,Summer,China,Jesse Martinez,Tennis,Silver,32
1896,Summer,Germany,Bruce Mcdonald,Basketball,Bronze,35
1896,Summer,China,Marissa Ward,Athletics,,35
1896,Summer,Canada,Theresa Rodriguez,Swimming,Silver,39
1896,Summer,Brazil,Christina Beard,Tennis,Silver,33
1896,Summer,South Korea,Robin Guerrero,Cycling,Silver,20
1896,Summer,India,Linda Gonzalez,Cycling,Gold,19
1896,Summer,Canada,Mrs. Yolanda James DDS,Cycling,Gold,20
1896,Summer,Canada,Katherine Davis,Soccer,Gold,27
1896,Summer,Italy,Janet Perry,Soccer,Silver,27
1896,Summer,Germany,Susan Beltran,Swimming,Silver,32
1896,Summer,Russia,Stephanie Gilbert,Gymnastics,Silver,38
1896,Summer,Japan,Kathleen Farmer,Basketball,,36
1896,Summer,South Africa,Richard Barnes,Weightlifting,Bronze,23
1896,Summer,Australia,Caleb Stephenson,Soccer,Gold,38
1896,Summer,France,Shannon Henderson,Swimming,Bronze,19
1896,Summer,South Africa,Mrs. Deanna Curry,Rowing,Silver,30
1896,Summer,UK,Steven Williams,Swimming,,38
1896,Summer,UK,Terry Franklin,Tennis,Silver,33
1896,Summer,USA,David Gonzalez,Basketball,Bronze,18
1896,Summer,USA,Laurie Smith,Gymnastics,,30
1896,Summer,USA,Jacob Tyler,Gymnastics,Gold,32
1896,Summer,USA,Jennifer Cunningham,Boxing,Silver,27
1896,Summer,Russia,Katie Oliver,Gymnastics,Gold,26
1896,Summer,Germany,John Hernandez,Soccer,Silver,27
1896,Summer,Australia,Robert Gomez,Weightlifting,Gold,31
1896,Summer,France,Audrey Stanley,Rowing,Gold,33
1896,Summer,Japan,Danielle Keller,Tennis,Silver,35
1896,Summer,Germany,Sandra Murphy,Weightlifting,Gold,38
1896,Summer,South Korea,John Black,Basketball,,29
1896,Summer,India,Yesenia Gomez,Weightlifting,Gold,36
1896,Summer,Canada,Meghan Carpenter,Athletics,Bronze,20
1896,Summer,India,Kristina Smith,Soccer,Bronze,24
1896,Summer,South Korea,Michael Watson,Cycling,Silver,31
1896,Summer,South Africa,Christopher Henry MD,Tennis,Bronze,35
1896,Summer,Brazil,Erin Woods,Tennis,Silver,38
1896,Summer,Brazil,Alejandra Williams,Basketball,Gold,30
1896,Summer,Russia,Dr. Kevin Holland,Soccer,,28
1896,Summer,Australia,Ronald Compton,Cycling,Bronze,18
1896,Summer,Germany,Elaine Dominguez,Swimming,Silver,39
1896,Summer,South Africa,Mary Haney,Basketball,Silver,22
1896,Summer,Canada,John Stewart,Gymnastics,Bronze,40
1896,Summer,USA,Jason King,Basketball,Silver,29
1896,Summer,USA,David Fowler,Athletics,,31
1896,Summer,Russia,Timothy Macias III,Weightlifting,Gold,27
1896,Summer,UK,Michael Walker,Basketball,Bronze,22
1896,Summer,France,Joanna Flores,Basketball,Bronze,24
1896,Summer,Italy,Mark Guzman,Athletics,Bronze,39
1896,Summer,UK,Marc Yu,Swimming,Silver,21
1896,Summer,Russia,James Reese,Tennis,Bronze,23
1896,Summer,Russia,Mr. Scott Johnson,Tennis,Silver,38
1896,Summer,China,Laura Ferguson,Rowing,,19
1896,Summer,UK,Trevor Martinez,Boxing,Gold,39
1896,Summer,Germany,William Drake,Weightlifting,Bronze,27
1896,Summer,South Africa,Laura Brock,Athletics,,31
1896,Summer,France,Andrea Hughes,Weightlifting,Silver,38
1896,Summer,UK,Latoya Rosario,Athletics,,31
1896,Summer,South Korea,Catherine Carr,Gymnastics,Silver,33
1896,Summer,UK,Timothy Harvey,Rowing,,19
1896,Summer,UK,Ann Beck,Cycling,Bronze,32
1896,Summer,Canada,Carrie Lopez,Basketball,Bronze,19
1896,Summer,Russia,Barry Byrd,Gymnastics,,21
1896,Summer,India,Tamara Ellis,Basketball,Silver,31
1896,Summer,Italy,Mark Foster,Soccer,Bronze,29
1896,Summer,Canada,Tina Dixon DDS,Swimming,Bronze,31
1896,Summer,Germany,Victoria West,Gymnastics,Gold,18
1896,Summer,France,Benjamin Cantrell,Soccer,Bronze,27
1896,Summer,Japan,Stephen Mccoy,Soccer,Silver,26
1896,Summer,Japan,Brian Olsen,Basketball,,23
1896,Summer,Canada,Dennis Best,Boxing,,29
1896,Summer,South Korea,Patrick George,Basketball,Silver,32
1896,Summer,Russia,Dawn Johnson,Gymnastics,Gold,31
1896,Summer,France,Colleen Harmon,Rowing,Bronze,36
1896,Summer,UK,Glen Parker,Weightlifting,Bronze,27
1896,Summer,Germany,Richard Perez,Basketball,Gold,39
1896,Summer,Italy,Jessica Newton,Weightlifting,,34
1896,Summer,UK,Matthew Burton,Weightlifting,,28
1896,Summer,South Korea,Brittany Brock,Gymnastics,Silver,37
1896,Summer,Japan,Andrew Ryan,Rowing,Gold,37
1896,Summer,Germany,Jeremy Williams,Rowing,Gold,18
1896,Summer,China,Joshua Soto,Basketball,Gold,19
1896,Summer,Russia,Jennifer Brown,Boxing,,22
1896,Summer,Japan,Jennifer Wilson,Gymnastics,,30
1896,Summer,Brazil,Darryl Ward,Basketball,Gold,39
1896,Summer,Russia,Daniel Wheeler,Basketball,Silver,39
1896,Summer,Japan,Megan Proctor,Weightlifting,Gold,23
1896,Summer,Brazil,Daniel Christian,Swimming,Gold,22
1896,Summer,Canada,Emily Zavala,Soccer,Silver,20
1896,Summer,Germany,Veronica Sharp,Basketball,Silver,31
1896,Summer,China,Robert Fischer,Rowing,,19
