Year,Type,Country,Athlete,Sport,Medal,Age
2016,Summer,Japan,Amanda Stevens,Swimming,Bronze,27
2016,Summer,China,Rebecca Smith,Gymnastics,Bronze,38
2016,Summer,France,Alyssa Moreno,Swimming,Gold,24
2016,Summer,Australia,Austin Jackson,Basketball,Silver,40
2016,Summer,South Africa,Juan Dorsey,Gymnastics,Gold,36
2016,Summer,Germany,Paul Pennington,Rowing,,30
2016,Summer,South Africa,Larry Dougherty,Rowing,Gold,29
2016,Summer,India,Julie Santos,Weightlifting,,27
2016,Summer,Russia,Donna Hayes,Basketball,,31
2016,Summer,USA,Jeanette Lewis,Soccer,Bronze,21
2016,Summer,Japan,Emily Martin,Boxing,Gold,23
2016,Summer,Japan,Garrett Cobb,Athletics,Silver,25
2016,Summer,USA,Sarah Jensen,Basketball,Bronze,34
2016,Summer,Italy,Joshua Perkins,Weightlifting,,35
2016,Summer,Russia,Henry Espinoza,Tennis,,29
2016,Summer,Italy,Michael Wilson,Swimming,,27
2016,Summer,USA,Jacob Silva,Cycling,,23
2016,Summer,China,Paul Morris,Swimming,,36
2016,Summer,Italy,Travis Brown,Basketball,Gold,21
2016,Summer,India,Caitlyn Campbell,Soccer,Silver,23
2016,Summer,China,Monica Anderson,Gymnastics,Bronze,19
2016,Summer,Russia,Christina Hernandez,Gymnastics,Gold,25
2016,Summer,Japan,Jennifer Cherry,Weightlifting,,30
2016,Summer,South Korea,Vanessa Gay,Tennis,,39
2016,Summer,Italy,Michael Sims,Gymnastics,Gold,21
2016,Summer,Japan,Jerry Franklin,Rowing,Silver,18
2016,Summer,UK,Jesus Snyder,Rowing,Gold,19
2016,Summer,South Africa,Teresa Rogers,Boxing,Bronze,25
2016,Summer,Italy,Kim Bowers,Cycling,Gold,31
2016,Summer,China,Joel Baker,Tennis,Bronze,38
2016,Summer,Japan,Mary Gill,Rowing,Silver,39
2016,Summer,Russia,Theresa Davis,Gymnastics,Silver,18
2016,Summer,China,Erik Villegas,Athletics,Gold,26
2016,Summer,Germany,Charles Martin,Athletics,Silver,18
2016,Summer,USA,Mr. Bobby Sandoval,Tennis,Bronze,18
2016,Summer,Japan,Shelby Rivera,Gymnastics,Silver,35
2016,Summer,Canada,Jennifer Crawford,Soccer,Bronze,39
2016,Summer,South Africa,Charles Miller,Tennis,,40
2016,Summer,India,Nancy Short,Basketball,,32
2016,Summer,France,Crystal Johnson,Weightlifting,Gold,27
2016,Summer,Brazil,Tiffany Bell,Basketball,Bronze,32
2016,Summer,Italy,Krista Burch,Boxing,Silver,32
2016,Summer,Australia,Paula Gonzales,Rowing,,39
2016,Summer,Canada,Joshua Melendez,Boxing,Silver,26
