Year,Type,Country,Athlete,Sport,Medal,Age
1959,Summer,Japan,Scott Gutierrez,Weightlifting,Gold,37
1959,Summer,China,Russell Clark,Basketball,Bronze,40
1959,Summer,Russia,Dawn Phillips,Soccer,Gold,40
1959,Summer,France,Brandon Clark,Tennis,Gold,24
1959,Summer,Italy,Miss Melissa Perez,Soccer,Silver,34
1959,Summer,Russia,Joshua Miller,Tennis,,27
1959,Summer,China,Rebecca Lee,Gymnastics,,37
1959,Summer,Canada,Trevor Hall,Gymnastics,Bronze,22
1959,Summer,France,Raymond Hill,Cycling,,40
1959,Summer,UK,Emily Lopez,Swimming,,19
1959,Summer,Canada,William Anthony,Swimming,Silver,20
1959,Summer,South Korea,Laura Evans,Gymnastics,,32
1959,Summer,Australia,Marie Johnson,Athletics,,32
1959,Summer,India,Antonio Taylor,Cycling,,33
1959,Summer,Russia,Matthew Chen,Weightlifting,,31
1959,Summer,Japan,Courtney Smith,Soccer,Bronze,25
1959,Summer,Canada,Tiffany Holmes,Athletics,Silver,18
1959,Summer,Germany,Amanda Russell,Athletics,,31
1959,Summer,South Africa,Jason Rogers,Tennis,Silver,25
1959,Summer,China,Jessica Taylor,Basketball,Silver,31
1959,Summer,China,Mary Richards,Boxing,Gold,33
1959,Summer,Italy,Shawn Miller,Soccer,Silver,40
1959,Summer,Italy,Mrs. Samantha Thompson,Boxing,,39
1959,Summer,South Africa,Charles Boone,Gymnastics,Bronze,21
1959,Summer,Germany,Lauren Martinez,Swimming,Bronze,19
1959,Summer,Japan,Maria Poole,Swimming,,18
1959,Summer,UK,Laura Rogers,Soccer,Silver,35
1959,Summer,Japan,Douglas Vaughan,Rowing,Gold,22
1959,Summer,USA,Nicholas Scott,Rowing,Gold,19
1959,Summer,UK,Margaret Kelley,Athletics,Bronze,28
1959,Summer,France,Theresa Taylor,Tennis,Bronze,20
1959,Summer,China,Michael Shaffer,Athletics,Bronze,20
1959,Summer,Russia,Jonathan Gaines,Gymnastics,Silver,21
1959,Summer,Australia,Karen Williams,Soccer,Silver,28
1959,Summer,Italy,Francisco Burgess,Boxing,Bronze,40
1959,Summer,Canada,James Foster,Rowing,Silver,19
1959,Summer,Australia,Jamie Webb,Rowing,Bronze,26
1959,Summer,Japan,Jennifer Allen,Rowing,Silver,33
1959,Summer,UK,Lisa Carey,Rowing,Gold,32
1959,Summer,India,Jennifer Young,Gymnastics,,33
1959,Summer,Germany,Carlos Stone,Basketball,Bronze,25
1959,Summer,Canada,Mark Beck,Tennis,Bronze,28
1959,Summer,Germany,Wendy Park,Basketball,Silver,19
1959,Summer,Japan,David Woodward,Rowing,,30
1959,Summer,France,John Ochoa,Basketball,Bronze,39
1959,Summer,Italy,Elizabeth Ortiz,Weightlifting,Gold,40
1959,Summer,UK,Cheryl Shannon,Soccer,Silver,21
1959,Summer,Japan,Chelsea Kennedy,Gymnastics,Gold,34
1959,Summer,Italy,Jonathan Davenport,Weightlifting,,26
1959,Summer,India,Zachary Collins,Weightlifting,Silver,31
1959,Summer,Canada,Vickie Walton,Weightlifting,,36
1959,Summer,Russia,Jacqueline Grant,Swimming,Bronze,25
1959,Summer,Italy,Daniel Morse,Basketball,Silver,33
1959,Summer,Australia,Mark Stewart,Boxing,Gold,22
1959,Summer,Brazil,Destiny Vega,Rowing,Silver,18
1959,Summer,Japan,Maria Allen,Cycling,Gold,31
1959,Summer,Australia,Mackenzie Campbell,Weightlifting,Gold,26
1959,Summer,UK,Judy Flores,Gymnastics,,29
1959,Summer,China,Johnathan Walton,Boxing,Gold,40
1959,Summer,France,Larry Smith,Rowing,Silver,26
1959,Summer,France,James Hebert,Swimming,Bronze,28
1959,Summer,South Korea,Regina Jefferson,Weightlifting,Silver,30
1959,Summer,Brazil,Jessica Mccarty,Soccer,Bronze,36
1959,Summer,South Korea,Mrs. Kimberly Lopez MD,Weightlifting,Silver,33
1959,Summer,India,Yvonne Hill,Swimming,,35
1959,Summer,South Korea,Natalie King,Athletics,Gold,27
1959,Summer,USA,Gregory Adams,Boxing,,19
1959,Summer,UK,Brian Smith,Tennis,Silver,36
1959,Summer,Italy,Gina Nichols,Athletics,,34
1959,Summer,South Africa,James Garza,Athletics,Gold,19
1959,Summer,UK,Brenda Brown,Tennis,Bronze,23
1959,Summer,South Korea,Sarah Sampson,Rowing,,24
1959,Summer,UK,James Diaz,Swimming,Silver,26
1959,Summer,India,Carolyn Thompson,Rowing,,21
1959,Summer,Russia,Michael Mccullough,Gymnastics,,35
1959,Summer,India,Haley Spencer,Cycling,Gold,27
1959,Summer,Russia,Danielle Garcia,Boxing,Silver,38
1959,Summer,Australia,Dr. Lisa Benitez,Rowing,Silver,29
1959,Summer,Australia,Teresa Howard,Athletics,,40
1959,Summer,Russia,Adam Haynes DDS,Swimming,Bronze,24
1959,Summer,UK,Matthew Clayton,Gymnastics,,36
1959,Summer,China,Mr. Jon Bowers PhD,Cycling,Bronze,25
1959,Summer,UK,Steven Daniels,Rowing,Silver,25
1959,Summer,China,Carolyn Taylor DVM,Soccer,Bronze,29
1959,Summer,Germany,Brian Anderson,Athletics,,38
1959,Summer,Brazil,Amber Thomas,Boxing,Bronze,25
1959,Summer,Russia,Hunter Lawrence,Cycling,Silver,38
1959,Summer,France,Tyler Miller,Cycling,Gold,31
1959,Summer,Canada,Amanda Lindsey,Tennis,Gold,40
1959,Summer,Italy,Robert Fox,Weightlifting,Silver,34
1959,Summer,Brazil,Kathryn Castillo,Swimming,Bronze,27
1959,Summer,Russia,Kendra Nelson,Gymnastics,Silver,22
1959,Summer,Italy,Joseph Schmidt,Boxing,Bronze,33
1959,Summer,Russia,Mrs. Samantha Sherman,Boxing,Gold,34
1959,Summer,UK,Jason Brooks,Soccer,Bronze,24
1959,Summer,UK,Jennifer Butler,Cycling,,28
1959,Summer,South Korea,Jack Bailey,Gymnastics,Silver,36
1959,Summer,South Korea,William James,Tennis,Gold,33
1959,Summer,Australia,Heather Shepherd,Boxing,Gold,27
1959,Summer,Japan,Dana Ball,Weightlifting,,26
1959,Summer,Germany,Michael Stokes,Soccer,Gold,29
1959,Summer,Germany,Joshua Hill,Weightlifting,Bronze,40
1959,Summer,Australia,Hunter Carter,Athletics,Gold,28
1959,Summer,Japan,Adrian Campbell,Weightlifting,Bronze,31
1959,Summer,India,Lori Sharp,Cycling,Gold,33
1959,Summer,Australia,Michael Ramirez,Tennis,Bronze,21
1959,Summer,Australia,Keith Mcdonald,Swimming,,37
1959,Summer,Italy,Tina Harris,Weightlifting,Gold,33
1959,Summer,Germany,Rachel Lowe,Tennis,Bronze,36
1959,Summer,Brazil,Amanda Mcmahon,Basketball,Gold,38
