Year,Type,Country,Athlete,Sport,Medal,Age
1921,Summer,Australia,Christopher May,Rowing,Bronze,24
1921,Summer,Brazil,Jamie Munoz,Weightlifting,,24
1921,Summer,Russia,Ann Jones,Soccer,Bronze,40
1921,Summer,South Africa,Kathy Gordon,Tennis,Bronze,23
1921,Summer,China,Joseph Johnson,Cycling,Bronze,35
1921,Summer,India,Andrew Oconnor,Rowing,Bronze,18
1921,Summer,Russia,Joel Diaz,Swimming,Gold,19
1921,Summer,Japan,John Miller,Weightlifting,,25
1921,Summer,India,Nicholas White,Weightlifting,Bronze,23
1921,Summer,USA,Timothy Young,Basketball,Bronze,37
1921,Summer,UK,Brian Chen,Tennis,Gold,19
1921,Summer,Australia,Jacqueline Santiago,Swimming,,33
1921,Summer,India,Robert Taylor,Boxing,Gold,23
1921,Summer,France,Jaime Glenn,Swimming,Silver,27
1921,Summer,Russia,Joseph Mckenzie,Weightlifting,,29
1921,Summer,China,Bradley Torres,Rowing,,38
1921,Summer,China,Frank Thomas,Rowing,Gold,38
1921,Summer,India,Patrick Robertson,Swimming,Bronze,27
1921,Summer,Italy,Christian Faulkner,Boxing,,25
1921,Summer,South Korea,Jerome Murphy,Basketball,Bronze,34
1921,Summer,Brazil,Jesus Adams,Soccer,Silver,35
1921,Summer,Japan,Caitlin Fox,Soccer,Gold,18
1921,Summer,Russia,Derek Wilson,Boxing,Silver,33
1921,Summer,Australia,Faith Smith,Swimming,Silver,28
1921,Summer,South Africa,Keith Harvey,Boxing,,40
1921,Summer,USA,Aaron Thompson MD,Weightlifting,Bronze,36
1921,Summer,Australia,Susan Moyer,Tennis,,27
1921,Summer,South Africa,Brenda Barnes,Boxing,Gold,20
1921,Summer,Brazil,Melissa Johnson,Athletics,Gold,21
1921,Summer,South Africa,Jason Baker,Cycling,Silver,18
1921,Summer,UK,Johnathan Murray,Swimming,Silver,25
1921,Summer,South Africa,Brittany Stanley,Soccer,Gold,23
1921,Summer,France,Michael Hood,Weightlifting,Silver,21
1921,Summer,India,Chase Williams,Gymnastics,Bronze,20
1921,Summer,Brazil,Karen Daniels,Swimming,Gold,25
1921,Summer,UK,Lisa Robinson,Cycling,Gold,26
1921,Summer,South Korea,Jason Owens DDS,Gymnastics,Silver,34
1921,Summer,Canada,Nicole Henry,Tennis,Silver,23
1921,Summer,UK,Kenneth Cain,Boxing,Gold,28
1921,Summer,USA,Timothy Johnson,Basketball,Bronze,31
1921,Summer,Japan,Dennis Romero,Basketball,Bronze,33
1921,Summer,France,Samantha Jones,Boxing,Bronze,39
1921,Summer,Japan,Dana Olson,Boxing,Silver,33
1921,Summer,Australia,James Hernandez,Boxing,Gold,32
1921,Summer,Japan,Cynthia Rodriguez,Basketball,,28
1921,Summer,Italy,Gregory Mcmillan,Gymnastics,Bronze,40
1921,Summer,Brazil,Ashley Jones,Cycling,Bronze,34
1921,Summer,France,Kim Alvarez DDS,Weightlifting,Silver,34
1921,Summer,South Africa,Holly James,Athletics,Gold,33
1921,Summer,Canada,Mindy Alexander,Rowing,,39
1921,Summer,Australia,Dillon Ortiz,Basketball,Bronze,27
1921,Summer,France,Crystal Adkins,Cycling,Bronze,40
1921,Summer,UK,Jessica Lawrence,Tennis,,27
1921,Summer,USA,Jorge Gonzalez,Basketball,Gold,20
1921,Summer,Australia,Michael Montoya,Tennis,Gold,35
1921,Summer,Canada,Stephanie Fisher,Swimming,Silver,22
1921,Summer,USA,Jacob Powell,Boxing,Silver,19
1921,Summer,Australia,Ashley Vasquez,Weightlifting,Gold,27
1921,Summer,South Africa,Cory Jones,Swimming,Silver,40
1921,Summer,Germany,Mr. John Strickland,Boxing,Bronze,26
1921,Summer,South Africa,Cindy Nichols,Boxing,Silver,30
1921,Summer,Canada,Ryan Rogers,Tennis,Bronze,21
1921,Summer,South Korea,April White,Basketball,Bronze,37
1921,Summer,Germany,Stephanie Strickland,Gymnastics,Gold,25
1921,Summer,Brazil,Jenna James,Boxing,Gold,26
1921,Summer,China,Joseph Brewer,Rowing,Silver,30
1921,Summer,India,Reginald Olson,Swimming,Silver,31
1921,Summer,Brazil,Kathleen Fleming,Weightlifting,Gold,37
1921,Summer,Italy,Jose Rice,Boxing,Bronze,34
1921,Summer,South Korea,Jonathan Griffith,Soccer,Bronze,19
1921,Summer,USA,Jennifer Winters,Rowing,Gold,33
1921,Summer,France,Kathy Romero,Boxing,Bronze,21
1921,Summer,Italy,Christopher Griffin,Basketball,,30
1921,Summer,USA,Maria Kelley,Cycling,Gold,22
1921,Summer,Australia,Martin Maddox,Rowing,Gold,35
1921,Summer,China,Sara Taylor,Cycling,Gold,31
1921,Summer,UK,Victoria Murray DVM,Athletics,Gold,35
1921,Summer,Japan,Andrew Bush,Gymnastics,Gold,20
1921,Summer,Germany,Monica Rice,Cycling,Gold,40
1921,Summer,France,Joseph Scott,Cycling,Silver,22
1921,Summer,South Korea,Veronica Jordan,Basketball,Silver,22
1921,Summer,China,Dylan Miller,Athletics,,38
1921,Summer,Italy,Andrea Lopez,Basketball,Bronze,38
1921,Summer,Italy,Curtis Mejia,Boxing,,23
1921,Summer,Canada,Joy Marquez,Boxing,Silver,21
1921,Summer,USA,Edgar Kim,Swimming,Bronze,24
1921,Summer,Italy,Richard Griffith,Rowing,Silver,39
1921,Summer,Canada,John Williams,Gymnastics,Gold,35
1921,Summer,Canada,Jorge Lang,Cycling,,35
1921,Summer,Brazil,Katie Reilly,Tennis,Bronze,18
1921,Summer,Germany,Louis Holloway,Weightlifting,Gold,33
1921,Summer,China,Katherine Hobbs,Swimming,,26
1921,Summer,India,Cindy Noble,Athletics,Silver,29
1921,Summer,China,Brett Gomez,Rowing,Silver,27
1921,Summer,China,Mathew Howard,Rowing,,21
1921,Summer,Japan,Kevin Villa,Rowing,,25
1921,Summer,Brazil,Thomas Gallagher,Rowing,,25
1921,Summer,USA,Kelsey Dixon,Rowing,,40
1921,Summer,Brazil,Samantha Rivas,Rowing,,27
1921,Summer,Brazil,Brooke Payne,Soccer,Gold,38
1921,Summer,Australia,Ryan Carson,Boxing,Bronze,34
1921,Summer,Canada,Heather Beasley,Weightlifting,Gold,28
1921,Summer,USA,Henry Harper,Boxing,Gold,38
1921,Summer,Russia,Grant Crawford,Gymnastics,Bronze,35
1921,Summer,Canada,James Keller,Basketball,Gold,38
1921,Summer,South Africa,Sarah Phillips,Soccer,Silver,39
1921,Summer,China,Johnny Schwartz,Soccer,Bronze,28
1921,Summer,USA,Raymond Miller,Tennis,Bronze,22
1921,Summer,Japan,Oscar Mcneil,Soccer,Bronze,19
1921,Summer,Italy,Michael Torres,Basketball,Gold,21
1921,Summer,China,Christian Clark,Cycling,Bronze,25
1921,Summer,USA,Mark Thompson,Basketball,,36
1921,Summer,USA,Monica Gibson,Soccer,Bronze,34
1921,Summer,South Korea,Matthew King,Tennis,Gold,33
1921,Summer,Russia,Robert Snyder,Soccer,Gold,18
1921,Summer,South Africa,Susan Moore,Basketball,,39
1921,Summer,Russia,Christine Barnes,Basketball,Silver,34
1921,Summer,South Korea,Paul Lawson,Tennis,,28
1921,Summer,Canada,Michael Booker,Tennis,Silver,24
1921,Summer,Russia,Steven Wood,Soccer,Gold,22
1921,Summer,India,Neil Taylor,Weightlifting,Gold,33
1921,Summer,Italy,Philip Reed,Athletics,,19
1921,Summer,USA,Tyler Walker,Basketball,Bronze,20
1921,Summer,Italy,Bill Nguyen,Swimming,Bronze,21
1921,Summer,South Africa,Jordan Wilkerson,Basketball,,18
1921,Summer,UK,Robert Wilson,Gymnastics,,28
1921,Summer,Germany,Barbara Mitchell,Boxing,,38
1921,Summer,Russia,Natasha Campbell,Weightlifting,,37
1921,Summer,China,Brenda Willis,Gymnastics,Bronze,34
1921,Summer,USA,Alexander Jackson,Tennis,Silver,27
1921,Summer,UK,Donna Santiago,Boxing,Silver,36
1921,Summer,Japan,Felicia Campbell,Soccer,,37
1921,Summer,South Korea,Jeremy Smith,Soccer,,27
1921,Summer,France,Kristen Jones,Boxing,,26
1921,Summer,China,Becky Martin,Tennis,Gold,26
1921,Summer,Australia,Matthew Martinez,Swimming,Gold,31
1921,Summer,Germany,John Mcguire,Basketball,Bronze,31
1921,Summer,Brazil,Mariah Duncan,Basketball,Silver,23
1921,Summer,France,Dana Huber,Tennis,Silver,19
1921,Summer,South Korea,Katherine Davidson,Rowing,,30
1921,Summer,South Korea,Makayla Black,Gymnastics,Gold,28
1921,Summer,India,Megan Bennett,Rowing,Silver,23
1921,Summer,France,Anna Snyder,Weightlifting,,29
1921,Summer,Japan,Makayla Wright,Tennis,Gold,37
1921,Summer,Japan,Justin Roth,Cycling,Gold,26
1921,Summer,USA,Hector Smith,Weightlifting,Bronze,18
1921,Summer,South Korea,Catherine Mack,Tennis,Gold,36
1921,Summer,Italy,Lindsay Dominguez,Basketball,Silver,39
1921,Summer,South Africa,Thomas Houston,Rowing,,37
1921,Summer,India,Joshua Christensen,Rowing,Gold,40
1921,Summer,Canada,Eric Wheeler,Basketball,,31
1921,Summer,Russia,Tony Fuentes,Swimming,,23
1921,Summer,Russia,Kristin Robbins,Soccer,Gold,24
1921,Summer,Italy,Xavier Oliver,Boxing,Bronze,34
1921,Summer,India,Rebecca Taylor,Athletics,Bronze,39
1921,Summer,Germany,Steve Taylor,Rowing,Gold,36
1921,Summer,UK,Edward Walsh,Swimming,Bronze,26
1921,Summer,UK,John Vasquez,Boxing,,25
1921,Summer,China,Nicole Olsen,Tennis,Gold,36
1921,Summer,India,Erica Brooks,Basketball,Silver,19
1921,Summer,Australia,Anthony Thompson,Athletics,Gold,32
1921,Summer,Brazil,Michael Taylor,Swimming,Silver,18
1921,Summer,South Korea,Tracy Salas,Basketball,Gold,40
1921,Summer,USA,Timothy Douglas,Weightlifting,Silver,31
1921,Summer,India,Joseph Terry,Rowing,,28
1921,Summer,Brazil,Terrence Pitts,Cycling,Bronze,20
1921,Summer,Brazil,Troy Higgins,Swimming,,23
1921,Summer,Canada,John Anderson,Swimming,Gold,24
1921,Summer,UK,Angela Graham,Swimming,,23
1921,Summer,France,Robert Velazquez,Boxing,Bronze,28
1921,Summer,Italy,Jason Coleman,Swimming,Bronze,27
1921,Summer,Japan,John Carrillo,Cycling,Bronze,32
1921,Summer,Canada,Jennifer Watkins,Boxing,Bronze,35
1921,Summer,India,Cynthia Santiago,Athletics,Bronze,34
1921,Summer,USA,Michael Butler,Weightlifting,Silver,18
1921,Summer,Germany,John Shaffer,Weightlifting,Silver,40
1921,Summer,India,Thomas Drake,Soccer,Silver,24
1921,Summer,Russia,Lauren Roberts,Cycling,Gold,19
1921,Summer,USA,Jennifer Leonard,Rowing,Bronze,35
1921,Summer,UK,Matthew Nichols,Cycling,Bronze,21
1921,Summer,Germany,Dawn Moore,Boxing,Silver,40
1921,Summer,USA,Robin Robbins,Cycling,Gold,27
1921,Summer,UK,Angela Hansen,Rowing,Bronze,25
1921,Summer,UK,James Rosales,Swimming,Gold,18
1921,Summer,USA,Dr. Kevin Sellers DDS,Athletics,Bronze,31
1921,Summer,Australia,Donna Logan,Boxing,Bronze,28
1921,Summer,South Africa,Michael Davis,Weightlifting,,31
1921,Summer,China,Kelsey Dickson,Cycling,Bronze,27
1921,Summer,South Korea,Kelly Hayes,Weightlifting,Silver,22
1921,Summer,China,Lauren Blanchard,Swimming,Silver,27
1921,Summer,UK,Amber Shepherd,Weightlifting,Bronze,32
1921,Summer,Canada,James Dunn,Cycling,Gold,34
1921,Summer,South Korea,Chad Green,Swimming,Bronze,26
1921,Summer,France,Nicole Terrell,Gymnastics,Silver,19
1921,Summer,France,Jake Blake,Gymnastics,Gold,23
1921,Summer,China,Stephen Cook,Boxing,Bronze,36
1921,Summer,Australia,Kirsten Baker,Tennis,Bronze,34
1921,Summer,India,Christine Sanchez,Athletics,Gold,24
1921,Summer,USA,Brian Stout,Swimming,Silver,23
