Year,Type,Country,Athlete,Sport,Medal,Age
1917,Winter,USA,Zachary Mclean,Figure Skating,Bronze,35
1917,Winter,UK,Suzanne Garcia,Ice Hockey,Gold,22
1917,Winter,France,James Cunningham,Curling,Gold,21
1917,Winter,UK,Becky Williams,Curling,Gold,26
1917,Winter,Brazil,Mary Winters,Snowboarding,Bronze,35
1917,Winter,Italy,Janet Hines,Skiing,Gold,40
1917,Winter,Italy,Kaitlyn Pearson,Snowboarding,Gold,34
1917,Winter,Germany,Rachel Thomas,Ice Hockey,,19
1917,Winter,Canada,Brandy Baldwin,Bobsleigh,,40
1917,Winter,France,Robert Willis,Bobsleigh,Silver,25
1917,Winter,Australia,Jonathan Rowe,Curling,Silver,19
1917,Winter,Russia,Jesse Lloyd,Biathlon,,21
1917,Winter,Germany,Ms. Sherry Oliver,Snowboarding,Bronze,34
1917,Winter,China,Pamela Miller,Figure Skating,Silver,39
1917,Winter,South Africa,Breanna Hall,Bobsleigh,Gold,21
1917,Winter,China,Marissa Robinson,Curling,Gold,29
1917,Winter,South Korea,Robert Wagner,Biathlon,,30
1917,Winter,Germany,Jessica Bryant,Figure Skating,Silver,23
1917,Winter,South Korea,Chelsea Adams,Ice Hockey,Silver,24
1917,Winter,Italy,James Blankenship,Figure Skating,Silver,35
1917,Winter,China,Rhonda Nelson,Speed Skating,Gold,30
1917,Winter,USA,Mary Lawrence,Bobsleigh,Bronze,26
1917,Winter,Germany,Jennifer Garcia,Skiing,,20
1917,Winter,Russia,Amber Cole,Curling,,30
1917,Winter,South Africa,Chase Moore,Curling,Silver,24
1917,Winter,India,Elizabeth Melton,Curling,,34
1917,Winter,Brazil,Ana Harrell,Snowboarding,Gold,33
1917,Winter,Italy,Darren Hall,Snowboarding,Gold,38
1917,Winter,South Africa,Gary Wagner,Bobsleigh,Gold,26
1917,Winter,Russia,Charles Martin,Skiing,Gold,29
1917,Winter,Japan,Richard Wall,Ice Hockey,Silver,24
1917,Winter,Japan,Kristina Chavez,Biathlon,Bronze,28
1917,Winter,Russia,Kevin Clark,Bobsleigh,Gold,40
1917,Winter,USA,Julie Schultz,Bobsleigh,Bronze,33
1917,Winter,India,Charles Gilbert,Snowboarding,Bronze,39
1917,Winter,USA,Mary Rodriguez,Bobsleigh,Gold,19
1917,Winter,Germany,Alan Hansen,Figure Skating,,21
1917,Winter,Canada,Joshua Collier,Snowboarding,Bronze,29
1917,Winter,South Korea,Amanda Harrison,Biathlon,Gold,32
1917,Winter,USA,John Wilson,Biathlon,,40
1917,Winter,Australia,Tracy Curtis,Skiing,Gold,32
1917,Winter,South Africa,Jason Pugh,Speed Skating,Bronze,19
1917,Winter,Japan,Michelle Day,Speed Skating,Silver,30
1917,Winter,Brazil,Gregory Hendricks,Snowboarding,Bronze,22
1917,Winter,Canada,Randy Duran,Curling,Gold,27
1917,Winter,Australia,Sandra Pineda,Bobsleigh,,19
1917,Winter,India,Jonathan Crawford,Ice Hockey,,26
1917,Winter,India,Amber Wolfe,Ice Hockey,Silver,30
1917,Winter,USA,Todd Price,Figure Skating,Bronze,39
1917,Winter,China,Donna Massey,Bobsleigh,Silver,25
1917,Winter,India,Nicole Perry,Ice Hockey,Gold,33
1917,Winter,USA,Regina Welch,Bobsleigh,Gold,31
1917,Winter,China,Monique Brown,Ice Hockey,Bronze,31
1917,Winter,France,Katelyn Le,Skiing,Bronze,31
1917,Winter,Japan,Andrew Moore,Bobsleigh,Bronze,34
1917,Winter,Germany,Denise Jenkins,Speed Skating,Silver,29
1917,Winter,Australia,Jason Matthews,Curling,Silver,35
1917,Winter,France,Daniel Esparza,Skiing,Bronze,38
1917,Winter,USA,Michele James,Skiing,Bronze,22
1917,Winter,Australia,Diane Williams,Speed Skating,Bronze,22
1917,Winter,South Africa,Michael Myers,Curling,Bronze,32
1917,Winter,Canada,Joshua Taylor,Figure Skating,Gold,28
1917,Winter,Italy,Mark Brown,Speed Skating,,37
1917,Winter,India,Kayla Bryant,Curling,Gold,26
1917,Winter,India,David King,Ice Hockey,Silver,31
1917,Winter,India,Tammy Collins,Bobsleigh,Silver,30
1917,Winter,Canada,Patrick Wallace,Curling,,26
1917,Winter,UK,Mary Caldwell,Curling,Bronze,30
1917,Winter,Australia,Kelsey Greene MD,Skiing,Gold,31
1917,Winter,UK,Christopher Perry,Ice Hockey,Gold,23
1917,Winter,South Africa,Donald Johnson,Snowboarding,Gold,32
1917,Winter,South Africa,John Lewis,Speed Skating,,39
1917,Winter,USA,Nicole Robertson,Figure Skating,Silver,28
1917,Winter,Brazil,Fernando Strong,Skiing,Bronze,32
1917,Winter,USA,Anthony Wall,Curling,,39
1917,Winter,Canada,Joanne Burton,Speed Skating,Bronze,32
1917,Winter,Italy,Elizabeth Carlson,Snowboarding,Gold,18
1917,Winter,Japan,Jacob Daniels,Figure Skating,Bronze,18
1917,Winter,Brazil,Kimberly Mclaughlin,Biathlon,Silver,37
1917,Winter,France,Samantha Gonzalez,Biathlon,,34
1917,Winter,South Korea,Brittany Gardner,Speed Skating,Silver,23
1917,Winter,USA,Lisa Blankenship,Curling,,29
1917,Winter,UK,Kathleen Smith,Figure Skating,Bronze,32
1917,Winter,Brazil,Amy Scott,Biathlon,,37
1917,Winter,South Africa,Cindy Perkins,Bobsleigh,Silver,39
1917,Winter,Russia,Kenneth Kelly,Speed Skating,,25
1917,Winter,UK,Rachel Rodriguez,Speed Skating,Bronze,22
1917,Winter,South Africa,Joseph Lowe,Curling,Silver,33
1917,Winter,South Korea,Courtney Phillips,Biathlon,Bronze,36
1917,Winter,India,Michele Taylor,Skiing,Bronze,20
1917,Winter,India,Sabrina Perry,Speed Skating,Gold,23
1917,Winter,France,Tamara Cunningham,Bobsleigh,Gold,18
1917,Winter,France,Scott Simpson,Biathlon,Silver,28
1917,Winter,South Africa,James Vasquez,Curling,Gold,28
1917,Winter,UK,Kevin Cooley,Speed Skating,,23
1917,Winter,China,James Williams,Ice Hockey,,21
1917,Winter,China,Jasmine Coleman,Curling,Silver,30
1917,Winter,Italy,Juan Cooper,Bobsleigh,Bronze,19
1917,Winter,France,Joshua Thompson,Snowboarding,Silver,19
1917,Winter,South Africa,Kelly Brown,Biathlon,,36
1917,Winter,Italy,Brent Campbell,Curling,,24
1917,Winter,Italy,Daniel Hill,Figure Skating,Bronze,28
1917,Winter,South Korea,Wayne Thompson,Bobsleigh,Silver,19
1917,Winter,Russia,Jaclyn Bryant,Biathlon,Silver,28
1917,Winter,Germany,Justin Henderson,Ice Hockey,Gold,29
1917,Winter,France,Joe Hamilton,Figure Skating,Silver,29
1917,Winter,USA,Thomas Flores,Ice Hockey,,23
1917,Winter,USA,Regina Schwartz,Bobsleigh,Bronze,34
1917,Winter,Canada,Dr. Sara Mcfarland,Skiing,Bronze,33
1917,Winter,France,Daniel Bishop,Curling,Gold,33
1917,Winter,Canada,Kyle Hale,Curling,Bronze,38
1917,Winter,Russia,Marissa Newton,Ice Hockey,,27
1917,Winter,India,Gary Martinez,Snowboarding,Bronze,25
1917,Winter,USA,Amanda Leach,Ice Hockey,,27
1917,Winter,India,Summer Malone,Figure Skating,Bronze,32
1917,Winter,India,Benjamin Moore,Bobsleigh,,37
1917,Winter,USA,James English,Biathlon,,20
1917,Winter,USA,Michael Smith,Ice Hockey,Silver,37
1917,Winter,France,Jason Evans,Curling,Gold,39
1917,Winter,China,Susan Bentley,Ice Hockey,Bronze,35
1917,Winter,China,Heather Rodriguez,Curling,Bronze,31
1917,Winter,Canada,Toni Crawford,Skiing,Gold,35
1917,Winter,Italy,Daniel Ramos,Figure Skating,,18
1917,Winter,Italy,John Wright,Speed Skating,Bronze,36
1917,Winter,Australia,David Colon,Speed Skating,Silver,18
1917,Winter,Japan,Patrick Graham,Skiing,Silver,29
1917,Winter,India,Aaron Rodriguez,Skiing,Silver,26
1917,Winter,China,Anna Perry,Bobsleigh,,29
1917,Winter,South Africa,Craig Coleman,Skiing,Bronze,36
1917,Winter,UK,Renee Morris,Ice Hockey,Bronze,24
1917,Winter,Japan,Cameron Figueroa,Bobsleigh,Silver,28
1917,Winter,Australia,Lisa Scott,Biathlon,Silver,29
1917,Winter,Brazil,Brian Lee,Curling,Gold,23
1917,Winter,Australia,Ryan Coleman,Ice Hockey,Bronze,37
1917,Winter,Japan,Diana Salas,Curling,Gold,30
1917,Winter,Brazil,Monica Malone,Ice Hockey,Gold,24
1917,Winter,South Korea,Stephanie Robertson,Bobsleigh,Bronze,23
1917,Winter,India,Terry Webster,Bobsleigh,Bronze,30
1917,Winter,Brazil,Christopher Washington,Bobsleigh,Silver,20
1917,Winter,India,Heidi Rhodes,Figure Skating,Gold,32
1917,Winter,Italy,Nicole Parker,Bobsleigh,Bronze,37
1917,Winter,Italy,Gregory Sparks,Bobsleigh,Gold,40
1917,Winter,France,Tracy Fowler,Biathlon,Gold,26
1917,Winter,India,Jamie Singleton,Figure Skating,Gold,27
1917,Winter,USA,Tammy Silva,Skiing,Silver,28
1917,Winter,France,Ruth Garcia,Ice Hockey,Silver,36
1917,Winter,India,Regina Coleman,Snowboarding,Bronze,19
1917,Winter,Canada,Mark Rodriguez,Bobsleigh,Gold,33
