Year,Type,Country,Athlete,Sport,Medal,Age
1971,Summer,India,Kylie Vega,Weightlifting,Bronze,33
1971,Summer,Germany,Michael Cooper,Cycling,Bronze,38
1971,Summer,USA,Jane Thomas,Swimming,,19
1971,Summer,India,Matthew Rice,Tennis,Gold,35
1971,Summer,France,Matthew Phillips Jr.,Athletics,Gold,31
1971,Summer,Japan,Michael Scott,Cycling,Gold,37
1971,Summer,Australia,Andrew Reynolds,Rowing,Silver,32
1971,Summer,Brazil,James Harris,Weightlifting,,27
1971,Summer,China,Anne Davis,Soccer,Gold,26
1971,Summer,Australia,Devin Simpson,Soccer,Gold,33
1971,Summer,Brazil,Tracy Vance,Basketball,,22
1971,Summer,Australia,Craig Rodriguez,Soccer,,38
1971,Summer,Germany,Rachel Shepherd,Tennis,,18
1971,Summer,USA,Jose Ramirez,Gymnastics,,40
1971,Summer,Japan,Troy Pena DDS,Cycling,Gold,25
1971,Summer,Germany,Jason Ramirez,Cycling,,28
1971,Summer,South Korea,John Riddle,Gymnastics,Gold,24
1971,Summer,Italy,Teresa Lyons,Tennis,,40
1971,Summer,China,Kelly Schmitt,Boxing,Bronze,22
1971,Summer,Russia,Joe Boyle,Soccer,Silver,23
1971,Summer,South Korea,Gregory Alexander,Rowing,Silver,22
1971,Summer,Brazil,Anthony Aguirre,Athletics,Silver,20
1971,Summer,India,Stephen Brooks,Cycling,Bronze,24
1971,Summer,UK,Eric Singleton,Rowing,Bronze,29
1971,Summer,China,Peter Hardy,Boxing,Silver,19
1971,Summer,Italy,Colleen Morrow,Gymnastics,Silver,22
1971,Summer,France,Mary Turner,Boxing,Bronze,31
1971,Summer,Russia,Robert Taylor,Athletics,Bronze,32
1971,Summer,Germany,Jimmy Miller,Basketball,,18
1971,Summer,UK,Sarah Moran,Rowing,Silver,23
1971,Summer,South Korea,Patrick Velazquez,Weightlifting,Bronze,31
1971,Summer,USA,Travis Martin,Tennis,Silver,25
1971,Summer,South Korea,Amanda Rasmussen,Basketball,,39
1971,Summer,Canada,Meredith Hernandez,Athletics,Bronze,26
1971,Summer,Brazil,Tabitha Johnson,Swimming,Gold,40
1971,Summer,Germany,Thomas Mcclain,Cycling,Bronze,40
1971,Summer,South Korea,Mitchell Ramos,Swimming,Bronze,25
1971,Summer,India,Eric Shaffer,Gymnastics,,31
1971,Summer,South Korea,Sean Phillips,Swimming,,29
1971,Summer,India,Jimmy Rodriguez,Basketball,Gold,35
1971,Summer,USA,Kenneth Williams,Rowing,Gold,22
1971,Summer,Brazil,Veronica Bennett,Weightlifting,Gold,28
1971,Summer,Brazil,Cynthia Cohen,Boxing,Bronze,19
1971,Summer,Germany,Caitlin Schmidt,Gymnastics,,34
1971,Summer,Australia,Mary Mccullough,Boxing,,37
1971,Summer,Japan,Gary Cherry,Athletics,,18
1971,Summer,China,Christopher Aguirre,Tennis,Bronze,20
1971,Summer,China,Andrew Vincent,Basketball,Bronze,28
1971,Summer,Brazil,Mr. Joel Estrada Jr.,Basketball,Bronze,25
1971,Summer,Russia,Kyle Roberson,Athletics,Bronze,23
1971,Summer,Australia,Joseph Johnson,Weightlifting,,32
1971,Summer,South Korea,William Davis,Tennis,Bronze,32
1971,Summer,UK,Harry Richardson,Boxing,Silver,38
1971,Summer,Brazil,Dale Bell,Swimming,,23
1971,Summer,Australia,David York,Soccer,Bronze,33
1971,Summer,Australia,Evelyn Sims,Weightlifting,,30
1971,Summer,China,Elizabeth King,Tennis,Bronze,22
1971,Summer,China,Brittany Villa,Swimming,,22
1971,Summer,Australia,Troy Mcpherson,Cycling,Gold,38
1971,Summer,China,Haley Pacheco,Basketball,Gold,22
1971,Summer,Japan,Anne Olson,Tennis,,32
1971,Summer,Italy,Daniel Alexander,Tennis,Bronze,31
1971,Summer,India,Eric Gill,Weightlifting,,40
1971,Summer,Brazil,George Williams,Basketball,Bronze,40
1971,Summer,Canada,Jessica Walker,Tennis,Gold,37
1971,Summer,USA,Stephanie Martin,Gymnastics,Silver,23
1971,Summer,Brazil,Judith Hall,Athletics,Bronze,25
1971,Summer,France,Lindsay Johnson,Athletics,,40
1971,Summer,Italy,Samantha Griffin,Gymnastics,Silver,19
1971,Summer,Japan,Jessica Sherman,Tennis,Bronze,27
1971,Summer,India,Nathan Dennis,Athletics,Silver,19
1971,Summer,China,Teresa Hoffman,Athletics,Silver,32
1971,Summer,UK,Charles Edwards,Athletics,,31
1971,Summer,Canada,Anthony Cox,Weightlifting,Silver,39
1971,Summer,Canada,Samantha Mcguire,Gymnastics,Gold,24
1971,Summer,Japan,Jake Martin,Weightlifting,Bronze,20
1971,Summer,Germany,Brenda King,Athletics,Gold,23
1971,Summer,South Africa,Jennifer Howe,Athletics,,19
1971,Summer,China,Theresa Trevino,Cycling,Silver,22
1971,Summer,Russia,Denise Reynolds,Rowing,Bronze,21
1971,Summer,Brazil,George Mckenzie,Gymnastics,Gold,31
1971,Summer,Germany,Joan Ware,Boxing,Bronze,36
1971,Summer,Italy,Anthony Phillips,Rowing,Bronze,28
1971,Summer,USA,Angela Barton,Weightlifting,,32
1971,Summer,Japan,Ronald Yu,Swimming,,27
1971,Summer,France,Daniel Christensen,Rowing,Silver,18
1971,Summer,Italy,Malik Cole,Cycling,,26
1971,Summer,Brazil,Heather Williams,Cycling,Gold,40
1971,Summer,China,Jennifer Ibarra,Athletics,Silver,33
1971,Summer,South Korea,Carrie Rodgers,Basketball,Silver,25
1971,Summer,Japan,Mary King,Cycling,Gold,35
1971,Summer,Germany,James Mosley,Tennis,,34
1971,Summer,France,Greg Mcdonald,Weightlifting,Gold,40
1971,Summer,South Africa,Henry Robinson,Athletics,,26
1971,Summer,USA,David Smith,Swimming,Silver,31
1971,Summer,USA,Theresa Torres,Athletics,Bronze,38
1971,Summer,Italy,Molly Obrien,Weightlifting,,36
1971,Summer,Russia,Bridget Burton,Gymnastics,Bronze,23
1971,Summer,India,Melissa Daugherty,Cycling,Gold,31
1971,Summer,India,Debbie Moore,Rowing,Gold,29
1971,Summer,UK,Jeffrey Peters,Soccer,Gold,39
1971,Summer,Italy,Jose Rodriguez,Rowing,Silver,38
1971,Summer,Japan,James Braun,Swimming,Silver,28
1971,Summer,Russia,Anna Davis,Cycling,Gold,23
1971,Summer,Australia,Renee Smith,Weightlifting,Bronze,22
1971,Summer,UK,Mikayla Reilly,Swimming,,40
1971,Summer,Japan,Edward Tucker,Gymnastics,Gold,22
1971,Summer,India,Michael Schwartz,Rowing,Bronze,31
1971,Summer,Italy,Ms. Nicole Moss MD,Athletics,Bronze,37
1971,Summer,South Africa,Amy Miller,Basketball,Bronze,26
1971,Summer,Russia,Mike Kaufman,Boxing,Silver,20
1971,Summer,France,Jesse Mills MD,Athletics,Gold,19
1971,Summer,UK,Scott Howard,Athletics,Gold,30
1971,Summer,USA,Gregory Lawson,Athletics,Gold,38
1971,Summer,USA,Brittany Cunningham,Boxing,Silver,29
1971,Summer,Russia,Michelle Benson,Swimming,Silver,36
1971,Summer,Japan,Eric Flores,Tennis,Bronze,40
1971,Summer,France,Glen Thompson,Basketball,Gold,27
1971,Summer,India,Michael Fox,Basketball,,29
1971,Summer,South Africa,Randy Harrington,Swimming,Gold,26
1971,Summer,China,Chad Henderson,Tennis,Gold,39
1971,Summer,USA,Angelica Spears,Basketball,Gold,34
1971,Summer,USA,Heather Morris,Gymnastics,Bronze,39
1971,Summer,Japan,Jose Morton,Basketball,Gold,35
1971,Summer,China,David Lewis,Cycling,Silver,37
1971,Summer,Japan,Bethany Alvarez,Gymnastics,Silver,28
1971,Summer,South Korea,Danielle Brown,Soccer,Silver,37
1971,Summer,USA,Brandy Lopez,Cycling,,22
1971,Summer,Australia,Marissa Cruz,Rowing,Silver,32
1971,Summer,Italy,Julie Hernandez,Swimming,Gold,24
1971,Summer,USA,Jorge Hunter,Basketball,Bronze,26
1971,Summer,India,Andrew Allen,Cycling,,20
1971,Summer,USA,Jason Johnson,Rowing,Gold,27
1971,Summer,China,Matthew Hamilton,Weightlifting,Gold,18
1971,Summer,UK,Mr. James Flores,Rowing,,22
1971,Summer,China,Ryan Parker,Soccer,Bronze,33
1971,Summer,India,Joanna Carter,Cycling,,30
1971,Summer,South Korea,Chase Key,Cycling,,28
1971,Summer,Brazil,Linda Davis,Tennis,Bronze,35
1971,Summer,UK,Kayla Casey,Cycling,Gold,28
1971,Summer,Russia,Amanda Sharp,Tennis,,30
1971,Summer,France,Eddie Beltran,Basketball,Silver,28
1971,Summer,Germany,Stephanie Rodriguez,Basketball,Silver,38
1971,Summer,Germany,James Russell,Tennis,Bronze,30
1971,Summer,Russia,Sheryl Graham,Swimming,Gold,19
1971,Summer,Australia,Jacqueline Barron,Basketball,Gold,35
1971,Summer,South Korea,Michael Meyer,Rowing,,28
1971,Summer,Canada,James Thompson,Athletics,Gold,38
1971,Summer,India,Tracy Kaufman,Rowing,,29
1971,Summer,France,Angela Khan,Athletics,,19
1971,Summer,UK,Christopher Turner,Boxing,Bronze,32
1971,Summer,UK,Mr. James Ibarra,Boxing,Bronze,24
1971,Summer,France,Tami Petty,Basketball,Gold,39
1971,Summer,Canada,Amy Hill,Basketball,Bronze,35
1971,Summer,Russia,Joseph Bowman,Rowing,Silver,34
1971,Summer,Brazil,Deborah Peterson,Cycling,Silver,27
1971,Summer,France,Anna Smith,Swimming,Gold,20
1971,Summer,UK,Angela Watson,Swimming,Silver,39
1971,Summer,France,Kari Carpenter,Weightlifting,,22
1971,Summer,South Africa,Julie Glover,Cycling,Gold,34
1971,Summer,India,Lauren Perry,Tennis,Silver,28
1971,Summer,Russia,Cody Key,Weightlifting,Gold,36
1971,Summer,Italy,Donald Sanchez,Swimming,Gold,37
1971,Summer,Russia,Andrea Castillo,Cycling,,19
1971,Summer,South Africa,William Parsons,Basketball,Silver,25
1971,Summer,India,Justin Brown,Soccer,Silver,30
1971,Summer,UK,Alan Gentry,Basketball,Bronze,37
1971,Summer,South Korea,Jennifer Harris,Tennis,,19
1971,Summer,South Korea,Ruth Rojas,Rowing,Silver,33
1971,Summer,Australia,Phillip Martin,Athletics,Silver,32
1971,Summer,China,Jonathan Reed,Cycling,Gold,22
1971,Summer,USA,Denise Jones,Swimming,,36
1971,Summer,UK,Ryan Clark,Cycling,Silver,27
1971,Summer,China,William Case,Gymnastics,Gold,37
1971,Summer,Italy,Catherine Hernandez,Boxing,Silver,39
1971,Summer,Russia,John Wilson,Soccer,Bronze,31
1971,Summer,France,Dr. Brooke Montoya,Rowing,Bronze,18
1971,Summer,UK,James Rodriguez,Soccer,Gold,20
1971,Summer,France,Morgan Ball,Athletics,,20
1971,Summer,USA,Kristen Garza,Basketball,Bronze,27
1971,Summer,South Africa,Diana Morales MD,Cycling,Silver,25
1971,Summer,Italy,Hailey Robinson,Weightlifting,Bronze,39
1971,Summer,Canada,Amber Hansen,Cycling,Bronze,31
1971,Summer,UK,Matthew Barker,Cycling,Silver,25
1971,Summer,India,Chase Martinez,Gymnastics,Bronze,31
