Year,Type,Country,Athlete,Sport,Medal,Age
1998,Summer,India,Bethany Pace,Athletics,Bronze,34
1998,Summer,Australia,Scott Ayala,Gymnastics,Bronze,18
1998,Summer,Germany,Michael Stein,Cycling,Bronze,18
1998,Summer,Brazil,Albert Bishop,Basketball,Silver,18
1998,Summer,Canada,Rachel Caldwell,Gymnastics,Silver,30
1998,Summer,Russia,Nicholas Ortiz,Athletics,Gold,26
1998,Summer,Germany,Ashley Contreras,Gymnastics,Silver,39
1998,Summer,Brazil,Destiny Wiggins,Basketball,,29
1998,Summer,Canada,Stephanie Jackson,Basketball,Bronze,23
1998,Summer,Canada,Eric Gilbert,Swimming,,31
1998,Summer,Canada,Brandon Hayes,Cycling,Bronze,23
1998,Summer,Australia,Danielle Rose,Cycling,Gold,39
1998,Summer,Germany,Jessica Ramirez,Basketball,Gold,40
1998,Summer,South Africa,Timothy Harrell,Rowing,Gold,19
1998,Summer,France,James Graves,Rowing,Silver,36
1998,Summer,Japan,William Payne,Boxing,Bronze,32
1998,Summer,Brazil,Isabel Webster,Rowing,,27
1998,Summer,Japan,Paul Johnson,Cycling,Bronze,40
1998,Summer,Brazil,April Sherman,Soccer,Silver,33
1998,Summer,India,Patrick Smith,Tennis,Silver,32
1998,Summer,Australia,Alyssa Price,Boxing,,38
1998,Summer,Australia,Breanna Jennings,Swimming,Silver,19
1998,Summer,Japan,Frank Lewis,Rowing,,30
1998,Summer,South Korea,Ashley Richard,Athletics,Bronze,25
1998,Summer,France,Adam Huber,Swimming,Bronze,21
1998,Summer,South Africa,Stephanie Foster,Boxing,Bronze,31
1998,Summer,South Korea,Sheri Olson,Athletics,Silver,23
1998,Summer,South Africa,Vincent Gentry,Basketball,Bronze,35
1998,Summer,Italy,Tara Valdez,Basketball,,39
1998,Summer,India,Tamara Gallegos,Swimming,Gold,21
1998,Summer,Brazil,Kelly Fields PhD,Cycling,Gold,36
1998,Summer,USA,Curtis Sanders,Basketball,Silver,18
1998,Summer,France,Karen Garcia MD,Weightlifting,Bronze,25
1998,Summer,India,Kristen Mcguire,Tennis,Bronze,40
1998,Summer,Australia,Mrs. Holly Smith,Cycling,,39
1998,Summer,Australia,Jake Jackson,Cycling,Bronze,28
1998,Summer,Canada,Christine Vang,Soccer,Gold,19
1998,Summer,France,Derek West,Cycling,Bronze,30
1998,Summer,South Africa,Barbara Colon,Rowing,Bronze,29
1998,Summer,USA,James Sims,Boxing,Gold,33
1998,Summer,Brazil,Lucas Cain,Athletics,Silver,31
1998,Summer,South Korea,Olivia Contreras,Cycling,Gold,33
1998,Summer,China,David Hernandez,Basketball,Gold,18
1998,Summer,Russia,Angela Miles,Basketball,Gold,19
1998,Summer,India,Laura Williams,Swimming,Silver,32
1998,Summer,Canada,Jacqueline Robinson PhD,Boxing,Bronze,31
1998,Summer,Japan,Paul Donovan,Basketball,Silver,31
1998,Summer,Japan,Seth Mccoy,Athletics,,39
1998,Summer,India,Kathryn Schroeder,Athletics,Silver,26
1998,Summer,Italy,Amy Morris,Swimming,Silver,19
1998,Summer,Japan,Kathleen Robinson,Rowing,,27
1998,Summer,China,Jennifer Schmitt,Rowing,Silver,40
1998,Summer,India,Anne Leach,Rowing,,39
1998,Summer,China,David Bautista,Boxing,Silver,35
1998,Summer,Australia,Ian Patterson,Soccer,Gold,20
1998,Summer,Germany,Jenna Rivera,Swimming,Gold,24
1998,Summer,China,Amy Mitchell,Rowing,,22
1998,Summer,UK,Peggy Welch,Athletics,Silver,25
1998,Summer,USA,Christopher Schneider,Tennis,Silver,22
1998,Summer,UK,Christopher Cox,Cycling,,28
1998,Summer,Italy,Marcus Harris,Gymnastics,Silver,19
1998,Summer,Japan,William Allen,Cycling,Gold,36
1998,Summer,Japan,Madison Castillo,Boxing,Bronze,28
1998,Summer,USA,Victor Schmitt,Rowing,,22
1998,Summer,France,Miranda Graham,Rowing,Gold,32
1998,Summer,South Korea,Melissa Hernandez,Tennis,,24
1998,Summer,Canada,Mitchell Valencia,Basketball,,21
1998,Summer,China,Raymond Mcintosh,Weightlifting,Bronze,38
1998,Summer,USA,Meghan Callahan,Rowing,Silver,34
1998,Summer,Canada,James Rodriguez,Weightlifting,Bronze,29
1998,Summer,Brazil,Rebecca Jordan,Tennis,Bronze,25
1998,Summer,Canada,Angela Fields,Cycling,Silver,24
1998,Summer,USA,Jessica Armstrong,Weightlifting,Gold,35
1998,Summer,Australia,Tara Travis,Basketball,Silver,33
1998,Summer,Russia,Pamela Patel,Boxing,Gold,33
1998,Summer,USA,Kenneth Elliott,Tennis,Gold,39
1998,Summer,Italy,Lauren Mccormick,Basketball,Silver,32
1998,Summer,Brazil,Tina Bush,Rowing,Gold,23
1998,Summer,France,Lisa Huffman,Tennis,,30
1998,Summer,South Africa,Amy Wallace,Rowing,Gold,24
1998,Summer,France,Tony Jordan,Athletics,,18
1998,Summer,UK,Daniel Carter,Boxing,Silver,21
1998,Summer,Germany,Kristine Gregory,Swimming,Bronze,25
1998,Summer,France,Larry Daniel,Soccer,Bronze,19
1998,Summer,Brazil,Kyle Smith,Weightlifting,Bronze,21
1998,Summer,Russia,Michael Fitzpatrick,Gymnastics,Silver,37
1998,Summer,South Africa,Rachel Shaffer,Athletics,Silver,29
1998,Summer,China,Haley Miller,Tennis,,32
1998,Summer,Canada,Janet Cox,Gymnastics,,36
1998,Summer,Canada,Cody Hernandez,Basketball,Gold,38
1998,Summer,Germany,Margaret Rogers,Swimming,Gold,32
1998,Summer,Germany,Ricky Levy,Tennis,Silver,38
1998,Summer,South Africa,Steven Sanders,Cycling,Silver,24
1998,Summer,Australia,Katherine Chang,Gymnastics,,40
