Year,Type,Country,Athlete,Sport,Medal,Age
1953,Summer,UK,Kurt Nelson,Rowing,Silver,39
1953,Summer,France,Tracy Lopez,Swimming,Silver,21
1953,Summer,Canada,Veronica Bolton,Soccer,,39
1953,Summer,South Korea,Sarah Dominguez,Weightlifting,,30
1953,Summer,Brazil,James Romero,Tennis,Gold,34
1953,Summer,South Africa,Thomas Alexander DVM,Weightlifting,Gold,39
1953,Summer,France,Jessica Griffith,Tennis,Silver,36
1953,Summer,China,Tina Cook,Rowing,Bronze,23
1953,Summer,Canada,Ann Steele,Basketball,Silver,35
1953,Summer,Canada,Shirley Lindsey,Tennis,,27
1953,Summer,Brazil,Joseph Velasquez,Tennis,Silver,26
1953,Summer,South Korea,Jon Mora,Boxing,,38
1953,Summer,UK,Colleen Torres,Tennis,,38
1953,Summer,Japan,Leon Anderson,Boxing,Gold,25
1953,Summer,Brazil,Damon Bailey,Gymnastics,,30
1953,Summer,South Korea,Betty Suarez,Gymnastics,Bronze,25
1953,Summer,China,Patricia Edwards,Athletics,Silver,22
1953,Summer,Canada,Jason Lee,Athletics,,36
1953,Summer,India,Tammy Schneider,Swimming,Bronze,31
1953,Summer,India,Andrew Glover,Soccer,Gold,30
1953,Summer,USA,Terri Cannon,Tennis,Bronze,32
1953,Summer,Australia,Kevin Perez,Swimming,Silver,22
1953,Summer,Canada,Scott Chavez,Weightlifting,Silver,38
1953,Summer,Germany,Jessica Edwards,Athletics,Silver,26
1953,Summer,India,Scott Torres,Swimming,Silver,34
1953,Summer,Australia,Kaitlin Young,Tennis,,34
1953,Summer,Brazil,April Sanchez,Boxing,,31
1953,Summer,India,Andrea Knox,Soccer,Silver,25
1953,Summer,Japan,Jessica Jones,Basketball,Bronze,27
1953,Summer,South Africa,Regina Cohen,Athletics,Gold,25
1953,Summer,Canada,Rhonda Parker,Rowing,,24
1953,Summer,Brazil,Jennifer Scott,Athletics,Gold,28
1953,Summer,Russia,Diana Lewis,Gymnastics,Bronze,32
1953,Summer,Australia,John Cox,Boxing,Bronze,21
1953,Summer,Germany,Jody Berg,Basketball,Bronze,29
1953,Summer,South Korea,Jeffrey Miller,Weightlifting,,32
1953,Summer,Brazil,Teresa Gonzalez,Tennis,Gold,28
1953,Summer,Brazil,Tyler Perez,Soccer,,29
1953,Summer,Germany,Jennifer Santiago,Athletics,Silver,28
1953,Summer,France,Stephanie Cruz,Gymnastics,Silver,25
1953,Summer,Russia,Mark Salas,Boxing,,34
1953,Summer,Russia,Sarah Johnson,Gymnastics,Bronze,20
1953,Summer,Canada,Michael Cox,Weightlifting,,20
1953,Summer,Russia,Connie Davis,Rowing,Gold,23
1953,Summer,France,John Hall,Swimming,Bronze,31
1953,Summer,Brazil,Diana Lopez,Tennis,Bronze,23
1953,Summer,UK,Matthew Ramirez,Boxing,,22
1953,Summer,UK,April Hughes,Weightlifting,Bronze,33
1953,Summer,Brazil,Nicole Davis,Tennis,,26
1953,Summer,Brazil,John Brown,Weightlifting,Silver,26
1953,Summer,USA,Shannon Smith,Gymnastics,,38
1953,Summer,Russia,Karen Fleming,Swimming,,26
1953,Summer,Germany,Stephanie Adams,Athletics,,22
1953,Summer,Russia,Robert Wallace,Boxing,Silver,22
1953,Summer,Russia,Debra Hunt,Soccer,Gold,34
1953,Summer,UK,Jared Hunt,Rowing,Gold,31
1953,Summer,Japan,Lori Williams,Tennis,Silver,19
1953,Summer,Russia,Francisco Pollard,Cycling,Bronze,28
1953,Summer,UK,Jennifer Velasquez,Tennis,Bronze,20
1953,Summer,South Korea,Joan Little,Weightlifting,,29
1953,Summer,South Korea,Latoya Fox,Weightlifting,Gold,28
1953,Summer,India,Richard Young,Tennis,Silver,35
1953,Summer,India,Raymond Baker,Weightlifting,Bronze,39
1953,Summer,Russia,Sarah Edwards,Cycling,Gold,20
