Year,Type,Country,Athlete,Sport,Medal,Age
1970,Summer,South Africa,Nicole Leblanc,Basketball,Bronze,23
1970,Summer,South Korea,Brian Conner,Boxing,Bronze,39
1970,Summer,Italy,Alex Graham,Gymnastics,Silver,21
1970,Summer,Canada,Jeffrey Chavez,Rowing,Silver,22
1970,Summer,France,Jeremy Miller,Boxing,,37
1970,Summer,China,John Glass,Rowing,,23
1970,Summer,Canada,Justin Sweeney,Boxing,Bronze,18
1970,Summer,China,Sandra Jones,Soccer,Silver,25
1970,Summer,Germany,Cynthia Mcguire,Boxing,Silver,29
1970,Summer,Japan,Anthony Tucker,Rowing,Gold,25
1970,Summer,Australia,Tanya Jones,Rowing,,26
1970,Summer,Russia,Rebecca Compton,Boxing,Gold,35
1970,Summer,Japan,Clayton Castillo,Soccer,Gold,21
1970,Summer,Australia,Holly Ward,Rowing,Gold,40
1970,Summer,South Korea,Elizabeth Ramos,Cycling,Gold,35
1970,Summer,Russia,Mark Parker,Basketball,,30
1970,Summer,Australia,Jack Roberts,Boxing,Gold,23
1970,Summer,Japan,Adam Parks,Weightlifting,,30
1970,Summer,China,Erik Campbell,Boxing,,29
1970,Summer,Canada,Sheila Hurst,Swimming,,36
1970,Summer,China,Scott Vasquez,Rowing,Silver,34
1970,Summer,Japan,Tammy Reeves,Basketball,Bronze,24
1970,Summer,Germany,Jacob Chapman,Cycling,Bronze,21
1970,Summer,Japan,Kelly Sanchez,Boxing,Gold,19
1970,Summer,China,Cole Robertson,Boxing,Bronze,18
1970,Summer,UK,Sarah Mcdonald,Swimming,Bronze,34
1970,Summer,UK,Luis Arellano,Rowing,Silver,23
1970,Summer,Brazil,William Hoffman,Cycling,Bronze,38
1970,Summer,Brazil,Julia Martinez,Swimming,Bronze,31
1970,Summer,India,Grant Lloyd,Soccer,,26
1970,Summer,South Korea,Michael Davis,Weightlifting,Bronze,20
1970,Summer,Russia,Stacey Pace,Athletics,Bronze,35
1970,Summer,Germany,Jennifer Bass,Cycling,Bronze,30
1970,Summer,Canada,Jeffrey Kim,Weightlifting,Bronze,35
1970,Summer,Italy,Margaret Thompson,Weightlifting,Gold,40
1970,Summer,China,Amy Gomez MD,Basketball,Bronze,32
1970,Summer,Canada,Ashlee Richardson,Weightlifting,Silver,36
1970,Summer,Japan,Amber Brown,Athletics,Silver,27
1970,Summer,India,Holly Zhang,Rowing,Bronze,28
1970,Summer,China,Melissa Vaughan,Rowing,,28
1970,Summer,South Africa,John Gardner,Gymnastics,Bronze,37
1970,Summer,Japan,Larry Maxwell,Swimming,Gold,26
1970,Summer,USA,Dr. Kevin Thompson,Gymnastics,,26
1970,Summer,Italy,Kimberly Jordan,Weightlifting,,36
1970,Summer,Australia,Sarah Ramirez,Basketball,Silver,24
1970,Summer,UK,Katherine Colon,Tennis,Silver,28
1970,Summer,Australia,Olivia Garner,Gymnastics,Silver,21
1970,Summer,Brazil,Kristie Mcfarland,Tennis,,33
1970,Summer,Germany,Timothy Richard,Soccer,,36
1970,Summer,Italy,Jacqueline Fernandez,Athletics,Silver,27
1970,Summer,India,Jason Goodwin,Boxing,Gold,37
1970,Summer,South Africa,Sylvia Paul,Rowing,,25
1970,Summer,Japan,Monica Brown,Soccer,Bronze,34
1970,Summer,Canada,Jennifer Williams,Athletics,Silver,19
1970,Summer,USA,David Potter,Weightlifting,Bronze,36
1970,Summer,UK,Mrs. Kimberly Tucker,Cycling,Gold,31
1970,Summer,USA,Marvin Hughes,Boxing,,38
1970,Summer,India,Randy Young,Weightlifting,Silver,32
1970,Summer,Australia,Christopher Powers,Athletics,Gold,19
1970,Summer,South Africa,Matthew Gregory,Rowing,Silver,22
1970,Summer,Russia,Denise Gallagher,Soccer,Bronze,34
1970,Summer,Japan,Christopher Baird,Cycling,Gold,19
1970,Summer,South Korea,Michael Austin,Weightlifting,Gold,25
1970,Summer,India,Dawn Zhang,Soccer,Silver,36
1970,Summer,Brazil,Pamela Roberts,Athletics,Silver,40
1970,Summer,Canada,Sean Adkins,Swimming,Silver,38
1970,Summer,Canada,Sarah Craig,Soccer,,37
1970,Summer,Japan,Kari Floyd,Athletics,Gold,22
1970,Summer,USA,Chad Dixon,Cycling,Silver,33
1970,Summer,India,Paul Weiss,Boxing,Bronze,19
1970,Summer,Brazil,Paige Byrd,Basketball,,20
1970,Summer,Japan,Alexandra Villa,Soccer,,40
1970,Summer,Australia,Angela Page,Cycling,Silver,37
1970,Summer,Italy,Steven Ward,Tennis,Bronze,32
1970,Summer,Germany,Christopher Hines,Boxing,Silver,20
1970,Summer,Japan,Michelle Wilson,Weightlifting,Bronze,21
1970,Summer,Australia,April Russell,Basketball,,28
1970,Summer,South Africa,Douglas Phillips,Basketball,Gold,19
1970,Summer,Italy,Zachary Young,Basketball,Silver,30
1970,Summer,China,David Guerra,Athletics,Silver,34
1970,Summer,India,Mary Moore,Swimming,,22
1970,Summer,Italy,Brandon Burke,Swimming,,24
1970,Summer,Italy,Diana Smith,Cycling,Gold,26
1970,Summer,Germany,Brandy White,Rowing,Gold,24
1970,Summer,China,Larry Klein,Basketball,Gold,24
1970,Summer,Australia,Kenneth Weber,Rowing,Gold,28
1970,Summer,South Africa,Robert Goodwin,Cycling,Bronze,39
1970,Summer,Germany,Lisa Hall,Gymnastics,Bronze,20
1970,Summer,Japan,Paula Mcdonald,Athletics,,25
1970,Summer,Australia,Nicole Gonzalez,Cycling,Gold,40
1970,Summer,Italy,Kristine Mayer,Basketball,Bronze,29
1970,Summer,South Africa,William Hickman MD,Tennis,,40
1970,Summer,South Korea,Ronald Kennedy,Soccer,Silver,19
1970,Summer,USA,Anne Pruitt,Tennis,,40
1970,Summer,Brazil,Richard Cortez,Athletics,Gold,36
1970,Summer,China,Janet Carter,Rowing,Bronze,25
1970,Summer,Russia,John Willis,Cycling,Gold,28
1970,Summer,Russia,Juan Bowman,Boxing,Gold,21
1970,Summer,India,Ashley Raymond MD,Soccer,Bronze,32
1970,Summer,China,Debra Greene,Cycling,,36
1970,Summer,Russia,Heather Franklin,Soccer,Bronze,26
1970,Summer,South Africa,Crystal Mendoza,Soccer,Silver,22
1970,Summer,South Korea,Joel Green,Weightlifting,Gold,32
1970,Summer,Brazil,Kimberly Sullivan,Swimming,Gold,21
1970,Summer,Canada,Elizabeth Lester,Swimming,Gold,20
1970,Summer,USA,Colton Valencia,Tennis,Silver,28
1970,Summer,Italy,Elizabeth Delgado MD,Cycling,,29
1970,Summer,Russia,Terry Maldonado,Soccer,,19
1970,Summer,Canada,Lauren Ward,Cycling,Bronze,26
1970,Summer,India,Erik Barnett,Boxing,Bronze,28
1970,Summer,Canada,Malik Brady,Soccer,Silver,23
1970,Summer,Brazil,Derrick Lopez,Boxing,,35
