Year,Type,Country,Athlete,Sport,Medal,Age
1960,Summer,Australia,Andrew Horne,Gymnastics,,25
1960,Summer,Brazil,Krista Miles,Gymnastics,,36
1960,Summer,Italy,Allison Simpson,Gymnastics,,35
1960,Summer,UK,Carol Wilson,Athletics,Gold,25
1960,Summer,India,David Gonzales,Swimming,,19
1960,Summer,Japan,James Jackson,Boxing,,31
1960,Summer,Italy,Michael Harvey,Tennis,Gold,18
1960,Summer,Japan,Nicole Abbott,Boxing,Bronze,39
1960,Summer,South Korea,James Thomas,Weightlifting,Bronze,30
1960,Summer,USA,Tanya Williams,Rowing,,32
1960,Summer,Russia,Alejandra Hale,Tennis,Silver,34
1960,Summer,India,Jacob Ali,Athletics,Silver,24
1960,Summer,France,Samantha Miller,Boxing,,30
1960,Summer,Russia,Michelle Fitzpatrick,Soccer,,18
1960,Summer,France,Aaron Terrell,Weightlifting,,39
1960,Summer,Canada,Terry Russell,Boxing,Silver,36
1960,Summer,Italy,Kathleen Davis,Weightlifting,Bronze,18
1960,Summer,USA,Daniel Leach,Rowing,,31
1960,Summer,South Africa,Laura Mccoy,Cycling,,40
1960,Summer,France,Phillip Carter,Swimming,Silver,36
1960,Summer,Italy,Kimberly Gregory,Rowing,,24
1960,Summer,UK,Jordan Williams,Swimming,Gold,21
1960,Summer,Germany,Sandra Jones,Tennis,Gold,38
1960,Summer,France,Johnny Williams,Basketball,,35
1960,Summer,UK,Jordan Kelly,Tennis,Gold,33
1960,Summer,Canada,Michele Smith,Swimming,Silver,32
1960,Summer,USA,Destiny Mora,Rowing,,40
1960,Summer,Australia,Janet Perkins,Swimming,Bronze,28
1960,Summer,Germany,Danielle Lane,Athletics,Gold,28
1960,Summer,USA,Joshua Olson,Gymnastics,,30
1960,Summer,France,Joseph Smith,Weightlifting,Silver,32
1960,Summer,China,Matthew Johnson,Basketball,Silver,30
1960,Summer,USA,Jeffery Thornton,Weightlifting,,30
1960,Summer,Russia,Jacob Miller,Rowing,Silver,19
1960,Summer,China,Lisa Watts,Cycling,,20
1960,Summer,Russia,Peggy Taylor,Soccer,,24
1960,Summer,India,Eric Aguilar,Swimming,Bronze,26
1960,Summer,India,Sara Golden,Boxing,Gold,37
1960,Summer,India,Jessica Stevens DVM,Cycling,Gold,19
1960,Summer,India,Robert Hall,Basketball,Silver,34
1960,Summer,Canada,Tyler Jackson,Tennis,Bronze,39
1960,Summer,Japan,Cody Dean,Cycling,Silver,38
1960,Summer,Russia,Brandon Thomas,Boxing,Silver,38
1960,Summer,Brazil,Michelle Romero,Weightlifting,Silver,19
1960,Summer,Canada,Austin Hernandez,Weightlifting,Silver,21
1960,Summer,Japan,Hailey Freeman,Gymnastics,Gold,26
1960,Summer,Japan,Julie Whitehead,Cycling,Bronze,32
1960,Summer,Italy,Alexis Nelson,Basketball,Bronze,23
1960,Summer,Brazil,Samantha Brown,Boxing,Silver,32
1960,Summer,Canada,Angela Whitney,Swimming,Bronze,28
1960,Summer,South Korea,Austin Smith,Swimming,Bronze,28
1960,Summer,China,Amber Howard,Gymnastics,Bronze,37
1960,Summer,France,Danielle Mckinney,Rowing,,38
1960,Summer,Brazil,Dennis Kennedy,Athletics,Bronze,23
1960,Summer,Japan,Adam Santiago,Weightlifting,Bronze,36
1960,Summer,South Korea,Eric Gardner,Weightlifting,Silver,23
1960,Summer,Brazil,Tina Skinner,Weightlifting,Bronze,33
1960,Summer,Brazil,Kenneth Swanson,Cycling,Gold,28
1960,Summer,Australia,Tyler Reed,Boxing,,28
1960,Summer,France,Catherine Webb,Boxing,,40
1960,Summer,Brazil,Alan Fitzgerald,Basketball,Silver,31
1960,Summer,Brazil,Anthony Chen,Swimming,,34
1960,Summer,Italy,Tiffany King,Tennis,,25
1960,Summer,UK,Jessica Freeman,Tennis,Bronze,22
1960,Summer,India,Alan Jacobs,Cycling,Silver,29
1960,Summer,France,Cody Hanson,Tennis,Gold,21
1960,Summer,Japan,Lynn Williams,Rowing,Silver,36
1960,Summer,Australia,Marcus Jones,Basketball,Bronze,19
1960,Summer,Russia,Alexis Sawyer,Swimming,Bronze,34
1960,Summer,Brazil,Lori Torres,Soccer,Gold,32
1960,Summer,South Africa,Deborah Harding,Weightlifting,Bronze,20
1960,Summer,Germany,John Lopez,Cycling,Silver,23
1960,Summer,South Africa,James Salas,Basketball,Silver,29
1960,Summer,Japan,Ethan Martinez,Gymnastics,Bronze,21
1960,Summer,South Africa,Sierra Maxwell PhD,Athletics,Gold,19
1960,Summer,South Korea,Michael Monroe,Gymnastics,Gold,40
1960,Summer,India,Jaime Walters,Soccer,Bronze,20
1960,Summer,France,Travis Smith,Rowing,Bronze,25
1960,Summer,Germany,Cody Austin,Weightlifting,Bronze,28
1960,Summer,Japan,Gary Rasmussen,Soccer,Gold,20
1960,Summer,China,John Brown,Boxing,Silver,32
1960,Summer,China,Thomas Carney,Cycling,Gold,21
1960,Summer,France,Aaron Taylor,Athletics,Silver,26
1960,Summer,India,Melissa Malone,Cycling,Silver,35
1960,Summer,Australia,Robert Dudley,Cycling,,34
1960,Summer,USA,Amy Hansen,Basketball,Silver,22
1960,Summer,Canada,Brittany Green,Gymnastics,Bronze,32
1960,Summer,Russia,Charles Flores,Gymnastics,,25
1960,Summer,UK,Brian Sosa,Cycling,Bronze,30
1960,Summer,South Africa,Glenn Salas,Athletics,Gold,38
1960,Summer,Australia,Jose Mendez,Athletics,Bronze,36
1960,Summer,Russia,Shawn Michael,Soccer,,34
1960,Summer,UK,Angelica Esparza,Basketball,Gold,23
1960,Summer,Germany,Dawn Jackson,Soccer,Bronze,28
1960,Summer,Brazil,David Levy,Basketball,Silver,35
1960,Summer,Australia,Stephen Rose,Gymnastics,Gold,38
1960,Summer,China,Sonya Brooks,Soccer,Silver,19
1960,Summer,India,Courtney Carter,Gymnastics,Bronze,32
1960,Summer,Canada,Anna Jones,Rowing,Gold,24
1960,Summer,Australia,Charles Gray,Tennis,Bronze,30
1960,Summer,Australia,Justin Cervantes,Cycling,,40
1960,Summer,Russia,Brittany Berry,Weightlifting,Silver,27
1960,Summer,Japan,David Lopez,Swimming,Silver,39
1960,Summer,India,Sean Stanley,Soccer,,18
1960,Summer,South Africa,Pamela Harrison,Boxing,Bronze,23
1960,Summer,Brazil,Julie Robinson DDS,Boxing,,28
1960,Summer,China,Jay Montgomery,Rowing,,27
1960,Summer,South Africa,Patricia Cisneros,Cycling,Bronze,24
1960,Summer,Japan,Deborah Reed,Soccer,Silver,22
1960,Summer,Russia,Sean Moore,Rowing,Bronze,37
1960,Summer,Japan,Nathaniel Everett,Rowing,Bronze,40
1960,Summer,Italy,Charles Shaw,Basketball,Bronze,21
1960,Summer,UK,Beverly Clark,Gymnastics,Silver,25
1960,Summer,India,Juan Brown,Athletics,,27
1960,Summer,France,Alec Nelson,Gymnastics,Gold,19
1960,Summer,Germany,Steven Campbell,Swimming,Silver,30
1960,Summer,Australia,Kirk Yang,Basketball,,28
1960,Summer,Japan,Caroline Foster,Cycling,,24
1960,Summer,USA,Brittany Cortez,Rowing,Gold,39
1960,Summer,UK,Richard Robbins,Athletics,Silver,23
1960,Summer,Russia,Donald Rojas,Soccer,Silver,31
1960,Summer,Germany,David Simmons,Weightlifting,Gold,25
1960,Summer,Japan,Megan Garcia DDS,Rowing,Bronze,38
1960,Summer,UK,Christopher Olson,Rowing,,24
1960,Summer,Russia,Kelly Richardson,Basketball,Gold,22
1960,Summer,Japan,David Roberts,Soccer,,19
1960,Summer,Brazil,Morgan Bryan,Boxing,Gold,19
1960,Summer,USA,Susan Jones,Rowing,Bronze,38
1960,Summer,UK,Robin Lane,Swimming,Silver,27
1960,Summer,Japan,Shannon Brown,Athletics,Gold,32
1960,Summer,Australia,Melissa Shea,Weightlifting,,23
1960,Summer,Russia,Jeanette Marquez,Tennis,Silver,34
1960,Summer,India,Jason Mejia,Boxing,Silver,27
1960,Summer,India,Lori Price,Rowing,Bronze,40
1960,Summer,South Africa,Mr. Barry Garcia,Swimming,Bronze,24
1960,Summer,Brazil,Travis Riley,Basketball,Bronze,27
1960,Summer,South Korea,Louis Chaney,Weightlifting,Gold,27
1960,Summer,Japan,Roger Sparks,Cycling,,33
1960,Summer,Japan,Lauren Romero,Basketball,Gold,28
1960,Summer,Italy,Richard Miller,Basketball,Silver,30
1960,Summer,South Africa,Kayla Green,Athletics,,37
1960,Summer,Japan,John Garcia,Weightlifting,Bronze,40
