Year,Type,Country,Athlete,Sport,Medal,Age
1920,Winter,UK,Brenda Joseph,Ice Hockey,Gold,29
1920,Winter,Brazil,Charlotte Taylor,Bobsleigh,Gold,23
1920,Winter,South Africa,Caroline Richardson,Biathlon,Silver,22
1920,Winter,Canada,Luis Gray,Skiing,Silver,24
1920,Winter,Canada,Vincent Livingston,Speed Skating,Bronze,29
1920,Winter,Italy,Melinda Cross,Speed Skating,Bronze,38
1920,Winter,UK,David Lopez,Skiing,Bronze,35
1920,Winter,Japan,Donald White,Bobsleigh,Gold,22
1920,Winter,India,Rodney Salinas,Biathlon,Gold,25
1920,Winter,USA,Kathy Harrington,Bobsleigh,,40
1920,Winter,South Africa,Robert Spears,Ice Hockey,Silver,23
1920,Winter,Russia,Harold Russell,Figure Skating,Gold,31
1920,Winter,Canada,Robin Rodriguez,Speed Skating,Gold,33
1920,Winter,Australia,Shawn Lloyd,Figure Skating,Silver,31
1920,Winter,UK,Brian Bell,Bobsleigh,Silver,32
1920,Winter,USA,Kelly Smith,Bobsleigh,Bronze,28
1920,Winter,Australia,Levi Barr,Skiing,Silver,33
1920,Winter,Germany,Karen Anderson,Biathlon,Bronze,35
1920,Winter,France,Joan Stark,Skiing,,38
1920,Winter,Australia,Samuel Caldwell,Curling,,40
1920,Winter,UK,Brianna Robertson,Snowboarding,Silver,40
1920,Winter,South Africa,Michael Herman,Skiing,Bronze,33
1920,Winter,China,Timothy Armstrong,Bobsleigh,Bronze,34
1920,Winter,South Africa,Angela Johnson,Snowboarding,Silver,34
1920,Winter,South Africa,Wesley Davenport,Figure Skating,Bronze,31
1920,Winter,Canada,Kristina Hudson,Curling,,23
1920,Winter,Russia,Ethan Mays,Figure Skating,Bronze,36
1920,Winter,Australia,Julian Chapman,Figure Skating,Bronze,33
1920,Winter,South Africa,Christopher Carpenter,Biathlon,Silver,37
1920,Winter,Germany,Gregory Kelly,Speed Skating,Silver,39
1920,Winter,France,Francisco Shaw,Biathlon,Bronze,20
1920,Winter,South Korea,Lindsey Rodriguez,Figure Skating,,31
1920,Winter,USA,Jonathan Guerrero,Figure Skating,Silver,33
1920,Winter,Italy,Lee Gonzales,Bobsleigh,Bronze,21
1920,Winter,Italy,Melissa Freeman,Figure Skating,Gold,39
1920,Winter,South Korea,Veronica Page,Biathlon,Silver,34
1920,Winter,USA,Jeremiah Vargas,Snowboarding,Gold,22
1920,Winter,Brazil,Joseph Hatfield,Curling,Bronze,34
1920,Winter,Canada,Melinda Serrano,Curling,,28
1920,Winter,India,Alyssa Green,Skiing,Bronze,25
1920,Winter,Russia,Eric Elliott,Curling,,29
1920,Winter,Australia,Charles Mayo,Bobsleigh,Silver,18
1920,Winter,Russia,Jose Galvan,Figure Skating,Bronze,18
1920,Winter,Italy,Timothy Todd,Skiing,Silver,18
1920,Winter,France,Elizabeth Melton,Speed Skating,Silver,37
1920,Winter,USA,Thomas Smith,Speed Skating,Silver,24
1920,Winter,USA,April Hodges,Biathlon,Bronze,36
1920,Winter,China,Patrick Jackson,Biathlon,Silver,32
1920,Winter,China,Joshua Mercer,Biathlon,Silver,28
1920,Winter,UK,Matthew Friedman,Ice Hockey,Gold,27
1920,Winter,France,Samantha Wagner,Snowboarding,Bronze,25
1920,Winter,China,Ruben Williams,Biathlon,,37
1920,Winter,Canada,Ethan Lowery,Snowboarding,Gold,19
1920,Winter,India,Aaron Jacobs,Figure Skating,Bronze,40
1920,Winter,France,Erin Parker,Figure Skating,Gold,20
1920,Winter,India,Nicholas Smith,Figure Skating,Gold,22
1920,Winter,Brazil,Denise Miller,Figure Skating,Bronze,24
1920,Winter,Canada,Edwin Jordan,Ice Hockey,Bronze,22
1920,Winter,South Africa,Heather Johnson,Bobsleigh,,25
1920,Winter,Italy,Jonathan Harris,Ice Hockey,,37
1920,Winter,Brazil,Keith Jones II,Snowboarding,,38
1920,Winter,UK,Michelle Harris,Figure Skating,,37
1920,Winter,UK,Nicole Durham,Speed Skating,Gold,40
1920,Winter,Japan,Jennifer Thompson,Biathlon,Silver,40
1920,Winter,Brazil,Debra Anderson,Figure Skating,,20
1920,Winter,Germany,Elizabeth Brewer,Snowboarding,Silver,31
1920,Winter,India,Laura Jones,Curling,,35
1920,Winter,Japan,Elizabeth Wilson,Speed Skating,Silver,27
1920,Winter,France,Kelly Duncan,Snowboarding,,26
1920,Winter,Canada,Daniel Douglas,Snowboarding,Gold,26
1920,Winter,Japan,Leslie Pierce,Figure Skating,,31
1920,Winter,Australia,Henry Anderson,Figure Skating,Gold,28
1920,Winter,UK,Daniel Phillips,Biathlon,Bronze,40
1920,Winter,Australia,Paul Johnston,Speed Skating,,28
1920,Winter,Russia,Heather Park,Ice Hockey,Gold,24
1920,Winter,UK,Edward Hensley,Ice Hockey,Gold,37
1920,Winter,UK,Nicole Jones,Curling,Gold,39
1920,Winter,South Africa,William Young,Curling,Gold,31
1920,Winter,South Korea,Tim Peters,Snowboarding,Silver,26
1920,Winter,USA,Caleb Robinson,Bobsleigh,,36
1920,Winter,Germany,Cassandra Hamilton,Figure Skating,Bronze,19
1920,Winter,China,Nicholas Williams,Skiing,Gold,32
1920,Winter,Germany,Dennis Paul,Curling,Silver,18
1920,Winter,Russia,Jessica Gonzales,Speed Skating,Silver,24
1920,Winter,USA,Stephen Murray,Biathlon,,30
1920,Winter,Australia,Brenda Rodriguez,Curling,,23
1920,Winter,India,Debra Willis,Skiing,,40
1920,Winter,Brazil,Mrs. Daisy Dennis MD,Snowboarding,Bronze,21
1920,Winter,Russia,Joanna Garner,Snowboarding,Bronze,30
1920,Winter,Japan,Brittany Campbell,Biathlon,Silver,38
1920,Winter,UK,Kathleen Garcia,Speed Skating,,40
1920,Winter,Russia,Michael Hester,Curling,Silver,22
1920,Winter,Canada,Christian Walker,Speed Skating,Silver,38
1920,Winter,UK,Steven Ashley,Biathlon,,25
1920,Winter,Japan,Glenn Robinson,Snowboarding,Gold,31
1920,Winter,South Africa,Dana Mcdaniel,Ice Hockey,Silver,36
1920,Winter,Australia,Ashley Best,Speed Skating,Gold,31
1920,Winter,Japan,Jill Riddle,Ice Hockey,Bronze,21
1920,Winter,Brazil,Sydney Jordan,Ice Hockey,,19
1920,Winter,China,Ronald Stevens,Skiing,Bronze,24
1920,Winter,South Korea,Rachel Turner,Bobsleigh,Bronze,36
1920,Winter,France,Megan Garrett,Biathlon,,22
1920,Winter,Russia,Kevin Baker,Figure Skating,Bronze,36
1920,Winter,USA,Erika Murray,Snowboarding,Bronze,19
1920,Winter,India,Kimberly Alvarez,Speed Skating,,19
1920,Winter,UK,Jane Williamson,Speed Skating,Gold,20
1920,Winter,Brazil,Robert Caldwell,Snowboarding,Silver,28
1920,Winter,South Africa,Robert Pruitt,Skiing,Gold,20
1920,Winter,Germany,Patrick Phillips,Ice Hockey,Gold,19
1920,Winter,Italy,Roy Johnson,Speed Skating,,19
1920,Winter,Russia,Bridget Short,Curling,Gold,32
1920,Winter,UK,Sharon Peterson,Biathlon,Bronze,21
1920,Winter,South Korea,Kristina Hayes,Speed Skating,,26
1920,Winter,France,Kayla Tanner,Speed Skating,Bronze,28
1920,Winter,India,Laura Holmes,Ice Hockey,Silver,31
1920,Winter,UK,Ashley Lewis DDS,Speed Skating,Gold,37
1920,Winter,India,Elizabeth Hoffman,Curling,Bronze,26
1920,Winter,China,Susan Andrews,Biathlon,Bronze,39
1920,Winter,UK,Michael Woods,Snowboarding,Silver,20
1920,Winter,South Korea,Johnny Gibbs,Bobsleigh,Bronze,34
1920,Winter,Russia,Kevin Cruz,Snowboarding,Bronze,35
1920,Winter,South Africa,Robert Pacheco,Biathlon,Gold,26
1920,Winter,India,Krista Baker,Speed Skating,Bronze,22
1920,Winter,Brazil,Jennifer Edwards,Skiing,,21
1920,Winter,Russia,Ashley Clarke,Biathlon,Bronze,24
1920,Winter,South Africa,Amanda Johnson,Figure Skating,Gold,19
1920,Winter,USA,Monique Schneider,Biathlon,Bronze,20
1920,Winter,USA,Jennifer Anderson,Skiing,Silver,37
1920,Winter,India,Stephen Mullen,Biathlon,Silver,20
1920,Winter,China,Whitney Washington,Figure Skating,Bronze,32
1920,Winter,France,Stefanie Baker,Snowboarding,,21
1920,Winter,South Africa,Stephen Jackson,Figure Skating,Silver,19
1920,Winter,South Korea,Jesse Martin,Biathlon,Gold,19
1920,Winter,France,Zachary Lopez Jr.,Curling,,36
1920,Winter,China,Joshua Bryant,Biathlon,Silver,18
1920,Winter,Russia,Adam English,Curling,,38
1920,Winter,Japan,Justin Carter,Biathlon,Silver,33
1920,Winter,South Korea,Jeffrey Daniel,Ice Hockey,,24
1920,Winter,UK,Frederick Morris,Biathlon,Gold,35
1920,Winter,South Korea,Claire Huff,Biathlon,,35
1920,Winter,Brazil,Diana Hart,Figure Skating,Silver,26
1920,Winter,Canada,Scott Hawkins,Curling,Bronze,22
1920,Winter,UK,Dr. Antonio Hurley,Speed Skating,Gold,35
1920,Winter,UK,Vickie Schmidt,Speed Skating,Bronze,32
1920,Winter,Brazil,Miss Sandra York,Snowboarding,Silver,29
1920,Winter,Germany,Alicia Mendez,Skiing,Silver,30
1920,Winter,France,Kevin Woods,Figure Skating,Bronze,23
1920,Winter,Italy,Jason Thompson,Curling,Silver,22
1920,Winter,UK,Eugene Howell,Figure Skating,Silver,39
1920,Winter,South Africa,Kelly Barnes,Curling,,32
1920,Winter,France,Kelli Nichols,Curling,,18
1920,Winter,Canada,Courtney Mcclure,Bobsleigh,Silver,34
1920,Winter,Russia,Jennifer Garcia,Bobsleigh,Gold,32
1920,Winter,Germany,Christine Myers,Bobsleigh,Bronze,38
1920,Winter,Russia,Mariah Zavala,Ice Hockey,,40
1920,Winter,Japan,Emily Lee,Speed Skating,,20
1920,Winter,France,Julia Green,Curling,,24
1920,Winter,Brazil,Megan Walker,Bobsleigh,Gold,34
1920,Winter,Canada,Denise Johnson,Ice Hockey,Bronze,20
1920,Winter,USA,Paul Ortega,Figure Skating,Gold,18
1920,Winter,Russia,Christina Green,Biathlon,Bronze,35
1920,Winter,France,Aaron Frazier,Figure Skating,Gold,38
1920,Winter,South Africa,Amy Taylor,Curling,Bronze,38
1920,Winter,South Korea,Mark Costa,Speed Skating,Bronze,36
1920,Winter,Japan,David Diaz,Skiing,,27
1920,Winter,USA,Philip Conner,Ice Hockey,Silver,18
1920,Winter,USA,Hannah Conway,Bobsleigh,Bronze,22
1920,Winter,Italy,Cheryl Mcconnell,Skiing,,19
1920,Winter,UK,Mr. Steven Hoffman,Ice Hockey,,31
1920,Winter,China,Michael Galloway,Skiing,,30
1920,Winter,Brazil,Gary Cooke,Ice Hockey,,20
1920,Winter,South Africa,Nancy Conway,Curling,Bronze,18
1920,Winter,Italy,Mark Taylor,Bobsleigh,Silver,25
1920,Winter,France,Dr. Matthew Wiggins,Snowboarding,Silver,22
1920,Winter,UK,Jennifer Lucas,Curling,Silver,21
1920,Winter,South Africa,Martin Williams,Snowboarding,,26
1920,Winter,Japan,Karen King,Biathlon,Bronze,33
1920,Winter,France,Jamie Larson,Speed Skating,Gold,40
1920,Winter,South Korea,Matthew Wyatt,Ice Hockey,,24
1920,Winter,Canada,Kimberly Aguilar,Figure Skating,Bronze,21
1920,Winter,Australia,Oscar Howell,Snowboarding,,21
1920,Winter,USA,Robert Carrillo,Biathlon,Bronze,33
1920,Winter,South Korea,Andrea Hampton,Skiing,Silver,33
1920,Winter,India,Marie Brown,Speed Skating,Bronze,32
1920,Winter,China,Wendy Oneill,Figure Skating,Bronze,19
1920,Winter,Russia,Audrey White MD,Biathlon,Silver,31
1920,Winter,India,Nancy Benitez,Figure Skating,Bronze,22
1920,Winter,Canada,Mary Wells,Speed Skating,Bronze,24
1920,Winter,Japan,Laura Vargas,Ice Hockey,,20
1920,Winter,France,Edward Williams,Skiing,Bronze,25
1920,Winter,USA,Jeffery Fuller,Speed Skating,Gold,37
1920,Winter,South Africa,Brenda Holt,Skiing,Gold,30
1920,Winter,Russia,Evan Wright,Figure Skating,Gold,28
1920,Winter,France,Tina Wolf,Biathlon,Gold,40
1920,Winter,Italy,Darrell Conner,Bobsleigh,Silver,34
1920,Winter,South Africa,Thomas Williams,Ice Hockey,,22
1920,Winter,Russia,Kelly Campbell,Biathlon,Bronze,24
1920,Winter,China,Mrs. Gabrielle Tanner,Figure Skating,Silver,22
1920,Winter,France,Cathy Hale,Snowboarding,Bronze,26
1920,Winter,Canada,Michael Galvan,Curling,Bronze,37
1920,Winter,India,Nicole Garza,Biathlon,,26
1920,Winter,UK,Karen Dalton,Curling,Bronze,35
1920,Winter,Italy,Jerry Brown,Bobsleigh,Gold,33
1920,Winter,India,Jeffrey Evans,Bobsleigh,Bronze,30
1920,Winter,France,Sarah Butler,Skiing,,22
1920,Winter,India,Linda Serrano,Curling,Silver,21
1920,Winter,Brazil,William Jackson,Figure Skating,Bronze,36
1920,Winter,India,Stephanie Harris,Curling,,18
1920,Winter,China,Joseph Clarke,Figure Skating,Silver,20
1920,Winter,Germany,Kimberly Harris,Skiing,Bronze,31
1920,Winter,Germany,Devin Bryant,Ice Hockey,Silver,24
1920,Winter,Italy,Michelle Leonard,Curling,Bronze,39
1920,Winter,Canada,Matthew Young,Skiing,Bronze,22
1920,Winter,Canada,Amanda Gonzales,Speed Skating,Gold,39
1920,Winter,France,Ryan Lewis,Curling,Bronze,36
1920,Winter,Germany,Adam Wilcox,Speed Skating,Gold,19
1920,Winter,UK,Monica Jones,Snowboarding,Bronze,20
1920,Winter,USA,James Chang,Skiing,Silver,36
1920,Winter,France,Patricia Jordan,Snowboarding,Bronze,18
1920,Winter,USA,Michelle Davis MD,Skiing,,38
1920,Winter,South Africa,William Franco,Bobsleigh,Bronze,36
1920,Winter,Australia,Michael Jordan,Curling,Silver,24
1920,Winter,Germany,Tammy Sanchez,Figure Skating,Gold,31
1920,Winter,UK,Ryan Kent,Figure Skating,Bronze,36
1920,Winter,Italy,Alexander Harris,Bobsleigh,Bronze,36
1920,Winter,India,Sarah Hill,Bobsleigh,Bronze,18
1920,Winter,South Africa,Anthony Hernandez,Bobsleigh,Silver,29
1920,Winter,Japan,Ryan Dawson,Snowboarding,Silver,22
1920,Winter,South Africa,Max Hahn,Biathlon,Bronze,29
1920,Winter,Brazil,Faith Morgan,Skiing,Bronze,23
1920,Winter,Japan,Linda Mack,Bobsleigh,Bronze,40
1920,Winter,Brazil,Adriana Lopez,Biathlon,Silver,33
1920,Winter,South Korea,Hannah Watkins,Curling,Gold,21
1920,Winter,Australia,Christopher Lee,Ice Hockey,,29
1920,Winter,France,Keith Hansen,Snowboarding,Gold,32
1920,Winter,Canada,Bianca Gray,Skiing,Bronze,18
1920,Winter,China,Angela Lozano,Speed Skating,Silver,40
1920,Winter,UK,William Franco,Speed Skating,Gold,37
1920,Winter,Italy,Rebekah Roman,Bobsleigh,Silver,24
1920,Winter,Brazil,Jerry Jones,Biathlon,Gold,27
1920,Winter,Italy,David White,Curling,Bronze,37
1920,Winter,USA,Parker Garcia,Snowboarding,Silver,34
1920,Winter,India,Dawn Martinez,Bobsleigh,Silver,34
