Year,Type,Country,Athlete,Sport,Medal,Age
1957,Winter,Canada,Ronald Meyer,Bobsleigh,Gold,26
1957,Winter,South Korea,Tina Vance,Ice Hockey,Gold,40
1957,Winter,Brazil,Brandon Chavez,Figure Skating,Silver,23
1957,Winter,UK,Elizabeth Green,Curling,Bronze,23
1957,Winter,China,Nicole Richards,Speed Skating,Gold,40
1957,Winter,China,Gregory Webb,Skiing,Silver,28
1957,Winter,Japan,Kevin Wheeler,Curling,Silver,25
1957,Winter,South Korea,Elizabeth Garcia DDS,Ice Hockey,Bronze,19
1957,Winter,Australia,Cynthia Nichols,Figure Skating,,19
1957,Winter,Japan,Richard Lawrence,Figure Skating,Gold,30
1957,Winter,South Africa,Sean Johns,Bobsleigh,Silver,37
1957,Winter,South Africa,Tina Smith,Speed Skating,Bronze,30
1957,Winter,China,Michael Curtis,Bobsleigh,,31
1957,Winter,Italy,Courtney Pitts,Figure Skating,Silver,29
1957,Winter,USA,Ryan Costa,Curling,Bronze,23
1957,Winter,Australia,George Meyer,Speed Skating,Gold,34
1957,Winter,USA,Samantha Garcia,Snowboarding,Silver,24
1957,Winter,China,Steven Ryan,Skiing,Silver,31
1957,Winter,France,Kevin Gonzales,Biathlon,Bronze,28
1957,Winter,South Africa,Janet Ramos,Bobsleigh,Gold,28
1957,Winter,USA,Patrick Lee,Skiing,Silver,26
1957,Winter,China,Ashley Johnson,Curling,Silver,28
1957,Winter,Germany,John Norris,Ice Hockey,Bronze,33
1957,Winter,Italy,Daniel Gould,Snowboarding,Silver,33
1957,Winter,Australia,Thomas Cox,Bobsleigh,,24
1957,Winter,South Africa,Anna Watts,Bobsleigh,Silver,18
1957,Winter,Japan,Amy Bates,Skiing,Bronze,18
1957,Winter,Germany,Timothy Gomez,Ice Hockey,Silver,37
1957,Winter,South Africa,Joseph Branch,Biathlon,Bronze,29
1957,Winter,Italy,Jeremy Russell,Ice Hockey,Silver,31
1957,Winter,France,Jeremiah Barry,Bobsleigh,Gold,26
1957,Winter,Brazil,Lindsey Holt,Bobsleigh,,34
1957,Winter,South Africa,Lisa Martin,Snowboarding,,19
1957,Winter,Russia,Beverly Lucas,Ice Hockey,Silver,26
1957,Winter,Japan,Michele Campbell,Skiing,,37
1957,Winter,China,Corey Lin,Curling,Silver,40
1957,Winter,Germany,Christopher Robinson,Curling,Bronze,25
1957,Winter,UK,Whitney Shelton,Biathlon,Silver,34
1957,Winter,Italy,William Reed,Snowboarding,Gold,20
1957,Winter,South Korea,Angel Davies,Ice Hockey,Silver,27
1957,Winter,USA,Phillip Maldonado,Curling,Silver,28
1957,Winter,Germany,Wesley Zamora,Figure Skating,,22
1957,Winter,France,Daniel Buckley,Biathlon,Silver,29
1957,Winter,South Korea,Jason Johnson,Ice Hockey,Gold,38
1957,Winter,Canada,Larry Brown,Bobsleigh,Silver,24
1957,Winter,France,Ian Wilkins,Speed Skating,Bronze,32
1957,Winter,South Africa,Catherine Edwards,Skiing,Silver,22
1957,Winter,Italy,Julia Humphrey,Figure Skating,Gold,20
1957,Winter,Germany,David Marshall,Speed Skating,Silver,32
1957,Winter,UK,Daniel Jones,Skiing,Bronze,27
1957,Winter,Japan,John Bennett,Curling,,26
1957,Winter,Russia,Brent Juarez,Snowboarding,,26
1957,Winter,South Korea,James Bowman,Speed Skating,Bronze,25
1957,Winter,France,Barbara Holland,Speed Skating,Gold,19
1957,Winter,USA,John Caldwell,Skiing,Bronze,18
1957,Winter,India,Vanessa Walton,Ice Hockey,Silver,24
1957,Winter,South Africa,Melissa Watts,Curling,Gold,26
1957,Winter,Germany,Miss Lori Gomez,Biathlon,Bronze,24
1957,Winter,China,Mrs. Debra Jones MD,Curling,Gold,38
1957,Winter,France,Dana Stephens,Bobsleigh,Silver,33
1957,Winter,Brazil,Christy Rivas,Figure Skating,Gold,22
1957,Winter,USA,Jason Smith,Speed Skating,Bronze,30
1957,Winter,Australia,Sandra Price,Snowboarding,Silver,20
1957,Winter,Brazil,Scott Barker,Speed Skating,Gold,19
1957,Winter,Australia,Regina Fisher MD,Skiing,Bronze,23
1957,Winter,Italy,Laura Davis,Speed Skating,Silver,33
