Year,Type,Country,Athlete,Sport,Medal,Age
2006,Winter,USA,Mary Johnson,Speed Skating,Silver,33
2006,Winter,Canada,Billy Lee,Skiing,Gold,21
2006,Winter,South Africa,Daniel Parks,Snowboarding,Bronze,33
2006,Winter,India,Walter Ford,Figure Skating,Bronze,30
2006,Winter,Australia,Sara Case,Speed Skating,Gold,31
2006,Winter,France,Amanda Richards,Curling,Gold,40
2006,Winter,Canada,Rhonda Skinner,Figure Skating,Bronze,29
2006,Winter,Australia,Michael Sharp,Figure Skating,,32
2006,Winter,South Africa,Denise Nelson,Speed Skating,Gold,21
2006,Winter,China,Rachel Villanueva,Biathlon,Silver,40
2006,Winter,USA,Dr. Megan Frost,Bobsleigh,Bronze,33
2006,Winter,Japan,Margaret Holland,Speed Skating,Gold,28
2006,Winter,Brazil,Laura Newton,Biathlon,Gold,27
2006,Winter,South Africa,Tracy Livingston,Speed Skating,Gold,23
2006,Winter,South Korea,James Chandler,Figure Skating,Silver,19
2006,Winter,France,Mary Thomas,Skiing,Silver,40
2006,Winter,Canada,Brittany Green,Speed Skating,Gold,30
2006,Winter,Australia,Thomas Acosta,Snowboarding,Bronze,38
2006,Winter,South Korea,Jason Sellers,Bobsleigh,Silver,25
2006,Winter,China,Scott Myers,Biathlon,Silver,19
2006,Winter,Brazil,Diane King,Speed Skating,,37
2006,Winter,South Korea,Hannah Valenzuela,Speed Skating,Gold,22
2006,Winter,South Africa,Susan Barrera MD,Snowboarding,Silver,36
2006,Winter,South Africa,Wayne King,Figure Skating,Bronze,38
2006,Winter,USA,Barry Wright,Figure Skating,Gold,23
2006,Winter,South Korea,Austin Salinas,Snowboarding,Gold,22
2006,Winter,Canada,Susan Richards,Bobsleigh,Gold,37
2006,Winter,India,Luke Burton,Figure Skating,Silver,39
2006,Winter,India,Emily Barr,Speed Skating,Gold,25
2006,Winter,Russia,Rebekah Peterson,Skiing,Gold,34
2006,Winter,Russia,Jim Santos,Ice Hockey,Silver,36
2006,Winter,France,Alison Murphy,Snowboarding,Silver,25
2006,Winter,Russia,Omar Conner,Ice Hockey,Silver,37
2006,Winter,Canada,Gary Edwards,Speed Skating,Bronze,31
2006,Winter,South Korea,Ashley Gonzalez,Bobsleigh,Bronze,40
2006,Winter,Germany,Arthur Flores,Snowboarding,Bronze,38
2006,Winter,Japan,Jo Richardson,Biathlon,Bronze,19
2006,Winter,Brazil,Andrea Wright,Snowboarding,Silver,23
2006,Winter,UK,Mary Martinez,Biathlon,Bronze,40
2006,Winter,India,Heather Petty,Skiing,Bronze,38
2006,Winter,Australia,Bradley Collins,Biathlon,Gold,28
2006,Winter,China,Cameron Sims II,Figure Skating,Gold,28
2006,Winter,Canada,Mr. Mario Smith,Biathlon,,24
2006,Winter,Italy,Monica Shannon,Snowboarding,Bronze,28
2006,Winter,Japan,Robert Willis,Skiing,Silver,31
2006,Winter,Australia,Richard Collins,Snowboarding,Gold,39
