Year,Type,Country,Athlete,Sport,Medal,Age
1911,Summer,South Africa,Nicholas Kane,Basketball,Gold,28
1911,Summer,Japan,Nancy Smith,Weightlifting,Gold,36
1911,Summer,France,Dustin Bray,Cycling,,24
1911,Summer,Germany,Martin Conway,Soccer,,28
1911,Summer,Brazil,James Jackson,Tennis,Silver,38
1911,Summer,South Africa,Hunter Mckenzie,Gymnastics,,29
1911,Summer,France,Lori Bautista,Rowing,Bronze,31
1911,Summer,South Africa,Jose Payne,Soccer,Silver,25
1911,Summer,Japan,Catherine Lambert,Cycling,Silver,37
1911,Summer,South Korea,Joel Allen,Gymnastics,Bronze,40
1911,Summer,Japan,Mr. Derek Sanchez DDS,Cycling,Bronze,28
1911,Summer,South Korea,Mary Williams,Rowing,Gold,25
1911,Summer,India,Kevin Sanchez,Soccer,Silver,29
1911,Summer,South Africa,Jason Henson,Gymnastics,Silver,34
1911,Summer,Brazil,Lisa Burgess,Gymnastics,Bronze,27
1911,Summer,South Korea,Brittany Rogers,Weightlifting,Silver,26
1911,Summer,Canada,Lisa Williams,Cycling,Bronze,30
1911,Summer,Italy,Tiffany Sanchez,Weightlifting,Silver,23
1911,Summer,Australia,Melissa Hernandez,Athletics,Gold,34
1911,Summer,Italy,Holly Sellers,Rowing,,27
1911,Summer,UK,Samantha Kane,Gymnastics,Bronze,28
1911,Summer,Japan,Jason Jones,Gymnastics,,38
1911,Summer,India,Tina Miller,Swimming,Bronze,22
1911,Summer,Brazil,Wanda Wood,Swimming,Gold,30
1911,Summer,Brazil,Ronald Acevedo,Athletics,Silver,29
1911,Summer,Australia,Carl King,Gymnastics,Gold,40
1911,Summer,Germany,Mark Williams,Boxing,,35
1911,Summer,China,Micheal Phillips,Cycling,,39
1911,Summer,France,Nicole Newman,Tennis,Silver,21
1911,Summer,Australia,Andre Wolfe,Boxing,Gold,34
1911,Summer,South Korea,Kristy Tran,Weightlifting,,20
1911,Summer,South Africa,Matthew Neal,Swimming,,27
1911,Summer,South Korea,George Pollard,Weightlifting,Gold,24
1911,Summer,Italy,Melissa Ramirez,Athletics,Bronze,23
1911,Summer,South Korea,Kelly Williams,Rowing,,38
1911,Summer,France,Natalie Lewis,Athletics,,19
1911,Summer,South Africa,Lisa Knapp,Swimming,Bronze,21
1911,Summer,Australia,Robert Brock,Tennis,Gold,27
1911,Summer,India,Ebony Mcclain,Tennis,Bronze,29
1911,Summer,South Africa,Patricia Moore,Boxing,Gold,34
1911,Summer,UK,Nicole Wilson,Weightlifting,Gold,28
1911,Summer,UK,Carol Nichols,Boxing,,27
1911,Summer,Japan,Lori Ball,Gymnastics,,39
1911,Summer,Russia,Scott Robinson,Boxing,,32
1911,Summer,South Korea,Jill Ward,Weightlifting,Bronze,28
1911,Summer,Japan,Brittany Hardin,Gymnastics,Silver,22
1911,Summer,Australia,Stacey Flynn,Boxing,Bronze,38
1911,Summer,Brazil,Kathryn Johnson,Athletics,,39
1911,Summer,UK,James Mann,Gymnastics,Gold,22
1911,Summer,South Africa,Mrs. Christina Cruz,Tennis,Bronze,33
1911,Summer,Japan,Andrew Faulkner,Athletics,,29
1911,Summer,South Korea,Kyle Marquez,Rowing,Silver,35
1911,Summer,Italy,Paul Wilkins,Basketball,Gold,25
1911,Summer,India,Amy Brown,Weightlifting,,25
1911,Summer,South Africa,Thomas Werner,Soccer,,27
1911,Summer,China,Alejandro Davis,Swimming,Gold,35
1911,Summer,South Korea,Lisa Lee,Cycling,Gold,23
1911,Summer,Italy,Susan White,Athletics,Silver,29
1911,Summer,South Korea,Kenneth Cruz,Athletics,,29
1911,Summer,Italy,Michelle Williams,Gymnastics,Gold,34
1911,Summer,USA,Frank Bailey,Swimming,Gold,22
1911,Summer,Canada,John Mills,Athletics,,29
1911,Summer,Russia,Michelle Harrison,Tennis,Bronze,37
1911,Summer,Japan,Stacey Martin,Cycling,Silver,35
1911,Summer,Japan,John Wheeler,Weightlifting,Gold,26
1911,Summer,Australia,Mr. Bryan Ford MD,Rowing,Bronze,24
1911,Summer,USA,Melinda Powell,Weightlifting,Silver,32
1911,Summer,France,Kelly Larsen,Swimming,Gold,33
1911,Summer,UK,Shawn Jensen,Cycling,,20
1911,Summer,South Korea,Joseph Beck,Swimming,Silver,20
1911,Summer,Russia,Emily Porter,Swimming,Silver,19
1911,Summer,Russia,Ralph Rojas,Gymnastics,Bronze,33
1911,Summer,Australia,David Bailey,Swimming,Gold,29
1911,Summer,South Korea,Ronald Stewart,Rowing,Gold,21
1911,Summer,Canada,Marcus Mcgee,Tennis,,21
1911,Summer,South Africa,Brittany Fuentes,Cycling,,40
1911,Summer,Canada,Thomas May,Soccer,Gold,34
1911,Summer,South Africa,Robin Hood,Basketball,,18
1911,Summer,Canada,John Green,Weightlifting,,23
1911,Summer,USA,Angela Byrd,Soccer,Gold,29
1911,Summer,UK,Brian Mejia,Swimming,Bronze,34
1911,Summer,France,Kerry Riley,Soccer,Silver,30
1911,Summer,Canada,Brian Taylor,Athletics,Silver,27
1911,Summer,India,Derek Hill,Athletics,,20
1911,Summer,Canada,Jenna Ramsey,Basketball,Gold,18
1911,Summer,Canada,Kelly White,Gymnastics,,29
1911,Summer,South Korea,Ellen Vasquez,Rowing,Bronze,23
1911,Summer,South Korea,Matthew Lopez,Boxing,Bronze,25
1911,Summer,Japan,Timothy Dodson,Athletics,Gold,27
1911,Summer,Australia,James Gay,Cycling,Silver,36
1911,Summer,Brazil,Leslie Sanders,Weightlifting,Silver,35
1911,Summer,Canada,Kimberly Richards,Rowing,Bronze,27
1911,Summer,Canada,Debra Smith,Cycling,Bronze,31
1911,Summer,Australia,Robin Kelley,Cycling,Bronze,37
1911,Summer,Canada,Courtney Cook,Weightlifting,Bronze,18
1911,Summer,Brazil,Jonathan Barker,Cycling,,28
1911,Summer,Brazil,Tracy Martin,Athletics,Bronze,20
1911,Summer,Germany,Debbie Holmes,Boxing,Gold,26
1911,Summer,South Korea,Jackie Webb,Rowing,Silver,33
1911,Summer,Italy,John Chambers,Rowing,Gold,22
1911,Summer,Canada,Dalton Smith,Swimming,,29
1911,Summer,India,Emily Wolf,Weightlifting,Bronze,24
1911,Summer,Brazil,Mary Simmons,Tennis,Gold,33
1911,Summer,Canada,Maria Fisher,Gymnastics,Silver,29
1911,Summer,UK,David Green,Gymnastics,Bronze,39
1911,Summer,Australia,Kyle Roman,Gymnastics,Silver,24
1911,Summer,Japan,Brenda Nelson,Gymnastics,Silver,28
1911,Summer,India,Judy Walters,Basketball,,25
1911,Summer,Italy,Cheyenne Smith,Rowing,Gold,39
1911,Summer,South Korea,Adam Garcia,Weightlifting,Silver,40
1911,Summer,UK,Brandon Daniels,Soccer,Silver,18
1911,Summer,Australia,Robert Harper,Soccer,Gold,19
1911,Summer,Brazil,Stephen Garcia,Weightlifting,Gold,26
1911,Summer,India,Nicholas Edwards,Rowing,Gold,31
1911,Summer,Canada,Jonathan Rich,Cycling,Silver,37
1911,Summer,USA,Amy Henry,Soccer,Bronze,18
1911,Summer,Italy,Steven Carlson,Tennis,Silver,23
1911,Summer,South Africa,Jessica James,Athletics,,34
1911,Summer,South Korea,Donald Williams,Boxing,,38
1911,Summer,China,Alicia Norman,Soccer,Gold,18
1911,Summer,South Korea,James Richards,Basketball,Silver,35
1911,Summer,USA,Catherine Torres,Boxing,,29
1911,Summer,Italy,Joseph Cochran,Soccer,Silver,36
1911,Summer,Japan,Cameron Juarez,Swimming,Silver,34
1911,Summer,France,Thomas Miranda,Weightlifting,Bronze,33
1911,Summer,South Africa,Angela Duran,Weightlifting,Bronze,37
1911,Summer,USA,Kimberly Williams,Gymnastics,Silver,19
1911,Summer,Italy,Luis Rivas,Weightlifting,,33
1911,Summer,India,Danielle Richardson,Swimming,Gold,38
1911,Summer,UK,Christopher Holloway,Boxing,Bronze,22
1911,Summer,France,Tyrone Chapman,Soccer,Silver,28
1911,Summer,India,Steven Stewart,Tennis,Silver,24
1911,Summer,Russia,David Carlson,Swimming,Bronze,18
1911,Summer,UK,David Huber,Cycling,Bronze,21
1911,Summer,South Korea,William Diaz,Swimming,Gold,34
1911,Summer,South Africa,Scott Miller,Athletics,Gold,36
1911,Summer,USA,Christopher Stark,Soccer,Gold,31
1911,Summer,Australia,Melanie Padilla,Cycling,Silver,24
1911,Summer,South Korea,Joseph Bennett,Rowing,,39
1911,Summer,South Korea,Miguel Williamson,Gymnastics,Gold,33
1911,Summer,Italy,Maria Edwards,Tennis,Bronze,35
1911,Summer,Canada,Julie Taylor,Cycling,Gold,23
1911,Summer,Russia,Lindsay Thompson,Soccer,Gold,36
1911,Summer,Brazil,Ryan Johnson,Basketball,Gold,25
1911,Summer,South Africa,Heather Harris,Rowing,Silver,34
1911,Summer,France,Michael Roy,Cycling,,22
1911,Summer,Brazil,Amber Davis,Tennis,Gold,29
1911,Summer,South Korea,Danielle Lopez,Tennis,Gold,22
1911,Summer,Japan,Lisa Clark,Weightlifting,,22
1911,Summer,USA,Thomas Harris,Tennis,,26
1911,Summer,Germany,Kelly Bennett,Weightlifting,Bronze,33
1911,Summer,India,Connie Garcia MD,Gymnastics,Silver,25
1911,Summer,South Africa,Mr. Jon Hess,Soccer,Bronze,22
1911,Summer,Canada,Justin Parker,Basketball,Silver,31
1911,Summer,China,Michael Black,Cycling,Silver,28
1911,Summer,Japan,Brian Grant,Soccer,Bronze,27
1911,Summer,India,Margaret Myers,Weightlifting,,29
1911,Summer,India,Brian Franco,Cycling,Gold,21
1911,Summer,South Africa,Alison Cardenas,Weightlifting,Gold,35
1911,Summer,Brazil,Timothy Pierce,Boxing,Silver,37
1911,Summer,Canada,Samuel Wilkins,Boxing,Gold,22
1911,Summer,Japan,Joseph Thompson,Weightlifting,,39
1911,Summer,India,Terry Austin,Boxing,,34
1911,Summer,South Africa,Kendra Butler,Athletics,Bronze,25
1911,Summer,Germany,Alexander Ball,Tennis,Silver,26
1911,Summer,Russia,Richard Gray,Tennis,Bronze,31
1911,Summer,Italy,Jamie Wilson,Weightlifting,Bronze,27
1911,Summer,Brazil,Timothy Marshall,Rowing,Bronze,34
1911,Summer,Brazil,Holly Young,Tennis,Bronze,26
1911,Summer,Canada,Elizabeth Lee,Cycling,Bronze,27
1911,Summer,South Africa,Douglas Cunningham,Soccer,Bronze,31
1911,Summer,Italy,Jonathan Hubbard,Athletics,Gold,37
1911,Summer,UK,Teresa Blevins,Tennis,Silver,29
1911,Summer,Canada,Tim Bell,Boxing,Silver,35
1911,Summer,Canada,Margaret Stone,Cycling,Gold,25
1911,Summer,Brazil,Jacob Adams,Gymnastics,Silver,36
1911,Summer,USA,Samuel Johnson,Rowing,,29
1911,Summer,Canada,Jesse Mcbride,Gymnastics,Gold,32
1911,Summer,India,Jessica Walker,Boxing,Bronze,39
1911,Summer,Canada,Harold Bennett,Cycling,Bronze,35
1911,Summer,Japan,Tracey Snyder,Rowing,Bronze,34
1911,Summer,Brazil,Nicholas Davis,Tennis,Silver,26
1911,Summer,UK,Austin Lopez,Tennis,Bronze,33
1911,Summer,France,Veronica Bell,Boxing,Silver,27
1911,Summer,UK,Joseph Mosley,Swimming,,21
1911,Summer,China,Kimberly Black,Cycling,Gold,34
1911,Summer,Russia,Margaret Wilkerson,Rowing,,33
1911,Summer,South Africa,Hannah Saunders,Basketball,,24
1911,Summer,Russia,David Cooper,Athletics,Gold,23
1911,Summer,Brazil,Shannon English,Athletics,,20
1911,Summer,Australia,Bryan Nelson,Athletics,,37
1911,Summer,China,Melissa Wilson,Gymnastics,Silver,20
1911,Summer,India,Mr. John Williams,Rowing,Gold,24
1911,Summer,South Africa,Nicole Larsen,Basketball,,38
1911,Summer,China,Julie Hartman,Swimming,Gold,25
1911,Summer,Canada,Eugene Roberts,Athletics,Silver,29
1911,Summer,Australia,Katie Harris,Gymnastics,Bronze,18
1911,Summer,India,Kimberly Cunningham,Cycling,,38
1911,Summer,China,Dr. Olivia Stewart,Boxing,Bronze,23
1911,Summer,Japan,Anne Richmond,Soccer,Bronze,26
1911,Summer,Canada,Desiree Wilson,Tennis,,29
1911,Summer,France,John Crane,Gymnastics,Gold,22
1911,Summer,Japan,Cameron Norton,Cycling,,25
1911,Summer,USA,Breanna Roberts,Basketball,Gold,19
1911,Summer,Italy,Benjamin Young,Boxing,,38
1911,Summer,Italy,Shannon Murray,Basketball,Bronze,26
1911,Summer,India,Raven Simpson,Boxing,,37
1911,Summer,Russia,Robert Morrison,Boxing,Bronze,24
1911,Summer,Brazil,Jamie Ibarra,Swimming,Gold,28
1911,Summer,Australia,Brittney Scott,Basketball,Silver,26
1911,Summer,Japan,Barbara Moore,Tennis,Silver,33
1911,Summer,USA,Frances Black,Tennis,Gold,27
1911,Summer,Russia,Kimberly Miller,Cycling,Silver,19
1911,Summer,South Africa,Taylor Taylor,Athletics,Gold,28
1911,Summer,South Africa,Justin Lynch,Basketball,Gold,30
1911,Summer,Japan,Daniel Ford,Tennis,Silver,32
1911,Summer,Brazil,Amy Garcia,Swimming,Silver,39
