Year,Type,Country,Athlete,Sport,Medal,Age
1992,Summer,USA,Jose Elliott II,Gymnastics,Bronze,38
1992,Summer,China,Scott Wolf,Weightlifting,Silver,32
1992,Summer,China,Omar Hanson,Athletics,Silver,30
1992,Summer,USA,Roger Byrd,Swimming,Silver,23
1992,Summer,China,Jeremy Gallagher,Tennis,,26
1992,Summer,Japan,Kayla Brown,Athletics,Silver,37
1992,Summer,Canada,Joseph Hanson,Weightlifting,Silver,26
1992,Summer,Germany,Deborah Perez,Basketball,Bronze,23
1992,Summer,South Korea,Jordan Simmons,Athletics,,37
1992,Summer,Germany,Leah Levine,Athletics,Silver,27
1992,Summer,UK,Patrick Allison,Cycling,Silver,30
1992,Summer,Italy,Luis Stewart,Athletics,,29
1992,Summer,India,Laura Rodriguez,Rowing,,31
1992,Summer,Germany,Andre Avila,Gymnastics,Gold,34
1992,Summer,France,Jeffrey Armstrong,Weightlifting,Bronze,26
1992,Summer,Italy,Nancy Stout,Cycling,Bronze,35
1992,Summer,India,Julie Greene,Swimming,,38
1992,Summer,Canada,Alexander Nelson,Swimming,Silver,33
1992,Summer,South Korea,Stacey Barron,Rowing,Bronze,28
1992,Summer,Brazil,William Walker,Athletics,Gold,32
1992,Summer,USA,Jason Donovan,Rowing,Silver,37
1992,Summer,Russia,Kevin Hart,Boxing,Gold,24
1992,Summer,South Korea,Eric Rose,Gymnastics,Silver,32
1992,Summer,Brazil,Pam Barnes,Basketball,Gold,25
1992,Summer,UK,Cheryl Perez,Cycling,,34
1992,Summer,Italy,Erin Jones,Tennis,Silver,33
1992,Summer,UK,Tracy Gonzalez,Gymnastics,Bronze,22
1992,Summer,Brazil,David Hamilton,Tennis,,26
1992,Summer,Australia,Stephanie Vaughan,Soccer,Gold,37
1992,Summer,Japan,Kimberly Stafford,Gymnastics,Silver,31
1992,Summer,Canada,Eileen Calhoun,Gymnastics,Gold,27
1992,Summer,India,Jacqueline Erickson,Weightlifting,Silver,29
1992,Summer,South Korea,Erika Brown,Soccer,Bronze,25
1992,Summer,Canada,Kyle Campos,Soccer,Gold,38
1992,Summer,Australia,Katherine White,Boxing,Bronze,24
1992,Summer,Australia,William Horn,Weightlifting,,23
1992,Summer,Italy,Joanne Jones,Rowing,Silver,35
1992,Summer,Russia,Tonya Johnston,Cycling,Bronze,33
1992,Summer,France,Paul Watson,Boxing,Gold,35
1992,Summer,France,Adam Cunningham,Athletics,Bronze,34
1992,Summer,Australia,Austin Bradshaw,Basketball,Silver,39
1992,Summer,South Korea,Karen Gonzalez,Weightlifting,Silver,35
1992,Summer,Italy,Kenneth Cox,Basketball,Silver,29
1992,Summer,Italy,Cheryl Carpenter,Rowing,,35
1992,Summer,Australia,Lisa Weaver,Weightlifting,Silver,37
1992,Summer,Brazil,Nicholas Brown PhD,Gymnastics,Bronze,26
1992,Summer,India,Cynthia Martinez,Gymnastics,Gold,19
1992,Summer,Canada,Tiffany Jones,Boxing,Gold,38
1992,Summer,Italy,Jennifer Fitzgerald,Boxing,Bronze,40
1992,Summer,USA,Kaitlyn Miller,Cycling,Silver,29
1992,Summer,Brazil,Jonathan Waters,Weightlifting,Gold,40
1992,Summer,South Africa,Erik Ruiz,Weightlifting,Gold,21
1992,Summer,South Africa,Juan Oliver,Tennis,Gold,37
1992,Summer,India,Frank Anderson,Tennis,Gold,19
1992,Summer,Italy,Richard Baker,Basketball,Silver,37
1992,Summer,Germany,Christine Black,Swimming,Gold,22
1992,Summer,South Korea,Lauren Dickerson,Tennis,Bronze,27
1992,Summer,Japan,Logan Perez,Boxing,,27
1992,Summer,Brazil,Kristen Thomas,Cycling,Gold,28
1992,Summer,South Korea,Mrs. Samantha Velasquez,Athletics,,28
1992,Summer,Japan,Henry Le,Gymnastics,,39
1992,Summer,China,Austin Davis,Basketball,Bronze,32
1992,Summer,Brazil,Wendy Sparks,Gymnastics,,37
1992,Summer,Canada,Kayla Hubbard,Cycling,,31
1992,Summer,UK,Steven Hebert,Athletics,Gold,38
1992,Summer,Brazil,Karen Richards,Cycling,Silver,33
1992,Summer,UK,Susan Mejia,Gymnastics,Bronze,40
1992,Summer,South Korea,Christine Howard,Basketball,,37
1992,Summer,USA,Casey Underwood,Basketball,Silver,33
1992,Summer,Japan,Cindy Holt,Soccer,Bronze,34
1992,Summer,South Korea,Tara Tran,Boxing,Gold,30
1992,Summer,UK,Douglas Berry,Soccer,,25
1992,Summer,South Korea,Carrie Hernandez,Rowing,Silver,21
1992,Summer,France,Matthew Sanchez,Weightlifting,Silver,28
1992,Summer,India,Melanie Bryant,Rowing,Bronze,27
1992,Summer,South Korea,Tina Wiggins,Gymnastics,Gold,25
1992,Summer,UK,Johnny Norton,Cycling,,35
1992,Summer,South Africa,Dale Price,Boxing,Silver,32
1992,Summer,India,Michele Steele,Weightlifting,Silver,32
1992,Summer,Russia,Billy Lucas,Cycling,Bronze,40
1992,Summer,Australia,Scott Ross,Swimming,Silver,25
1992,Summer,Canada,Terri Kelly,Tennis,Bronze,35
1992,Summer,South Africa,Kevin Wise,Boxing,Gold,37
1992,Summer,South Africa,David Rush,Cycling,Bronze,26
1992,Summer,UK,Mr. Andre Ramirez,Boxing,Gold,23
1992,Summer,UK,Veronica Olson,Weightlifting,,23
1992,Summer,Brazil,Christine Parks,Soccer,Gold,25
1992,Summer,Germany,Ashley Ramirez,Athletics,Bronze,24
1992,Summer,Australia,Kristy Ramirez,Gymnastics,Gold,34
1992,Summer,South Korea,Robert Miller,Soccer,,31
1992,Summer,China,Randall Gonzales,Soccer,Silver,39
1992,Summer,Italy,Richard Wells,Weightlifting,Bronze,40
1992,Summer,France,Henry Sherman,Cycling,,37
1992,Summer,South Africa,Sharon Schwartz,Tennis,Bronze,22
1992,Summer,Australia,Matthew Mccarthy,Gymnastics,Bronze,38
1992,Summer,India,Phillip Baker,Gymnastics,Gold,19
1992,Summer,Italy,Melissa Jones,Weightlifting,,34
1992,Summer,France,Angela Wise,Tennis,Silver,40
1992,Summer,Italy,Karen Castro,Basketball,Gold,34
1992,Summer,France,James Franklin,Athletics,Gold,27
1992,Summer,UK,Daniel Chavez,Tennis,,32
1992,Summer,USA,Linda Douglas,Athletics,,32
1992,Summer,France,Lisa Bates,Cycling,Silver,33
1992,Summer,Germany,Jeremy Rodriguez,Cycling,,30
1992,Summer,Italy,Kenneth Neal,Basketball,Silver,28
1992,Summer,Russia,Mary Poole,Swimming,Bronze,19
1992,Summer,Japan,Joseph Gibson Jr.,Gymnastics,Silver,24
1992,Summer,USA,Cynthia Brown,Athletics,Gold,21
1992,Summer,Australia,Sean Brown,Tennis,Silver,34
1992,Summer,South Korea,Jennifer Edwards,Tennis,Silver,24
1992,Summer,Canada,Billy Johnson,Tennis,Gold,35
1992,Summer,China,Lori Rubio,Weightlifting,Gold,35
1992,Summer,Australia,Phillip Griffith,Basketball,Silver,38
1992,Summer,Germany,Beth Miller,Rowing,Bronze,19
1992,Summer,South Africa,Christina Higgins,Basketball,,19
1992,Summer,France,Mr. George Snyder DDS,Boxing,Silver,24
1992,Summer,Australia,Mark Brown,Weightlifting,Silver,35
1992,Summer,South Korea,Tammy Conley,Boxing,,19
1992,Summer,Germany,Justin Tanner,Weightlifting,,29
1992,Summer,Italy,Kevin Barker,Boxing,Gold,38
1992,Summer,Japan,Sandra Smith,Boxing,Gold,19
1992,Summer,China,Laura Lee,Cycling,Bronze,18
1992,Summer,Brazil,James Parker,Basketball,Gold,33
1992,Summer,USA,Nicole Dunlap,Gymnastics,,36
1992,Summer,Italy,Jason Castillo,Weightlifting,,31
1992,Summer,Germany,Joseph Adams,Weightlifting,Silver,18
1992,Summer,South Korea,Jamie Lester,Soccer,Silver,31
1992,Summer,Brazil,Miranda Carter,Cycling,Gold,33
1992,Summer,Russia,Christopher Luna,Basketball,,37
1992,Summer,France,Louis Roberts,Swimming,Silver,28
1992,Summer,Italy,Mr. Edward Gordon PhD,Gymnastics,,25
1992,Summer,South Korea,Jennifer Day,Cycling,Bronze,40
1992,Summer,South Korea,John Ortega,Soccer,Silver,18
1992,Summer,South Korea,Amanda Boyd,Rowing,Gold,19
1992,Summer,Italy,Kelly Callahan,Gymnastics,Silver,21
1992,Summer,Germany,Carlos Crane,Tennis,Gold,37
