Year,Type,Country,Athlete,Sport,Medal,Age
1999,Winter,Canada,Bryan Smith,Figure Skating,Silver,25
1999,Winter,Japan,Brittany Hunt,Ice Hockey,Bronze,33
1999,Winter,Russia,Tracy Schneider,Snowboarding,Silver,24
1999,Winter,Italy,Alyssa Edwards,Ice Hockey,,39
1999,Winter,Russia,Lisa Russell,Skiing,Silver,30
1999,Winter,UK,Andrea Parker,Bobsleigh,Bronze,29
1999,Winter,Italy,Mark Holmes,Ice Hockey,Bronze,18
1999,Winter,Australia,Brandon Harvey,Skiing,,22
1999,Winter,Australia,Michelle Brown,Biathlon,Gold,33
1999,Winter,China,Matthew Martinez,Figure Skating,Silver,36
1999,Winter,UK,Sara Jacobs,Skiing,Gold,27
1999,Winter,Canada,Jennifer Terry,Biathlon,,38
1999,Winter,Italy,Anne Nolan,Biathlon,Bronze,30
1999,Winter,South Korea,Robert Arias,Snowboarding,,39
1999,Winter,Australia,Matthew Williams,Snowboarding,Bronze,30
1999,Winter,Japan,Melissa Thomas DVM,Ice Hockey,Bronze,39
1999,Winter,UK,Kristen Lee,Biathlon,Bronze,33
1999,Winter,Italy,Christine Harrison,Skiing,Silver,30
1999,Winter,France,Cory Diaz,Curling,Gold,22
1999,Winter,Italy,Michael Miller,Snowboarding,Silver,34
1999,Winter,China,Janice Jackson,Snowboarding,Gold,40
1999,Winter,Italy,Maria Jackson,Bobsleigh,Silver,26
1999,Winter,Japan,Chase Sandoval,Curling,Silver,23
1999,Winter,Australia,Laura Salazar,Figure Skating,Gold,40
1999,Winter,Canada,Roger Moss,Curling,Bronze,30
1999,Winter,Brazil,Jennifer Espinoza,Figure Skating,Bronze,23
1999,Winter,Russia,David Williams,Ice Hockey,,21
1999,Winter,Russia,Eric Owens,Speed Skating,Gold,30
1999,Winter,India,Joshua Morris,Ice Hockey,Gold,36
1999,Winter,Germany,Robert Chavez,Speed Skating,Silver,33
1999,Winter,Australia,Chad Pace,Skiing,Bronze,18
1999,Winter,Germany,Dalton Parks,Skiing,,26
1999,Winter,South Africa,Kimberly Atkinson,Ice Hockey,Bronze,26
1999,Winter,Japan,Michael Burns,Snowboarding,Silver,27
1999,Winter,India,Diana Black,Biathlon,Bronze,40
1999,Winter,Italy,Kathy Blake,Speed Skating,Gold,22
1999,Winter,South Africa,Aaron Avery,Snowboarding,Bronze,21
1999,Winter,Italy,Terry Skinner,Speed Skating,Silver,39
1999,Winter,Japan,David King,Skiing,Gold,31
1999,Winter,USA,Juan Warren,Speed Skating,Bronze,33
1999,Winter,South Korea,Carolyn Lewis,Figure Skating,Gold,18
1999,Winter,Germany,Joseph Morales MD,Ice Hockey,Gold,25
1999,Winter,Russia,Nicole Miller,Figure Skating,Bronze,39
1999,Winter,Russia,Henry Johnson,Skiing,,33
1999,Winter,Japan,Donna Martin,Speed Skating,Silver,20
1999,Winter,India,Kimberly Campbell,Snowboarding,Bronze,20
1999,Winter,South Korea,Jill Allen,Speed Skating,Gold,34
1999,Winter,Japan,Damon Collins,Skiing,Gold,18
1999,Winter,Brazil,Brett Coffey,Ice Hockey,,32
1999,Winter,South Africa,Andrew Williams,Snowboarding,Gold,29
1999,Winter,Japan,Sherry Young,Snowboarding,Silver,33
1999,Winter,China,Victoria Smith,Snowboarding,Silver,27
1999,Winter,France,Adrian Warren,Figure Skating,,26
1999,Winter,Brazil,Mr. Steve Zamora,Ice Hockey,,34
1999,Winter,Brazil,Brent Mitchell,Speed Skating,,40
1999,Winter,South Africa,Christine Giles,Figure Skating,Silver,32
1999,Winter,UK,Shirley Davenport,Skiing,Gold,39
1999,Winter,Japan,Lori Bass,Figure Skating,Gold,22
1999,Winter,UK,Corey Hudson,Bobsleigh,Bronze,40
1999,Winter,Italy,Robert Kennedy,Ice Hockey,Silver,24
1999,Winter,South Africa,Joseph Anderson,Speed Skating,,34
1999,Winter,USA,Michelle Carroll,Speed Skating,Gold,38
1999,Winter,South Africa,Michael Pitts,Speed Skating,,29
1999,Winter,China,Rebecca Gross,Figure Skating,Gold,24
1999,Winter,Australia,James Johnson,Figure Skating,Silver,36
1999,Winter,UK,Andrew Weber,Speed Skating,Bronze,24
1999,Winter,Russia,Clifford Stanley,Ice Hockey,Gold,39
1999,Winter,South Korea,Brittney Newman,Skiing,Silver,37
1999,Winter,Brazil,Micheal Anderson,Bobsleigh,,24
1999,Winter,Brazil,Megan Williams,Figure Skating,Silver,19
1999,Winter,Brazil,Jennifer Russo,Snowboarding,Gold,35
1999,Winter,France,Brooke Porter,Curling,Bronze,20
1999,Winter,South Korea,Martha Perry,Figure Skating,Gold,26
1999,Winter,Canada,Cody Mason,Snowboarding,Gold,30
1999,Winter,Japan,Andrew Higgins,Snowboarding,Silver,38
