Year,Type,Country,Athlete,Sport,Medal,Age
1955,Summer,South Korea,Wayne Hernandez,Rowing,,34
1955,Summer,China,Anne Rodriguez,Swimming,Gold,34
1955,Summer,France,Xavier Howard,Tennis,Bronze,24
1955,Summer,South Korea,Amanda Hines,Boxing,Silver,21
1955,Summer,Japan,Hunter Lopez,Swimming,Gold,38
1955,Summer,France,Spencer Taylor,Swimming,,26
1955,Summer,China,Tiffany Hood,Basketball,Gold,21
1955,Summer,Russia,Mallory Hudson,Gymnastics,Bronze,21
1955,Summer,Brazil,Justin Walls,Basketball,Silver,36
1955,Summer,Canada,Elizabeth Anderson,Tennis,Silver,39
1955,Summer,China,Dean Nichols,Basketball,,38
1955,Summer,Germany,Jorge Herrera,Swimming,Silver,24
1955,Summer,Germany,Amber Shaw,Gymnastics,Gold,19
1955,Summer,Italy,Wendy Johnson,Tennis,Bronze,33
1955,Summer,Canada,Marissa Martinez,Rowing,Bronze,27
1955,Summer,Russia,Theresa Moore,Rowing,,19
1955,Summer,Russia,Derek Robinson,Swimming,Gold,31
1955,Summer,Australia,Christina Anderson,Gymnastics,,22
1955,Summer,Brazil,Rebecca Steele,Athletics,Gold,20
1955,Summer,Brazil,Victoria Parker,Cycling,,33
1955,Summer,France,Henry Ford,Gymnastics,Bronze,37
1955,Summer,China,Tammy Gill,Gymnastics,Gold,39
1955,Summer,China,Ian Clark,Tennis,Bronze,20
1955,Summer,Russia,Aaron Owens,Athletics,Silver,33
1955,Summer,Germany,Cindy Dalton,Cycling,,23
1955,Summer,Brazil,Christy Fry,Soccer,Bronze,30
1955,Summer,France,Priscilla Mathis,Athletics,,28
1955,Summer,Australia,Dale Huerta,Boxing,Bronze,31
1955,Summer,Australia,Jason Perkins MD,Soccer,Gold,18
1955,Summer,South Africa,Nathan Oneill,Weightlifting,Gold,28
1955,Summer,Australia,Frank Ramos,Swimming,Silver,22
1955,Summer,South Korea,Jennifer Salinas,Soccer,Silver,21
1955,Summer,Brazil,Gabriela Burns,Soccer,Bronze,26
1955,Summer,France,Johnathan Soto,Weightlifting,Gold,25
1955,Summer,India,Ashley Garcia,Basketball,Bronze,39
1955,Summer,South Africa,Tina Orozco,Boxing,Silver,34
1955,Summer,South Africa,Katelyn Simmons,Rowing,Gold,25
1955,Summer,UK,Frederick Sanchez,Weightlifting,Silver,34
1955,Summer,Russia,Ryan Bailey,Boxing,,27
1955,Summer,Japan,Rebecca Molina,Tennis,Silver,22
1955,Summer,Brazil,Terry Smith,Rowing,Gold,28
1955,Summer,France,Bradley Huang,Rowing,,39
1955,Summer,UK,James Martinez,Rowing,Silver,29
1955,Summer,France,Cole Meadows,Basketball,Gold,23
1955,Summer,South Africa,Madison Russo,Swimming,Bronze,34
1955,Summer,France,Daniel Day,Cycling,,27
1955,Summer,India,Jeremy Velez,Basketball,Bronze,40
1955,Summer,Russia,Bobby Santana,Tennis,Bronze,35
1955,Summer,South Korea,Richard Johnson,Basketball,Bronze,30
1955,Summer,Russia,Bobby Simmons DDS,Basketball,Bronze,35
1955,Summer,France,Anita Costa,Basketball,Bronze,28
1955,Summer,France,James Owens,Boxing,Silver,39
1955,Summer,France,Lori Nash,Weightlifting,Bronze,35
1955,Summer,Brazil,Charles Dudley,Gymnastics,Gold,33
1955,Summer,Russia,Steve Quinn,Gymnastics,Silver,27
1955,Summer,USA,Peter Church,Soccer,Gold,24
1955,Summer,China,Stephanie Robertson MD,Tennis,Gold,26
1955,Summer,France,Keith Rivera,Weightlifting,Bronze,28
1955,Summer,USA,Vicki Scott,Basketball,Silver,30
1955,Summer,Germany,Taylor Evans,Gymnastics,Silver,39
1955,Summer,Canada,Jordan Cantrell,Cycling,,19
1955,Summer,South Korea,Michael Walter,Soccer,,38
1955,Summer,Japan,Melanie Li,Cycling,Bronze,37
1955,Summer,China,Amanda Holmes,Cycling,Silver,24
1955,Summer,India,John Thomas,Rowing,Gold,29
1955,Summer,Japan,Heidi Roman,Rowing,Bronze,19
1955,Summer,France,Andrew Martin,Weightlifting,Silver,32
1955,Summer,India,Valerie Olson,Gymnastics,Bronze,35
1955,Summer,USA,Eugene Alexander,Gymnastics,Bronze,19
1955,Summer,South Africa,Francisco Clarke,Swimming,Silver,40
1955,Summer,Germany,Erika Moreno,Rowing,Silver,20
1955,Summer,UK,Wanda Cohen,Basketball,,26
1955,Summer,China,Theodore Hall,Athletics,Silver,27
1955,Summer,UK,Deborah Foster,Basketball,Bronze,25
1955,Summer,Japan,Randy Lee,Soccer,,26
1955,Summer,France,Angela Graves,Soccer,Silver,39
1955,Summer,India,Anthony Wilson,Tennis,Gold,21
1955,Summer,Russia,Joshua Williams,Cycling,,30
1955,Summer,South Africa,Andrea Rodriguez,Tennis,Silver,18
1955,Summer,Brazil,Martin Miller,Rowing,Silver,39
1955,Summer,Russia,Lydia Byrd,Swimming,Silver,23
1955,Summer,Russia,Tracy Walker,Athletics,Gold,39
1955,Summer,USA,Hannah Brown,Basketball,,21
1955,Summer,China,Morgan Conner,Swimming,Bronze,22
1955,Summer,UK,Thomas Collins,Soccer,Gold,19
1955,Summer,Italy,Lance Martinez,Boxing,Gold,40
1955,Summer,India,Christopher Chaney,Weightlifting,Silver,31
1955,Summer,Australia,Jonathan Velez,Basketball,,39
1955,Summer,Brazil,Julia Jones,Weightlifting,,36
1955,Summer,Canada,Katie Mathis,Soccer,Silver,23
1955,Summer,Japan,Brian Roberts,Swimming,,29
1955,Summer,China,Linda Bailey,Athletics,Silver,39
1955,Summer,Italy,Thomas Price,Boxing,,37
1955,Summer,Brazil,Robert Smith,Gymnastics,Gold,37
1955,Summer,India,Paul Collins,Cycling,,23
1955,Summer,Russia,Mary Morris,Soccer,Bronze,22
1955,Summer,Russia,Mary Rose,Gymnastics,Bronze,39
1955,Summer,China,Shelley Davis,Tennis,Bronze,33
1955,Summer,India,William Nixon,Basketball,,21
1955,Summer,South Korea,Kyle Weaver,Soccer,Gold,21
1955,Summer,China,Debra Snyder DVM,Cycling,Silver,35
1955,Summer,Japan,Anne Elliott,Basketball,Bronze,37
1955,Summer,Canada,Daniel Sherman,Weightlifting,,25
1955,Summer,Russia,Erin Hanson,Tennis,Bronze,25
1955,Summer,Australia,Brooke Ho,Gymnastics,Silver,35
1955,Summer,Australia,Holly Buchanan,Rowing,Silver,22
1955,Summer,South Africa,Madison Rodgers,Tennis,Silver,18
1955,Summer,Germany,Danielle Ruiz,Basketball,Bronze,38
1955,Summer,South Africa,Michaela Rodriguez,Boxing,,27
1955,Summer,India,Cassandra Steele,Gymnastics,,36
1955,Summer,South Africa,Raymond Roberts,Weightlifting,Gold,40
1955,Summer,South Africa,Victoria Gardner,Gymnastics,Gold,35
1955,Summer,USA,Latoya Bailey,Boxing,Gold,35
1955,Summer,Italy,Paul Alvarez,Basketball,Gold,33
1955,Summer,Germany,Cory Payne,Cycling,Silver,27
1955,Summer,Canada,Gregory Good,Basketball,Gold,25
1955,Summer,Canada,Linda Hubbard,Weightlifting,Silver,34
1955,Summer,Brazil,Brenda Norton,Athletics,Bronze,27
1955,Summer,USA,Ann Brown,Gymnastics,Gold,23
1955,Summer,South Africa,Christine Heath,Rowing,Silver,31
1955,Summer,USA,Andrea Russo,Tennis,Gold,23
